,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
Wind,-64680000.0,-5383091.762219099,-3623712.673764588,-5738097.545105934,-7064079.712684492,-7206409.514332125,-8240795.846895332,-9276971.469106179,-9425588.566231411,-9576957.595173595,-9731390.448064711,-9888677.140973005,-10049158.325598586,-10212627.111965604,-10379427.321351578,-10549355.31085286,-10744636.72333385,-10943261.467076257,-11123495.770765033,-11307296.024864648,-11494741.979063557,-11698784.985801715,-11906638.937824443,-12105519.721890764,-12308384.67366495,-12515323.518820763
Solar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
H2,-1241006.2576417192,-1241006.2576417192,-1241006.2576417192,-1241006.2576417192,-1241006.2576417192,-1241006.2576417192,-1241006.2576417192,-1241006.2576417192,-1241006.2576417192,-1241006.2576417192,-1241006.2576417192,-1241006.2576417192,-1241006.2576417192,-1241006.2576417192,-1241006.2576417192,-1241006.2576417192,-1241006.2576417192,-1241006.2576417192,-1241006.2576417192,-1241006.2576417192,-1241006.2576417192,-1241006.2576417192,-1241006.2576417192,-1241006.2576417192,-1241006.2576417192,
