,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
Wind,-68992000.0,-3101537.8177729407,-1195294.4964021882,-3420691.141883492,-4804744.2505018255,-4925848.346565771,-5998086.974901146,-7071835.688220564,-7198450.647001078,-7327590.051787361,-7459580.181828757,-7594190.527111093,-7731777.798182199,-7872114.534311453,-8015560.57050503,-8161891.647534242,-8334807.942306194,-8510824.709845722,-8666751.805566192,-8826001.77961782,-8988651.950968262,-9168509.197229467,-9351926.951368473,-9525260.615570234,-9702322.976281215,-9883201.204463188
Solar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
H2,-1710322.3664824683,-1710322.3664824683,-1710322.3664824683,-1710322.3664824683,-1710322.3664824683,-1710322.3664824683,-1710322.3664824683,-1710322.3664824683,-1710322.3664824683,-1710322.3664824683,-1710322.3664824683,-1710322.3664824683,-1710322.3664824683,-1710322.3664824683,-1710322.3664824683,-1710322.3664824683,-1710322.3664824683,-1710322.3664824683,-1710322.3664824683,-1710322.3664824683,-1710322.3664824683,-1710322.3664824683,-1710322.3664824683,-1710322.3664824683,-1710322.3664824683,
