,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
Wind,-68992000.0,-3514880.8723585014,-1612770.9815336047,-3842342.391866222,-5230612.012984383,-5355974.786673155,-6432514.6794096045,-7510607.669774106,-7641610.348370155,-7775181.350170128,-7911647.3931953525,-8050778.410591355,-8192931.5604972625,-8337879.834249668,-8485983.523442626,-8637018.830001216,-8814686.396597836,-8995501.948680282,-9156275.816789098,-9320421.030952953,-9488015.394816749,-9672866.275516437,-9861327.600438312,-10039755.271130772,-10221962.578397358,-10408037.202600492
Solar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
H2,-1724512.6998423026,-1724512.6998423026,-1724512.6998423026,-1724512.6998423026,-1724512.6998423026,-1724512.6998423026,-1724512.6998423026,-1724512.6998423026,-1724512.6998423026,-1724512.6998423026,-1724512.6998423026,-1724512.6998423026,-1724512.6998423026,-1724512.6998423026,-1724512.6998423026,-1724512.6998423026,-1724512.6998423026,-1724512.6998423026,-1724512.6998423026,-1724512.6998423026,-1724512.6998423026,-1724512.6998423026,-1724512.6998423026,-1724512.6998423026,-1724512.6998423026,
