,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
Wind,-105938000.0,-3078639.462090176,-109295.39718848374,-3483072.4012099127,-5563871.297697511,-5704284.929855658,-7304035.9037645385,-8904936.556266885,-9050304.24504561,-9198319.950556036,-9349453.95059017,-9503320.79830382,-9660435.943091907,-9820417.025413958,-9983782.657523612,-10150153.720166711,-10355886.46826504,-10564883.281882105,-10741497.989929939,-10921642.452432204,-11105396.05711779,-11313919.10139749,-11526215.798231676,-11721292.35090207,-11920315.02896637,-12123373.177675195
Solar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
H2,-3379154.94017352,-3379154.94017352,-3379154.94017352,-3379154.94017352,-3379154.94017352,-3379154.94017352,-3379154.94017352,-3379154.94017352,-3379154.94017352,-3379154.94017352,-3379154.94017352,-3379154.94017352,-3379154.94017352,-3379154.94017352,-3379154.94017352,-3379154.94017352,-3379154.94017352,-3379154.94017352,-3379154.94017352,-3379154.94017352,-3379154.94017352,-3379154.94017352,-3379154.94017352,-3379154.94017352,-3379154.94017352,
