,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
Wind,-128380000.0,-1418207.4417715855,2213358.007084149,-1841346.4152629608,-4328571.373743089,-4463749.998246556,-6366792.4593396075,-8270594.340596098,-8409874.772156479,-8551703.498922914,-8696636.519480921,-8844192.50886838,-8994981.555802314,-9148525.41023637,-9305437.311234452,-9465242.23639956,-9671982.22951542,-9881896.395247139,-10051770.542367624,-10225107.038333267,-10401984.596816864,-10608028.231382553,-10817776.07043609,-11005768.225828527,-11197635.662642092,-11393467.017687673
Solar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
H2,-4434663.049929304,-4434663.049929304,-4434663.049929304,-4434663.049929304,-4434663.049929304,-4434663.049929304,-4434663.049929304,-4434663.049929304,-4434663.049929304,-4434663.049929304,-4434663.049929304,-4434663.049929304,-4434663.049929304,-4434663.049929304,-4434663.049929304,-4434663.049929304,-4434663.049929304,-4434663.049929304,-4434663.049929304,-4434663.049929304,-4434663.049929304,-4434663.049929304,-4434663.049929304,-4434663.049929304,-4434663.049929304,
