,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
Wind,-105938000.0,-1528690.7587143676,1456152.7932210825,-1901969.7288962514,-3966957.598660712,-4091402.093828492,-5675024.2393771,-7259634.775235574,-7388549.446203983,-7519947.603725994,-7654297.880291829,-7791213.167302495,-7931207.235780567,-8073896.031029506,-8219796.453195315,-8368527.653795131,-8556444.141229743,-8747446.531576457,-8905886.872121233,-9067675.223445412,-9232889.15584113,-9422687.131108064,-9616071.508239355,-9792046.618009824,-9971776.838745203,-10155349.605551815
Solar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
H2,-3327960.124646817,-3327960.124646817,-3327960.124646817,-3327960.124646817,-3327960.124646817,-3327960.124646817,-3327960.124646817,-3327960.124646817,-3327960.124646817,-3327960.124646817,-3327960.124646817,-3327960.124646817,-3327960.124646817,-3327960.124646817,-3327960.124646817,-3327960.124646817,-3327960.124646817,-3327960.124646817,-3327960.124646817,-3327960.124646817,-3327960.124646817,-3327960.124646817,-3327960.124646817,-3327960.124646817,-3327960.124646817,
