,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
Wind,-105938000.0,-1058956.4283061777,1930584.4669333547,-1422793.7384468568,-3482989.8483068235,-3602594.665971064,-5181328.737241099,-6761002.3180782115,-6884930.664475048,-7011292.634179769,-7140556.361050142,-7272334.232868392,-7407139.512002122,-7544587.630013276,-7685194.968168923,-7828580.153918475,-8011097.166354321,-8196646.086952279,-8349578.423050816,-8505803.68988429,-8665398.906944398,-8849521.979722362,-9037174.705339797,-9207360.847081272,-9381244.210107364,-9558911.650627598
Solar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
H2,-3312997.8454701197,-3312997.8454701197,-3312997.8454701197,-3312997.8454701197,-3312997.8454701197,-3312997.8454701197,-3312997.8454701197,-3312997.8454701197,-3312997.8454701197,-3312997.8454701197,-3312997.8454701197,-3312997.8454701197,-3312997.8454701197,-3312997.8454701197,-3312997.8454701197,-3312997.8454701197,-3312997.8454701197,-3312997.8454701197,-3312997.8454701197,-3312997.8454701197,-3312997.8454701197,-3312997.8454701197,-3312997.8454701197,-3312997.8454701197,-3312997.8454701197,
