,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
Wind,-64680000.0,-5115132.645941665,-3353073.9663243797,-5464752.450591326,-6788001.167224737,-6927570.183417771,-7959168.122671835,-8992527.467640448,-9138300.12475102,-9286796.269278403,-9438327.508910565,-9592683.572427318,-9750204.821367443,-9910684.07269215,-10074464.85168539,-10241343.216490008,-10433544.508027371,-10629058.32961671,-10806150.60193089,-10986777.404342165,-11171018.172335852,-11371823.941006733,-11576408.282581512,-11771986.760095403,-11971516.382251635,-12175086.544493312
Solar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
H2,-1231905.5774542224,-1231905.5774542224,-1231905.5774542224,-1231905.5774542224,-1231905.5774542224,-1231905.5774542224,-1231905.5774542224,-1231905.5774542224,-1231905.5774542224,-1231905.5774542224,-1231905.5774542224,-1231905.5774542224,-1231905.5774542224,-1231905.5774542224,-1231905.5774542224,-1231905.5774542224,-1231905.5774542224,-1231905.5774542224,-1231905.5774542224,-1231905.5774542224,-1231905.5774542224,-1231905.5774542224,-1231905.5774542224,-1231905.5774542224,-1231905.5774542224,
