,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
Wind,-128380000.0,-414387.3052515993,3227216.344969335,-817349.4939989224,-3294334.4832664095,-3419170.738865112,-5311767.407364348,-7205019.038101085,-7333643.716636516,-7464710.132847752,-7598773.219745008,-7735350.576135107,-7875051.203741709,-8017395.754655158,-8162996.359097429,-8311376.874741165,-8506578.214240443,-8704838.33981941,-8862941.90638562,-9024390.11599144,-9189260.50525162,-9383176.898901658,-9580676.224630386,-9756297.381564766,-9935670.109935693,-10118881.80945421
Solar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
H2,-4401223.096330603,-4401223.096330603,-4401223.096330603,-4401223.096330603,-4401223.096330603,-4401223.096330603,-4401223.096330603,-4401223.096330603,-4401223.096330603,-4401223.096330603,-4401223.096330603,-4401223.096330603,-4401223.096330603,-4401223.096330603,-4401223.096330603,-4401223.096330603,-4401223.096330603,-4401223.096330603,-4401223.096330603,-4401223.096330603,-4401223.096330603,-4401223.096330603,-4401223.096330603,-4401223.096330603,-4401223.096330603,
