Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,547534,-,-,-,33.57,7.62,0,42,1,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,unknown
Year,Month,Day,Hour,Minute,Temperature,Dew Point,DHI,DNI,GHI,Relative Humidity,Pressure,Wind Speed,
2017,1,1,0,30,4.800000000000001,0.1,0,0,0,71.54,1024,1.4000000000000001,N/A
2017,1,1,1,30,4.7,0.2,0,0,0,72.43,1024,1.4000000000000001,N/A
2017,1,1,2,30,4.7,0.2,0,0,0,72.85000000000001,1024,1.3,N/A
2017,1,1,3,30,4.7,0.30000000000000004,0,0,0,73.27,1024,1.2000000000000002,N/A
2017,1,1,4,30,4.6000000000000005,0.4,0,0,0,74.06,1024,1,N/A
2017,1,1,5,30,4.4,0.4,0,0,0,75.36,1024,1,N/A
2017,1,1,6,30,4.800000000000001,0.5,0,0,0,73.69,1025,1.1,N/A
2017,1,1,7,30,6,0.6000000000000001,10,0,10,68.4,1025,1.6,N/A
2017,1,1,8,30,7.6000000000000005,0.6000000000000001,26,0,26,61.230000000000004,1025,2,N/A
2017,1,1,9,30,10.100000000000001,0.6000000000000001,43,0,43,51.870000000000005,1025,2.1,N/A
2017,1,1,10,30,12.3,0.4,55,0,55,44.09,1024,2.3000000000000003,N/A
2017,1,1,11,30,13.100000000000001,0.30000000000000004,59,0,59,41.63,1023,2.2,N/A
2017,1,1,12,30,13.200000000000001,0.2,200,20,211,41.06,1023,1.9000000000000001,N/A
2017,1,1,13,30,13,0.1,196,86,235,41.21,1022,1.6,N/A
2017,1,1,14,30,12.200000000000001,0,85,0,85,43.21,1022,1.1,N/A
2017,1,1,15,30,10.8,0.4,27,0,27,48.68,1022,0.8,N/A
2017,1,1,16,30,9.5,0.2,0,0,0,52.4,1022,1,N/A
2017,1,1,17,30,8.5,0.1,0,0,0,55.660000000000004,1023,1.1,N/A
2017,1,1,18,30,7.6000000000000005,0.1,0,0,0,58.93,1023,1.3,N/A
2017,1,1,19,30,6.800000000000001,0,0,0,0,62.02,1023,1.4000000000000001,N/A
2017,1,1,20,30,6.1000000000000005,0,0,0,0,64.89,1023,1.4000000000000001,N/A
2017,1,1,21,30,5.5,-0.1,0,0,0,67.45,1023,1.5,N/A
2017,1,1,22,30,5.1000000000000005,-0.1,0,0,0,69.07000000000001,1022,1.5,N/A
2017,1,1,23,30,4.9,-0.1,0,0,0,69.9,1022,1.6,N/A
2017,1,2,0,30,4.3,-0.2,0,0,0,72.79,1022,1.6,N/A
2017,1,2,1,30,3.9000000000000004,-0.2,0,0,0,74.77,1022,1.6,N/A
2017,1,2,2,30,3.5,-0.2,0,0,0,76.83,1022,1.6,N/A
2017,1,2,3,30,3,-0.2,0,0,0,79.47,1022,1.6,N/A
2017,1,2,4,30,2.4000000000000004,-0.2,0,0,0,82.7,1022,1.6,N/A
2017,1,2,5,30,1.9000000000000001,-0.30000000000000004,0,0,0,85.38,1023,1.6,N/A
2017,1,2,6,30,2.6,-0.4,0,0,0,80.67,1023,1.8,N/A
2017,1,2,7,30,4.3,-0.4,51,471,126,71.72,1024,2.3000000000000003,N/A
2017,1,2,8,30,6.2,-0.4,79,702,303,62.67,1024,2.4000000000000004,N/A
2017,1,2,9,30,8.5,-0.4,94,815,456,53.57,1024,2.2,N/A
2017,1,2,10,30,11.100000000000001,-0.5,102,868,557,44.550000000000004,1024,2.4000000000000004,N/A
2017,1,2,11,30,12.700000000000001,-0.8,103,888,595,39.42,1023,2.7,N/A
2017,1,2,12,30,13.200000000000001,-0.9,99,882,567,37.84,1022,2.8000000000000003,N/A
2017,1,2,13,30,13.100000000000001,-1,91,841,475,37.75,1022,2.8000000000000003,N/A
2017,1,2,14,30,12.100000000000001,-1.1,76,751,329,40.04,1022,2.1,N/A
2017,1,2,15,30,9.8,-0.8,51,558,153,47.550000000000004,1022,1.4000000000000001,N/A
2017,1,2,16,30,7.9,-1,0,0,0,53.19,1022,1.4000000000000001,N/A
2017,1,2,17,30,6.9,-1.2000000000000002,0,0,0,56.29,1022,1.5,N/A
2017,1,2,18,30,6.1000000000000005,-1.3,0,0,0,59.09,1023,1.6,N/A
2017,1,2,19,30,5.5,-1.4000000000000001,0,0,0,61.21,1023,1.8,N/A
2017,1,2,20,30,5,-1.4000000000000001,0,0,0,63.08,1023,1.9000000000000001,N/A
2017,1,2,21,30,4.7,-1.5,0,0,0,64.21000000000001,1023,2.1,N/A
2017,1,2,22,30,4.4,-1.5,0,0,0,65.4,1023,2.3000000000000003,N/A
2017,1,2,23,30,4.3,-1.6,0,0,0,65.67,1023,2.4000000000000004,N/A
2017,1,3,0,30,3.9000000000000004,-1.6,0,0,0,67.25,1022,2.8000000000000003,N/A
2017,1,3,1,30,3.7,-1.7000000000000002,0,0,0,67.93,1022,3.1,N/A
2017,1,3,2,30,3.4000000000000004,-1.7000000000000002,0,0,0,69.03,1022,3.4000000000000004,N/A
2017,1,3,3,30,2.9000000000000004,-1.9000000000000001,0,0,0,70.79,1022,3.5,N/A
2017,1,3,4,30,2.3000000000000003,-2.1,0,0,0,72.52,1022,3.3000000000000003,N/A
2017,1,3,5,30,1.8,-2.5,0,0,0,73.41,1023,2.9000000000000004,N/A
2017,1,3,6,30,2.3000000000000003,-2.8000000000000003,0,0,0,69.24,1023,3.2,N/A
2017,1,3,7,30,4.1000000000000005,-3,54,454,127,60.1,1023,3.9000000000000004,N/A
2017,1,3,8,30,6.1000000000000005,-3.1,28,0,28,51.67,1024,3.9000000000000004,N/A
2017,1,3,9,30,8.5,-3.2,104,803,461,43.72,1023,3.8000000000000003,N/A
2017,1,3,10,30,11.200000000000001,-3.2,114,855,563,36.24,1023,4.5,N/A
2017,1,3,11,30,13.200000000000001,-3.4000000000000004,120,866,600,31.48,1022,5.300000000000001,N/A
2017,1,3,12,30,14.3,-3.3000000000000003,120,846,570,29.36,1021,5.7,N/A
2017,1,3,13,30,14.3,-3.4000000000000004,122,761,471,29.29,1021,5.4,N/A
2017,1,3,14,30,13,-3.4000000000000004,110,619,320,31.91,1021,3.9000000000000004,N/A
2017,1,3,15,30,10.200000000000001,-3,73,370,141,39.53,1021,2.4000000000000004,N/A
2017,1,3,16,30,7.9,-3,0,0,0,46.22,1021,2,N/A
2017,1,3,17,30,7.1000000000000005,-2.9000000000000004,0,0,0,48.99,1021,2.1,N/A
2017,1,3,18,30,6.4,-2.8000000000000003,0,0,0,51.72,1021,2.1,N/A
2017,1,3,19,30,5.800000000000001,-2.7,0,0,0,54.230000000000004,1021,2.3000000000000003,N/A
2017,1,3,20,30,5.2,-2.7,0,0,0,56.81,1021,2.4000000000000004,N/A
2017,1,3,21,30,4.7,-2.7,0,0,0,58.89,1021,2.5,N/A
2017,1,3,22,30,4.1000000000000005,-2.7,0,0,0,61.19,1021,2.5,N/A
2017,1,3,23,30,3.9000000000000004,-2.9000000000000004,0,0,0,61.370000000000005,1020,2.5,N/A
2017,1,4,0,30,3.1,-3,0,0,0,64.05,1020,2.3000000000000003,N/A
2017,1,4,1,30,2.7,-3.2,0,0,0,65.1,1019,2.2,N/A
2017,1,4,2,30,2.4000000000000004,-3.3000000000000003,0,0,0,66.03,1019,1.9000000000000001,N/A
2017,1,4,3,30,2.2,-3.4000000000000004,0,0,0,66.58,1018,1.7000000000000002,N/A
2017,1,4,4,30,2,-3.4000000000000004,0,0,0,67.31,1018,1.4000000000000001,N/A
2017,1,4,5,30,2,-3.5,0,0,0,67.14,1019,1.1,N/A
2017,1,4,6,30,2.7,-3.5,0,0,0,63.86,1019,1,N/A
2017,1,4,7,30,4.5,-3.3000000000000003,61,361,119,57.03,1019,1.2000000000000002,N/A
2017,1,4,8,30,6.300000000000001,-3.3000000000000003,28,0,28,50.36,1020,1.4000000000000001,N/A
2017,1,4,9,30,8.200000000000001,-3.3000000000000003,125,714,443,44.14,1020,1.4000000000000001,N/A
2017,1,4,10,30,10.4,-3.4000000000000004,141,760,541,37.74,1019,1.4000000000000001,N/A
2017,1,4,11,30,12.4,-3.8000000000000003,147,773,576,32.02,1018,1.5,N/A
2017,1,4,12,30,13.8,-4.3,105,861,565,28.34,1017,1.7000000000000002,N/A
2017,1,4,13,30,14.3,-4.6000000000000005,93,824,473,26.72,1016,1.7000000000000002,N/A
2017,1,4,14,30,13.600000000000001,-4.7,77,739,330,27.740000000000002,1016,1.3,N/A
2017,1,4,15,30,12.100000000000001,-4.2,53,546,154,31.68,1016,0.8,N/A
2017,1,4,16,30,11.4,-4.9,0,0,0,31.57,1016,0.8,N/A
2017,1,4,17,30,11,-5,0,0,0,32.11,1016,0.7000000000000001,N/A
2017,1,4,18,30,10.5,-5.1000000000000005,0,0,0,33.12,1016,0.7000000000000001,N/A
2017,1,4,19,30,10,-5.1000000000000005,0,0,0,34.25,1016,0.7000000000000001,N/A
2017,1,4,20,30,9.3,-5,0,0,0,36.03,1016,0.8,N/A
2017,1,4,21,30,8.5,-4.9,0,0,0,38.29,1016,0.9,N/A
2017,1,4,22,30,7.6000000000000005,-4.7,0,0,0,41.33,1016,1,N/A
2017,1,4,23,30,7.1000000000000005,-4.3,0,0,0,44,1016,1.1,N/A
2017,1,5,0,30,6.300000000000001,-3.7,0,0,0,48.6,1015,1.1,N/A
2017,1,5,1,30,6,-2.9000000000000004,0,0,0,52.69,1015,1.1,N/A
2017,1,5,2,30,5.800000000000001,-2.1,0,0,0,56.9,1014,1.1,N/A
2017,1,5,3,30,5.5,-1.3,0,0,0,61.78,1014,1.1,N/A
2017,1,5,4,30,5.300000000000001,-0.4,0,0,0,66.55,1014,1.1,N/A
2017,1,5,5,30,5.1000000000000005,0.4,0,0,0,71.61,1014,1.2000000000000002,N/A
2017,1,5,6,30,5.4,1.2000000000000002,0,0,0,74.17,1014,1.1,N/A
2017,1,5,7,30,6.9,1.9000000000000001,49,489,127,70.62,1015,1.3,N/A
2017,1,5,8,30,8.9,2.6,75,718,306,64.52,1015,1.7000000000000002,N/A
2017,1,5,9,30,11.100000000000001,3,89,826,458,57.46,1015,1.9000000000000001,N/A
2017,1,5,10,30,13.4,3.8000000000000003,97,877,559,52.06,1014,1.9000000000000001,N/A
2017,1,5,11,30,15,3.9000000000000004,99,895,598,47.56,1013,2,N/A
2017,1,5,12,30,15.8,3.7,96,891,574,44.46,1013,2.3000000000000003,N/A
2017,1,5,13,30,15.8,3.5,89,851,483,43.72,1012,2.6,N/A
2017,1,5,14,30,14.5,3.3000000000000003,76,760,338,47.1,1012,2.1,N/A
