$onempty
Set
	Month_Jan(interval)	hours	/1*744/
	Month_Feb(interval)	hours	/745*1416/
	Month_Mar(interval)	hours	/1417*2160/
	Month_Apr(interval)	hours	/2161*2880/
	Month_May(interval)	hours	/2881*3624/
	Month_Jun(interval)	hours	/3625*4344/
	Month_Jul(interval)	hours	/4345*5088/
	Month_Aug(interval)	hours	/5089*5832/
	Month_Sep(interval)	hours	/5833*6552/
	Month_Oct(interval)	hours	/6553*7296/
	Month_Nov(interval)	hours	/7297*8016/
	Month_Dec(interval)	hours	/8017*8760/

    Jan_1(interval) hours   /1*16, 25*40, 49*64, 73*88, 97*112, 121*136, 145*160, 169*184, 193*208, 217*232, 241*256, 265*280, 289*304, 313*328, 337*352, 361*376, 385*400, 409*424, 433*448, 457*472, 481*496, 505*520, 529*544, 553*568, 577*592, 601*616, 625*640, 649*664, 673*688, 697*712, 721*736/
    Jan_2(interval) hours   /17*21, 41*45, 65*69, 89*93, 113*117, 137*141, 161*165, 185*189, 209*213, 233*237, 257*261, 281*285, 305*309, 329*333, 353*357, 377*381, 401*405, 425*429, 449*453, 473*477, 497*501, 521*525, 545*549, 569*573, 593*597, 617*621, 641*645, 665*669, 689*693, 713*717, 737*741/
    Jan_3(interval) hours   /22*24, 46*48, 70*72, 94*96, 118*120, 142*144, 166*168, 190*192, 214*216, 238*240, 262*264, 286*288, 310*312, 334*336, 358*360, 382*384, 406*408, 430*432, 454*456, 478*480, 502*504, 526*528, 550*552, 574*576, 598*600, 622*624, 646*648, 670*672, 694*696, 718*720, 742*744/
    Jan_4(interval) hours   //
    Jan_5(interval) hours   //
    Jan_6(interval) hours   //
    Feb_1(interval) hours   /745*760, 769*784, 793*808, 817*832, 841*856, 865*880, 889*904, 913*928, 937*952, 961*976, 985*1000, 1009*1024, 1033*1048, 1057*1072, 1081*1096, 1105*1120, 1129*1144, 1153*1168, 1177*1192, 1201*1216, 1225*1240, 1249*1264, 1273*1288, 1297*1312, 1321*1336, 1345*1360, 1369*1384, 1393*1408/
    Feb_2(interval) hours   /761*765, 785*789, 809*813, 833*837, 857*861, 881*885, 905*909, 929*933, 953*957, 977*981, 1001*1005, 1025*1029, 1049*1053, 1073*1077, 1097*1101, 1121*1125, 1145*1149, 1169*1173, 1193*1197, 1217*1221, 1241*1245, 1265*1269, 1289*1293, 1313*1317, 1337*1341, 1361*1365, 1385*1389, 1409*1413/
    Feb_3(interval) hours   /766*768, 790*792, 814*816, 838*840, 862*864, 886*888, 910*912, 934*936, 958*960, 982*984, 1006*1008, 1030*1032, 1054*1056, 1078*1080, 1102*1104, 1126*1128, 1150*1152, 1174*1176, 1198*1200, 1222*1224, 1246*1248, 1270*1272, 1294*1296, 1318*1320, 1342*1344, 1366*1368, 1390*1392, 1414*1416/
    Feb_4(interval) hours   //
    Feb_5(interval) hours   //
