Interval,Energy Purchase Price
1,30.29
2,28.23
3,28.02
4,28.01
5,28.0
6,28.08
7,28.31
8,28.49
9,28.48
10,28.52
11,28.56
12,28.61
13,28.85
14,28.77
15,28.77
16,28.96
17,30.08
18,31.76
19,32.11
20,32.05
21,31.68
22,31.09
23,30.24
24,29.49
25,28.82
26,28.6
27,28.58
28,28.6
29,29.07
30,29.67
31,30.91
32,31.61
33,31.67
34,31.94
35,32.49
36,32.85
37,32.93
38,32.92
39,32.74
40,33.24
41,34.49
42,37.57
43,47.32
44,48.39
45,40.72
46,37.6
47,34.15
48,32.78
49,32.45
50,32.29
51,32.26
52,32.32
53,33.39
54,34.71
55,41.22
56,183.28
57,41.2
58,39.2
59,38.4
60,38.03
61,36.93
62,36.58
63,35.94
64,35.96
65,41.76
66,57.51
67,62.05
68,183.45
69,59.17
70,41.76
71,35.16
72,33.92
73,33.33
74,32.99
75,32.98
76,32.92
77,33.01
78,33.5
79,38.99
80,45.02
81,42.98
82,37.8
83,38.78
84,37.93
85,36.6
86,35.38
87,34.76
88,34.73
89,36.8
90,38.64
91,45.18
92,41.59
93,38.85
94,35.49
95,34.01
96,32.47
97,32.22
98,32.16
99,32.14
100,32.19
101,32.88
102,33.97
103,41.04
104,53.74
105,41.38
106,35.94
107,35.36
108,34.72
109,34.48
110,33.98
111,33.42
112,32.61
113,33.75
114,35.72
115,38.45
116,38.6
117,36.04
118,34.29
119,33.02
120,32.15
121,31.67
122,31.31
123,30.82
124,31.06
125,31.71
126,32.67
127,33.87
128,181.7
129,38.47
130,34.04
131,33.79
132,33.74
133,33.41
134,32.82
135,32.22
136,32.2
137,33.45
138,34.48
139,36.26
140,34.61
141,33.56
142,32.78
143,32.1
144,31.14
145,30.11
146,29.91
147,29.87
148,30.05
149,30.24
150,30.1
151,31.25
152,31.84
153,31.94
154,32.6
155,33.39
156,33.43
157,33.48
158,32.87
159,32.46
160,32.46
161,33.34
162,36.06
163,38.86
164,35.01
165,33.86
166,33.44
167,32.53
168,32.07
169,31.71
170,31.69
171,31.64
172,31.66
173,31.73
174,31.82
175,32.14
176,32.88
177,33.23
178,33.32
179,33.39
180,33.14
181,33.07
182,32.8
183,32.8
184,32.94
185,33.86
186,35.3
187,40.24
188,39.03
189,34.83
190,33.73
191,32.66
192,32.05
193,31.62
194,31.31
195,31.31
196,31.58
197,32.15
198,33.56
199,37.96
200,43.38
201,40.72
202,37.89
203,36.72
204,35.88
205,35.43
206,34.27
207,33.95
208,33.92
209,36.42
210,42.68
211,138.11
212,43.14
213,40.09
214,33.88
215,32.47
216,31.76
217,31.08
218,30.77
219,30.66
220,31.21
221,32.09
222,33.81
223,38.42
224,45.09
225,38.63
226,35.34
227,34.78
228,35.34
229,35.25
230,34.83
231,33.96
232,33.92
233,35.13
234,41.92
235,42.65
236,42.21
237,40.72
238,34.86
239,33.33
240,32.12
241,31.83
242,31.46
243,31.38
244,31.45
245,31.89
246,32.78
247,36.09
248,38.37
249,35.93
250,35.47
251,34.89
252,35.17
253,34.4
254,34.2
255,34.04
256,34.05
257,35.65
258,40.3
259,41.72
260,40.63
261,36.18
262,34.13
263,32.87
264,32.09
265,31.56
266,30.67
267,30.55
268,30.55
269,31.37
270,32.19
271,33.91
272,35.65
273,34.93
274,34.54
275,34.6
276,34.54
277,34.38
278,34.35
279,34.08
280,34.39
281,36.18
282,41.25
283,48.27
284,53.01
285,42.06
286,37.0
287,34.26
288,32.97
289,32.38
290,32.11
291,32.05
292,32.06
293,32.77
294,34.26
295,40.49
296,48.84
297,41.82
298,39.77
299,42.16
300,40.37
301,37.52
302,36.39
303,36.1
304,36.99
305,40.73
306,46.7
307,52.31
308,46.49
309,44.76
310,41.33
311,36.66
312,34.81
313,34.21
314,33.95
315,33.85
316,33.78
317,34.0
318,34.44
319,36.5
320,42.29
321,42.85
322,38.85
323,37.91
324,36.96
325,35.8
326,34.66
327,34.59
328,34.73
329,36.72
330,43.01
331,45.91
332,44.79
333,44.16
334,38.21
335,35.5
336,34.34
337,33.7
338,33.06
339,32.89
340,32.9
341,33.18
342,33.78
343,34.28
344,35.25
345,34.42
346,33.99
347,33.83
348,33.38
349,32.83
350,32.26
351,32.06
352,32.16
353,33.09
354,34.03
355,39.82
356,40.31
357,39.33
358,35.85
359,33.59
360,32.78
361,32.18
362,32.2
363,32.17
364,32.2
365,32.55
366,33.06
367,34.11
368,41.3
369,39.35
370,35.5
371,35.4
372,34.57
373,34.31
374,34.07
375,33.98
376,34.08
377,35.64
378,38.65
379,43.89
380,40.61
381,34.98
382,33.7
383,32.19
384,31.15
385,30.39
386,30.13
387,30.1
388,30.11
389,30.52
390,32.0
391,33.51
392,34.22
393,34.17
394,33.98
395,33.99
396,33.93
397,33.79
398,33.8
399,33.29
400,33.41
401,34.26
402,37.5
403,43.89
404,40.94
405,38.04
406,35.32
407,33.12
408,32.39
409,32.46
410,32.27
411,32.26
412,32.34
413,32.8
414,34.16
415,36.82
416,42.35
417,38.33
418,37.24
419,37.17
420,36.89
421,36.48
422,35.2
423,34.77
424,35.02
425,36.91
426,41.73
427,44.43
428,43.93
429,42.14
430,37.08
431,34.31
432,33.03
433,32.75
434,32.47
435,32.44
436,32.51
437,33.08
438,34.28
439,40.48
440,44.59
441,41.85
442,36.47
443,36.03
444,35.85
445,35.54
446,35.22
447,35.29
448,35.52
449,38.1
450,43.9
451,49.2
452,48.18
453,44.77
454,38.67
455,36.64
456,34.34
457,33.94
458,33.74
459,33.74
460,33.85
461,34.49
462,36.48
463,43.52
464,47.52
465,43.99
466,41.94
467,41.35
468,40.21
469,39.15
470,38.93
471,38.42
472,38.51
473,42.08
474,52.0
475,46.5
476,42.91
477,41.23
478,38.13
479,35.21
480,33.99
481,33.03
482,32.51
483,32.19
484,32.03
485,32.12
486,32.32
487,33.08
488,34.08
489,34.63
490,38.99
491,42.8
492,41.11
493,36.72
494,35.7
495,35.21
496,35.21
497,35.83
498,39.65
499,39.71
500,36.07
501,34.87
502,34.41
503,33.31
504,32.3
505,31.85
506,31.34
507,31.09
508,30.95
509,31.09
510,31.76
511,32.19
512,32.46
513,32.55
514,32.94
515,33.2
516,33.23
517,33.2
518,33.14
519,32.66
520,32.54
521,33.68
522,36.86
523,39.6
524,39.02
525,34.28
526,32.93
527,31.83
528,30.77
529,30.13
530,30.03
531,29.98
532,30.02
533,30.92
534,31.95
535,33.47
536,34.71
537,34.37
538,34.38
539,34.48
540,34.48
541,34.14
542,34.08
543,34.1
544,34.31
545,34.8
546,39.65
547,48.03
548,40.15
549,35.34
550,33.95
551,32.54
552,31.24
553,30.92
554,30.79
555,30.83
556,30.87
557,31.81
558,32.98
559,34.74
560,37.61
561,37.1
562,36.65
563,36.7
564,36.47
565,35.92
566,35.5
567,34.74
568,35.19
569,36.62
570,40.92
571,53.19
572,45.68
573,44.69
574,37.46
575,35.31
576,33.46
577,32.89
578,32.63
579,32.54
580,32.69
581,33.01
582,34.32
583,38.54
584,45.8
585,38.56
586,37.7
587,37.61
588,37.5
589,37.08
590,36.87
591,36.85
592,37.13
593,39.58
594,44.56
595,43.67
596,42.93
597,41.25
598,35.76
599,34.05
600,32.83
601,32.32
602,32.21
603,32.19
604,32.2
605,32.27
606,33.22
607,34.56
608,37.13
609,37.19
610,36.32
611,36.76
612,36.5
613,36.4
614,36.08
615,35.87
616,36.15
617,37.28
618,40.51
619,47.24
620,41.81
621,39.21
622,35.09
623,33.55
624,32.37
625,31.19
626,30.8
627,30.66
628,30.54
629,30.82
630,32.19
631,33.86
632,36.93
633,37.44
634,37.42
635,36.58
636,36.29
637,35.18
638,34.67
639,34.19
640,33.87
641,34.22
642,38.39
643,41.27
644,40.67
645,36.81
646,34.2
647,33.2
648,32.33
649,31.7
650,31.26
651,31.24
652,31.24
653,31.26
654,31.79
655,32.28
656,33.16
657,33.25
658,32.96
659,32.5
660,32.34
661,32.23
662,31.82
663,31.08
664,31.35
665,32.16
666,33.6
667,35.7
668,35.55
669,34.08
670,33.56
671,32.37
672,31.83
673,31.23
674,31.21
675,31.13
676,30.89
677,31.3
678,31.73
679,32.18
680,32.71
681,32.36
682,33.4
683,33.39
684,33.22
685,32.67
686,32.48
687,32.31
688,32.42
689,33.53
690,34.3
691,41.87
692,42.85
693,40.73
694,36.5
695,34.0
696,33.21
697,32.67
698,32.52
699,32.43
700,32.36
701,33.16
702,34.38
703,41.92
704,46.61
705,42.22
706,38.71
707,35.82
708,34.87
709,34.16
710,33.72
711,32.85
712,32.78
713,33.64
714,37.54
715,45.47
716,46.42
717,39.16
718,34.09
719,32.44
720,31.72
721,31.3
722,31.04
723,31.02
724,31.02
725,31.67
726,32.61
727,33.94
728,41.86
729,34.13
730,33.11
731,32.53
732,32.5
733,32.39
734,32.36
735,32.44
736,32.24
737,32.85
738,34.25
739,38.77
740,38.78
741,35.22
742,32.78
743,31.78
744,30.83
745,30.6
746,30.41
747,30.44
748,30.55
749,31.29
750,32.32
751,33.58
752,35.51
753,35.0
754,34.73
755,34.69
756,34.72
757,34.07
758,34.02
759,33.88
760,33.79
761,34.5
762,39.14
763,86.93
764,44.77
765,37.95
766,34.48
767,33.36
768,32.28
769,32.01
770,31.8
771,31.92
772,31.99
773,32.53
774,33.64
775,38.24
776,49.2
777,44.36
778,40.52
779,37.61
780,37.32
781,36.6
782,35.65
783,35.39
784,34.82
785,36.06
786,40.79
787,50.67
788,51.7
789,42.56
790,35.7
791,33.88
792,32.97
793,32.28
794,32.21
795,32.15
796,32.22
797,32.69
798,33.95
799,43.08
800,52.19
801,40.49
802,37.21
803,37.26
804,36.4
805,35.42
806,34.22
807,33.96
808,33.84
809,34.71
810,39.85
811,42.17
812,41.6
813,36.71
814,33.87
815,32.74
816,32.05
817,31.61
818,31.38
819,31.3
820,31.27
821,31.34
822,31.8
823,32.25
824,32.55
825,32.91
826,33.7
827,33.87
828,33.61
829,33.44
830,33.24
831,32.83
832,33.28
833,33.64
834,36.9
835,37.27
836,36.97
837,34.25
838,33.33
839,32.25
840,31.85
841,31.37
842,31.23
843,31.15
844,31.16
845,31.25
846,31.45
847,31.73
848,32.1
849,32.48
850,33.24
851,33.36
852,33.36
853,33.35
854,33.21
855,32.94
856,32.97
857,33.3
858,35.99
859,39.97
860,39.79
861,37.42
862,34.13
863,33.45
864,32.62
865,32.21
866,32.14
867,32.11
868,32.21
869,32.9
870,34.18
871,39.26
872,53.34
873,39.03
874,37.06
875,37.02
876,36.14
877,34.38
878,33.97
879,33.62
880,33.6
881,33.79
882,36.41
883,40.56
884,42.43
885,35.59
886,33.92
887,32.92
888,32.33
889,32.16
890,32.27
891,32.18
892,32.38
893,32.69
894,34.0
895,39.41
896,47.71
897,39.01
898,37.1
899,36.37
900,35.5
901,34.39
902,34.36
903,34.11
904,34.2
905,34.81
906,38.43
907,44.23
908,44.44
909,40.67
910,36.03
911,33.86
912,32.97
913,32.65
914,32.42
915,32.36
916,32.48
917,33.14
918,35.21
919,40.81
920,49.36
921,44.11
922,41.14
923,39.12
924,37.88
925,37.39
926,37.25
927,35.76
928,35.17
929,37.2
930,41.06
931,43.84
932,43.04
933,41.9
934,37.99
935,34.66
936,33.42
937,32.7
938,32.49
939,32.43
940,32.52
941,32.97
942,34.58
943,41.91
944,46.87
945,37.47
946,37.23
947,36.93
948,35.54
949,34.87
950,34.42
951,34.11
952,33.81
953,34.92
954,40.48
955,43.56
956,45.19
957,42.64
958,35.7
959,33.63
960,32.76
961,32.29
962,32.2
963,32.26
964,32.18
965,32.45
966,33.59
967,41.07
968,43.55
969,41.83
970,38.86
971,37.4
972,36.69
973,36.37
974,35.87
975,35.68
976,35.25
977,37.84
978,42.24
979,45.63
980,43.83
981,38.88
982,35.16
983,33.69
984,32.54
985,32.26
986,32.19
987,32.22
988,32.22
989,32.29
990,32.68
991,33.3
992,34.34
993,35.1
994,35.15
995,35.44
996,34.9
997,34.35
998,33.77
999,33.56
1000,33.33
1001,34.37
1002,39.62
1003,43.68
1004,62.23
1005,43.9
1006,40.95
1007,35.63
1008,34.1
1009,33.34
1010,33.16
1011,33.12
1012,33.18
1013,33.28
1014,33.63
1015,33.67
1016,34.13
1017,34.42
1018,34.35
1019,33.97
1020,33.72
1021,33.16
1022,32.69
1023,32.42
1024,32.33
1025,32.7
1026,34.01
1027,37.74
1028,40.71
1029,39.8
1030,34.52
1031,33.79
1032,33.35
1033,32.92
1034,32.91
1035,32.95
1036,33.49
1037,34.02
1038,39.07
1039,52.72
1040,52.99
1041,43.57
1042,37.48
1043,37.46
1044,36.55
1045,34.95
1046,34.42
1047,34.31
1048,34.24
1049,35.85
1050,41.28
1051,43.88
1052,45.9
1053,41.91
1054,36.73
1055,34.08
1056,33.04
1057,32.72
1058,32.39
1059,32.37
1060,32.37
1061,33.34
1062,34.42
1063,41.99
1064,67.01
1065,44.19
1066,42.29
1067,41.93
1068,38.74
1069,37.71
1070,37.31
1071,37.09
1072,36.2
1073,36.36
1074,40.86
1075,42.46
1076,42.03
1077,37.97
1078,35.63
1079,33.07
1080,32.31
1081,32.06
1082,31.9
1083,31.75
1084,31.87
1085,32.19
1086,33.62
1087,36.33
1088,43.82
1089,41.16
1090,37.15
1091,37.44
1092,37.33
1093,35.84
1094,34.9
1095,34.25
1096,34.41
1097,35.69
1098,40.24
1099,42.9
1100,43.21
1101,38.8
1102,34.03
1103,32.74
1104,32.02
1105,31.6
1106,31.46
1107,31.43
1108,31.45
1109,31.68
1110,32.64
1111,34.1
1112,35.74
1113,35.03
1114,36.34
1115,40.04
1116,38.2
1117,36.09
1118,34.75
1119,34.26
1120,33.99
1121,34.24
1122,36.59
1123,39.73
1124,41.65
1125,35.28
1126,34.13
1127,32.93
1128,32.14
1129,31.77
1130,31.72
1131,31.72
1132,31.78
1133,32.32
1134,33.62
1135,41.15
1136,52.07
1137,43.74
1138,36.69
1139,40.26
1140,36.44
1141,34.03
1142,33.69
1143,33.26
1144,33.03
1145,33.17
1146,34.66
1147,40.39
1148,40.99
1149,37.59
1150,33.6
1151,32.69
1152,32.12
1153,31.77
1154,31.56
1155,31.51
1156,31.55
1157,31.65
1158,31.96
1159,32.32
1160,32.74
1161,33.18
1162,33.42
