Interval,Energy Purchase Price
1,0.01
2,0.01
3,0.01
4,0.01
5,0.01
6,0.01
7,0.01
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.01
17,0.01
18,0.01
19,0.01
20,0.01
21,0.01
22,0.01
23,0.01
24,0.01
25,0.01
26,0.01
27,0.01
28,0.01
29,0.01
30,0.01
31,0.01
32,0.01
33,0.0
34,0.0
35,0.01
36,0.01
37,0.01
38,0.0
39,0.0
40,66.33
41,83.19
42,94.27
43,94.32
44,93.98
45,89.14
46,85.74
47,82.58
48,82.16
49,80.91
50,79.25
51,78.79
52,78.72
53,79.68
54,88.43
55,88.82
56,71.66
57,1.45
58,1.23
59,1.41
60,1.4
61,0.01
62,0.0
63,0.0
64,13.64
65,82.79
66,84.0
67,84.31
68,84.39
69,84.34
70,84.17
71,83.95
72,82.16
73,82.08
74,82.06
75,82.09
76,82.17
77,82.39
78,82.77
79,83.07
80,70.57
81,57.61
82,50.34
83,50.13
84,48.7
85,46.94
86,1.66
87,49.17
88,69.07
89,82.2
90,86.97
91,87.18
92,85.26
93,84.03
94,83.92
95,83.57
96,80.71
97,80.61
98,79.97
99,78.93
100,78.38
101,78.58
102,81.18
103,81.94
104,66.46
105,43.03
106,42.14
107,49.76
108,49.68
109,44.57
110,0.02
111,37.37
112,54.06
113,71.96
114,75.17
115,75.27
116,72.42
117,72.37
118,72.2
119,72.04
120,64.93
121,64.87
122,64.84
123,64.86
124,64.91
125,65.4
126,67.61
127,67.89
128,1.44
129,0.0
130,0.0
131,0.0
132,0.0
133,0.0
134,0.0
135,0.0
136,1.42
137,1.68
138,1.68
139,1.68
140,1.68
141,1.68
142,1.68
143,1.67
144,1.74
145,1.71
146,1.57
147,1.53
148,0.01
149,1.71
150,1.74
151,1.74
152,0.01
153,0.01
154,1.52
155,1.48
156,1.61
157,1.61
158,1.63
159,1.64
160,71.76
161,77.55
162,80.07
163,79.05
164,76.84
165,76.1
166,74.79
167,74.24
168,72.8
169,72.66
170,72.59
171,72.55
172,72.53
173,72.58
174,73.61
175,73.97
176,69.09
177,67.57
178,67.54
179,67.32
180,66.66
181,64.06
182,64.08
183,64.07
184,70.06
185,77.14
186,77.37
187,76.47
188,76.25
189,76.15
190,74.86
191,73.89
192,68.96
193,67.91
194,67.84
195,67.83
196,68.8
197,73.71
198,76.64
199,77.81
200,76.77
201,71.68
202,69.65
203,70.34
204,68.29
205,67.89
206,67.6
207,68.25
208,76.37
209,82.06
210,82.26
211,82.38
212,80.31
213,78.94
214,77.64
215,74.91
216,72.89
217,74.25
218,74.17
219,74.14
220,79.7
221,80.18
222,81.89
223,82.22
224,81.56
225,74.3
226,70.53
227,70.97
228,70.83
229,71.18
230,70.53
231,70.76
232,80.81
233,82.39
234,88.23
235,84.08
236,83.26
237,82.48
