Interval,Energy Purchase Price
1,27.63
2,28.45
3,28.55
4,29.19
5,29.18
6,28.67
7,29.18
8,29.07
9,29.16
10,29.26
11,29.09
12,29.08
13,29.27
14,29.4
15,29.48
16,29.41
17,31.5
18,36.96
19,35.76
20,35.01
21,35.0
22,34.96
23,34.42
24,31.41
25,29.55
26,29.59
27,29.72
28,29.7
29,29.7
30,29.47
31,29.46
32,29.31
33,29.33
34,29.31
35,29.45
36,29.62
37,29.58
38,29.6
39,29.67
40,29.7
41,31.56
42,35.42
43,36.4
44,36.17
45,31.95
46,30.19
47,29.64
48,29.26
49,28.41
50,28.47
51,27.77
52,27.79
53,28.52
54,29.41
55,29.5
56,29.37
57,29.39
58,29.33
59,30.13
60,29.47
61,29.43
62,29.45
63,29.38
64,29.25
65,29.59
66,29.75
67,30.26
68,32.53
69,29.7
70,29.17
71,27.71
72,27.69
73,27.65
74,27.69
75,27.78
76,27.79
77,27.77
78,29.25
79,29.5
80,29.48
81,32.16
82,33.47
83,33.6
84,33.21
85,31.25
86,30.11
87,31.32
88,29.71
89,33.61
90,31.75
91,32.48
92,32.46
93,34.61
94,29.7
95,29.41
96,29.22
97,29.24
98,29.11
99,29.31
100,29.34
101,29.45
102,35.36
103,35.12
104,29.63
105,31.04
106,29.37
107,29.54
108,30.5
109,29.55
110,29.42
111,29.42
112,29.46
113,32.73
114,39.42
115,35.52
116,35.51
117,34.9
118,29.39
119,28.48
120,27.67
121,27.65
122,27.69
123,27.76
124,27.77
125,28.36
126,27.75
127,29.75
128,31.17
129,29.7
130,30.57
131,29.69
132,29.43
133,29.45
134,29.29
135,29.5
136,32.39
137,31.72
138,41.52
139,42.01
140,41.32
141,41.28
142,39.25
143,31.58
144,29.65
145,29.96
146,34.08
147,31.76
148,31.66
149,32.99
150,31.63
151,31.5
152,31.81
153,35.89
154,32.92
155,32.21
156,31.19
157,31.17
158,31.09
159,31.1
160,33.31
161,36.25
162,36.34
163,36.72
164,36.67
165,36.65
166,36.65
167,38.4
168,35.52
169,34.7
170,34.22
171,34.22
172,34.14
173,34.13
174,34.14
175,35.34
176,34.48
177,32.59
178,30.3
179,30.16
180,29.85
181,29.65
182,29.67
183,29.73
184,30.03
185,33.64
186,35.86
187,36.13
188,33.8
189,31.6
190,29.52
191,29.21
192,29.12
193,29.1
194,29.13
195,29.22
196,29.23
197,28.73
198,29.22
199,29.27
200,28.54
201,28.91
202,29.46
203,29.69
204,29.68
205,29.49
206,29.5
207,29.55
208,29.87
209,36.62
210,34.02
211,34.15
212,33.94
213,31.74
214,29.56
215,29.19
216,28.61
217,28.25
218,28.26
219,28.7
220,29.15
221,29.49
222,31.65
223,33.37
224,31.92
225,31.65
226,31.73
227,32.25
228,31.94
229,31.49
230,30.79
231,30.62
232,31.7
233,33.19
234,36.03
235,32.9
236,31.01
237,29.98
238,29.52
239,29.29
240,29.61
241,27.81
242,27.84
243,27.92
244,27.94
245,27.92
246,29.35
247,29.56
248,29.53
249,29.51
250,29.76
251,29.49
252,27.82
253,27.83
254,27.83
255,28.64
256,29.4
257,29.69
258,29.87
259,29.87
260,29.86
261,29.7
262,29.52
263,29.25
264,27.77
265,27.77
