Interval,Energy Purchase Price
1,32.01
2,29.48
3,29.37
4,29.32
5,29.42
6,30.13
7,31.36
8,31.76
9,28.98
10,29.39
11,29.46
12,29.5
13,29.52
14,29.53
15,29.54
16,29.55
17,32.11
18,33.84
19,34.04
20,33.83
21,32.46
22,32.24
23,31.75
24,29.54
25,27.54
26,28.35
27,28.33
28,28.29
29,28.31
30,28.32
31,30.44
32,31.3
33,30.25
34,30.33
35,31.62
36,31.65
37,31.66
38,31.67
39,31.66
40,32.19
41,36.47
42,38
43,44.95
44,43.74
45,37.47
46,36.39
47,32.34
48,31.56
49,31.22
50,31.15
51,31.09
52,31.09
53,31.11
54,31.2
55,36.43
56,180.11
57,36.42
58,36.28
59,36.06
60,36.34
61,35.84
62,35.62
63,35.42
64,36.57
65,40.83
66,58.85
67,62.83
68,183.37
69,61.93
70,42.69
71,36.86
72,35.35
73,33.73
74,33.14
75,33.11
76,33.08
77,33.61
78,36.3
79,41.86
80,44.01
81,42.11
82,39.96
83,39.05
84,37.79
85,36.86
86,36.7
87,36.8
88,38.44
89,42.14
90,183.33
91,49.47
92,44.2
93,41.76
94,37.38
95,36.4
96,33.79
97,34.32
98,34.07
99,34.01
100,33.99
101,34.36
102,34.51
103,36.49
104,45.2
105,39.58
106,36.78
107,35.67
108,34.93
109,34.89
110,34.89
111,34.86
112,35.1
113,37.42
114,42.31
115,42.39
116,42.29
117,42.2
118,37.13
119,36.59
120,34.65
121,35.87
122,35.8
123,34.7
124,34.7
125,34.69
126,35.81
127,41.13
128,180.01
129,37.46
130,36.21
131,36.2
132,36.21
133,36.19
134,36.17
135,36.17
136,36.18
137,36.29
138,41.7
139,41.64
140,37.07
141,36.41
142,36.3
143,36.15
144,34.94
145,32.3
146,32.19
147,32.15
148,32.1
149,32.11
150,32.14
151,33.87
152,35.81
153,35.51
154,35.57
155,36.06
156,36.05
157,36.03
158,36.03
159,35.98
160,35.99
161,36.06
162,36.38
163,38.5
164,36.29
165,36.21
166,36.15
167,35.62
168,32.35
169,30.96
170,30.71
171,29.81
172,29.51
173,29.76
174,30.19
175,32.29
176,33.43
177,34.45
178,34.53
179,34.62
180,34.64
181,34.66
182,34.66
183,34.66
184,34.67
185,36.57
186,41.16
187,41.3
188,41.15
189,37.55
190,36.41
191,34.76
192,34.62
193,33.8
194,33.73
195,33.69
196,33.7
197,33.86
198,33.94
199,38.09
200,41.41
201,41.48
202,36.82
203,36.95
204,36.57
205,36.24
206,35.43
207,35.22
208,35.25
209,39.2
210,46.72
211,141.6
212,44.78
213,42.36
214,35.57
215,34.29
216,33.27
217,30.81
218,30.74
219,30.71
220,30.69
221,31.07
222,32.89
223,34.93
224,36.71
225,35.09
226,34.78
227,34.38
228,34.19
229,34.17
230,34.15
231,34.16
232,34.77
233,36.75
234,42.29
235,40.92
236,42.94
237,41.01
238,36.49
239,34.46
240,33.93
241,33.53
242,33.47
243,33.44
244,33.43
245,33.44
246,34.36
247,40.39
248,40.99
249,36.89
250,36.44
251,36.52
252,36.63
253,36.48
254,36.33
255,34.96
256,35.44
257,38.24
258,41.37
259,41.98
260,41.27
261,36.82
262,34.85
263,33.57
264,32.14
265,31.2
266,30.71
267,30.64
268,30.63
269,30.66
270,31.39
271,32.9
272,35.05
273,35.17
274,34.76
275,34.82
276,35.61
277,34.58
278,34.47
279,32.6
280,34.42
281,36.77
282,41.1
283,45.73
284,47.74
285,39.7
286,35.59
287,32.48
288,32.29
289,30.79
290,30.72
291,30.68
292,30.66
293,30.84
294,31.38
295,34.44
296,36.59
297,38.18
298,35.21
299,36.24
300,35.19
301,33.75
302,33.52
303,33.77
304,36.44
305,39.86
306,47.05
307,50
308,44.24
309,41.93
310,38.52
311,34.26
312,31.74
313,32.14
314,31.98
315,31.92
316,31.9
317,31.91
318,31.91
319,31.97
320,32.96
321,36.05
322,34.13
323,35.57
324,34.78
325,34.41
326,34.16
327,33.2
328,33.2
329,36.84
330,44
331,45.47
332,43.54
333,42.77
334,36.87
335,35.66
336,34.75
337,36.06
338,34.07
339,34.03
340,34.01
341,34.16
342,35.02
343,36.03
344,36.09
345,36.18
346,36.29
347,36.35
348,36.4
349,36.39
350,36.38
351,36.4
352,36.4
353,37.35
354,42.55
355,44.83
356,45.28
357,44.33
358,40.48
359,36.94
360,36.29
361,34.82
362,34.68
363,34.64
364,34.77
365,35.56
366,36.3
367,39.75
368,41.98
369,39.99
370,36.55
371,36.56
372,35.7
373,35.33
374,35.03
375,35.01
376,35.28
377,39.21
378,42.9
379,47.25
380,42.24
381,37.56
382,35.45
383,34.5
384,33.04
385,31.18
386,31.09
387,31.05
388,31.03
389,31.05
390,32.16
391,34.88
392,36.29
393,35.42
394,36.39
395,36.42
396,36.43
397,36.37
398,36.39
399,35.66
400,35.23
401,36.56
402,37.91
403,39.83
404,37.35
405,36.6
406,35.18
407,33.02
408,31.21
409,31.7
410,30.38
411,30.34
412,30.32
413,31.02
414,32.17
415,34.97
416,36.68
417,35.18
418,35
419,35.23
420,35.23
421,35.22
422,35.22
423,35.22
424,35.25
425,39.21
426,44.45
427,45.5
428,43.31
429,43.89
430,40.21
431,36.67
432,35.11
433,34.78
434,34.7
435,34.67
436,34.67
437,34.68
438,36.13
439,42.18
440,43.51
441,39.19
442,35.85
443,35.3
444,35.19
445,35.15
446,35.16
447,35.13
448,35.28
449,37.31
450,43.68
451,45.73
452,43.62
453,40.42
454,36.54
455,35.04
456,33.99
457,33.34
458,33.28
459,33.23
460,33.21
461,33.24
462,33.31
463,36.58
464,41.43
465,38.5
466,36.85
467,36.55
468,36.32
469,36.29
470,36.28
471,36.4
472,37.11
473,43.54
474,53.67
475,182.3
476,47.34
477,43.68
478,40.1
479,37.03
480,36.38
481,36.13
482,36.02
483,36
484,35.95
485,35.98
486,35.99
487,36.07
488,36.18
489,37.12
490,42.85
491,44.19
492,44.28
493,44.3
494,44.27
495,44.21
496,43
497,44.3
498,44.48
499,44.55
500,44.43
501,44.35
502,37.17
503,36.85
504,36.39
505,35.24
506,35.15
507,35.1
508,35.08
509,35.07
510,35.09
511,35.13
512,35.17
513,35.28
514,35.39
515,35.47
516,35.5
517,35.5
518,35.51
519,35.5
520,35.5
521,36.49
522,40.88
523,42.1
524,41.46
525,36.74
526,35.57
527,35.45
528,33.31
529,30.64
530,30.59
531,30.54
532,30.52
533,30.93
534,34.28
535,34.45
536,36.34
537,36.42
538,36.67
539,36.7
540,36.46
541,36.07
542,35.91
543,35.85
544,36.35
545,38.01
546,41.68
547,49.49
548,40.16
549,36.64
550,34.73
551,34.53
552,31.72
553,31.76
554,30.82
555,30.78
556,30.61
557,30.76
558,31.94
559,34.44
560,35.27
561,34.69
562,34.39
563,34.43
564,34.43
565,34.41
566,34.4
567,34.39
568,34.66
569,35.39
570,38.82
571,47.03
572,40.37
573,39.68
574,35.5
575,34.37
576,32.47
577,30.82
578,30.66
579,30.72
580,30.71
581,31.25
582,32.78
583,35.82
584,38.38
585,36.21
586,36.03
587,36.08
588,36.09
589,36.07
590,36.06
591,36.16
592,36.24
593,40.48
594,47.65
595,45.35
596,44.56
597,42.72
598,37.41
599,36.2
600,35.81
601,36.34
602,35.92
603,35.82
604,35.81
605,35.88
606,36.96
607,37.15
608,39.34
609,39.4
610,39.44
611,39.49
612,39.51
