Interval,Energy Purchase Price
1,64.93733414
2,64.93733414
3,64.93733414
4,64.93733414
5,64.93733414
6,64.93733414
7,64.93733414
8,64.93733414
9,64.93733414
10,64.93733414
11,64.93733414
12,64.93733414
13,64.93733414
14,64.93733414
15,64.93733414
16,64.93733414
17,64.93733414
18,64.93733414
19,64.93733414
20,64.93733414
21,64.93733414
22,64.93733414
23,64.93733414
24,64.93733414
25,64.93733414
26,64.93733414
27,64.93733414
28,64.93733414
29,64.93733414
30,64.93733414
31,64.93733414
32,64.93733414
33,64.93733414
34,64.93733414
35,64.93733414
36,64.93733414
37,64.93733414
38,64.93733414
39,64.93733414
40,64.93733414
41,64.93733414
42,64.93733414
43,64.93733414
44,64.93733414
45,64.93733414
46,64.93733414
47,64.93733414
48,64.93733414
49,64.93733414
50,64.93733414
51,64.93733414
52,64.93733414
53,64.93733414
54,64.93733414
55,64.93733414
56,64.93733414
57,64.93733414
58,64.93733414
59,64.93733414
60,64.93733414
61,64.93733414
62,64.93733414
63,64.93733414
64,64.93733414
65,64.93733414
66,64.93733414
67,64.93733414
68,64.93733414
69,64.93733414
70,64.93733414
71,64.93733414
72,64.93733414
73,64.93733414
74,64.93733414
75,64.93733414
76,64.93733414
77,64.93733414
78,64.93733414
79,64.93733414
80,64.93733414
81,64.93733414
82,64.93733414
83,64.93733414
84,64.93733414
85,64.93733414
86,64.93733414
87,64.93733414
88,64.93733414
89,64.93733414
90,64.93733414
91,64.93733414
92,64.93733414
93,64.93733414
94,64.93733414
95,64.93733414
96,64.93733414
97,64.93733414
98,64.93733414
99,64.93733414
100,64.93733414
101,64.93733414
102,64.93733414
103,64.93733414
104,64.93733414
105,64.93733414
106,64.93733414
107,64.93733414
108,64.93733414
109,64.93733414
110,64.93733414
111,64.93733414
112,64.93733414
113,64.93733414
114,64.93733414
115,64.93733414
116,64.93733414
117,64.93733414
118,64.93733414
119,64.93733414
120,64.93733414
121,64.93733414
122,64.93733414
123,64.93733414
124,64.93733414
125,64.93733414
126,64.93733414
127,64.93733414
128,64.93733414
129,64.93733414
130,64.93733414
131,64.93733414
132,64.93733414
133,64.93733414
134,64.93733414
135,64.93733414
136,64.93733414
137,64.93733414
138,64.93733414
139,64.93733414
140,64.93733414
141,64.93733414
142,64.93733414
143,64.93733414
144,64.93733414
145,64.93733414
146,64.93733414
147,64.93733414
148,64.93733414
149,64.93733414
150,64.93733414
151,64.93733414
152,64.93733414
153,64.93733414
154,64.93733414
155,64.93733414
156,64.93733414
157,64.93733414
