,Generation profile (kW)
2094,96483.95017656255
2095,307648.11077571893
2096,377449.8443009406
2097,382177.8348906071
2098,344487.8212792278
2099,331314.55378072173
2100,323693.68561295484
2101,330249.0986458674
2102,337578.87642599107
2103,322941.4234952757
2104,268357.88038105826
2105,120299.768971881
2106,0.0
2107,46056.200650970124
2108,102750.4167057678
2109,188977.7818086947
2110,272730.1113573766
2111,299592.54234088643
2112,479502.0658607315
2113,678919.2171120804
2114,810222.7335954516
2115,787900.4751690686
2116,810222.7335954516
2117,810222.7335954516
2118,825525.3701729776
2119,926759.3389575676
2120,622401.523046654
2121,622613.1310014373
2122,924758.9805879695
2123,863181.3716259447
2124,971732.9947976371
2125,908370.6179277952
2126,872176.0521513994
2127,855692.0648240112
2128,822263.24974396
2129,662978.4092911781
2130,557087.2954624033
2131,128678.95951451806
2132,171157.2403193547
2133,358584.36685537256
2134,232684.86017866083
2135,318361.6820361975
2136,365863.184777097
2137,349680.0234302381
2138,183493.33312853295
2139,634987.8082281775
2140,305119.62138116494
2141,379472.5069469655
2142,527418.4438853214
2143,687870.9302235902
2144,524656.0137095444
2145,416945.8037483668
2146,571938.2413562564
2147,773244.4257652422
2148,643030.8366884637
2149,1000000.0
2150,1000000.0
2151,932998.4536874174
2152,949636.4797941946
2153,955453.2213342435
2154,810222.7335954516
2155,810222.7335954516
2156,810222.7335954516
2157,810222.7335954516
2158,810222.7335954516
2159,810222.7335954516
2160,810222.7335954516
2161,810222.7335954516
2162,810222.7335954516
2163,810222.7335954516
2164,810222.7335954516
2165,810222.7335954516
2166,812355.444785083
2167,1000000.0
2168,1000000.0
2169,983872.5144926794
2170,898152.9092350295
2171,841167.9225191616
2172,818809.9498082354
2173,772869.4888269979
2174,852189.3414203934
2175,893634.1105221817
2176,983850.9340487763
2177,843403.1962274881
2178,810222.7335954516
2179,810222.7335954516
2180,810222.7335954516
2181,810222.7335954516
2182,810222.7335954516
2183,565325.532986984
2184,585641.5955819639
2185,726764.4848777348
2186,578806.3413316251
2187,466077.4122954607
2188,445522.39344786666
2189,269119.5018311026
2190,329413.3530163146
2191,476459.7371524116
2192,478219.02333387674
2193,438116.2385457587
2194,496782.82851641456
2195,586386.1028647431
2196,653669.5845862752
2197,716328.8664173082
2198,720846.5246721001
2199,737294.9453195666
2200,678645.7277970612
2201,417162.7858912176
2202,180652.17530939798
2203,470878.98272625066
2204,155862.99648182114
2205,121702.93554869847
2206,98382.76432338331
2207,101625.83160002882
2208,132431.24467941272
2209,30187.684604964517
2210,36450.41192613627
2211,21109.732467646325
2212,45917.66237766656
2213,50659.86102089787
2214,77116.50319974624
2215,215279.03541490546
2216,324442.03672210214
2217,319666.0481183962
2218,308223.2582570473
2219,327321.2621149006
2220,322849.95051841106
2221,385352.7533270661
2222,441660.15663636476
2223,427201.99692018476
2224,369219.9603037422
2225,242326.90107758978
2226,162978.75405416533
2227,350045.202176307
2228,408520.3405125163
2229,695440.7082715976
2230,810222.7335954516
2231,810222.7335954516
2232,810222.7335954516
2233,810222.7335954516
2234,810222.7335954516
2235,810222.7335954516
2236,810222.7335954516
2237,810222.7335954516
2238,934744.8798075084
2239,986080.5122875544
2240,520795.288174237
2241,581388.5959828446
2242,660556.8683997709
2243,643522.4903501002
2244,629992.8000293912
2245,612858.195186117
2246,461502.4769847719
2247,688882.8718469518
2248,693826.4957407739
2249,467570.92277230835
2250,550397.1190379324
2251,487919.03812811384
2252,182579.60782023598
2253,810222.7335954516
2254,810222.7335954516
2255,810222.7335954516
2256,810222.7335954516
2257,810222.7335954516
2258,810222.7335954516
2259,751746.0506817414
2260,758442.2479505627
2261,542514.724054199
2262,680749.3927913836
2263,387726.6508894075
2264,379318.21007866686
2265,397661.18438878504
2266,411643.7317203969
2267,412705.1523083075
2268,378994.8382251054
2269,319561.49717294105
2270,49189.06362559512
2271,115497.24517381382
2272,205964.91309357982
2273,203990.3304945177
2274,576264.1494996801
2275,783462.3571298537
2276,810222.7335954516
2277,810222.7335954516
2278,810222.7335954516
2279,810222.7335954516
2280,810222.7335954516
2281,810222.7335954516
2282,810222.7335954516
2283,810222.7335954516
2284,810222.7335954516
2285,810222.7335954516
2286,816138.8359947292
2287,862089.7333276138
2288,881531.6842320694
2289,1000000.0
2290,1000000.0
2291,983428.0458500865
2292,897286.460536351
2293,949881.4567991153
2294,859415.5081007965
2295,832734.9938946352
2296,813569.7257087628
2297,811270.6642602159
2298,810222.7335954516
2299,810222.7335954516
2300,810222.7335954516
2301,810222.7335954516
2302,810222.7335954516
2303,810222.7335954516
2304,810222.7335954516
2305,810222.7335954516
2306,810222.7335954516
2307,529112.0204934112
2308,331211.62790342286
2309,439987.89085817884
2310,334309.56151196844
2311,239395.81468781008
2312,428666.86614155275
2313,365578.13485490036
2314,354241.6748392109
2315,340671.7880038071
2316,333001.45997009624
2317,337759.7861163153
2318,302604.1028706925
2319,341167.9432824716
2320,299667.2297127037
2321,163581.58490795418
2322,80238.39967165765
2323,307799.4188861446
2324,451969.6349759233
2325,785110.0441221939
2326,810222.7335954516
2327,810222.7335954516
2328,810222.7335954516
2329,810222.7335954516
2330,810222.7335954516
2331,810222.7335954516
2332,617239.1184243597
2333,179780.618370963
2334,148067.27895462018
2335,68005.96831139497
2336,186920.44458317177
2337,212335.7624210997
2338,347118.12664624443
2339,333066.5969357244
2340,218326.32623642863
2341,229826.70659018037
2342,334002.5676760854
2343,322453.42634651676
2344,190290.33785317157
2345,117249.41652448285
2346,142186.1371945232
2347,314497.66439523234
2348,505402.3171920699
2349,523889.3921286141
2350,435766.8025553838
2351,442901.21516222303
2352,528818.0682877495
2353,449490.6784743385
2354,553590.3970408319
2355,597851.4048061954
2356,387126.54958297545
2357,544389.3139334992
2358,416649.64972456824
2359,433217.8341130375
2360,531395.7564960136
2361,384569.07923443423
2362,495922.4023427206
2363,163331.22021245636
2364,280969.3900439344
2365,833132.2654967298
2366,562362.8643201011
2367,818196.8703170889
2368,691805.2725529313
2369,635133.1301508929
2370,542419.1531857508
2371,546965.1389202082
2372,810222.7335954516
2373,727454.7625878283
2374,398627.77768927376
2375,594754.64648103
2376,810222.7335954516
2377,810222.7335954516
2378,810222.7335954516
2379,316442.286377144
2380,624111.3106929867
2381,497746.4212995957
2382,469560.9432349935
2383,303215.1363188272
2384,529274.6255448036
2385,424325.5570253634
2386,539063.4417472781
2387,596953.8153493059
2388,847811.6764356516
2389,736267.4391217167
2390,771174.2844187771
2391,616858.840167055
2392,648672.5395330061
2393,517420.6267207252
2394,810222.7335954516
2395,810222.7335954516
2396,810222.7335954516
2397,810222.7335954516
2398,810222.7335954516
2399,810222.7335954516
2400,810222.7335954516
2401,810222.7335954516
2402,810222.7335954516
2403,718042.8624851885
2404,771509.8431699653
2405,749952.5573936531
2406,625138.8552712789
2407,458595.37025007856
2408,335158.5672620769
2409,288287.5442810009
2410,259366.43865276143
2411,251773.35972412233
2412,296486.0856973136
2413,200977.66958732705
2414,138658.32598268625
2415,90894.83900383973
2416,34317.64369512979
2417,51367.69694569159
2418,76858.24519087902
2419,36042.89877272582
2420,0.0
2421,0.0
2422,0.0
2423,0.0
2424,174757.2779009185
2425,109356.52301535563
2426,96627.71210210225
2427,40464.40677892994
2428,92716.1861639676
2429,232536.24636141892
2430,244996.25692614092
2431,220964.25566233948
2432,224009.7071083908
2433,442154.77158573107
2434,336799.94598897104
2435,453972.26063619036
2436,580308.6565438673
2437,636997.9497276217
2438,537785.655302983
2439,715589.5262293654
2440,825572.2762225275
2441,842402.3189426403
2442,811247.823353169
2443,810222.7335954516
2444,810222.7335954516
2445,810222.7335954516
2446,810222.7335954516
2447,810222.7335954516
2448,810222.7335954516
2449,810222.7335954516
2450,810222.7335954516
2451,810222.7335954516
2452,810222.7335954516
2453,810222.7335954516
2454,987588.4937006219
2455,507441.23066923674
2456,533152.4472829027
2457,716095.2855396537
2458,625799.7982474118
2459,609508.195284717
2460,891558.9288563866
2461,688623.731785396
2462,764161.2256597675
2463,601270.7963328103
2464,351782.64029495564
2465,259301.43081636968
2466,73255.65353783192
2467,51716.738634997724
2468,12149.131456690551
2469,729.8215589491206
2470,0.0
2471,24499.07179479777
2472,63190.8575632788
2473,197754.71372679886
2474,206917.2609479943
2475,285477.36745481926
2476,313431.04659308563
2477,775537.9093752572
2478,613084.1362310924
2479,1000000.0
2480,889688.919256721
2481,915509.5573312666
2482,860072.8564664482
2483,1000000.0
2484,1000000.0
2485,1000000.0
2486,1000000.0
2487,1000000.0
2488,957271.6583025176
2489,860364.722774284
2490,811370.773153788
2491,810222.7335954516
2492,810222.7335954516
2493,810222.7335954516
2494,151335.0402436559
2495,84347.04043667353
2496,475865.43609742966
2497,810222.7335954516
2498,184730.75202382263
2499,100106.6387237866
2500,108262.92706998416
2501,162244.39319220636
2502,531962.6845585064
2503,935634.6605335126
2504,785377.9208324067
2505,897357.190241043
2506,755515.5660253108
2507,724114.7003413208
2508,868710.8962855493
2509,834558.7501777932
2510,814196.7013640031
2511,753516.6022059033
2512,636915.8937579017
2513,215497.0324632353
2514,191692.19769095338
2515,225495.4787855642
2516,406897.47578954767
2517,113278.11665569946
2518,540360.514948207
2519,810222.7335954516
2520,810222.7335954516
2521,810222.7335954516
2522,558340.5345344631
2523,595680.0193964775
2524,370828.3546638208
2525,431236.6543957107
2526,691539.7600134189
2527,589188.4640791351
2528,252205.28590012892
2529,333347.8584462929
2530,495464.2558388258
2531,413024.4920426626
2532,441546.40318351163
2533,435331.9672542464
2534,440945.1776739967
2535,305275.2011278615
2536,166227.63664774297
2537,111232.25265828463
2538,117655.34556559648
2539,523992.7399686214
2540,667747.0388056553
2541,810222.7335954516
2542,728244.5642480073
2543,540732.4812203959
2544,610666.4999431311
2545,474447.4183296883
2546,656792.178540124
2547,747028.6929189131
2548,466206.0733110212
2549,810222.7335954516
2550,813117.3177405772
2551,826188.2146649997
2552,821855.9005734246
2553,103399.33241917871
2554,606943.5039981359
2555,851036.4846737315
2556,457712.51536078553
2557,581146.2651472196
2558,330312.05583784956
2559,451222.65267933096
2560,718639.4440510224
2561,717932.6106032677
2562,301926.8633919264
2563,375861.5691258084
2564,810222.7335954516
2565,536604.4624937624
2566,567202.9832293591
2567,336347.9825610992
2568,771970.518366787
2569,28300.070622414954
2570,71364.32702221468
2571,498346.55358166667
2572,451693.7581897413
2573,381137.3844295763
2574,340013.4896979466
2575,249439.75875379512
2576,156271.22548963805
2577,99807.82762684941
2578,89778.67268916684
2579,99526.68844135506
2580,53324.035157894934
2581,154235.56412646096
2582,118203.05254126196
2583,269281.816116161
2584,492129.1025871529
2585,785128.2609976945
2586,531609.2468029809
2587,810222.7335954516
2588,810222.7335954516
2589,810222.7335954516
2590,810222.7335954516
2591,810222.7335954516
2592,810222.7335954516
2593,810222.7335954516
2594,810222.7335954516
2595,810222.7335954516
2596,810222.7335954516
2597,811463.2015824734
2598,855601.0472090131
2599,833964.3679211219
2600,900634.508901628
2601,943831.6194009782
2602,955699.5934214056
2603,880941.4051571079
2604,895242.4171594508
2605,1000000.0
2606,866303.6913311403
2607,874214.2550812373
2608,841889.5547781684
2609,825343.6321324385
2610,830325.835203946
2611,810222.7335954516
2612,810222.7335954516
2613,810222.7335954516
2614,810222.7335954516
2615,570895.5178768341
2616,810222.7335954516
2617,810222.7335954516
2618,366674.4276602171
2619,251878.7029340449
2620,144780.01221681508
2621,169781.95882830565
2622,474458.7540024309
2623,360064.8669782779
2624,384615.38461538457
2625,384615.38461538457
2626,255301.10996581084
2627,267365.6306453999
2628,382550.2770617413
2629,384615.38461538457
2630,384615.38461538457
2631,380470.2525099811
2632,338998.9344141866
2633,232369.91170304728
2634,21354.886929453005
2635,0.0
2636,0.0
2637,50762.51198235136
2638,113441.23608056997
2639,188581.63556239838
2640,462346.55655622284
2641,733135.1732283818
2642,810222.7335954516
2643,810222.7335954516
2644,810222.7335954516
2645,810222.7335954516
2646,829221.179663933
2647,543806.7508054301
2648,832087.7892017445
2649,981790.9394846959
2650,1000000.0
2651,1000000.0
2652,1000000.0
2653,1000000.0
2654,1000000.0
2655,1000000.0
2656,1000000.0
2657,992436.684737392
2658,819878.4533494349
2659,810222.7335954516
2660,810222.7335954516
2661,810222.7335954516
2662,810222.7335954516
2663,810222.7335954516
2664,810222.7335954516
2665,810222.7335954516
2666,810222.7335954516
2667,810222.7335954516
2668,810222.7335954516
2669,810576.1862466156
2670,836857.1641743219
2671,906424.5935773326
2672,420537.70180772594
2673,440094.4751662642
2674,456915.8966166618
2675,429617.179978798
2676,668276.0919590121
2677,691103.7909776395
2678,973849.155365472
2679,714754.1651029832
2680,1000000.0
2681,899418.7528670946
2682,812867.4005066553
2683,810222.7335954516
2684,810222.7335954516
2685,810222.7335954516
2686,810222.7335954516
2687,810222.7335954516
2688,157416.8825976978
2689,304402.89236615674
2690,360710.9528497334
2691,431936.26190146303
2692,696430.4807171376
2693,571208.0804226677
2694,754118.3702361924
2695,785735.1998137409
2696,540321.2283020971
2697,635191.897409985
2698,631770.7945873865
2699,826720.8331041767
2700,579444.5641027279
2701,597611.451287995
2702,602867.1976356497
2703,703267.1721051644
2704,853688.2437366912
2705,787512.8757452661
2706,775378.3270808791
2707,810222.7335954516
2708,810222.7335954516
2709,810222.7335954516
2710,810222.7335954516
2711,703483.2912082229
2712,506324.44420145015
2713,549743.4272216858
2714,489613.02268588636
2715,434112.41389510094
2716,432205.64218021557
2717,457651.2136587798
2718,565799.6760160758
2719,415670.15807830775
2720,416186.00675212697
2721,471684.24069437734
2722,475099.79303387256
2723,471921.22567128914
2724,526750.911719926
2725,584326.253621548
2726,574680.1765472372
2727,614365.5588877688
2728,611271.6793216876
2729,608493.2434629406
2730,640803.1058879982
2731,810222.7335954516
2732,810222.7335954516
2733,810222.7335954516
2734,810222.7335954516
2735,810222.7335954516
2736,810222.7335954516
2737,810222.7335954516
2738,802580.4425950453
2739,810222.7335954516
2740,810222.7335954516
2741,837601.9683766114
2742,851552.6225685005
2743,679666.354798271
2744,534439.2605097276
2745,675307.2816889205
2746,652996.8809828344
2747,559298.739226155
2748,510040.6474053442
2749,446723.531082852
2750,453759.76197463716
2751,511800.6614319712
2752,441567.28295095754
2753,343031.2937981579
2754,94856.85628071197
2755,57944.177772956114
2756,110456.3953151798
2757,133685.1809223563
2758,381054.46888214856
2759,635774.3983325356
2760,810222.7335954516
2761,810222.7335954516
2762,810222.7335954516
2763,810222.7335954516
2764,810222.7335954516
2765,811755.462700061
2766,914510.0877752324
2767,1000000.0
2768,852356.0490294379
2769,809772.4417700841
2770,917209.3437106565
2771,1000000.0
2772,1000000.0
2773,1000000.0
2774,1000000.0
2775,1000000.0
2776,1000000.0
2777,999640.5844608442
2778,831917.1463015509
2779,810222.7335954516
2780,810222.7335954516
2781,810222.7335954516
2782,810222.7335954516
2783,810222.7335954516
2784,810222.7335954516
2785,743711.2789766393
2786,734269.8204445065
2787,400006.29806953424
2788,190329.946341326
2789,87422.29536481481
2790,244851.83382815818
2791,409649.93869369634
2792,422777.7807059745
2793,281750.3980023281
2794,135955.22182708958
2795,291628.19608559425
2796,222671.91921260307
2797,177315.3917980311
2798,198058.19028495712
2799,237111.87333777093
2800,209874.46473996766
2801,192533.6952027055
2802,227684.6025770615
2803,98201.11190482118
2804,16434.03194918074
2805,0.0
2806,0.0
2807,0.0
2808,0.0
2809,0.0
2810,0.0
2811,0.0
2812,0.0
2813,26793.48341368663
2814,219042.76744898918
2815,315425.92621604976
2816,354222.83742146345
2817,355330.77955293143
2818,346113.5155660664
2819,336200.3348941114
2820,335728.01456072595
2821,344363.82165451674
2822,349936.37890838523
2823,366811.0921530494
2824,345702.3030080129
2825,254057.11260273602
2826,115339.09097460416
2827,284148.5109398037
2828,437312.64803122357
2829,638804.2080945564
2830,810222.7335954516
2831,810222.7335954516
2832,810222.7335954516
2833,810222.7335954516
2834,810222.7335954516
2835,810222.7335954516
2836,810222.7335954516
2837,587965.6181512461
2838,300806.04081758135
2839,49975.3290138636
2840,29580.497661754507
2841,40722.81875659761
2842,69928.2076203684
2843,601974.091379845
2844,569593.5077082509
2845,365048.42461877584
2846,217237.24821810072
2847,362233.008840638
2848,379393.7679257485
2849,330078.2988653076
2850,198432.28539178346
2851,584596.5606814777
2852,810222.7335954516
2853,810222.7335954516
2854,810222.7335954516
2855,810222.7335954516
2856,810222.7335954516
2857,810222.7335954516
2858,810222.7335954516
2859,810222.7335954516
2860,810222.7335954516
2861,817163.3691457049
2862,947112.425322093
2863,898558.2188879654
2864,1000000.0
2865,1000000.0
2866,1000000.0
2867,1000000.0
2868,1000000.0
2869,1000000.0
2870,1000000.0
2871,1000000.0
2872,1000000.0
2873,736609.8789179319
2874,823413.9556907194
2875,810222.7335954516
2876,810222.7335954516
2877,810222.7335954516
2878,810222.7335954516
2879,810222.7335954516
2880,48342.169205010316
2881,53493.63799258418
2882,165538.39009507018
2883,637041.1633632643
2884,267527.8904172337
2885,584043.4835736991
2886,828749.9298330965
2887,613186.8767295182
2888,758146.65816525
2889,740262.5191539762
2890,543054.2060601435
2891,447456.1154174516
2892,416036.67220348155
2893,383577.3171021819
2894,425974.824665368
2895,560993.9196997706
2896,900033.926631005
2897,994619.1442392898
2898,847049.4986732876
2899,810222.7335954516
2900,810222.7335954516
2901,810222.7335954516
2902,810222.7335954516
2903,810222.7335954516
2904,810222.7335954516
2905,810222.7335954516
2906,810222.7335954516
2907,810222.7335954516
2908,810222.7335954516
2909,810698.4443738073
2910,814966.760365408
2911,869040.3689418195
2912,877841.374398115
2913,905663.1526342783
2914,950762.6301453594
2915,900165.6203466164
2916,921205.8961566234
2917,938880.7231887232
2918,882222.5072204007
2919,1000000.0
2920,884111.3545295602
2921,839533.3022193576
2922,814482.5340020928
2923,810222.7335954516
2924,810222.7335954516
2925,810222.7335954516
2926,719647.7353887944
2927,737195.7650521569
2928,810222.7335954516
2929,810222.7335954516
2930,810222.7335954516
2931,733831.3691867955
2932,435863.40243196976
2933,732458.1544980968
2934,740129.9354083039
2935,604026.5583265753
2936,641132.7892815885
2937,675798.0460362862
2938,419853.53366978385
2939,641740.1427917538
2940,701440.0941680734
2941,513578.4362627169
2942,351915.48444338713
2943,221791.15639013215
2944,261797.2491953534
2945,214509.98417229688
2946,305336.5655150808
2947,452707.61249297054
2948,428101.46919703094
2949,424693.54675574007
2950,269795.9471924911
2951,173480.6420982343
2952,188474.20302188984
2953,76161.43130307156
2954,296400.39521184517
2955,165562.31681053495
2956,444105.67474701814
2957,298281.9648921787
2958,333086.391907615
2959,261353.50716573006
2960,158663.95471652824
2961,340205.1121030249
2962,205130.21893563174
2963,124418.16650295348
2964,264233.7239666839
2965,259865.21290191158
2966,627486.9376839446
2967,635311.7764740922
2968,550809.8684155417
2969,403416.76868115243
2970,813285.4404735347
2971,810222.7335954516
2972,290742.9465344309
2973,26844.476182678052
2974,0.0
2975,0.0
2976,44497.7875065753
2977,127340.6691748749
2978,48274.86979316596
2979,3672.1724776861497
2980,0.0
2981,46610.07009046437
2982,365679.01936803444
2983,379042.1534241466
2984,455084.8119661069
2985,343914.8438553269
2986,376251.2188601988
2987,304689.9928967489
2988,359668.8528437158
2989,356835.45103250013
2990,359588.8939224586
2991,395361.8393250072
2992,371854.01345546514
2993,197528.44255137522
2994,132403.879074021
2995,155839.47261612138
2996,131515.36628686896
2997,425292.6510961158
2998,61796.87545908998
2999,24154.153323362556
3000,0.0
3001,0.0
3002,0.0
3003,0.0
3004,0.0
3005,60140.12274243208
3006,263679.76778012014
3007,358385.2392979316
3008,386409.579860886
3009,382122.7554996152
3010,365896.64692423353
3011,355057.6938111207
3012,327700.64355676447
3013,301843.5900564888
3014,278420.9181164194
3015,268955.3117395879
3016,241712.9591697679
3017,100276.5919343607
3018,12964.34696990482
3019,29589.96588288522
3020,0.0
3021,0.0
3022,0.0
3023,21035.940948115844
3024,0.0
3025,0.0
3026,0.0
3027,28752.21722682985
3028,0.0
3029,60880.52121363906
3030,217796.4549889579
3031,305502.72610172565
3032,336683.543067437
3033,344434.2850352152
3034,343744.0791734226
3035,339246.1263655242
3036,340390.31433585036
3037,348014.27520002483
3038,258432.17707628603
3039,339652.52754513564
3040,320789.68379934854
3041,232936.6822016
3042,63193.83805207113
3043,0.0
3044,0.0
3045,0.0
3046,0.0
3047,0.0
3048,0.0
3049,0.0
3050,0.0
3051,0.0
3052,0.0
3053,70865.33401707189
3054,245900.93641791173
3055,318744.243792671
3056,346890.1172318861
3057,353186.36959819164
3058,351336.57283888396
3059,59979.07534835826
3060,214801.98449566297
3061,329528.0921809164
3062,237233.29682272818
3063,128328.1763833045
3064,100887.72971424616
3065,95420.87813722948
3066,34034.64882226738
3067,0.0
3068,0.0
3069,0.0
3070,810222.7335954516
3071,591270.3422195177
3072,183996.1865236663
3073,139439.29362099935
3074,122951.60559815378
3075,29217.26730706531
3076,0.0
3077,63451.36679762203
3078,33377.957748102286
3079,61743.551374845585
3080,277666.8532882836
3081,241666.36436733155
3082,227281.78248105024
3083,377520.75190572685
3084,297910.6397598218
3085,375532.98489104956
3086,157136.17666159626
3087,59009.03566379352
3088,155699.34627354625
3089,103085.5185743795
3090,7687.40203070627
3091,0.0
3092,64920.81289189548
3093,219544.09256738107
3094,57935.07803906473
3095,810222.7335954516
3096,810222.7335954516
3097,514459.2828052205
3098,675015.7440045307
3099,615122.4165441721
3100,317099.43433543114
3101,438914.8008922319
3102,599293.4251241331
3103,443408.52525064885
3104,424666.0839258542
3105,367992.6773975174
3106,511931.8913336511
3107,422749.8326982646
3108,533627.5855534702
3109,427907.9619701227
3110,277545.45506984746
3111,479166.22189077805
3112,208843.11603596306
3113,334424.80765167
3114,91997.82195405083
3115,0.0
3116,0.0
3117,0.0
3118,37209.00293789359
3119,50756.991302202594
3120,229559.86752826028
3121,423828.0509030328
3122,810222.7335954516
3123,810222.7335954516
3124,810222.7335954516
3125,690632.7450999664
3126,1000000.0
3127,1000000.0
3128,1000000.0
3129,1000000.0
3130,1000000.0
3131,1000000.0
3132,925153.4810717142
3133,980842.0203648693
3134,924665.9936158889
3135,1000000.0
3136,1000000.0
3137,1000000.0
3138,899588.1452075808
3139,672493.2538856979
3140,810222.7335954516
3141,810222.7335954516
3142,810222.7335954516
3143,810222.7335954516
3144,810222.7335954516
3145,810222.7335954516
3146,810222.7335954516
3147,810222.7335954516
3148,810222.7335954516
3149,917841.1202070353
3150,1000000.0
3151,718537.192555377
3152,686669.3071644141
3153,836967.453073442
3154,912246.9896901113
3155,919644.0533378208
3156,768220.9683272149
3157,897035.4387200114
3158,897614.1948287024
3159,909935.3016774748
3160,904936.8787821864
3161,755858.5463979272
3162,560533.0209522528
3163,344503.79274712555
3164,274386.06326405756
3165,115187.27251454245
3166,51904.594100385366
3167,17426.883585091902
3168,9831.483456681255
3169,0.0
3170,19722.656768173332
3171,28199.475043312596
3172,0.0
3173,37956.18401569957
3174,172638.6801383221
3175,358729.13545052713
3176,381432.90959188214
3177,379042.8363032039
3178,373585.7314738865
3179,393335.4768519312
3180,408469.36375609384
3181,453372.58013557305
3182,341147.5229518113
3183,246788.98186535633
3184,552329.7918966545
3185,600787.3928835294
3186,863654.379871053
3187,810222.7335954516
3188,810222.7335954516
3189,810222.7335954516
3190,810222.7335954516
3191,810222.7335954516
3192,810222.7335954516
3193,810222.7335954516
3194,810222.7335954516
3195,810222.7335954516
3196,810222.7335954516
3197,897029.3819339151
3198,990904.5293545118
3199,409782.8963588553
3200,399954.7476596893
3201,375647.1099478833
3202,394360.1804496078
3203,418436.9375450411
3204,400488.34248135076
3205,643988.5264522034
3206,1000000.0
3207,554961.4271908926
3208,642395.2768406551
3209,1000000.0
3210,883845.4919525043
3211,810222.7335954516
3212,810222.7335954516
3213,810222.7335954516
3214,0.0
3215,810222.7335954516
3216,376614.83992706536
3217,810222.7335954516
3218,810222.7335954516
3219,810222.7335954516
3220,810222.7335954516
3221,307513.0166814516
3222,595548.3588502924
3223,561498.7340912444
3224,511596.40045120276
3225,480318.68389114994
3226,501967.11381211085
3227,460079.59202367975
3228,438883.553025356
3229,409876.3178438316
3230,406758.795611457
3231,358487.68791823374
3232,301151.03020256374
3233,82757.65731404551
3234,59882.086037826666
3235,0.0
3236,138732.1485035453
3237,71392.46535084318
3238,0.0
3239,38521.96819313975
3240,39319.88100460962
3241,35261.536476295114
3242,31691.7068378147
3243,0.0
3244,0.0
3245,95990.04639815561
3246,299116.08088656457
3247,325457.72362812475
3248,354371.6060781042
3249,360967.9262518187
3250,360522.91471821483
3251,395366.7390491273
3252,390427.14523843187
3253,391368.32631429913
3254,394560.9348040825
3255,374072.52919261093
3256,280062.4728978213
3257,238438.6721861286
3258,189380.9533711572
3259,0.0
3260,0.0
3261,810222.7335954516
3262,810222.7335954516
3263,810222.7335954516
3264,810222.7335954516
3265,810222.7335954516
3266,491150.7422552479
3267,666819.2496738503
3268,386891.5814360364
3269,577791.6041266131
3270,304734.8575324026
3271,262613.67467186897
3272,224963.39265641713
3273,294447.02211067884
3274,456821.64494272915
3275,617863.5734082831
3276,576279.078019922
3277,421832.3526245761
3278,350125.32801022916
3279,564427.806160249
3280,605461.0737427042
3281,931454.3151162955
3282,529005.2658719821
3283,810222.7335954516
3284,810222.7335954516
3285,810222.7335954516
3286,810222.7335954516
3287,810222.7335954516
3288,692804.1665900861
3289,707515.4614644168
3290,457618.16635993717
3291,137809.7025706624
3292,116959.5985493044
3293,223090.23835522385
3294,348678.85356926674
3295,372518.70165532676
3296,418785.39269299735
3297,413901.41875259276
3298,345927.5016420265
3299,374189.026800483
3300,355803.5461418157
3301,419030.2590021981
3302,425839.6205047713
3303,652853.3955902511
3304,503058.3225451147
3305,529784.7172585154
3306,375353.58163198276
3307,373409.57799200015
3308,501265.1425951323
3309,347726.9045124956
3310,810222.7335954516
3311,621362.7430994421
3312,335393.23696897534
3313,533075.400475034
3314,810222.7335954516
3315,810222.7335954516
3316,810222.7335954516
3317,576961.83726007
3318,369102.4750444905
3319,213736.96541864774
3320,438391.88934514334
3321,1000000.0
3322,754185.751423418
3323,929976.6443589167
3324,942020.8896327483
3325,878838.3286322437
3326,1000000.0
3327,796003.3905289199
3328,469930.189587695
3329,230148.28452690126
3330,811450.9649391848
3331,810222.7335954516
3332,810222.7335954516
3333,810222.7335954516
3334,810222.7335954516
3335,810222.7335954516
3336,167143.21916336069
3337,131868.90975250493
3338,158732.1088717277
3339,810222.7335954516
3340,810222.7335954516
3341,901061.764534171
3342,1000000.0
3343,1000000.0
3344,1000000.0
3345,1000000.0
3346,1000000.0
3347,1000000.0
3348,1000000.0
3349,1000000.0
3350,1000000.0
3351,1000000.0
3352,1000000.0
3353,1000000.0
3354,896211.1941657485
3355,810222.7335954516
3356,810222.7335954516
3357,810222.7335954516
3358,810222.7335954516
3359,810222.7335954516
3360,810222.7335954516
3361,810222.7335954516
3362,810222.7335954516
3363,810222.7335954516
3364,780123.4049019141
3365,813147.9582000836
3366,820031.4405973752
3367,909059.1185444294
3368,769647.6279055839
3369,678410.8006058021
3370,925281.5498294573
3371,1000000.0
3372,917353.7524938531
3373,1000000.0
3374,1000000.0
3375,757503.1824624247
3376,648183.5302896394
3377,754536.2938986517
3378,308205.8479153256
3379,228998.42359206415
3380,358019.2707926501
3381,50177.532950777546
3382,82563.91900656321
3383,14389.477199702385
3384,0.0
3385,0.0
3386,0.0
3387,0.0
3388,0.0
3389,18073.073511683084
3390,74643.6752644457
3391,115246.02916350373
3392,143480.36046687144
3393,169279.09899965415
3394,221571.38876630997
3395,270611.2540138958
3396,126580.30813400685
3397,90986.45395513109
3398,128610.5150986774
3399,205593.82772790335
3400,125613.9304317704
3401,815003.052258066
3402,365423.3041412143
3403,714630.815593441
3404,565223.9458075011
3405,264945.92619985796
3406,121165.83018825503
