,0,1,2,3,4,5,6
Curtailment,402.9717852933411,6187.954145229135,4679.800964596851,5723.874924237637,8327.100077830595,8353.54737563621,9996.193717257804
Shortfall,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wind + PV + Storage,1370.625785293341,7172.636145229135,5697.845964596851,6746.218924237637,9322.630077830596,9391.83637563621,11024.663717257803
Wind + PV Generation,1370.625785293341,7172.636145229135,5697.845964596851,6746.218924237637,9322.630077830596,9391.83637563621,11024.663717257803
Load,967.654,984.682,1018.045,1022.344,995.53,1038.289,1028.47
State of Charge,23502.397746467486,25000.0,25000.0,25000.0,25000.0,25000.0,25000.0
Battery Used,0.0,0.0,0.0,0.0,0.0,0.0,0.0
