,Site Name,Scenario Choice,Site Lat,Site Lon,ATB Year,Resource Year,Critical Load Factor,kW continuous load,Useful Life,PTC,ITC,Hub Height (m),Storage Enabled,Wind Cost kW,Solar Cost kW,Storage Cost kW,Storage Cost kWh,Storage Hours,Wind MW built,Solar MW built,Storage MW built,Storage MWh built,Electrolyzer Size,Electrolyzer Total System Size,Battery Can Grid Charge,Grid Connected HOPP,Built Interconnection Size,REOpt Interconnection Size,Total Installed Cost $(HOPP),Total Yearly Electrical Output,LCOE,Total Annual H2 production (kg),Levelized Cost H2/kg (new method - no operational costs),Levelized Cost H2/kg (new method - with operational costs),Total H2 cost/kg (H2A),H2A scaled total install cost,H2A scaled total install cost per kw,REOpt Energy Shortfall,REOpt Curtailment,HOPP Total Generation,Wind Capacity Factor,HOPP Energy Shortfall,HOPP Curtailment,Battery Generation,Electricity to Grid
10,Central TX Moderate Resource,3MW 90HH Moderate,32.183170000000004,-101.515,2030,2013,0.9,5000,30,no,no,90,False,1133,9999,101,116,13.700527711349219,150,0,0,0,45.4054054054054,50,False,True,50000,150000,169950000.0,898859026.7758424,5.4851703576988955,5704392.102977022,2.6885062204231756,4.2296460732259655,3.8843444881577947,20358699.537286196,407.1739907457239,3990574.0919999997,239174203.379,326385321.3559038,46.62636393937395,4215722.793067168,286231890.38092977,0.0,286231890.38092977
11,Central TX Moderate Resource,2018 COE 160HH Moderate,32.183170000000004,-101.515,2030,2013,0.9,5000,30,no,no,160,False,1380,999,101,116,13.700527711349219,150,0,0,0,45.4054054054054,50,False,True,50000,150000,207000000.0,1046836830.7479669,5.8228311596768965,6055788.316997081,3.0386952895616512,4.500135262280474,4.050869576643838,21347396.479907412,426.9479295981482,3990574.0919999997,239174203.379,346490981.0240656,53.02865426997287,3368093.944797842,350140424.972298,0.0,350140424.972298
12,Central TX Moderate Resource,2018 COE 90HH Moderate,32.183170000000004,-101.515,2030,2013,0.9,5000,30,no,no,90,False,1185,9999,101,116,13.700527711349219,150,0,0,0,45.4054054054054,50,False,True,50000,150000,177750000.0,896521533.6913681,5.65002340359059,5696518.983068971,2.8021263046690654,4.3450712849589594,3.9760736618281416,20327653.202420942,406.55306404841883,3990574.0919999997,239174203.379,325934849.0312676,46.52039315517831,4223247.852978335,285287569.96783334,0.0,285287569.96783334
13,Central TX Moderate Resource,ATB ADV Moderate,32.183170000000004,-101.515,2030,2013,0.9,5000,30,no,no,135,False,940,9999,101,116,13.700527711349219,150,0,0,0,45.4054054054054,50,False,True,50000,150000,138180000.0,830250468.0114398,5.074855224928721,5427635.881289674,2.3420767555703073,3.953064979718298,3.6744394457386,19562984.93808814,391.2596987617628,3990574.0919999997,239174203.379,310550300.4243032,44.29950720838325,4337607.160882711,259844227.27825212,0.0,259844227.27825212
14,Central Georgia,3MW 160HH GA,33.162,-83.8,2030,2013,0.9,5000,30,no,no,160,False,1359,9999,101,116,13.700527711349219,150,0,0,0,90.8108108108108,100,False,True,100000,150000,203850000.0,550671489.53109,4.4451105969840015,7598302.859107154,2.4791033809753724,3.710912951671633,3.3102122126986324,29898839.592899323,298.9883959289932,3990574.0919999997,239174203.379,434748256.3715753,37.50501220791821,7912243.653652952,57961616.57975733,0.0,57961616.57975733
15,Central Georgia,3MW 90HH GA,33.162,-83.8,2030,2013,0.9,5000,30,no,no,90,False,1133,9999,101,116,13.700527711349219,150,0,0,0,90.8108108108108,100,False,True,100000,150000,169950000.0,408027091.2314647,5.134461719136053,6045374.368973576,2.6052092273701044,4.109951959419871,3.7848066649432996,25485760.907051295,254.85760907051295,3990574.0919999997,239174203.379,345895131.4206433,28.692613857771622,10345590.015736802,31065979.905410707,0.0,31065979.905410707
16,Central Georgia,2018 COE 160HH GA,33.162,-83.8,2030,2013,0.9,5000,30,no,no,160,False,1380,9999,101,116,13.700527711349219,150,0,0,0,90.8108108108108,100,False,True,100000,150000,207000000.0,548045526.3932686,4.510816851495054,7571620.247233006,2.5205216396573262,3.756047895407278,3.347863908110017,29819511.09515644,298.1951109515644,3990574.0919999997,239174203.379,433221570.8468171,37.34699665759173,7927828.339304097,57411977.773225814,0.0,57411977.773225814
17,Central Georgia,2018 COE 90HH GA,33.162,-83.8,2030,2013,0.9,5000,30,no,no,90,False,1185,9999,101,116,13.700527711349219,150,0,0,0,90.8108108108108,100,False,True,100000,150000,177750000.0,405583744.2236638,5.30907392012558,6017978.007373384,2.720648942684055,4.231598887832638,3.884124864774696,25420817.774475157,254.20817774475157,3990574.0919999997,239174203.379,344327607.63836455,28.539993203658977,10365224.689028185,30628068.29264962,0.0,30628068.29264962
18,Central Georgia,ATB ADV GA,33.162,-83.8,2030,2013,0.9,5000,30,no,no,135,False,940,9999,101,116,13.700527711349219,150,0,0,0,90.8108108108108,100,False,True,100000,150000,138180000.0,399611418.84971416,4.676590695196238,5827421.418912062,2.25491685313117,3.8097369053037315,3.547891803466033,24879153.843372434,248.79153843372436,3990574.0919999997,239174203.379,333424627.57692003,28.46714484834629,10167451.190399282,33093395.63639706,0.0,33093395.63639706
19,North TX High Resource,3MW 160HH High TX,35.23328,-102.287,2030,2013,0.9,5000,30,no,no,160,False,1359,9999,101,116,13.700527711349219,150,0,0,0,90.8108108108108,100,False,True,100000,150000,203850000.0,848604354.3640829,2.8506028694895025,10984209.020939725,1.7852982021352437,2.6894361635319894,2.314422306010158,39492397.26007371,394.92397260073705,3990574.0919999997,239174203.379,628477938.826962,56.214179080865804,3521559.426944582,110063207.76856048,0.0,110063207.76856048
20,North TX High Resource,3MW 90HH High TX,35.23328,-102.287,2030,2013,0.9,5000,30,no,no,90,False,1133,9999,101,116,13.700527711349219,150,0,0,0,90.8108108108108,100,False,True,100000,150000,169950000.0,802358143.8207057,2.6367427710424227,10532873.028221628,1.5926749841562764,2.528342133632027,2.206445023432462,38217167.815473594,382.17167815473596,3990574.0919999997,239174203.379,602654075.3260759,53.46896629616545,3577303.849489431,99852034.2473149,0.0,99852034.2473149
21,North TX High Resource,2018 COE 90HH High TX,35.23328,-102.287,2030,2013,0.9,5000,30,no,no,90,False,1185,9999,101,116,13.700527711349219,150,0,0,0,90.8108108108108,100,False,True,100000,150000,177750000.0,801160394.4702222,2.7248375801776246,10521974.401441593,1.6538203857588736,2.5902767410088754,2.25559199272531,38185381.22268764,381.8538122268764,3990574.0919999997,239174203.379,602030494.1030941,53.399661479823514,3582151.5880829575,99564950.18356402,0.0,99564950.18356402
22,North TX High Resource,ATB ADV High TX,35.23328,-102.287,2030,2013,0.9,5000,30,no,no,135,False,940,9999,101,116,13.700527711349219,150,0,0,0,90.8108108108108,100,False,True,100000,150000,138180000.0,729764892.9066151,2.4905524143429862,9785386.6373148,1.4352443615907973,2.4294812724139803,2.145103076212543,36097798.55264997,360.97798552649965,3990574.0919999997,239174203.379,559885524.0937687,50.08026424135775,3981729.641370702,84939684.40642323,0.0,84939684.40642323
23,Central TX Moderate Resource,3MW 160HH Moderate,32.183170000000004,-101.515,2030,2013,0.9,5000,30,no,no,160,False,1359,9999,101,116,13.700527711349219,150,0,0,0,90.8108108108108,100,False,True,100000,150000,203850000.0,794748470.0492241,3.0136370218085453,10505604.527840633,1.8562395015196145,2.793884596150723,2.416259554585336,38137695.9670043,381.376959670043,3990574.0919999997,239174203.379,601093867.3145841,53.12231037007679,3360419.580930681,96819688.48044334,0.0,96819688.48044334
24,Central TX Moderate Resource,3MW 90HH Moderate,32.183170000000004,-101.515,2030,2013,0.9,5000,30,no,no,90,False,1133,9999,101,116,13.700527711349219,150,0,0,0,90.8108108108108,100,False,True,100000,150000,169950000.0,684281555.2259263,3.020613397363125,9454838.487153132,1.7481955518705774,2.771268871046622,2.4489901031820365,35157882.55511183,351.5788255511183,3990574.0919999997,239174203.379,540972717.563899,46.62636393937395,4215722.793067168,71654418.83101372,0.0,71654418.83101372
25,Central TX Moderate Resource,2018 COE 160HH Moderate,32.183170000000004,-101.515,2030,2013,0.9,5000,30,no,no,160,False,1380,999,101,116,13.700527711349219,150,0,0,0,90.8108108108108,100,False,True,100000,150000,207000000.0,793285643.4035025,3.054150557886325,10488097.35707177,1.8831728389722688,2.822110631682756,2.439204915504896,38089732.446133554,380.89732446133553,3990574.0919999997,239174203.379,600092168.36853,53.02865426997287,3368093.944797842,96589237.6278336,0.0,96589237.6278336
26,Central TX Moderate Resource,2018 COE 90HH Moderate,32.183170000000004,-101.515,2030,2013,0.9,5000,30,no,no,90,False,1185,9999,101,116,13.700527711349219,150,0,0,0,90.8108108108108,100,False,True,100000,150000,177750000.0,682597217.3880161,3.122616183595199,9435578.175807174,1.817968166855812,2.8428242741087333,2.5063010919466304,35109490.0891905,351.09490089190496,3990574.0919999997,239174203.379,539870710.0590532,46.52039315517831,4223247.852978335,71363253.66448143,0.0,71363253.66448143
27,Central TX Moderate Resource,ATB ADV Moderate,32.183170000000004,-101.515,2030,2013,0.9,5000,30,no,no,135,False,940,9999,101,116,13.700527711349219,150,0,0,0,90.8108108108108,100,False,True,100000,150000,138180000.0,635228139.6981905,2.8363836910868807,8836338.946219165,1.5648352024215368,2.647699333037995,2.3669580026864567,33404952.809882715,334.0495280988272,3990574.0919999997,239174203.379,505584341.76818484,44.29950720838325,4337607.160882711,64821898.96500279,0.0,64821898.96500279
28,Central Georgia,3MW 160HH GA,33.162,-83.8,2030,2013,0.9,5000,30,no,no,160,False,1359,9999,101,116,13.700527711349219,150,0,0,0,136.2162162162162,150,False,True,150000,150000,203850000.0,492709872.9513327,3.8365689997916173,8611325.70743754,2.253334941723941,3.3889351192210286,3.011199471031516,36937530.72110001,246.2502048073334,3990574.0919999997,239174203.379,492709872.9513327,37.50501220791821,7912243.653652952,0.0,0.0,0.0
29,Central Georgia,3MW 90HH GA,33.162,-83.8,2030,2013,0.9,5000,30,no,no,90,False,1133,9999,101,116,13.700527711349219,150,0,0,0,136.2162162162162,150,False,True,150000,150000,169950000.0,376961111.32605404,4.651366229995823,6588329.333085968,2.4604162242794803,3.8928341383534977,3.5855938273048062,31200959.41446375,208.006396096425,3990574.0919999997,239174203.379,376961111.32605404,28.692613857771622,10345590.015736802,0.0,0.0,0.0
30,Central Georgia,2018 COE 160HH GA,33.162,-83.8,2030,2013,0.9,5000,30,no,no,160,False,1380,9999,101,116,13.700527711349219,150,0,0,0,136.2162162162162,150,False,True,150000,150000,207000000.0,490633548.62004286,3.8978071832338514,8575036.795701494,2.2915694945719705,3.4313068195773186,3.047000743334115,36841291.82725416,245.6086121816944,3990574.0919999997,239174203.379,490633548.62004286,37.34699665759173,7927828.339304097,0.0,0.0,0.0
31,Central Georgia,2018 COE 90HH GA,33.162,-83.8,2030,2013,0.9,5000,30,no,no,90,False,1185,9999,101,116,13.700527711349219,150,0,0,0,136.2162162162162,150,False,True,150000,150000,177750000.0,374955675.9310142,4.815980407745198,6553279.381136628,2.568313394423787,4.007520434598976,3.6798247412540297,31105023.659838654,207.36682439892436,3990574.0919999997,239174203.379,374955675.9310142,28.539993203658977,10365224.689028185,0.0,0.0,0.0
32,Central Georgia,ATB ADV GA,33.162,-83.8,2030,2013,0.9,5000,30,no,no,135,False,940,9999,101,116,13.700527711349219,150,0,0,0,136.2162162162162,150,False,True,150000,150000,138180000.0,366518023.21331704,4.188641056184554,6405810.495800363,2.124423874515667,3.592906555573484,3.3437829607616525,30690382.098947816,204.60254732631878,3990574.0919999997,239174203.379,366518023.21331704,28.46714484834629,10167451.190399282,0.0,0.0,0.0
33,North TX High Resource,3MW 160HH High TX,35.23328,-102.287,2030,2013,0.9,5000,30,no,no,160,False,1359,9999,101,116,13.700527711349219,150,0,0,0,136.2162162162162,150,False,True,150000,150000,203850000.0,738541146.5955225,2.3172420947899064,12907836.255813682,1.5793909796289411,2.3932590009446026,2.0356029656155337,49127168.1168109,327.5144541120727,3990574.0919999997,239174203.379,738541146.5955225,56.214179080865804,3521559.426944582,0.0,0.0,0.0
34,North TX High Resource,3MW 90HH High TX,35.23328,-102.287,2030,2013,0.9,5000,30,no,no,90,False,1133,9999,101,116,13.700527711349219,150,0,0,0,136.2162162162162,150,False,True,150000,150000,169950000.0,702506109.5733908,2.1584764525837503,12278034.707859334,1.426189912478448,2.2731444367687685,1.961124035903451,47342353.08279859,315.6156872186573,3990574.0919999997,239174203.379,702506109.5733908,53.46896629616545,3577303.849489431,0.0,0.0,0.0
35,North TX High Resource,2018 COE 90HH High TX,35.23328,-102.287,2030,2013,0.9,5000,30,no,no,90,False,1185,9999,101,116,13.700527711349219,150,0,0,0,136.2162162162162,150,False,True,150000,150000,177750000.0,701595444.2866583,2.2348270170108617,12262118.57582096,1.478989886123226,2.3268126237653264,2.0038276648775457,47294778.84513632,315.29852563424214,3990574.0919999997,239174203.379,701595444.2866583,53.399661479823514,3582151.5880829575,0.0,0.0,0.0
36,North TX High Resource,ATB ADV High TX,35.23328,-102.287,2030,2013,0.9,5000,30,no,no,135,False,940,9999,101,116,13.700527711349219,150,0,0,0,136.2162162162162,150,False,True,150000,150000,138180000.0,644825208.5001918,2.066573769107016,11269918.058471207,1.3060876733201654,2.213644848173222,1.9349608973658592,44474894.79832739,296.49929865551593,3990574.0919999997,239174203.379,644825208.5001918,50.08026424135775,3981729.641370702,0.0,0.0,0.0
37,Central TX Moderate Resource,3MW 160HH Moderate,32.183170000000004,-101.515,2030,2013,0.9,5000,30,no,no,160,False,1359,9999,101,116,13.700527711349219,150,0,0,0,136.2162162162162,150,False,True,150000,150000,203850000.0,697928781.5687809,2.4945100277274315,12198034.560751645,1.6579319208364136,2.5092787756983674,2.1493010327171524,47104379.257631645,314.0291950508776,3990574.0919999997,239174203.379,697928781.5687809,53.12231037007679,3360419.580930681,0.0,0.0,0.0
38,Central TX Moderate Resource,3MW 90HH Moderate,32.183170000000004,-101.515,2030,2013,0.9,5000,30,no,no,90,False,1133,9999,101,116,13.700527711349219,150,0,0,0,136.2162162162162,150,False,True,150000,150000,169950000.0,612627136.3949127,2.5821443657951946,10707176.978433525,1.60185094638554,2.548238993982193,2.2371134589955295,42881207.607576154,285.874717383841,3990574.0919999997,239174203.379,612627136.3949127,46.62636393937395,4215722.793067168,0.0,0.0,0.0
39,Central TX Moderate Resource,2018 COE 160HH Moderate,32.183170000000004,-101.515,2030,2013,0.9,5000,30,no,no,160,False,1380,999,101,116,13.700527711349219,150,0,0,0,136.2162162162162,150,False,True,150000,150000,207000000.0,696696405.775669,2.5297281205230266,12176495.740583725,1.68138796056151,2.534001295244225,2.169510647438331,47055429.30356891,313.7028620237927,3990574.0919999997,239174203.379,696696405.775669,53.02865426997287,3368093.944797842,0.0,0.0,0.0
40,Central TX Moderate Resource,2018 COE 90HH Moderate,32.183170000000004,-101.515,2030,2013,0.9,5000,30,no,no,90,False,1185,9999,101,116,13.700527711349219,150,0,0,0,136.2162162162162,150,False,True,150000,150000,177750000.0,611233963.7235347,2.673025856801827,10682827.83444725,1.6638573932087046,2.612044498478153,2.2883581281623444,42817010.044939294,285.4467336329286,3990574.0919999997,239174203.379,611233963.7235347,46.52039315517831,4223247.852978335,0.0,0.0,0.0
41,Central TX Moderate Resource,ATB ADV Moderate,32.183170000000004,-101.515,2030,2013,0.9,5000,30,no,no,135,False,940,9999,101,116,13.700527711349219,150,0,0,0,136.2162162162162,150,False,True,150000,150000,138180000.0,570406240.7331876,2.4313037217242304,9969262.225426674,1.4467283803293545,2.4506891037340774,2.177162272421664,40793300.26003138,271.9553350668759,3990574.0919999997,239174203.379,570406240.7331876,44.29950720838325,4337607.160882711,0.0,0.0,0.0
42,Central Georgia,3MW 160HH GA,33.162,-83.8,2030,2013,0.9,5000,30,no,no,160,False,1359,9999,101,116,13.700527711349219,150,0,0,0,181.6216216216216,200,False,True,200000,150000,203850000.0,492709872.9513327,3.8365689997916173,8611325.70743754,2.2923588885204462,3.4568104162759847,3.0922580717938537,41107563.153532445,205.53781576766224,3990574.0919999997,239174203.379,492709872.9513327,37.50501220791821,7912243.653652952,0.0,0.0,0.0
43,Central Georgia,3MW 90HH GA,33.162,-83.8,2030,2013,0.9,5000,30,no,no,90,False,1133,9999,101,116,13.700527711349219,150,0,0,0,181.6216216216216,200,False,True,200000,150000,169950000.0,376961111.32605404,4.651366229995823,6588329.333085968,2.5114227692265914,3.981551058968564,3.6915420725460915,35370991.84689619,176.85495923448093,3990574.0919999997,239174203.379,376961111.32605404,28.692613857771622,10345590.015736802,0.0,0.0,0.0
44,Central Georgia,2018 COE 160HH GA,33.162,-83.8,2030,2013,0.9,5000,30,no,no,160,False,1380,9999,101,116,13.700527711349219,150,0,0,0,181.6216216216216,200,False,True,200000,150000,207000000.0,490633548.62004286,3.8978071832338514,8575036.795701494,2.3307585877806285,3.4994693597919913,3.1284023780073955,41011324.25968659,205.05662129843296,3990574.0919999997,239174203.379,490633548.62004286,37.34699665759173,7927828.339304097,0.0,0.0,0.0
45,Central Georgia,2018 COE 90HH GA,33.162,-83.8,2030,2013,0.9,5000,30,no,no,90,False,1185,9999,101,116,13.700527711349219,150,0,0,0,181.6216216216216,200,False,True,200000,150000,177750000.0,374955675.9310142,4.815980407745198,6553279.381136628,2.61959274583092,4.096711854105941,3.7863396587414275,35275056.09227109,176.37528046135546,3990574.0919999997,239174203.379,374955675.9310142,28.539993203658977,10365224.689028185,0.0,0.0,0.0
46,Central Georgia,ATB ADV GA,33.162,-83.8,2030,2013,0.9,5000,30,no,no,135,False,940,9999,101,116,13.700527711349219,150,0,0,0,181.6216216216216,200,False,True,200000,150000,138180000.0,366518023.21331704,4.188641056184554,6405810.495800363,2.176883733650547,3.68415126080048,3.4527499478881647,34860414.53138025,174.30207265690126,3990574.0919999997,239174203.379,366518023.21331704,28.46714484834629,10167451.190399282,0.0,0.0,0.0
47,North TX High Resource,3MW 160HH High TX,35.23328,-102.287,2030,2013,0.9,5000,30,no,no,160,False,1359,9999,101,116,13.700527711349219,150,0,0,0,181.6216216216216,200,False,True,200000,150000,203850000.0,738541146.5955225,2.3172420947899064,12907836.255813682,1.6054253907877487,2.4385412836483393,2.089680342960459,53297200.54924333,266.4860027462166,3990574.0919999997,239174203.379,738541146.5955225,56.214179080865804,3521559.426944582,0.0,0.0,0.0
48,North TX High Resource,3MW 90HH High TX,35.23328,-102.287,2030,2013,0.9,5000,30,no,no,90,False,1133,9999,101,116,13.700527711349219,150,0,0,0,181.6216216216216,200,False,True,200000,150000,169950000.0,702506109.5733908,2.1584764525837503,12278034.707859334,1.4535597582436919,2.3207494732698595,2.0179753061954253,51512385.51523103,257.56192757615514,3990574.0919999997,239174203.379,702506109.5733908,53.46896629616545,3577303.849489431,0.0,0.0,0.0
49,North TX High Resource,2018 COE 90HH High TX,35.23328,-102.287,2030,2013,0.9,5000,30,no,no,90,False,1185,9999,101,116,13.700527711349219,150,0,0,0,181.6216216216216,200,False,True,200000,150000,177750000.0,701595444.2866583,2.2348270170108617,12262118.57582096,1.506395257729814,2.374479368024811,2.0607526545759463,51464811.27756876,257.32405638784377,3990574.0919999997,239174203.379,701595444.2866583,53.399661479823514,3582151.5880829575,0.0,0.0,0.0
50,North TX High Resource,ATB ADV High TX,35.23328,-102.287,2030,2013,0.9,5000,30,no,no,135,False,940,9999,101,116,13.700527711349219,150,0,0,0,181.6216216216216,200,False,True,200000,150000,138180000.0,644825208.5001918,2.066573769107016,11269918.058471207,1.335905806381197,2.265508250142675,1.9968976398454508,48644927.230759814,243.22463615379908,3990574.0919999997,239174203.379,644825208.5001918,50.08026424135775,3981729.641370702,0.0,0.0,0.0
51,Central TX Moderate Resource,3MW 160HH Moderate,32.183170000000004,-101.515,2030,2013,0.9,5000,30,no,no,160,False,1359,9999,101,116,13.700527711349219,150,0,0,0,181.6216216216216,200,False,True,200000,150000,203850000.0,697928781.5687809,2.4945100277274315,12198034.560751645,1.6854812702484645,2.557196027245594,2.2065251589773545,51274411.69006407,256.37205845032037,3990574.0919999997,239174203.379,697928781.5687809,53.12231037007679,3360419.580930681,0.0,0.0,0.0
52,Central TX Moderate Resource,3MW 90HH Moderate,32.183170000000004,-101.515,2030,2013,0.9,5000,30,no,no,90,False,1133,9999,101,116,13.700527711349219,150,0,0,0,181.6216216216216,200,False,True,200000,150000,169950000.0,612627136.3949127,2.5821443657951946,10707176.978433525,1.6332362421484932,2.6028282000452476,2.3023054338699147,47051240.04000859,235.25620020004294,3990574.0919999997,239174203.379,612627136.3949127,46.62636393937395,4215722.793067168,0.0,0.0,0.0
53,Central TX Moderate Resource,2018 COE 160HH Moderate,32.183170000000004,-101.515,2030,2013,0.9,5000,30,no,no,160,False,1380,999,101,116,13.700527711349219,150,0,0,0,181.6216216216216,200,False,True,200000,150000,207000000.0,696696405.775669,2.5297281205230266,12176495.740583725,1.7089860416033642,2.582003223112933,2.226835911270997,51225461.73600134,256.1273086800067,3990574.0919999997,239174203.379,696696405.775669,53.02865426997287,3368093.944797842,0.0,0.0,0.0
54,Central TX Moderate Resource,2018 COE 90HH Moderate,32.183170000000004,-101.515,2030,2013,0.9,5000,30,no,no,90,False,1185,9999,101,116,13.700527711349219,150,0,0,0,181.6216216216216,200,False,True,200000,150000,177750000.0,611233963.7235347,2.673025856801827,10682827.83444725,1.6953142248137987,2.6667581285662996,2.3536986803689386,46987042.47737172,234.9352123868586,3990574.0919999997,239174203.379,611233963.7235347,46.52039315517831,4223247.852978335,0.0,0.0,0.0
55,Central TX Moderate Resource,ATB ADV Moderate,32.183170000000004,-101.515,2030,2013,0.9,5000,30,no,no,135,False,940,9999,101,116,13.700527711349219,150,0,0,0,181.6216216216216,200,False,True,200000,150000,138180000.0,570406240.7331876,2.4313037217242304,9969262.225426674,1.4804367840863877,2.5093189478702405,2.247179677325554,44963332.692463815,224.81666346231907,3990574.0919999997,239174203.379,570406240.7331876,44.29950720838325,4337607.160882711,0.0,0.0,0.0
