SiteID,976301,Site Timezone,-6,Data Timezone,0,Longitude,-101.94092,Latitude,35.207012
Year,Month,Day,Hour,Minute,Surface Air Pressure (Pa),Precipitation Rate 0m,Air Temperature at 80m (C),Wind Speed at 80m (m/s),Wind Direction at 80m (deg),Air Temperature at 100m (C),Wind Speed at 100m (m/s),Wind Direction at 100m (deg)
2015,1,2,20,0,89020,0,0.49,2.07,57.53,0.26,2.07,57.5
2015,1,2,21,0,88950,0,0.96,3.2800000000000002,30.16,0.74,3.35,30.38
2015,1,2,22,0,88820,0,1.74,4.32,13.4,1.51,4.39,13.88
2015,1,2,23,0,88810,0,1.76,4.03,11.26,1.56,4.08,11.67
2015,1,3,0,0,88830,0,0.45,4.25,45.69,0.28,4.3500000000000005,45.68
2015,1,3,1,0,88800,0,0.32,2.42,114.41,0.16,2.59,111.73
2015,1,3,2,0,88870,1.1,-2.6,6.08,119.94,-2.79,6.16,119.56
2015,1,3,3,0,88780,4.800000000000001,-1.81,2.84,73.32000000000001,-1.53,3.0100000000000002,75.75
2015,1,3,4,0,88750,8.700000000000001,-2.65,2.05,344.54,-2.68,1.73,353.18
2015,1,3,5,0,88620,0.6000000000000001,-3.23,1.74,111.72,-3.2,2.19,107.3
2015,1,3,6,0,88730,2.9000000000000004,-3.7800000000000002,2.5300000000000002,300.32,-3.89,2.29,305.35
2015,1,3,7,0,88650,6.2,-3.02,3.94,236.68,-3.12,4.19,236.63
2015,1,3,8,0,88500,0.4,-2.19,0.8200000000000001,191.47,-2.2,1.06,217.23000000000002
2015,1,3,9,0,88360,0.9,-2.2,2.49,185.79,-2.24,2.6,190.76
2015,1,3,10,0,88300,0.4,-2.49,2.21,145.99,-2.49,2.17,158.23
2015,1,3,11,0,88180,0,-2.9,1.6600000000000001,152.01,-2.77,1.6,169.3
2015,1,3,12,0,88220,0,-2.93,5.22,153.82,-2.82,5.3,154.27
2015,1,3,13,0,88260,0,-3.98,5.72,174.91,-3.98,6.0600000000000005,172.66
2015,1,3,14,0,88240,0,-3.59,6.25,177.46,-3.69,6.59,177.4
2015,1,3,15,0,88300,0,-3.81,5.49,194.31,-4,5.72,195.03
2015,1,3,16,0,88390,0,-3.65,3.35,221.31,-3.8000000000000003,3.62,224.85
2015,1,3,17,0,88270,0,-2.74,4.09,239.57,-2.94,4.16,239.96
2015,1,3,18,0,88290,0,-2.31,4.39,251.11,-2.52,4.46,251.22
2015,1,3,19,0,88230,0,-1.59,4.9,293.35,-1.79,4.97,292.95
2015,1,3,20,0,88170,0,-1.62,6.08,315.36,-1.82,6.18,315.07
2015,1,3,21,0,88190,0,-1.6,7.57,306.7,-1.8,7.76,306.87
2015,1,3,22,0,88420,0,-1.1400000000000001,7.73,310.02,-1.32,7.98,310.19
2015,1,3,23,0,88620,0,-0.43,8.370000000000001,313.43,-0.5700000000000001,8.88,313.79
2015,1,4,0,0,88730,0,0.5,7.37,339.87,0.38,7.7700000000000005,340.47
2015,1,4,1,0,88870,0,0.59,6.74,351.77,0.45,7.09,353.13
2015,1,4,2,0,88990,0,0.12,7.76,349.78000000000003,0,8.11,351.63
2015,1,4,3,0,89070,0,-0.5700000000000001,12.94,346.26,-0.75,13.66,347.39
2015,1,4,4,0,89270,0,-2.5300000000000002,13.620000000000001,0.99,-2.74,14.16,1.19
2015,1,4,5,0,89560,0,-4.32,13.5,358.38,-4.54,13.97,358.48
2015,1,4,6,0,89650,0,-6.01,12.63,356.1,-6.23,13.040000000000001,356.15000000000003
2015,1,4,7,0,89820,0,-6.92,12.09,355.37,-7.12,12.52,355.25
2015,1,4,8,0,89830,0,-8.55,10.61,359.94,-8.76,10.92,359.96
2015,1,4,9,0,89950,0,-9.68,9.870000000000001,357.67,-9.88,10.13,357.71
2015,1,4,10,0,90030,0,-10.47,9.18,5.66,-10.67,9.41,5.68
2015,1,4,11,0,90040,0,-10.93,7.140000000000001,1.62,-11.120000000000001,7.28,1.6500000000000001
2015,1,4,12,0,90060,0,-10.92,9.120000000000001,357.63,-11.120000000000001,9.38,357.81
2015,1,4,13,0,90210,0,-11.34,8.58,0.89,-11.540000000000001,8.81,1.12
2015,1,4,14,0,90240,0,-11.77,7.44,1.45,-11.96,7.7,1.97
2015,1,4,15,0,90290,0,-12.09,7.2700000000000005,7.05,-12.3,7.44,7.34
2015,1,4,16,0,90380,0,-11.08,5.3100000000000005,4.3100000000000005,-11.32,5.39,4.32
2015,1,4,17,0,90390,0,-9.93,2.41,358.75,-10.17,2.45,358.09000000000003
2015,1,4,18,0,90280,0,-9.5,1.18,21.17,-9.73,1.07,17.37
2015,1,4,19,0,90190,0,-5.79,0.71,285.89,-6.0200000000000005,0.73,279.54
2015,1,4,20,0,90190,0,-3.62,4.11,181.24,-3.84,4.2,181.67000000000002
2015,1,4,21,0,90050,0,-2.19,6.21,185.55,-2.4,6.3100000000000005,185.78
2015,1,4,22,0,90070,0,-2.3000000000000003,6.21,196.48000000000002,-2.5100000000000002,6.32,196.70000000000002
2015,1,4,23,0,90070,0,-1.73,7.9,188.17000000000002,-1.92,8.120000000000001,188.55
2015,1,5,0,0,90090,0,-2.02,8.81,180.31,-2.2,9.16,180.77
2015,1,5,1,0,90080,0,-2.06,9.43,175.15,-2.07,9.99,176.70000000000002
2015,1,5,2,0,90170,0,-2.84,11.16,175.70000000000002,-2.62,11.75,177.38
2015,1,5,3,0,90140,0,-3.62,10.63,168.35,-3.19,11.21,171.58
2015,1,5,4,0,90160,0,-4.03,10.76,163.21,-3.5700000000000003,11.31,166.04
2015,1,5,5,0,90220,0,-4.6000000000000005,12.24,169.07,-4.21,12.8,170.05
2015,1,5,6,0,90200,0,-4.87,12.280000000000001,172.57,-4.6000000000000005,12.98,172.78
2015,1,5,7,0,90280,0,-5.05,10.76,175.36,-4.93,11.44,175.68
2015,1,5,8,0,90210,0,-4.3500000000000005,11.36,182.75,-4.4,12,184.22
2015,1,5,9,0,90190,0,-3.56,12.08,202.27,-3.7,12.67,203.07
2015,1,5,10,0,90150,0,-3,13.17,200.91,-3.15,13.8,201.84
2015,1,5,11,0,90050,0,-4.19,12.280000000000001,193.19,-4.16,13.19,195.8
2015,1,5,12,0,90170,0,-4.3500000000000005,11.4,189.70000000000002,-4.37,12.200000000000001,192.59
2015,1,5,13,0,90130,0,-4.16,11.43,197.53,-4.2700000000000005,12.120000000000001,199.41
2015,1,5,14,0,90130,0,-4.76,11.24,201.85,-4.7,12.120000000000001,205.82
2015,1,5,15,0,90050,0,-5.37,13.280000000000001,203.92000000000002,-5.4,14.14,205.98000000000002
2015,1,5,16,0,89890,0,-3.81,13.69,213.71,-3.94,14.43,214.6
2015,1,5,17,0,89820,0,-1.84,12.92,214.42000000000002,-1.94,13.65,215.44
2015,1,5,18,0,89600,0,2.21,13.86,219.88,2.06,14.55,220.63
2015,1,5,19,0,89420,0,4.46,14.42,224.89000000000001,4.34,15.13,225.71
2015,1,5,20,0,89410,0,6.57,15.92,226.86,6.48,16.85,227.95000000000002
2015,1,5,21,0,89300,0,7.92,16.73,232.82,7.890000000000001,17.73,234.07
2015,1,5,22,0,89280,0,8.540000000000001,15.75,241.75,8.66,17.05,243.8
2015,1,5,23,0,89250,0,8.32,16.06,241.71,8.53,17.42,243.71
2015,1,6,0,0,89180,0,7.890000000000001,15.46,238.3,8.290000000000001,16.88,241.44
2015,1,6,1,0,89380,0,7.45,12.06,239.13,7.91,13.43,243.24
2015,1,6,2,0,89300,0,7.8100000000000005,12.91,235.52,8.6,14.1,240.6
2015,1,6,3,0,89380,0,7.57,12.46,256.84000000000003,8.48,13.9,259.09000000000003
2015,1,6,4,0,89450,0,7.84,9.71,279.32,8.72,10.950000000000001,280.79
2015,1,6,5,0,89620,0,9.61,9.64,291.44,10.53,10.620000000000001,292.52
2015,1,6,6,0,89720,0,6.03,6.640000000000001,339.41,6.9,7.4,332.95
2015,1,6,7,0,89740,0,4.7700000000000005,8.23,343.01,5.54,8.950000000000001,342.90000000000003
2015,1,6,8,0,89890,0,4.2700000000000005,7.18,12.94,4.61,8,20.56
2015,1,6,9,0,89880,0,3.79,6.97,47.910000000000004,4.83,8.69,51.84
2015,1,6,10,0,90010,0,3.62,7.12,30.01,4.45,8.15,36.52
2015,1,6,11,0,90020,0,3.27,6.0200000000000005,33.19,3.75,6.95,35.95
2015,1,6,12,0,89980,0,1.12,8.28,31.82,1.46,9.43,35.24
2015,1,6,13,0,90130,0,-0.15,8,19.39,0.04,8.85,24.84
2015,1,6,14,0,90210,0,-1.11,7.88,20.78,-1.06,8.63,25.26
2015,1,6,15,0,90300,0,-1.8900000000000001,6.640000000000001,20.11,-1.98,7.08,23.48
2015,1,6,16,0,90370,0,-0.73,4.8,15.88,-0.9400000000000001,4.86,16.68
2015,1,6,17,0,90390,0,1.57,3.1,24.61,1.35,3.14,25.91
2015,1,6,18,0,90250,0,2.2,1.55,82.86,1.99,1.6,83.9
2015,1,6,19,0,90180,0,4.65,2.3000000000000003,59.52,4.44,2.33,60.96
2015,1,6,20,0,90140,0,6.1000000000000005,1.6,86.99,5.89,1.6300000000000001,88.71000000000001
2015,1,6,21,0,90090,0,7.18,1.96,41.9,6.98,1.96,43.46
2015,1,6,22,0,89960,0,8.26,2.43,152.71,8.06,2.5,152.72
2015,1,6,23,0,89980,0,8.53,0.67,192.12,8.35,0.71,190.09
2015,1,7,0,0,89930,0,8.53,0.75,251.27,8.370000000000001,0.8,244.21
2015,1,7,1,0,89980,0,8.52,1.86,153.44,8.4,1.6400000000000001,153.03
2015,1,7,2,0,90010,0,7.69,3.02,210.1,7.76,3.0100000000000002,205.49
2015,1,7,3,0,90030,0,7.38,3.5100000000000002,183.19,7.36,3.7,178.48
2015,1,7,4,0,90100,0,6.95,3.29,189.03,7.01,3.3200000000000003,188.44
2015,1,7,5,0,90130,0,5.95,2.04,183.43,6.12,2.06,185.68
2015,1,7,6,0,90100,0,5.2,4.42,178.74,5.45,4.25,181.47
2015,1,7,7,0,90060,0,4.49,4.39,195.54,4.94,4.28,199.55
2015,1,7,8,0,90100,0,4.61,2.21,227.28,4.91,2.22,234.96
2015,1,7,9,0,90190,0,2.29,1.6400000000000001,316.16,2.69,1.6,313.38
2015,1,7,10,0,90360,0,0.54,3.91,353.68,0.91,4.18,353.99
2015,1,7,11,0,90510,0,-2.5300000000000002,8.700000000000001,18.6,-2.6,9.46,20.650000000000002
2015,1,7,12,0,90730,0,-4.99,13.41,38.31,-5.22,13.88,38.63
2015,1,7,13,0,90950,0,-6.73,12.55,30.12,-6.96,12.98,30.28
2015,1,7,14,0,91130,0,-7.32,13.11,22.51,-7.53,13.57,22.71
2015,1,7,15,0,91160,0,-8.370000000000001,12.26,21.97,-8.6,12.65,22.150000000000002
2015,1,7,16,0,91300,0,-9.39,12.97,22.580000000000002,-9.620000000000001,13.38,22.68
2015,1,7,17,0,91340,0,-8.88,12.540000000000001,22.330000000000002,-9.120000000000001,12.870000000000001,22.41
2015,1,7,18,0,91320,0,-8.88,10.73,23.1,-9.13,10.92,23.23
2015,1,7,19,0,91450,0,-8.17,9.8,16.88,-8.41,9.950000000000001,16.96
2015,1,7,20,0,91380,0,-8.18,9.370000000000001,24.42,-8.4,9.47,24.55
2015,1,7,21,0,91300,0,-7.98,7.48,28.19,-8.22,7.5600000000000005,28.18
2015,1,7,22,0,91260,0,-7.99,6.12,23.45,-8.21,6.18,23.400000000000002
2015,1,7,23,0,91220,0,-8.9,5.03,26,-9.120000000000001,5.08,26.18
2015,1,8,0,0,91150,0,-8.59,2.9,28.080000000000002,-8.8,2.93,28.68
2015,1,8,1,0,91120,0,-8.3,1.7,48.33,-8.51,1.71,49.24
2015,1,8,2,0,91100,0,-8.59,2.77,46.44,-8.790000000000001,2.79,47.09
2015,1,8,3,0,91080,0,-8.71,0.77,41.37,-8.92,0.74,44.57
2015,1,8,4,0,90980,0,-8.06,2.62,197.56,-8.27,2.69,197.64000000000001
2015,1,8,5,0,90920,0,-7.55,5.47,201.24,-7.75,5.57,201.28
2015,1,8,6,0,90740,0,-7.48,7.04,212.35,-7.68,7.17,212.26
2015,1,8,7,0,90530,0,-7.54,8.14,208.44,-7.75,8.32,208.67000000000002
2015,1,8,8,0,90410,0,-7.13,10.55,219.95000000000002,-7.33,10.93,220.32
2015,1,8,9,0,90320,0,-6.74,11.9,218.5,-6.92,12.46,218.91
2015,1,8,10,0,90040,0,-6.72,13.290000000000001,218.12,-6.87,14.16,218.81
2015,1,8,11,0,89820,0,-5.57,14.89,224.47,-5.75,15.72,224.9
2015,1,8,12,0,89840,0,-5.5600000000000005,14.18,221.01,-5.71,15.08,221.72
2015,1,8,13,0,89670,0,-5.05,14.52,226.9,-5.22,15.36,227.39000000000001
2015,1,8,14,0,89520,0,-5.41,16.03,226.29,-5.55,17.07,227.19
2015,1,8,15,0,89490,0,-4.99,16.04,228.82,-5.16,16.87,229.42000000000002
2015,1,8,16,0,89390,0,-3.14,14.91,230.20000000000002,-3.34,15.59,230.79
2015,1,8,17,0,89200,0,-0.33,12.51,233.14000000000001,-0.55,12.96,233.61
2015,1,8,18,0,89170,0,2.34,11.81,236.1,2.1,12.18,236.53
2015,1,8,19,0,89100,0,5.18,9.200000000000001,249.54,4.95,9.41,249.91
2015,1,8,20,0,89070,0,8.98,5.33,274.53000000000003,8.75,5.41,274.75
2015,1,8,21,0,89040,0,10.88,2.25,319.44,10.67,2.27,319.77
2015,1,8,22,0,88980,0,12.57,2.02,331.24,12.370000000000001,2.0300000000000002,331.25
2015,1,8,23,0,88990,0,12.02,2.64,38.7,11.83,2.68,38.93
2015,1,9,0,0,89120,0,10.43,8.06,36.22,10.34,8.42,37.18
2015,1,9,1,0,89270,0,9.35,8.73,49.88,9.35,9.28,49.72
2015,1,9,2,0,89360,0,6.890000000000001,10.11,53.75,6.97,10.85,53.97
2015,1,9,3,0,89510,0,4.95,10.790000000000001,50.93,5.17,11.83,51.79
2015,1,9,4,0,89630,0,2.7,10.49,47.62,2.94,11.76,49.47
2015,1,9,5,0,89640,0,1.34,9.65,50.49,1.6500000000000001,10.98,52.39
2015,1,9,6,0,89730,0,0.89,10.68,49.2,1.02,12.030000000000001,50.42
2015,1,9,7,0,89860,0,0.14,11.450000000000001,52.61,0.1,12.67,53.76
2015,1,9,8,0,89970,0,-0.97,12.11,51.22,-1.16,12.73,51.27
2015,1,9,9,0,90090,0,-1.3800000000000001,11.24,40.7,-1.58,11.71,41
2015,1,9,10,0,90140,0,-2.29,11.73,29.41,-2.5,12.18,29.7
2015,1,9,11,0,90190,0,-4.01,11.25,27.46,-4.22,11.620000000000001,27.67
2015,1,9,12,0,90290,0,-4.83,9.03,32.32,-5.03,9.26,32.54
2015,1,9,13,0,90320,0,-5.41,8.47,24.2,-5.61,8.63,24.47
2015,1,9,14,0,90330,0,-6.2700000000000005,6.68,31.02,-6.48,6.79,31.26
2015,1,9,15,0,90470,0,-6.140000000000001,4.8,38.660000000000004,-6.36,4.88,39.050000000000004
2015,1,9,16,0,90520,0,-5.59,3.2,38.910000000000004,-5.8100000000000005,3.2600000000000002,39.28
2015,1,9,17,0,90550,0,-4.14,2.08,83.74,-4.37,2.12,84.22
2015,1,9,18,0,90380,0,-2.93,1.6300000000000001,45.4,-3.16,1.6300000000000001,46.93
2015,1,9,19,0,90330,0,-2.2,1.25,148.31,-2.43,1.26,148.88
2015,1,9,20,0,90340,0,-0.9500000000000001,0.92,97.3,-1.18,0.91,100.42
2015,1,9,21,0,90210,0,-0.16,2.33,189,-0.38,2.34,189.15
2015,1,9,22,0,90190,0,-0.25,3.39,193.41,-0.46,3.44,193.49
2015,1,9,23,0,90190,0,0.22,3.6,221.66,0.03,3.62,221.81
2015,1,10,0,0,90130,0,-0.35000000000000003,5.18,209.26,-0.55,5.2700000000000005,209.23000000000002
2015,1,10,1,0,90070,0,-1.03,5.16,212.42000000000002,-1.18,5.36,212.03
2015,1,10,2,0,90160,0,-1.76,3.31,227.33,-1.9000000000000001,3.45,225.31
2015,1,10,3,0,90110,0,-2.25,4.86,209.37,-2.3000000000000003,5.03,206.27
2015,1,10,4,0,90060,0,-2,5.05,204.19,-2.1,5.2700000000000005,202.83
2015,1,10,5,0,89950,0,-1.6,6.03,177.09,-1.7,6.3500000000000005,178.47
2015,1,10,6,0,89910,0,-2.15,7.16,174.74,-2.19,7.47,177.01
2015,1,10,7,0,89900,0,-2.68,7.78,185.45000000000002,-2.66,8.14,188.07
2015,1,10,8,0,89860,0,-3.96,10.25,195.51,-3.7600000000000002,10.92,197.20000000000002
2015,1,10,9,0,89740,0,-4.29,11.61,203.08,-4.03,12.48,204.41
2015,1,10,10,0,89760,0,-2.92,12.26,204.23000000000002,-3.02,13.09,205.18
2015,1,10,11,0,89710,0,-4,13.09,201.6,-3.94,14.07,202.96
2015,1,10,12,0,89670,0,-2.61,11.98,203.19,-2.74,12.81,204.31
2015,1,10,13,0,89650,0,-4.3,13.620000000000001,203.73000000000002,-4.21,14.64,204.96
2015,1,10,14,0,89500,0,-4.67,13.88,204.63,-4.65,15.1,205.63
2015,1,10,15,0,89510,0,-3.91,13.61,203.71,-4.04,14.58,204.38
2015,1,10,16,0,89500,0,-2.05,13.47,207.22,-2.27,14.06,207.5
2015,1,10,17,0,89450,0,-0.17,14.51,205.39000000000001,-0.41000000000000003,15.08,205.61
2015,1,10,18,0,89260,0,1.3900000000000001,14.31,206.4,1.1400000000000001,14.84,206.59
2015,1,10,19,0,89110,0,2.73,14.13,207.84,2.48,14.65,207.98000000000002
2015,1,10,20,0,89030,0,4,13.030000000000001,208.99,3.75,13.49,209.11
2015,1,10,21,0,89080,0,5.07,10.17,209.11,4.83,10.44,209.18
2015,1,10,22,0,89040,0,6.07,10.13,211.07,5.8500000000000005,10.41,211.1
2015,1,10,23,0,88980,0,6.16,8.64,212.70000000000002,5.96,8.91,212.56
2015,1,11,0,0,88970,0,5.49,7.8500000000000005,215.4,5.37,8.27,215.78
2015,1,11,1,0,88980,0,5.33,9.98,195.45000000000002,5.28,10.53,197.31
2015,1,11,2,0,88970,0,4.57,10.870000000000001,191.5,4.54,11.53,193.67000000000002
2015,1,11,3,0,88990,0,3.7,11.99,185.91,3.68,12.790000000000001,188.07
2015,1,11,4,0,88980,0,2.65,12.92,190.77,2.65,13.72,192.35
2015,1,11,5,0,88930,0,1.17,14.14,203.46,1.1300000000000001,14.99,204.72
2015,1,11,6,0,88880,0,0.32,13.39,212.26,0.44,14.42,214
2015,1,11,7,0,88840,0,-0.06,13.52,225.01,0.2,14.71,226.76
2015,1,11,8,0,88810,0,-0.23,13.6,227.09,0.04,14.85,229.17000000000002
2015,1,11,9,0,88790,0,-0.64,12.1,226.24,-0.28,13.040000000000001,229.35
2015,1,11,10,0,88770,0,-1.1500000000000001,10.32,219.35,-0.84,10.92,223.23000000000002
2015,1,11,11,0,88760,0,-0.99,10.56,224.31,-0.19,10.64,229.31
2015,1,11,12,0,88730,0,-1,11.24,224.43,0.07,11.34,228.84
2015,1,11,13,0,88760,0,-0.98,11.370000000000001,232.4,0.38,11.48,236.35
2015,1,11,14,0,88780,0,1.3800000000000001,11.19,241,2.68,11.26,244.37
2015,1,11,15,0,88800,0,1.8,10.040000000000001,256.36,2.87,10.33,258.65
2015,1,11,16,0,88910,0,3.97,5.95,269.56,4.05,6.48,270.55
2015,1,11,17,0,88880,0,7.13,4.2,278.78000000000003,6.92,4.26,278.35
2015,1,11,18,0,88770,0,9.450000000000001,4.62,287.1,9.22,4.68,286.21
2015,1,11,19,0,88700,0,11.35,3.27,280.53000000000003,11.11,3.34,279.58
2015,1,11,20,0,88750,0,13.8,3.49,269,13.58,3.5500000000000003,268.45
2015,1,11,21,0,88790,0,14.88,3.2600000000000002,269.11,14.67,3.31,268.73
2015,1,11,22,0,88790,0,14.61,2.14,310.13,14.41,2.16,309.24
2015,1,11,23,0,88850,0,15.02,1.31,353.5,14.84,1.25,350.24
2015,1,12,0,0,88900,0,13.96,5.0600000000000005,83.99,13.94,5.03,86.16
2015,1,12,1,0,88960,0,12.68,6.95,69.27,12.73,7.1000000000000005,69.14
2015,1,12,2,0,89060,0,10.4,7.8100000000000005,112.83,10.65,7.930000000000001,110.37
2015,1,12,3,0,89120,0,8.790000000000001,7.0600000000000005,116.58,9.18,7.0200000000000005,114.48
2015,1,12,4,0,89280,0,5.37,6.3500000000000005,64.27,5.73,6.5,68.2
2015,1,12,5,0,89320,0,3.46,7.68,49.09,3.93,8.18,51.9
2015,1,12,6,0,89450,0,2.1,6.25,45.88,2.67,6.9,49.910000000000004
2015,1,12,7,0,89450,0,0.58,5.7,29.01,1.07,6.23,34.980000000000004
2015,1,12,8,0,89580,0,-1.61,6.72,13.27,-1.3800000000000001,7.29,17.88
2015,1,12,9,0,89740,0,-2.29,7.94,11.13,-2.36,8.48,12.81
2015,1,12,10,0,89840,0,-3.6,10.53,19.93,-3.7800000000000002,10.92,20.42
2015,1,12,11,0,89790,0,-4.44,10.61,19.05,-4.6000000000000005,11,19.34
2015,1,12,12,0,89870,0,-4.75,11.63,20.400000000000002,-4.94,12.040000000000001,20.6
2015,1,12,13,0,90060,0,-5.11,10.06,20.55,-5.3100000000000005,10.36,20.66
2015,1,12,14,0,90130,0,-5.09,9.66,21.94,-5.3,9.93,22.06
2015,1,12,15,0,90170,0,-5.59,9.35,24.55,-5.8,9.57,24.68
2015,1,12,16,0,90200,0,-5.72,9.21,21.63,-5.95,9.39,21.7
2015,1,12,17,0,90140,0,-5.6000000000000005,8.25,22.43,-5.82,8.39,22.6
2015,1,12,18,0,90160,0,-4.2700000000000005,8.69,23.32,-4.5200000000000005,8.81,23.47
2015,1,12,19,0,90100,0,-4.22,7.22,21.6,-4.46,7.32,21.72
2015,1,12,20,0,90120,0,-3.31,6.72,28.41,-3.5500000000000003,6.8100000000000005,28.5
2015,1,12,21,0,90150,0,-3.38,4.92,41.35,-3.61,4.96,41.39
2015,1,12,22,0,90140,0,-3.97,4.09,38.18,-4.19,4.11,38.39
2015,1,12,23,0,90210,0,-3.25,3.45,41.56,-3.46,3.48,42.02
2015,1,13,0,0,90200,0,-3.7,3.65,25.990000000000002,-3.9,3.66,26.22
2015,1,13,1,0,90260,0,-4.07,4.66,39.300000000000004,-4.2700000000000005,4.73,39.37
2015,1,13,2,0,90220,0,-5.88,5.28,80.62,-6.07,5.42,80.23
2015,1,13,3,0,90150,0,-6.1000000000000005,2.67,49.31,-6.3,2.81,50.79
2015,1,13,4,0,90190,0,-6.03,2.56,30.05,-6.2,2.63,32.58
2015,1,13,5,0,90380,0,-6.390000000000001,3.13,63.160000000000004,-6.48,3.33,62.59
2015,1,13,6,0,90310,0,-6.74,1.43,48.51,-6.92,1.56,53.45
2015,1,13,7,0,90250,0,-6.28,2.2600000000000002,41,-6.48,2.3000000000000003,41.800000000000004
2015,1,13,8,0,90130,0,-6.34,2.57,77,-6.54,2.64,77.59
2015,1,13,9,0,90170,0,-6.16,2.41,75.59,-6.3500000000000005,2.68,78.36
2015,1,13,10,0,90090,0,-6.33,1.86,157.25,-6.51,1.93,154.3
2015,1,13,11,0,89990,0,-6.49,3.11,161.61,-6.68,3.23,161.29
2015,1,13,12,0,90020,0,-6.49,3.56,176.77,-6.69,3.67,176.43
2015,1,13,13,0,90050,0,-6.2,3.67,185.87,-6.38,3.7600000000000002,185.94
2015,1,13,14,0,90010,0,-6.58,4.17,162.81,-6.79,4.28,162.97
2015,1,13,15,0,90090,0,-6.03,4.21,181.75,-6.24,4.3,181.8
