,Hydrogen Hourly Production [kg/hr],Hourly Water Consumption [kg/hr]
213,118.87781498614534,1188.7781498614534
214,155.5969515221691,1555.969515221691
215,128.57148381094683,1285.7148381094682
216,-0.0,-0.0
217,120.22485990638279,1202.248599063828
218,-0.0,-0.0
219,-0.0,-0.0
220,78.940343488029,789.40343488029
221,140.6201279008055,1406.201279008055
222,156.14706261576123,1561.4706261576123
223,547.9137812367192,5479.137812367193
224,191.25630894834688,1912.563089483469
225,1208.158768632388,12081.58768632388
226,996.2301529279359,9962.301529279357
227,706.9243811300539,7069.243811300539
228,682.6095873903316,6826.095873903318
229,179.67692360361798,1796.7692360361798
230,118.54675247830299,1185.4675247830298
231,144.28360186555344,1442.8360186555344
232,116.68202514118464,1166.8202514118464
233,142.52260317932485,1425.2260317932485
234,123.38908462268223,1233.8908462268223
235,149.60256475003195,1496.0256475003193
236,159.23432130025535,1592.3432130025535
237,211.65592468202402,2116.55924682024
238,856.6061074601986,8566.061074601985
239,923.5528128825573,9235.528128825572
240,740.064946876646,7400.649468766461
241,1135.5386913274983,11355.386913274984
242,1578.3218403840842,15783.218403840845
243,2051.341411444909,20513.414114449097
244,2343.8255073832343,23438.255073832337
245,2613.188806958435,26131.888069584347
246,2309.4623317214805,23094.623317214806
247,3473.7935447554987,34737.93544755499
248,2989.9725451414442,29899.72545141445
249,3212.247329312278,32122.473293122774
250,2777.371865669066,27773.71865669065
251,3324.484443927843,33244.84443927843
252,4502.00017411861,45020.00174118609
253,4023.958217078407,40239.58217078408
254,5861.861964207676,58618.61964207674
255,10317.290959869113,103172.90959869107
256,14881.73532209199,148817.3532209199
257,15619.862911880813,156198.62911880814
258,15618.909236761714,156189.09236761706
259,15618.886806705294,156188.86806705294
260,15618.858693760549,156188.5869376055
261,15618.829753074475,156188.29753074475
262,15618.80301638227,156188.03016382264
263,15618.778871768065,156187.78871768058
264,15618.675220902292,156186.75220902293
265,15287.112304621905,152871.12304621906
266,15618.66545545283,156186.65455452833
267,15618.677758833192,156186.77758833193
268,15618.649109345914,156186.49109345916
269,15618.593354136065,156185.93354136063
270,15618.556171251428,156185.56171251435
271,15618.529558139275,156185.29558139277
272,15619.250773144502,156192.507731445
273,15620.897275168003,156208.97275168
274,15623.104040322196,156231.04040322194
275,15623.04815909038,156230.4815909038
276,15621.48660812851,156214.8660812851
277,15622.590807343247,156225.90807343257
278,15622.7663455824,156227.66345582408
279,15619.011361843564,156190.11361843557
280,15618.65787231183,156186.57872311835
281,15618.280353676704,156182.80353676702
282,15618.25547829919,156182.55478299188
283,15618.307305879911,156183.07305879914
284,15618.268577904753,156182.68577904755
285,15618.22249805283,156182.22498052826
286,15618.225686737638,156182.25686737645
287,15618.153004338392,156181.53004338394
288,15618.140833299873,156181.40833299872
289,15618.116805906293,156181.16805906294
290,15618.074583408557,156180.74583408557
291,15618.047421504889,156180.47421504892
292,15618.022690987435,156180.22690987433
293,11404.391127284554,114043.91127284551
294,6414.908205520194,64149.08205520193
295,15617.86001712835,156178.60017128356
296,15618.318454355174,156183.1845435518
297,15620.369682408811,156203.6968240881
298,15623.523967461218,156235.23967461218
299,15622.91623732148,156229.16237321481
300,15623.47632152933,156234.7632152933
301,15624.798130179586,156247.9813017959
302,15623.318742290656,156233.18742290654
303,13595.465563147898,135954.65563147905
304,15623.695757079413,156236.95757079407
305,15618.80928633992,156188.09286339916
306,15617.66048405433,156176.60484054335
307,15617.634697850786,156176.34697850788
308,15617.607992436682,156176.07992436684
309,15617.58122070893,156175.81220708927
310,15617.55487396592,156175.5487396592
311,15617.527616076579,156175.27616076582
312,15386.508169981058,153865.08169981051
313,13656.172722003339,136561.72722003344
314,14057.533494770052,140575.33494770047
315,13965.504222070715,139655.04222070714
316,14220.089819291861,142200.89819291857
317,11790.150032903735,117901.5003290374
318,7771.014146078884,77710.14146078884
319,9249.690900234133,92496.90900234133
320,8820.573806008628,88205.73806008627
321,9872.78414959244,98727.84149592443
322,9062.7635907941,90627.635907941
323,8522.042268003626,85220.42268003625
324,9075.350959660776,90753.50959660778
325,11874.972564443202,118749.7256444321
326,13023.138945956867,130231.38945956869
327,12354.803615912873,123548.03615912871
328,10383.858312067496,103838.58312067497
329,10907.2734737006,109072.734737006
330,10611.141907982272,106111.41907982272
331,10672.196938359897,106721.96938359897
332,11554.204583003626,115542.04583003627
333,6727.750902042599,67277.50902042602
334,10204.613862609649,102046.13862609648
335,7345.238032174311,73452.38032174308
336,6657.015571618726,66570.15571618728
337,7306.010988143472,73060.10988143472
338,7366.23828513972,73662.38285139718
339,12024.845455657645,120248.45455657638
340,7444.014541555687,74440.14541555686
341,9889.696384729403,98896.96384729403
342,12368.906684175912,123689.06684175908
343,13531.799303169282,135317.99303169278
344,11973.359129746996,119733.59129746997
345,14132.897496031941,141328.9749603194
346,12303.451383847203,123034.51383847203
347,14578.811819207947,145788.1181920795
348,15618.070859437055,156180.7085943706
349,15072.118114829822,150721.18114829826
350,15335.842883119296,153358.42883119293
351,15185.230135298774,151852.30135298776
352,15618.62170416258,156186.21704162576
353,15616.640663396292,156166.40663396294
354,15616.423103151175,156164.23103151174
355,15616.392756499257,156163.9275649925
356,15616.367144186801,156163.67144186803
357,15616.339092168299,156163.39092168302
358,15616.313044732176,156163.13044732178
359,15616.29026017425,156162.90260174248
360,15616.257377826158,156162.57377826163
361,15616.221010887186,156162.21010887178
362,15616.13955139774,156161.3955139774
363,15616.09886456305,156160.98864563045
364,15616.113523800104,156161.13523800104
365,15616.10761287407,156161.0761287407
366,15616.100986525958,156161.00986525958
367,15616.078839881253,156160.78839881255
368,15624.42517505744,156244.25175057442
369,15626.968945415649,156269.68945415644
370,15627.171822495027,156271.71822495025
371,15195.949637185768,151959.49637185773
372,15626.413028187353,156264.13028187348
373,15626.57123654754,156265.71236547545
374,15281.155540516873,152811.55540516876
375,15627.152163680657,156271.52163680652
376,13630.99811906958,136309.98119069578
377,13999.963960263462,139999.63960263465
378,15365.694388199267,153656.94388199272
379,15581.126560108896,155811.2656010889
380,13437.87529328596,134378.75293285953
381,8485.443543552246,84854.43543552245
382,8145.987692670708,81459.87692670707
383,6033.265879795801,60332.658797958036
384,5115.093440614044,51150.93440614046
385,5659.0706715988,56590.706715988
386,6976.462812046004,69764.62812046005
387,5649.032482675649,56490.324826756485
388,5120.855108770017,51208.55108770017
389,5840.9785602933625,58409.78560293364
390,5535.612784192084,55356.127841920854
391,4618.848565325446,46188.48565325446
392,5615.952949503842,56159.52949503844
393,4016.0101910587864,40160.10191058787
394,5739.143456243423,57391.43456243423
395,6447.774158083103,64477.74158083103
396,6428.680578120412,64286.80578120412
397,5842.340806736844,58423.40806736845
398,5251.590302557228,52515.9030255723
399,4690.65714534731,46906.571453473094
400,4515.045983842255,45150.45983842257
401,2672.454250057462,26724.542500574637
402,2797.5875460061434,27975.875460061445
403,4767.95194717011,47679.51947170108
404,5930.905097981085,59309.05097981085
405,6849.716462744405,68497.16462744406
406,5691.667303781174,56916.67303781174
407,6756.610182967662,67566.10182967661
408,5730.406598087927,57304.065980879284
409,6472.246122259779,64722.46122259776
410,7134.92929326512,71349.29293265121
411,6533.915657293372,65339.156572933694
412,4544.305937855248,45443.05937855246
413,5366.7142460778,53667.142460778006
414,4514.751896773907,45147.51896773907
415,3837.6701351765305,38376.70135176532
416,2860.904885540897,28609.048855408968
417,2990.388045749312,29903.88045749312
418,1776.1298173287232,17761.298173287232
419,1085.812939697027,10858.129396970271
420,1580.4818447694788,15804.818447694788
421,552.0638921399504,5520.6389213995035
422,1246.7383509025656,12467.383509025654
423,609.6607410839999,6096.607410839999
424,856.9797813611358,8569.797813611358
425,1213.134060896444,12131.340608964438
426,533.8850044968937,5338.850044968938
427,190.85286570818812,1908.5286570818812
428,1116.1201500846298,11161.201500846302
429,226.7954527371644,2267.954527371644
430,373.0410721805419,3730.410721805419
431,690.3794311099127,6903.794311099127
432,637.6594741567053,6376.5947415670535
433,298.4597737608437,2984.597737608437
434,266.28020998727675,2662.802099872767
435,442.0308034942239,4420.308034942239
436,289.54314068594437,2895.4314068594435
437,229.8718294964319,2298.7182949643193
438,220.94544676405155,2209.4544676405153
439,216.2714106861618,2162.714106861618
440,230.7526766434678,2307.526766434678
441,148.17604185427479,1481.7604185427479
442,150.6868209321615,1506.868209321615
443,755.6761085620491,7556.761085620488
444,850.6321528019914,8506.321528019915
445,330.0328235021605,3300.328235021605
446,282.37952253812466,2823.7952253812473
447,168.17930197707346,1681.7930197707346
448,193.1876589813237,1931.876589813237
449,207.1235907182784,2071.235907182784
450,243.67445540743552,2436.744554074355
451,372.0762199371527,3720.7621993715265
452,448.16226470041255,4481.622647004126
453,810.7693333496659,8107.693333496659
454,629.7494673901301,6297.494673901302
455,740.0884877891384,7400.884877891384
456,484.9508992946661,4849.508992946661
457,835.7001477506959,8357.001477506958
458,843.9068140043157,8439.068140043157
459,231.37433487767203,2313.7433487767203
460,272.51077968576607,2725.107796857661
461,180.10003817894955,1801.0003817894953
462,397.363422120663,3973.63422120663
463,425.36857513435586,4253.685751343558
464,211.67930039849986,2116.793003984999
465,271.8512400258576,2718.5124002585753
466,242.3559120513765,2423.559120513765
467,177.23426139069068,1772.342613906907
468,161.08469547160985,1610.8469547160985
469,144.70313098760354,1447.0313098760355
470,141.98257118568472,1419.8257118568472
471,163.3932176141236,1633.9321761412361
472,167.60119008348164,1676.0119008348165
473,362.58183185782383,3625.818318578238
474,801.1539450859165,8011.5394508591635
475,677.0216044333787,6770.216044333787
476,1260.8421774235694,12608.421774235694
477,1438.6505525886992,14386.50552588699
478,1694.969768511222,16949.697685112216
479,1779.0879820967455,17790.879820967453
480,1863.8467873269465,18638.467873269463
481,1666.500372038937,16665.003720389373
482,1457.6408993115906,14576.408993115905
483,1195.8478221282803,11958.478221282803
484,724.8579667995963,7248.579667995963
485,852.5079899963637,8525.079899963637
486,340.85765536783066,3408.576553678306
487,412.23920324537016,4122.392032453701
488,282.6034429552581,2826.034429552581
489,1008.2628948142444,10082.628948142445
490,1490.5518243418703,14905.518243418708
491,2132.0262434667507,21320.262434667504
492,2589.5748612538937,25895.748612538933
493,2812.358851955691,28123.588519556903
494,2602.147077579132,26021.470775791317
495,2901.2349170147386,29012.349170147398
496,4953.436629474431,49534.36629474432
497,5102.963664806998,51029.636648069994
498,4566.926370823831,45669.26370823831
499,6314.692352162231,63146.92352162232
500,6708.982038366148,67089.82038366148
501,5645.129201102373,56451.29201102372
502,5435.306992778293,54353.06992778293
503,3548.869036825836,35488.69036825836
504,5366.4350803151865,53664.35080315188
505,5243.670444070876,52436.70444070877
506,6134.755669612012,61347.556696120126
507,4987.025802132175,49870.25802132177
508,4246.678123467859,42466.78123467859
509,4277.006969142091,42770.06969142092
510,4393.694761089262,43936.947610892625
511,3364.4526403061745,33644.526403061755
512,3266.231443007,32662.31443006999
513,2513.986722426675,25139.867224266756
514,3046.690792363283,30466.907923632818
515,3838.410250008064,38384.10250008065
516,3054.5297892828908,30545.29789282891
517,2699.2521155721,26992.521155721
518,4116.053655823613,41160.536558236134
519,2995.9294914266893,29959.294914266895
520,4464.694578676896,44646.945786768956
521,4823.03548953685,48230.35489536851
522,5512.60625506602,55126.062550660194
523,6450.687359924365,64506.87359924365
524,6807.255123771375,68072.55123771373
525,4907.69945163618,49076.99451636181
526,5089.178076070364,50891.78076070365
527,4187.501269196344,41875.01269196342
528,4184.6031199568915,41846.03119956893
529,4917.239301930009,49172.393019300085
530,3583.479651819593,35834.79651819593
531,3457.002922434507,34570.02922434508
532,2614.173468498047,26141.73468498047
533,2311.665829167052,23116.658291670527
534,3308.2259518710475,33082.259518710474
535,1945.8671227162793,19458.67122716279
536,3728.733764612919,37287.3376461292
537,3310.4776215987545,33104.77621598755
538,3735.810206817512,37358.102068175125
539,3393.863278473159,33938.632784731584
540,2791.415908757025,27914.159087570253
541,3430.609256504864,34306.09256504863
542,3762.78069683204,37627.80696832039
543,3338.537582438593,33385.37582438593
544,4607.28174189931,46072.8174189931
545,5944.415289098235,59444.15289098235
546,6655.11996047343,66551.19960473428
547,7647.374981352502,76473.74981352502
548,8260.525452838498,82605.25452838498
549,10402.388402608345,104023.88402608344
550,10633.47301857351,106334.73018573511
551,11123.019671575215,111230.19671575217
552,10949.106667747132,109491.0666774713
553,11125.815649886488,111258.15649886486
554,11569.104126029111,115691.04126029115
555,11201.915590778064,112019.15590778063
556,10102.798465725426,101027.98465725424
557,10310.955906422301,103109.559064223
558,9642.393115591402,96423.93115591399
559,10019.078621241228,100190.78621241229
560,9469.441369365415,94694.41369365418
561,9901.083391277418,99010.83391277422
562,11567.351836380622,115673.51836380626
563,11702.389399506947,117023.89399506945
564,11179.42055571158,111794.20555711578
565,11398.393990319706,113983.93990319704
566,11511.402056240651,115114.02056240653
567,12718.773131915952,127187.73131915955
568,13751.631935904163,137516.3193590416
569,14877.327808044027,148773.27808044027
570,15606.677565904598,156066.775659046
571,15606.653547937998,156066.53547938005
572,15606.629149543092,156066.29149543092
573,15606.6003127013,156066.00312701304
574,15606.57426144541,156065.74261445412
575,15606.550225603041,156065.5022560304
576,15606.523369250348,156065.23369250348
577,13524.52422265443,135245.24222654433
578,10269.132847471059,102691.32847471056
579,14243.542422495373,142435.4242249537
580,14084.63031630929,140846.3031630929
581,15583.728991747794,155837.28991747796
582,13645.080525827603,136450.80525827603
583,11168.407299872615,111684.07299872613
584,11098.220935280506,110982.20935280509
585,12021.19833282798,120211.98332827978
586,12704.548876403027,127045.48876403028
587,13861.29170237628,138612.9170237628
588,15615.886166868208,156158.86166868208
589,15615.943203368306,156159.432033683
590,15616.187999123327,156161.8799912333
591,15543.636339788012,155436.36339788014
592,15614.626299205707,156146.26299205708
593,15605.249371352562,156052.4937135256
594,15606.055830203883,156060.55830203884
595,15606.030091013536,156060.30091013532
596,15595.316901526325,155953.1690152632
597,15544.605991050561,155446.0599105056
598,15547.653427041872,155476.53427041875
599,15605.925312717978,156059.25312717978
600,15605.899913421257,156058.99913421256
601,15605.874951065958,156058.74951065957
602,15477.696417966717,154776.9641796672
603,14692.790649518318,146927.90649518324
604,15062.208891493314,150622.08891493318
605,15605.769935217797,156057.69935217794
606,15605.743448917856,156057.4344891786
607,15605.783737150472,156057.8373715047
608,14115.210584328868,141152.10584328865
609,12750.066127242375,127500.66127242373
610,12424.760330688798,124247.60330688798
611,12675.760764221632,126757.60764221635
612,13112.999456105728,131129.99456105725
613,12744.429682569664,127444.29682569664
614,10960.669768837348,109606.69768837348
615,11022.283580957992,110222.83580957993
616,11214.901552460944,112149.01552460942
617,10627.067336576814,106270.67336576812
618,12045.425162228014,120454.25162228009
619,11587.866758126916,115878.66758126918
620,13271.739854227068,132717.39854227065
621,12997.840506641254,129978.40506641252
622,13484.355436377658,134843.55436377655
623,15266.413746327959,152664.13746327962
624,15535.697725745806,155356.9772574581
625,15605.258325731134,156052.58325731137
626,15605.233357000547,156052.33357000546
627,15605.205378409835,156052.0537840983
628,15605.18162391819,156051.8162391819
629,15605.15592977411,156051.5592977411
630,15605.128360502551,156051.28360502553
631,15605.103837965773,156051.03837965775
632,15605.605792941566,156056.0579294156
633,15610.209878934707,156102.09878934704
634,15609.697128491036,156096.9712849104
635,15610.49289436978,156104.92894369783
636,15608.356938548011,156083.56938548014
637,15612.192967231362,156121.92967231362
638,15610.610136370842,156106.10136370835
639,15609.098641690809,156090.98641690813
640,15606.416125448373,156064.1612544837
641,15604.94222965226,156049.42229652262
642,15604.725087287154,156047.25087287146
643,15604.7755333386,156047.75533338604
644,15604.760877199245,156047.60877199247
645,15604.725848452597,156047.25848452593
646,15604.709700272308,156047.09700272308
647,15604.678695670898,156046.78695670897
648,15604.654359753902,156046.54359753898
649,15604.628827504295,156046.2882750429
650,15604.556422563748,156045.56422563744
651,15604.57664975583,156045.76649755836
652,15604.552582695986,156045.52582695984
653,15604.527269344884,156045.27269344882
654,15604.499848632244,156044.99848632244
655,15604.494076318324,156044.9407631833
656,15610.607480410474,156106.0748041047
657,15605.29602502792,156052.96025027914
658,15609.338465707624,156093.3846570762
659,15605.602419183839,156056.02419183834
660,15607.721760644234,156077.2176064424
661,15609.09141315008,156090.91413150085
662,15613.679156471393,156136.7915647139
663,15613.595201381388,156135.9520138139
664,15611.582266138766,156115.8226613877
665,15606.203546557055,156062.03546557057
666,15604.18069655908,156041.8069655908
667,15604.127247802913,156041.27247802913
668,15604.129150488252,156041.29150488245
669,15604.09133428308,156040.91334283078
670,15604.061958367583,156040.61958367584
671,15604.000040245475,156040.00040245478
672,15603.952339651138,156039.52339651133
673,15603.970938655799,156039.70938655798
674,15603.93477579928,156039.34775799283
675,15603.845065342955,156038.45065342955
676,15603.83677044749,156038.36770447495
677,15603.796184035999,156037.96184036
678,15603.779624267558,156037.79624267557
679,15603.773800493667,156037.7380049367
680,15605.995247084757,156059.95247084752
681,15611.69849878057,156116.9849878057
682,15610.665451544197,156106.65451544194
683,15610.964458959039,156109.64458959035
684,15611.920066793085,156119.20066793083
685,15611.656337856957,156116.56337856955
686,15610.169227680897,156101.69227680902
687,15608.807561430827,156088.0756143083
688,15604.684883263895,156046.84883263893
689,15604.140098502388,156041.40098502385
690,15603.644277527961,156036.44277527963
691,15603.529828637664,156035.2982863766
692,15603.418123616173,156034.18123616173
693,15603.454803118046,156034.54803118046
694,15603.373279907975,156033.7327990797
695,15603.410737055847,156034.10737055843
696,15603.3407712408,156033.407712408
697,15603.320434824134,156033.2043482413
698,15603.436059841904,156034.36059841907
699,15603.39409528282,156033.94095282824
700,15603.259041786274,156032.5904178627
701,15603.220759511516,156032.20759511518
702,15603.32041773068,156033.2041773068
703,15603.52591257357,156035.25912573573
704,15612.391902345014,156123.91902345011
705,15614.541347432645,156145.41347432643
706,15614.82363979621,156148.23639796214
707,15614.418227695125,156144.18227695127
708,15614.06692554806,156140.66925548064
709,15614.117778971855,156141.17778971855
710,15614.524436179727,156145.24436179723
711,15614.791698027904,156147.91698027903
712,15613.642668372748,156136.4266837275
713,15607.36081627815,156073.60816278151
714,15602.920120505036,156029.20120505037
715,15602.893320437975,156028.93320437978
716,15448.651899210416,154486.5189921042
717,9530.621780796411,95306.21780796407
718,9149.471812532476,91494.7181253248
719,10274.54050510226,102745.40505102264
720,9604.030155646577,96040.30155646578
721,7400.671509644931,74006.71509644929
722,6043.897375960856,60438.97375960855
723,4493.796903392808,44937.96903392809
724,2615.532929680705,26155.329296807053
725,1423.8460524006805,14238.460524006805
726,916.4695401696071,9164.695401696072
727,250.4791866714927,2504.791866714927
728,176.37480747665563,1763.7480747665563
729,192.16510958733824,1921.6510958733822
730,110.87552520050039,1108.755252005004
731,141.066052519208,1410.66052519208
732,92.72621002550368,927.2621002550368
733,161.17676540556323,1611.7676540556324
734,164.9625480510279,1649.625480510279
735,174.7567080041195,1747.567080041195
736,176.47179316458437,1764.7179316458437
737,518.3412308672673,5183.412308672672
738,489.8751613493823,4898.751613493823
739,864.75838732756,8647.583873275602
740,1196.499923900016,11964.999239000163
741,820.5649749628939,8205.64974962894
742,1297.9246860064711,12979.24686006471
743,1030.851720653068,10308.517206530682
744,1029.2064999110673,10292.064999110673
745,1193.7602929361906,11937.602929361901
746,544.4386455596408,5444.386455596408
747,560.0949698515906,5600.949698515906
748,637.8793730259965,6378.793730259967
749,323.2271096546824,3232.271096546824
750,981.1010322401885,9811.010322401884
751,570.3593454112937,5703.593454112936
752,688.1481710476318,6881.481710476316
753,1370.6980023963868,13706.980023963866
754,912.10591275005,9121.059127500499
755,1101.1646691720357,11011.646691720356
756,1426.109215583381,14261.092155833812
757,1670.8735429950802,16708.735429950808
758,1841.6353008845483,18416.353008845483
759,2113.4318555145896,21134.318555145896
760,2224.2349033291425,22242.34903329143
761,2785.9851216747475,27859.85121674748
762,2554.2347592569777,25542.347592569786
763,2271.0064650502873,22710.064650502867
764,2994.478806609041,29944.788066090412
765,3558.2537704922147,35582.53770492216
766,4205.61888590396,42056.1888590396
767,3545.6819437731974,35456.819437731974
768,3497.4447814588384,34974.44781458839
769,2435.205182470669,24352.05182470669
