,0,1,2,3,4,5,6
Curtailment,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shortfall,10474.096661029995,6298.373891078149,7627.9605265523605,7281.311806821773,5598.452322583816,5665.418642110179,4428.030238901169
Wind + PV + Storage,1027.9693389700058,5379.477108921851,4273.384473447639,5059.664193178228,7144.934677416187,7542.903357889822,8889.569761098834
Wind + PV Generation,1027.9693389700058,5379.477108921851,4273.384473447639,5059.664193178228,7144.934677416187,7542.903357889822,8889.569761098834
Load,11502.066,11677.851,11901.345,12340.976,12743.387000000002,13208.322,13317.600000000002
State of Charge,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Battery Used,0.0,0.0,0.0,0.0,0.0,0.0,0.0
