,0,1,2,3,4,5,6
Curtailment,0.0,808.4770363072837,406.4164911492129,664.2107310594092,1794.0138765873678,2806.7483223970466,3590.911848780899
Shortfall,624.9975536766647,0.0,0.0,0.0,0.0,0.0,0.0
Wind + PV + Storage,967.654,1793.1590363072837,1424.4614911492129,1686.5547310594093,2789.543876587368,3845.0373223970464,4619.381848780899
Wind + PV Generation,342.6564463233353,1793.1590363072837,1424.4614911492129,1686.5547310594093,2789.543876587368,3845.0373223970464,4619.381848780899
Load,967.654,984.682,1018.045,1022.344,995.53,1038.289,1028.47
State of Charge,6392.990763543015,7201.467799850299,7607.884290999512,8272.095022058922,10000.0,10000.0,10000.0
Battery Used,624.9975536766647,0.0,0.0,0.0,0.0,0.0,0.0
