,0,1,2,3,4,5,6
Curtailment,745.6282316166762,7981.11318153642,6104.262455746064,7410.429655297045,10260.067882201336,9404.073034431289,11137.617163382363
Shortfall,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wind + PV + Storage,1713.2822316166762,8965.79518153642,7122.307455746064,8432.773655297045,11255.597882201337,10442.36203443129,12166.087163382363
Wind + PV Generation,1713.2822316166762,8965.79518153642,7122.307455746064,8432.773655297045,11255.597882201337,10442.36203443129,12166.087163382363
Load,967.654,984.682,1018.045,1022.344,995.53,1038.289,1028.47
State of Charge,23861.075683084353,25000.0,25000.0,25000.0,25000.0,25000.0,25000.0
Battery Used,0.0,0.0,0.0,0.0,0.0,0.0,0.0
