,Site Name,Scenario Choice,Site Lat,Site Lon,ATB Year,Resource Year,Turbine Model,Critical Load Factor,kW continuous load,Useful Life,PTC,ITC,Discount Rate,Debt Equity,Hub Height (m),Storage Enabled,Wind Cost kW,Solar Cost kW,Storage Cost kW,Storage Cost kWh,Storage Hours,Wind MW built,Solar MW built,Storage MW built,Storage MWh built,Battery Can Grid Charge,Built Interconnection Size,Total Installed Cost $(HOPP),Total Yearly Electrical Output,LCOE,Grid Connected HOPP,HOPP Total Generation,Wind Capacity Factor,HOPP Energy Shortfall,HOPP Curtailment,Battery Generation,Electricity to Grid,Percentage Time 50% Load met without storage,Percentage Time 75% Load met without storage,Percentage Time 90% Load met without storage,Percentage Time 95% Load met without storage,Percentage Time 100% Load met without storage,Percentage Time 50% Load met with storage,Percentage Time 75% Load met with storage,Percentage Time 90% Load met with storage,Percentage Time 95% Load met with storage,Percentage Time 100% Load met with storage
0,"43.07,-94.23",Resilience Storage Sizing Analysis,43.07,-94.23,2022,2013,VestasV82_1.65MW_82,1,50000,25,yes,no,0.089,60,80,True,1462,1105,219,286,1.0,25,20,5,5,True,50000.0,60809500.00000001,100496847.67496388,5.23872656927598,False,100070304.1004063,31.71547541732039,490763.02218507946,93263285.26594521,426543.5745575706,92831741.69138765,92.40780911062907,91.67713209270465,91.30037675533737,91.18620847128668,91.03778970202077,99.0409864139742,98.8925676447083,98.78981618906268,98.77839936065762,98.65281424820185
1,"43.07,-94.23",Resilience Storage Sizing Analysis,43.07,-94.23,2022,2013,VestasV82_1.65MW_82,1,50000,25,yes,no,0.089,60,80,True,1462,1105,219,286,2.0,25,20,5,10,True,50000.0,62239500.00000001,100557105.80937865,5.331828580631972,False,100070304.1004063,31.71547541732039,490763.02218507946,93263285.26594521,486801.70897235436,92766483.55697288,92.40780911062907,91.67713209270465,91.30037675533737,91.18620847128668,91.03778970202077,99.96574951478479,99.93149902956958,99.92008220116452,99.92008220116452,99.80591391711383
2,"43.07,-94.23",Resilience Storage Sizing Analysis,43.07,-94.23,2022,2013,VestasV82_1.65MW_82,1,50000,25,yes,no,0.089,60,80,True,1462,1105,219,286,3.0,25,20,5,15,True,50000.0,63669500.00000001,100558882.96683684,5.424930591987963,False,100070304.1004063,31.71547541732039,490763.02218507946,93263285.26594521,488578.8664305399,92759706.39951469,92.40780911062907,91.67713209270465,91.30037675533737,91.18620847128668,91.03778970202077,99.97716634318986,99.96574951478479,99.95433268637973,99.95433268637973,99.84016440232904
3,"43.07,-94.23",Resilience Storage Sizing Analysis,43.07,-94.23,2022,2013,VestasV82_1.65MW_82,1,50000,25,yes,no,0.089,60,80,True,1462,1105,219,286,4.0,25,20,5,20,True,50000.0,65099500.00000001,100558882.96683684,5.518032603343955,False,100070304.1004063,31.71547541732039,490763.02218507946,93263285.26594521,488578.8664305399,92754706.39951469,92.40780911062907,91.67713209270465,91.30037675533737,91.18620847128668,91.03778970202077,99.97716634318986,99.96574951478479,99.95433268637973,99.95433268637973,99.84016440232904
4,"43.07,-94.23",Resilience Storage Sizing Analysis,43.07,-94.23,2022,2013,VestasV82_1.65MW_82,1,50000,25,yes,no,0.089,60,80,True,1462,1105,219,286,5.0,25,20,5,25,True,50000.0,66529500.00000001,100558882.96683684,5.611134614699948,False,100070304.1004063,31.71547541732039,490763.02218507946,93263285.26594521,488578.8664305399,92749706.39951469,92.40780911062907,91.67713209270465,91.30037675533737,91.18620847128668,91.03778970202077,99.97716634318986,99.96574951478479,99.95433268637973,99.95433268637973,99.84016440232904
5,"43.07,-94.23",Resilience Storage Sizing Analysis,43.07,-94.23,2022,2013,VestasV82_1.65MW_82,1,50000,25,yes,no,0.089,60,80,True,1462,1105,219,286,6.0,25,20,5,30,True,50000.0,67959500.0,100558882.96683684,5.704236626055939,False,100070304.1004063,31.71547541732039,490763.02218507946,93263285.26594521,488578.8664305399,92744706.39951469,92.40780911062907,91.67713209270465,91.30037675533737,91.18620847128668,91.03778970202077,99.97716634318986,99.96574951478479,99.95433268637973,99.95433268637973,99.84016440232904
6,"43.07,-94.23",Resilience Storage Sizing Analysis,43.07,-94.23,2022,2013,VestasV82_1.65MW_82,1,50000,25,yes,no,0.089,60,80,True,1462,1105,219,286,7.0,25,20,5,35,True,50000.0,69389500.0,100558882.96683684,5.79733863741193,False,100070304.1004063,31.71547541732039,490763.02218507946,93263285.26594521,488578.8664305399,92739706.39951469,92.40780911062907,91.67713209270465,91.30037675533737,91.18620847128668,91.03778970202077,99.97716634318986,99.96574951478479,99.95433268637973,99.95433268637973,99.84016440232904
7,"43.07,-94.23",Resilience Storage Sizing Analysis,43.07,-94.23,2022,2013,VestasV82_1.65MW_82,1,50000,25,yes,no,0.089,60,80,True,1462,1105,219,286,8.0,25,20,5,40,True,50000.0,70819500.0,100558882.96683684,5.890440648767922,False,100070304.1004063,31.71547541732039,490763.02218507946,93263285.26594521,488578.8664305399,92734706.39951469,92.40780911062907,91.67713209270465,91.30037675533737,91.18620847128668,91.03778970202077,99.97716634318986,99.96574951478479,99.95433268637973,99.95433268637973,99.84016440232904
8,"43.07,-94.23",Resilience Storage Sizing Analysis,43.07,-94.23,2022,2013,VestasV82_1.65MW_82,1,50000,25,yes,no,0.089,60,80,True,1462,1105,219,286,9.0,25,20,5,45,True,50000.0,72249500.0,100558882.96683684,5.983542660123913,False,100070304.1004063,31.71547541732039,490763.02218507946,93263285.26594521,488578.8664305399,92729706.39951469,92.40780911062907,91.67713209270465,91.30037675533737,91.18620847128668,91.03778970202077,99.97716634318986,99.96574951478479,99.95433268637973,99.95433268637973,99.84016440232904
9,"43.07,-94.23",Resilience Storage Sizing Analysis,43.07,-94.23,2022,2013,VestasV82_1.65MW_82,1,50000,25,yes,no,0.089,60,80,True,1462,1105,219,286,10.0,25,20,5,50,True,50000.0,73679500.0,100558882.96683684,6.076644671479905,False,100070304.1004063,31.71547541732039,490763.02218507946,93263285.26594521,488578.8664305399,92724706.39951469,92.40780911062907,91.67713209270465,91.30037675533737,91.18620847128668,91.03778970202077,99.97716634318986,99.96574951478479,99.95433268637973,99.95433268637973,99.84016440232904
