lrmer_co2_c,lrmer_ch4_c,lrmer_n2o_c,lrmer_co2_p,lrmer_ch4_p,lrmer_n2o_p,lrmer_co2e_c,lrmer_co2e_p,lrmer_co2e,generation,battery_MWh,biomass_MWh,beccs_MWh,canada_MWh,coal_MWh,coal-ccs_MWh,csp_MWh,distpv_MWh,gas-cc_MWh,gas-cc-ccs_MWh,gas-ct_MWh,geothermal_MWh,hydro_MWh,nuclear_MWh,o-g-s_MWh,phs_MWh,upv_MWh,wind-ons_MWh,wind-ofs_MWh
55.6,1.4,0.17,6.3,485.5,0.03,55.7,20.7,76.5,9331.5,0.0,22.1,0.0,0.0,2304.7,0.0,0.0,439.2,0.0,0.0,0.0,0.0,85.2,0.0,0.0,0.0,2268.3,4212.0,0.0
54.7,1.4,0.17,6.1,476.3,0.03,54.8,20.3,75.2,9104.0,0.0,22.1,0.0,0.0,2123.0,0.0,0.0,384.4,0.0,0.0,0.0,0.0,85.2,0.0,0.0,0.0,2445.3,4043.9,0.0
51.4,1.4,0.16,5.8,445.0,0.02,51.5,19.0,70.5,9171.2,0.0,22.1,0.0,0.0,2070.6,0.0,0.0,426.4,0.0,0.0,0.0,0.0,85.2,0.0,0.0,0.0,2847.7,3719.2,0.0
63.1,1.6,0.18,7.2,556.7,0.03,63.2,23.8,87.0,9315.2,0.0,22.1,0.0,0.0,1985.6,0.0,0.0,475.8,0.0,0.0,0.0,0.0,85.2,0.0,0.0,0.0,3360.2,3386.2,0.0
71.2,1.7,0.19,8.1,632.9,0.03,71.3,27.0,98.3,8821.1,0.0,22.1,0.0,0.0,1985.6,0.0,0.0,454.0,0.0,0.0,0.0,0.0,85.2,0.0,0.0,0.0,3283.6,2990.6,0.0
74.3,1.7,0.2,8.5,662.5,0.03,74.4,28.2,102.6,7418.3,0.0,22.1,0.0,0.0,2761.8,0.0,0.0,190.7,0.0,0.0,0.0,0.0,85.2,0.0,0.0,0.0,1248.3,3110.2,0.0
122.0,2.6,0.28,14.2,1110.3,0.05,122.2,47.3,169.4,8354.6,0.0,22.1,0.0,0.0,4018.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,787.9,0.0,0.0,132.2,0.0,3393.6,0.0
116.3,2.8,0.32,13.3,1028.6,0.06,116.4,44.0,160.4,8924.1,122.4,22.1,0.0,0.0,4018.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,787.9,0.0,0.0,479.5,0.0,3493.3,0.0
128.2,3.0,0.34,14.7,1138.0,0.06,128.4,48.6,177.0,8492.9,0.0,22.1,0.0,0.0,4018.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,787.9,0.0,0.0,69.9,0.0,3594.2,0.0
121.7,3.0,0.36,13.8,1060.6,0.06,121.8,45.4,167.3,8728.5,0.0,22.1,0.0,0.0,4018.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,787.9,0.0,0.0,307.9,0.0,3591.8,0.0
130.5,3.1,0.35,14.9,1156.5,0.06,130.6,49.4,180.1,8886.5,38.7,22.1,0.0,0.0,4018.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,787.9,0.0,0.0,479.5,0.0,3539.5,0.0
116.5,2.7,0.31,13.4,1036.4,0.05,116.7,44.3,161.0,8787.4,172.9,22.1,0.0,0.0,4018.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,787.9,0.0,0.0,479.5,0.0,3306.1,0.0
125.3,3.3,0.4,14.1,1072.1,0.06,125.5,46.0,171.6,8496.5,199.7,22.1,0.0,0.0,4018.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,787.9,0.0,0.0,0.0,0.0,3467.9,0.0
127.3,2.8,0.31,14.7,1150.5,0.06,127.4,49.0,176.5,8772.1,208.4,22.1,0.0,0.0,4018.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,787.9,0.0,0.0,0.0,0.0,3734.9,0.0
114.9,2.7,0.31,13.2,1021.5,0.05,115.1,43.6,158.7,8805.5,4.9,22.1,0.0,0.0,4018.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,787.9,0.0,0.0,0.0,0.0,3971.8,0.0
121.6,2.9,0.33,13.9,1079.2,0.06,121.8,46.1,167.9,8911.7,12.3,22.1,0.0,0.0,4018.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,718.1,0.0,0.0,0.0,0.0,4140.3,0.0
123.3,2.9,0.34,14.1,1090.6,0.06,123.5,46.6,170.1,8919.5,24.4,22.1,0.0,0.0,4018.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,656.6,0.0,0.0,0.0,0.0,4197.5,0.0
122.4,2.9,0.33,14.0,1085.2,0.06,122.5,46.4,168.9,8960.6,0.0,22.1,0.0,0.0,4018.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,620.4,0.0,0.0,0.0,0.0,4299.2,0.0
115.9,2.8,0.32,13.2,1021.2,0.06,116.1,43.7,159.7,9117.8,0.0,22.1,0.0,0.0,4018.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,617.3,0.0,0.0,0.0,0.0,4459.5,0.0
106.7,2.9,0.35,11.9,904.5,0.05,106.9,38.9,145.7,9192.7,0.0,22.1,0.0,0.0,4018.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,530.4,0.0,0.0,0.0,0.0,4621.3,0.0
86.9,2.1,0.25,9.9,764.0,0.04,87.0,32.6,119.7,9818.0,92.5,22.1,0.0,0.0,4018.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,726.7,0.0,0.0,0.0,0.0,4957.8,0.0
95.1,2.1,0.24,11.0,857.0,0.04,95.2,36.5,131.7,11079.3,43.8,22.1,0.0,0.0,4018.9,0.0,0.0,111.7,0.0,0.0,0.0,0.0,326.0,0.0,0.0,0.0,1258.9,5297.9,0.0
59.0,1.5,0.17,6.7,518.2,0.03,59.1,22.1,81.2,12583.6,0.0,22.1,0.0,0.0,3470.4,0.0,0.0,465.0,0.0,0.0,0.0,0.0,85.2,0.0,0.0,0.0,3451.5,5089.4,0.0
47.9,1.3,0.15,5.3,411.5,0.02,48.0,17.6,65.6,12217.3,0.0,22.1,0.0,0.0,3470.4,0.0,0.0,538.6,0.0,0.0,0.0,0.0,85.2,0.0,0.0,0.0,3682.8,4418.2,0.0
161.0,14.8,2.12,8.4,622.4,0.08,162.0,26.9,188.9,11480.5,0.0,22.1,0.0,0.0,3470.4,0.0,0.0,478.7,0.0,0.0,0.0,0.0,85.2,0.0,0.0,0.0,3278.0,4146.1,0.0
167.3,15.5,2.23,8.6,636.2,0.08,168.3,27.5,195.9,11156.1,0.0,22.1,0.0,0.0,3476.1,0.0,0.0,427.4,0.0,0.0,0.0,0.0,85.2,0.0,0.0,0.0,3031.2,4114.2,0.0
122.0,10.1,1.44,7.4,553.9,0.06,122.7,23.9,146.6,11566.1,0.0,22.1,0.0,0.0,3539.8,0.0,0.0,454.2,0.0,0.0,0.0,0.0,85.2,0.0,0.0,0.0,3233.1,4231.8,0.0
100.1,7.5,1.05,6.8,514.4,0.05,100.6,22.1,122.7,12096.3,0.0,22.1,0.0,0.0,3470.4,0.0,0.0,511.8,0.0,0.0,0.0,0.0,85.2,0.0,0.0,0.0,3563.2,4443.7,0.0
46.5,1.3,0.15,5.2,397.7,0.02,46.5,17.0,63.6,12550.5,0.0,22.1,0.0,0.0,3470.4,0.0,0.0,515.3,0.0,0.0,0.0,0.0,85.2,0.0,0.0,0.0,3524.3,4933.3,0.0
229.9,23.2,3.34,10.1,741.8,0.11,231.5,32.3,263.8,11149.5,0.0,22.1,0.0,0.0,3470.4,0.0,0.0,250.1,0.0,0.0,0.0,0.0,85.2,0.0,0.0,0.0,1463.7,5858.0,0.0
108.9,3.0,0.37,12.1,918.7,0.06,109.1,39.5,148.7,11139.3,17.7,22.1,0.0,0.0,4018.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326.0,0.0,0.0,0.0,0.0,6754.6,0.0
94.8,2.3,0.27,10.8,832.4,0.05,95.0,35.6,130.6,11944.8,219.2,22.1,0.0,0.0,4018.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,418.9,0.0,0.0,0.0,0.0,7265.7,0.0
76.6,2.3,0.29,8.4,625.8,0.04,76.7,27.0,103.7,11394.9,219.2,22.1,0.0,0.0,4018.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.4,0.0,0.0,0.0,0.0,7028.4,0.0
94.7,2.2,0.24,10.9,848.1,0.04,94.8,36.2,131.0,10910.4,111.2,22.1,0.0,0.0,4018.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.2,0.0,0.0,0.0,0.0,6673.0,0.0
99.9,2.4,0.27,11.4,887.4,0.05,100.0,37.9,137.9,10729.1,113.6,22.1,0.0,0.0,4018.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.2,0.0,0.0,0.0,0.0,6489.4,0.0
72.1,1.9,0.22,8.1,625.2,0.03,72.2,26.8,99.0,10722.5,0.0,22.1,0.0,0.0,4018.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.2,0.0,0.0,0.0,0.0,6596.3,0.0
96.9,2.6,0.32,10.8,825.3,0.05,97.0,35.4,132.5,10806.6,4.2,22.1,0.0,0.0,3684.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,294.8,0.0,0.0,0.0,0.0,6800.8,0.0
124.4,2.8,0.3,14.4,1121.7,0.06,124.6,47.8,172.4,10671.8,0.0,22.1,0.0,0.0,3404.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.2,0.0,0.0,0.0,0.0,7160.1,0.0
112.6,2.8,0.33,12.8,980.6,0.05,112.7,42.0,154.7,11096.1,0.0,22.1,0.0,0.0,3404.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.2,0.0,0.0,0.0,0.0,7584.4,0.0
100.9,2.9,0.36,11.2,842.0,0.05,101.0,36.3,137.3,11651.6,0.0,22.1,0.0,0.0,3404.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.2,0.0,0.0,0.0,0.0,8139.9,0.0
101.8,2.9,0.35,11.3,853.9,0.05,102.0,36.8,138.8,11783.3,0.0,22.1,0.0,0.0,3297.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.2,0.0,0.0,0.0,0.0,8378.9,0.0
98.5,2.9,0.37,10.8,811.8,0.05,98.7,35.0,133.7,11907.1,0.0,22.1,0.0,0.0,3297.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.2,0.0,0.0,0.0,0.0,8502.7,0.0
99.9,3.0,0.38,10.9,818.4,0.05,100.1,35.4,135.4,12071.5,0.0,22.1,0.0,0.0,3297.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.2,0.0,0.0,0.0,0.0,8667.1,0.0
105.5,3.2,0.39,11.6,867.3,0.06,105.7,37.4,143.1,12121.3,0.0,22.1,0.0,0.0,3297.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.2,0.0,0.0,0.0,0.0,8717.0,0.0
107.8,3.2,0.4,11.9,888.0,0.06,108.0,38.3,146.4,12341.3,0.0,22.1,0.0,0.0,3404.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.2,0.0,0.0,0.0,0.0,8829.6,0.0
85.7,2.7,0.34,9.3,696.1,0.05,85.9,30.1,116.0,13241.5,0.0,22.1,0.0,0.0,3297.1,0.0,0.0,74.7,0.0,0.0,0.0,0.0,85.2,0.0,0.0,0.0,670.6,9091.8,0.0
51.6,1.4,0.17,5.7,441.3,0.02,51.6,18.9,70.5,13016.1,0.0,22.1,0.0,0.0,2053.2,0.0,0.0,312.9,0.0,0.0,0.0,0.0,85.2,0.0,0.0,0.0,1202.2,9340.5,0.0
75.8,3.2,0.42,7.4,570.5,0.04,76.0,24.4,100.4,13059.7,0.0,22.1,0.0,0.0,1919.6,0.0,0.0,453.4,0.0,0.0,0.0,0.0,85.2,0.0,0.0,0.0,1435.8,9143.6,0.0
46.9,1.3,0.15,5.2,402.2,0.02,47.0,17.2,64.2,12876.8,0.0,22.1,0.0,0.0,2015.4,0.0,0.0,422.1,0.0,0.0,0.0,0.0,85.2,0.0,0.0,0.0,1633.2,8698.7,0.0
70.6,3.0,0.39,6.9,530.1,0.03,70.8,22.7,93.5,12725.0,0.0,22.1,0.0,0.0,1919.6,0.0,0.0,403.6,0.0,0.0,0.0,0.0,85.2,0.0,0.0,0.0,1760.2,8534.3,0.0
72.3,3.0,0.4,7.1,545.1,0.03,72.5,23.3,95.9,12323.4,0.0,22.1,0.0,0.0,1919.6,0.0,0.0,373.7,0.0,0.0,0.0,0.0,85.2,0.0,0.0,0.0,1732.0,8190.7,0.0
63.4,3.0,0.4,5.9,453.1,0.03,63.6,19.4,83.0,12111.7,0.0,22.1,0.0,0.0,1919.6,0.0,0.0,428.9,0.0,0.0,0.0,0.0,85.2,0.0,0.0,0.0,1746.4,7909.5,0.0
64.6,2.8,0.38,6.2,476.5,0.03,64.7,20.4,85.1,12059.8,0.0,22.1,0.0,0.0,1919.6,0.0,0.0,421.3,0.0,0.0,0.0,0.0,85.2,0.0,0.0,0.0,1571.8,8039.8,0.0
56.1,1.4,0.17,6.3,490.0,0.03,56.2,20.9,77.1,11529.7,0.0,22.1,0.0,0.0,2093.0,0.0,0.0,186.6,0.0,0.0,0.0,0.0,85.2,0.0,0.0,0.0,750.1,8392.7,0.0
66.4,1.8,0.21,7.4,569.0,0.03,66.5,24.4,90.9,11775.7,0.0,22.1,0.0,0.0,3404.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.2,0.0,0.0,0.0,0.0,8264.0,0.0
95.7,2.8,0.35,10.6,793.3,0.05,95.9,34.2,130.1,11329.6,0.0,22.1,0.0,0.0,3477.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.2,0.0,0.0,0.0,0.0,7744.6,0.0
88.3,2.6,0.33,9.7,726.8,0.05,88.4,31.4,119.8,11612.1,0.0,22.1,0.0,0.0,3684.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326.0,0.0,0.0,0.0,0.0,7579.4,0.0
82.6,2.6,0.32,9.0,671.8,0.04,82.8,29.0,111.8,11619.8,0.0,22.1,0.0,0.0,3684.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326.0,0.0,0.0,0.0,0.0,7587.1,0.0
85.7,2.7,0.34,9.3,695.0,0.05,85.9,30.1,115.9,11668.3,0.0,22.1,0.0,0.0,3684.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.8,0.0,0.0,0.0,0.0,7786.8,0.0
56.1,1.4,0.17,6.3,488.5,0.03,56.2,20.9,77.0,11710.2,0.0,22.1,0.0,0.0,3404.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.2,0.0,0.0,0.0,0.0,8198.5,0.0
76.6,2.3,0.28,8.4,635.0,0.04,76.7,27.4,104.1,11713.8,0.0,22.1,0.0,0.0,3297.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.2,0.0,0.0,0.0,0.0,8309.4,0.0
71.6,2.1,0.26,7.9,597.1,0.04,71.7,25.7,97.4,11972.5,0.0,22.1,0.0,0.0,3297.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.2,0.0,0.0,0.0,0.0,8568.1,0.0
75.8,2.2,0.28,8.3,629.5,0.04,75.9,27.1,103.1,12054.8,0.0,22.1,0.0,0.0,3297.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.2,0.0,0.0,0.0,0.0,8650.4,0.0
81.0,2.4,0.29,8.9,672.4,0.04,81.2,29.0,110.1,11744.2,0.0,22.1,0.0,0.0,3297.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.2,0.0,0.0,0.0,0.0,8339.8,0.0
76.7,2.3,0.28,8.4,636.6,0.04,76.9,27.4,104.3,11246.3,0.0,22.1,0.0,0.0,3297.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.2,0.0,0.0,0.0,0.0,7842.0,0.0
76.0,2.2,0.28,8.4,629.3,0.04,76.1,27.1,103.2,11830.8,0.0,22.1,0.0,0.0,3297.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.2,0.0,0.0,0.0,0.0,8426.4,0.0
81.1,2.4,0.3,8.9,671.2,0.04,81.3,28.9,110.2,11933.7,0.0,22.1,0.0,0.0,3297.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.2,0.0,0.0,0.0,0.0,8529.4,0.0
93.4,2.8,0.36,10.2,764.0,0.05,93.6,33.0,126.6,11764.5,0.0,22.1,0.0,0.0,3297.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.2,0.0,0.0,0.0,0.0,8360.2,0.0
97.9,2.7,0.33,10.9,828.6,0.05,98.0,35.6,133.7,11701.2,0.0,22.1,0.0,0.0,3297.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.2,0.0,0.0,0.0,0.0,8296.9,0.0
65.5,1.9,0.23,7.2,546.8,0.03,65.6,23.5,89.1,12817.7,0.0,22.1,0.0,0.0,3297.1,0.0,0.0,68.1,0.0,0.0,0.0,0.0,85.2,0.0,0.0,0.0,1287.7,8057.6,0.0
49.5,1.4,0.17,5.5,420.7,0.02,49.6,18.0,67.6,14092.6,0.0,22.1,0.0,0.0,3297.1,0.0,0.0,301.6,0.0,0.0,0.0,0.0,85.2,0.0,0.0,0.0,3303.5,7083.1,0.0
55.1,1.5,0.18,6.2,474.7,0.03,55.2,20.3,75.5,13409.3,0.0,22.1,0.0,0.0,3297.1,0.0,0.0,370.5,0.0,0.0,0.0,0.0,85.2,0.0,0.0,0.0,3518.9,6115.5,0.0
59.8,1.7,0.21,6.6,502.0,0.03,59.9,21.6,81.4,12464.6,0.0,22.1,0.0,0.0,3297.1,0.0,0.0,331.9,0.0,0.0,0.0,0.0,85.2,0.0,0.0,0.0,3175.2,5553.1,0.0
69.2,1.6,0.19,7.9,616.1,0.03,69.3,26.3,95.6,11861.0,0.0,22.1,0.0,0.0,3297.1,0.0,0.0,316.1,0.0,0.0,0.0,0.0,85.2,0.0,0.0,0.0,2904.3,5236.3,0.0
66.5,1.6,0.18,7.6,590.3,0.03,66.6,25.2,91.8,11818.3,0.0,22.1,0.0,0.0,3297.1,0.0,0.0,290.9,0.0,0.0,0.0,0.0,85.2,0.0,0.0,0.0,2964.1,5159.0,0.0
58.4,1.6,0.19,6.5,498.9,0.03,58.5,21.4,79.8,11970.3,0.0,22.1,0.0,0.0,3297.1,0.0,0.0,248.8,0.0,0.0,0.0,0.0,85.2,0.0,0.0,0.0,3019.5,5297.7,0.0
66.0,1.9,0.24,7.2,547.8,0.03,66.1,23.6,89.7,11301.6,0.0,22.1,0.0,0.0,2824.4,0.0,0.0,185.4,0.0,0.0,0.0,0.0,85.2,0.0,0.0,0.0,2593.9,5590.6,0.0
71.3,2.1,0.26,7.9,594.0,0.04,71.4,25.6,97.0,10426.7,0.0,22.1,0.0,0.0,2994.0,0.0,0.0,128.8,0.0,0.0,0.0,0.0,85.2,0.0,0.0,0.0,941.3,6255.4,0.0
136.1,3.2,0.36,15.6,1207.4,0.06,136.3,51.6,187.9,11069.6,0.0,22.1,0.0,0.0,3684.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,520.4,0.0,0.0,0.0,0.0,6842.5,0.0
129.1,3.0,0.33,14.8,1152.9,0.06,129.3,49.2,178.5,11503.8,224.0,22.1,0.0,0.0,3684.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,547.1,0.0,0.0,0.0,0.0,7026.0,0.0
142.9,3.0,0.31,16.7,1310.4,0.06,143.1,55.7,198.8,11208.1,224.0,22.1,0.0,0.0,3549.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,547.1,0.0,0.0,0.0,0.0,6865.5,0.0
175.6,6.6,0.84,17.8,1393.9,0.08,176.0,59.4,235.4,10878.0,222.1,22.1,0.0,0.0,3469.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,547.1,0.0,0.0,0.0,0.0,6617.2,0.0
122.1,2.9,0.32,14.0,1086.0,0.06,122.3,46.4,168.7,11167.3,224.0,22.1,0.0,0.0,3684.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,547.1,0.0,0.0,0.0,0.0,6689.5,0.0
95.9,2.8,0.34,10.6,800.8,0.05,96.1,34.5,130.6,11079.3,25.8,22.1,0.0,0.0,3684.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,547.1,0.0,0.0,0.0,0.0,6799.8,0.0
109.4,3.3,0.41,12.0,899.5,0.06,109.6,38.8,148.5,10353.6,0.0,22.1,0.0,0.0,3211.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.2,0.0,0.0,0.0,0.0,7034.3,0.0
122.5,3.1,0.36,13.9,1067.4,0.06,122.6,45.7,168.4,10731.4,0.0,22.1,0.0,0.0,3404.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.2,0.0,0.0,0.0,0.0,7219.7,0.0
113.0,2.9,0.35,12.7,976.2,0.06,113.1,41.8,155.0,10526.5,0.0,22.1,0.0,0.0,3404.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.2,0.0,0.0,0.0,0.0,7014.8,0.0
114.7,3.0,0.36,12.9,983.4,0.06,114.9,42.2,157.1,10309.8,0.0,22.1,0.0,0.0,3297.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.2,0.0,0.0,0.0,0.0,6905.4,0.0
114.3,2.9,0.34,12.9,991.4,0.06,114.5,42.5,157.0,10108.7,0.0,22.1,0.0,0.0,3297.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.2,0.0,0.0,0.0,0.0,6704.4,0.0
101.9,2.8,0.33,11.4,869.2,0.05,102.1,37.3,139.4,9894.2,0.0,22.1,0.0,0.0,3409.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.2,0.0,0.0,0.0,0.0,6377.4,0.0
113.5,3.6,0.46,12.3,907.7,0.06,113.7,39.4,153.1,10031.3,0.0,22.1,0.0,0.0,3684.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.2,0.0,0.0,0.0,0.0,6239.5,0.0
101.6,3.1,0.38,11.1,833.3,0.05,101.8,36.0,137.8,10660.5,224.0,22.1,0.0,0.0,3684.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.2,0.0,0.0,299.5,0.0,6345.1,0.0
108.5,3.1,0.38,12.0,907.5,0.06,108.7,39.1,147.8,11448.1,224.0,22.1,0.0,0.0,3684.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,547.1,0.0,0.0,479.5,0.0,6490.8,0.0
85.5,2.6,0.33,9.3,695.7,0.05,85.6,30.1,115.7,12015.0,0.0,22.1,0.0,0.0,3684.6,0.0,0.0,121.7,0.0,0.0,0.0,0.0,85.2,0.0,0.0,0.0,1297.0,6804.4,0.0
46.1,1.3,0.15,5.1,394.1,0.02,46.2,16.9,63.0,12955.7,0.0,22.1,0.0,0.0,2099.0,0.0,0.0,458.7,0.0,0.0,0.0,0.0,85.2,0.0,0.0,0.0,3326.5,6964.2,0.0
65.6,1.6,0.18,7.5,580.6,0.03,65.7,24.8,90.5,13181.7,0.0,22.1,0.0,0.0,2386.5,0.0,0.0,531.9,0.0,0.0,0.0,0.0,85.2,0.0,0.0,0.0,3525.9,6630.2,0.0
56.1,1.4,0.17,6.3,489.6,0.03,56.2,20.9,77.1,12361.5,0.0,22.1,0.0,0.0,2615.9,0.0,0.0,478.3,0.0,0.0,0.0,0.0,85.2,0.0,0.0,0.0,3175.7,5984.3,0.0
72.3,1.7,0.19,8.3,644.5,0.03,72.4,27.5,99.9,11618.6,0.0,22.1,0.0,0.0,2615.9,0.0,0.0,425.5,0.0,0.0,0.0,0.0,85.2,0.0,0.0,0.0,2961.1,5508.8,0.0
68.6,1.6,0.19,7.8,609.0,0.03,68.7,26.0,94.6,11751.7,0.0,22.1,0.0,0.0,2615.9,0.0,0.0,442.9,0.0,0.0,0.0,0.0,85.2,0.0,0.0,0.0,3171.6,5414.0,0.0
65.5,1.6,0.18,7.5,580.2,0.03,65.6,24.8,90.4,12134.3,0.0,22.1,0.0,0.0,2615.9,0.0,0.0,450.4,0.0,0.0,0.0,0.0,85.2,0.0,0.0,0.0,3491.7,5468.9,0.0
46.2,1.3,0.15,5.1,395.0,0.02,46.3,16.9,63.2,11745.3,0.0,22.1,0.0,0.0,1919.6,0.0,0.0,477.3,0.0,0.0,0.0,0.0,85.2,0.0,0.0,0.0,3489.0,5752.1,0.0
64.6,1.6,0.19,7.3,567.3,0.03,64.7,24.2,89.0,10765.1,0.0,22.1,0.0,0.0,2386.5,0.0,0.0,260.4,0.0,0.0,0.0,0.0,85.2,0.0,0.0,0.0,1560.4,6450.5,0.0
