lrmer_co2_c,lrmer_ch4_c,lrmer_n2o_c,lrmer_co2_p,lrmer_ch4_p,lrmer_n2o_p,lrmer_co2e_c,lrmer_co2e_p,lrmer_co2e,generation,battery_MWh,biomass_MWh,beccs_MWh,canada_MWh,coal_MWh,coal-ccs_MWh,csp_MWh,distpv_MWh,gas-cc_MWh,gas-cc-ccs_MWh,gas-ct_MWh,geothermal_MWh,hydro_MWh,nuclear_MWh,o-g-s_MWh,phs_MWh,upv_MWh,wind-ons_MWh,wind-ofs_MWh
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20848.9,0.0,13.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.2,0.0,0.0,0.0,0.0,20749.9,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19238.4,0.0,13.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.2,0.0,0.0,0.0,0.0,19139.4,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18201.1,0.0,13.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.2,0.0,0.0,0.0,0.0,18102.1,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17532.3,0.0,13.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.2,0.0,0.0,0.0,0.0,17433.2,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17457.6,0.0,13.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.2,0.0,0.0,705.6,0.0,16652.9,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17681.3,0.0,13.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.2,0.0,0.0,1280.3,0.0,16301.9,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17853.3,0.0,13.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.2,0.0,0.0,1280.3,0.0,16473.9,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20421.1,0.0,13.9,0.0,0.0,0.0,0.0,0.0,246.0,0.0,0.0,0.0,0.0,85.2,0.0,0.0,258.8,1772.3,18045.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20786.4,0.0,13.9,0.0,0.0,0.0,0.0,0.0,1109.0,0.0,0.0,0.0,0.0,85.2,0.0,0.0,0.0,3756.9,15821.4,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21713.9,0.0,13.9,0.0,0.0,0.0,0.0,0.0,1550.8,0.0,0.0,0.0,0.0,85.2,0.0,0.0,0.0,5530.0,14534.1,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21096.3,0.0,13.9,0.0,0.0,0.0,0.0,0.0,1341.8,0.0,0.0,0.0,0.0,85.2,0.0,0.0,0.0,5821.2,13834.3,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21171.7,0.0,13.9,0.0,0.0,0.0,0.0,0.0,1184.2,0.0,0.0,0.0,0.0,85.2,0.0,0.0,0.0,6125.5,13763.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22410.2,0.0,13.9,0.0,0.0,0.0,0.0,0.0,1311.8,0.0,0.0,0.0,0.0,85.2,0.0,0.0,0.0,7001.6,13997.7,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21417.6,0.0,13.9,0.0,0.0,0.0,0.0,0.0,1465.2,0.0,0.0,0.0,0.0,85.2,0.0,0.0,0.0,8077.8,11775.6,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18388.7,0.0,13.9,0.0,0.0,0.0,0.0,0.0,1401.1,0.0,0.0,0.0,0.0,85.2,0.0,0.0,0.0,7774.0,9114.6,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17044.4,0.0,13.9,0.0,0.0,0.0,0.0,0.0,588.1,0.0,0.0,0.0,0.0,85.2,0.0,0.0,0.0,2974.4,13382.9,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16496.7,0.0,13.9,0.0,0.0,0.0,0.0,0.0,0.0,1152.4,0.0,0.0,0.0,547.1,0.0,0.0,1280.3,0.0,13503.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16067.3,0.0,13.9,0.0,0.0,0.0,0.0,0.0,0.0,1152.4,0.0,0.0,0.0,547.1,0.0,0.0,1280.3,0.0,13073.6,0.0
