lrmer_co2_c,lrmer_ch4_c,lrmer_n2o_c,lrmer_co2_p,lrmer_ch4_p,lrmer_n2o_p,lrmer_co2e_c,lrmer_co2e_p,lrmer_co2e,generation,battery_MWh,biomass_MWh,beccs_MWh,canada_MWh,coal_MWh,coal-ccs_MWh,csp_MWh,distpv_MWh,gas-cc_MWh,gas-cc-ccs_MWh,gas-ct_MWh,geothermal_MWh,hydro_MWh,nuclear_MWh,o-g-s_MWh,phs_MWh,upv_MWh,wind-ons_MWh,wind-ofs_MWh
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20522.3,0.0,13.9,68.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.2,0.0,0.0,0.0,0.0,20354.9,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18699.6,0.0,13.9,68.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.2,0.0,0.0,0.0,0.0,18532.2,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17493.7,0.0,13.9,68.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.2,0.0,0.0,0.0,0.0,17326.3,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16807.3,0.0,13.9,68.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.2,0.0,0.0,0.0,0.0,16639.9,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16614.8,0.0,13.9,68.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.2,0.0,0.0,605.6,0.0,15841.7,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16053.4,0.0,13.9,68.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.2,0.0,0.0,438.7,0.0,15447.3,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16929.9,0.0,13.9,68.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.2,0.0,0.0,1280.3,0.0,15482.2,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18780.2,0.0,13.9,68.4,0.0,0.0,0.0,0.0,228.3,0.0,0.0,0.0,0.0,85.2,0.0,0.0,523.0,1318.8,16542.7,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18962.9,0.0,13.9,68.4,0.0,0.0,0.0,0.0,1012.2,0.0,0.0,0.0,0.0,85.2,0.0,0.0,0.0,2847.2,14936.1,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19766.4,0.0,13.9,68.4,0.0,0.0,0.0,0.0,1423.6,0.0,0.0,0.0,0.0,85.2,0.0,0.0,0.0,4206.7,13968.8,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19644.5,0.0,13.9,68.4,0.0,0.0,0.0,0.0,1229.4,0.0,0.0,0.0,0.0,85.2,0.0,0.0,0.0,4432.3,13815.4,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18925.7,0.0,13.9,68.4,0.0,0.0,0.0,0.0,1085.4,0.0,0.0,0.0,0.0,85.2,0.0,0.0,0.0,4629.4,13043.6,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19466.8,0.0,13.9,68.4,0.0,0.0,0.0,0.0,1202.6,0.0,0.0,0.0,0.0,85.2,0.0,0.0,0.0,5261.8,12834.9,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18548.0,0.0,13.9,68.4,0.0,0.0,0.0,0.0,1342.9,0.0,0.0,0.0,0.0,85.2,0.0,0.0,0.0,6028.5,11009.2,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19014.9,0.0,13.9,68.4,0.0,0.0,0.0,0.0,1283.5,0.0,0.0,0.0,0.0,85.2,0.0,0.0,0.0,5766.2,11797.8,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14829.1,0.0,13.9,68.4,0.0,0.0,0.0,0.0,539.2,0.0,0.0,0.0,0.0,85.2,0.0,0.0,0.0,2206.9,11915.6,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15452.8,0.0,13.9,68.4,0.0,0.0,0.0,0.0,0.0,984.9,0.0,0.0,0.0,85.2,0.0,0.0,997.8,0.0,13302.7,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16214.3,0.0,13.9,68.4,0.0,0.0,0.0,0.0,0.0,984.9,0.0,0.0,0.0,484.6,0.0,0.0,1028.7,0.0,13633.7,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17162.3,0.0,13.9,68.4,0.0,0.0,0.0,0.0,0.0,984.9,0.0,0.0,0.0,456.3,0.0,0.0,1280.3,0.0,14358.4,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17235.6,0.0,13.9,68.4,0.0,0.0,0.0,0.0,0.0,984.9,0.0,0.0,0.0,498.6,0.0,0.0,1280.3,0.0,14389.4,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17036.7,0.0,13.9,68.4,0.0,0.0,0.0,0.0,0.0,984.9,0.0,0.0,0.0,547.1,0.0,0.0,1280.3,0.0,14142.1,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16668.0,0.0,13.9,68.4,0.0,0.0,0.0,0.0,0.0,984.9,0.0,0.0,0.0,498.6,0.0,0.0,1280.3,0.0,13821.9,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19763.8,0.0,13.9,68.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,547.1,0.0,0.0,1280.3,0.0,14013.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18612.1,0.0,13.9,68.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,547.1,0.0,0.0,1003.3,0.0,13138.3,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18258.3,0.0,13.9,68.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,519.7,0.0,0.0,800.8,0.0,13014.4,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17940.2,0.0,13.9,68.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,547.1,0.0,0.0,343.2,0.0,13126.6,0.0
