Timestamp,Feeder1,Feeder2,Feeder3,Feeder4,Feeder6,Feeder7,Feeder8,Total_Feeder_P
1/1/21 0:00,298.854,341.621,746.072,-189.93,88.824,252.985,40.6175,1579.0435
1/1/21 1:00,264.494,331.388,726.3155,-204.982,81.825,250.885,31.70725,1481.63275
1/1/21 2:00,249.25025,317.944,695.55975,-244.8575,78.364,251.465,29.445,1377.1705
1/1/21 3:00,249.74,330.7845,680.0635,-258.0655,81.315,253.405,28.14325,1365.38575
1/1/21 4:00,245.414,332.02875,684.6985,-109.4675,78.71,256.975,27.95175,1516.3105
1/1/21 5:00,248.4005,343.220375,682.47425,-229.2635,76.73,258.395,30.23525,1410.191875
1/1/21 6:00,281.91775,353.388,738.867625,-207.886,73.675,264.425,29.95725,1534.344625
1/1/21 7:00,314.506,353.526,853.063,-258.577,77.148,259.28,32.12025,1631.06625
1/1/21 8:00,356.2015,344.426,920.7465,-335.854,78.627,243.325,37.831,1645.303
1/1/21 9:00,383.07525,342.712,981.674,-408.7135,94.206,232.355,43.1225,1668.43125
1/1/21 10:00,410.8065,355.9478,1027.638,-471.3305,101.34,234.04,44.42625,1702.86805
1/1/21 11:00,408.88625,378.7486,1041.5112,-312.9635,109.622,228.79,45.1345,1899.72905
1/1/21 12:00,388.258,361.0501,1005.9402,-434.0215,107.535,231.57,47.9985,1708.3303
1/1/21 13:00,406.455,366.9803,990.7463,-405.2745,109.445,231.205,46.6615,1746.2186
1/1/21 14:00,377.0135,367.1956,995.4926,-446.842,95.404,232.885,50.07275,1671.22145
1/1/21 15:00,401.43825,376.2616,1017.88115,-517.598,96.29,233.095,41.7055,1649.0735
1/1/21 16:00,425.5625,387.3329,1054.173475,-536.669,95.577,236.035,45.1255,1707.137375
1/1/21 17:00,487.99775,419.7125,1170.637888,-536.1665,94.917,244.225,51.85325,1933.176888
1/1/21 18:00,510.84825,413.4285,1145.5435,-453.5695,92.449,246.43,50.799,2005.92875
1/1/21 19:00,488.05425,402.3997,1097.35825,-183.703,90.168,246.375,48.9125,2189.5647
1/1/21 20:00,452.274,398.2697,1059.401,-340.2875,84.083,246.64,51.762,1952.1422
1/1/21 21:00,411.47775,374.8659,1020.1,-449.392,81.476,244.33,44.326,1727.18365
1/1/21 22:00,342.506,360.3489,933.903,-386.526,83.786,247.01,37.03425,1618.06215
1/1/21 23:00,295.47375,326.6899,749.4575,-446.108,80.17,245.905,35.08225,1286.6704
1/2/21 0:00,242.72675,319.7509,664.36825,-234.117,78.402,245.065,30.68325,1346.87915
1/2/21 1:00,222.11625,320.2783,631.271,-250.8775,75.944,247.32,28.88525,1274.9373
1/2/21 2:00,215.91425,320.7672,610.494,-316.6525,76.016,247.27,24.856,1178.66495
1/2/21 3:00,219.2815,327.534,612.004,-374.0715,69.648,244.33,25.68775,1124.41375
1/2/21 4:00,221.104,326.0438,618.9545,-340.858,66.547,246.065,26.789,1164.6453
1/2/21 5:00,237.3955,340.8352,659.008,-563.9825,66.545,245.17,27.426,1012.3972
1/2/21 6:00,267.842,355.171,689.482,-541.554,73.667,244.96,28.23475,1117.80275
1/2/21 7:00,317.6495,387.6099,783.40775,-490.8915,86.507,247.85,28.34025,1360.4729
1/2/21 8:00,379.2635,412.2991,902.845575,-310.16,94.477,247.215,33.93825,1759.878425
1/2/21 9:00,436.5855,436.3497,1073.5781,-424.2765,112.451,241.39,40.49,1916.5678
1/2/21 10:00,472.29475,438.2906,1176.6958,-274.089,129.667,311.845,38.90225,2293.6064
1/2/21 11:00,513.32175,428.7718,1225.92935,-49.92,139.763,246.955,47.37975,2552.20065
1/2/21 12:00,496.7,411.2999,1200.609675,-16.092,136.807,241.235,47.38725,2517.946825
1/2/21 13:00,452.3555,409.9018,1174.0437,-2.4965,127.291,235.405,47.359,2443.8595
1/2/21 14:00,434.75975,387.6468,1132.7167,112.134,114.702,235.35,46.224,2463.53325
1/2/21 15:00,433.54775,401.785,1143.8418,125.9635,113.166,250.42,42.66625,2511.3903
1/2/21 16:00,463.9885,428.9821,1220.4958,120.356,87.248,251.68,47.47825,2620.22865
1/2/21 17:00,532.28425,454.9005,1280.1995,156.1235,101.962,257.35,52.442,2835.26175
1/2/21 18:00,536.61,420.2811,1247.1407,148.81,110.477,256.145,58.584,2778.0478
1/2/21 19:00,480.756,391.3835,1208.4495,157.133,98.004,255.04,51.6885,2642.4545
1/2/21 20:00,463.2495,378.8141,1141.6242,165.6375,91.458,250.155,43.29025,2534.22855
1/2/21 21:00,419.4565,367.7215,1002.1246,146.7945,86.559,259.765,45.21975,2327.64085
1/2/21 22:00,339.5875,342.3163,893.3073,121.4945,80.164,267.85,33.40675,2078.12635
1/2/21 23:00,262.68525,319.5099,734.09215,94.07,76.056,327.49,27.6505,1841.5538
1/3/21 0:00,238.249,314.0776,648.326,-55.952,72.355,322.03,26.081,1565.1666
1/3/21 1:00,235.358,309.828,607.296,-307.799,72.205,326.86,24.34925,1268.09725
1/3/21 2:00,221.7095,313.8127,601.717,-592.8705,71.074,358.835,24.2485,998.5262
1/3/21 3:00,229.482,328.8352,643.932,-888.2345,76.062,383.82,24.17975,798.07645
1/3/21 4:00,232.792,332.9865,667.4555,-1218.4845,74.294,381.88,26.542,497.4655
1/3/21 5:00,257.4825,364.8106,761.86525,-1266.59,80.697,419.625,28.75275,646.6431
1/3/21 6:00,330.2075,455.3509,1004.736,-1396.022,88.815,683.955,33.416,1200.4584
1/3/21 7:00,409.9875,613.3178,1172.5245,-1367.4375,123.438,868.49,61.722,1882.0423
1/3/21 8:00,408.68125,661.6761,1156.18175,-1386.151,156.866,914.685,65.42025,1977.35935
1/3/21 9:00,415.10425,690.4564,1117.952,-1381.1465,180.698,884.435,70.18325,1977.6824
1/3/21 10:00,398.67925,690.0263,1199.0865,-1364.784,188.629,929.695,64.4745,2105.80655
1/3/21 11:00,417.4995,690.9311,1250.132,-1373.0765,185.459,898.3,70.6075,2139.8526
1/3/21 12:00,417.90725,683.9682,1198.609,-1335.8995,185.359,822.755,67.80375,2040.5027
1/3/21 13:00,425.47425,740.6037,1200.099,-1385.5015,199.406,949.855,79.3175,2209.25395
1/3/21 14:00,406.409,743.23065,1138.258,-1368.6965,191.041,966.815,65.97975,2143.0369
1/3/21 15:00,419.98,721.0915,1120.125,-1329.5105,193.699,1020.53,62.8835,2208.7985
1/3/21 16:00,434.059,675.6034,1142.50975,-1369.8115,178.2,986.38,62.6445,2109.58515
1/3/21 17:00,540.977,626.5531,1288.444,-1347.318,142.508,745.375,67.45325,2063.99235
1/3/21 18:00,565.84735,575.4994,1344.9785,-1311.565,120.153,730.665,51.53425,2077.1125
1/3/21 19:00,551.42895,574.697,1320.04875,-1326.1145,110.169,745.205,54.8025,2030.2367
1/3/21 20:00,518.66395,570.471,1259.188,-1302.304,103.784,748.13,49.665,1947.59795
1/3/21 21:00,494.94585,532.9758,1179.05,-997.4955,106.887,711.235,50.8855,2078.48365
1/3/21 22:00,425.1215,485.30345,1043.455,-1077.127,102.07,771.765,50.19325,1800.7812
1/3/21 23:00,355.86165,421.764475,899.5703,-1091.5195,94.215,718.375,34.64225,1432.909175
1/4/21 0:00,316.04115,410.6934375,834.594,-1096.9475,92.615,432.355,34.19325,1023.544338
1/4/21 1:00,301.32035,408.5079,817.2271,-624.0115,92.541,405.895,33.0635,1434.54335
1/4/21 2:00,296.0443,408.0008,823.0065,-602.447,95.329,404.685,34.07,1458.6886
1/4/21 3:00,298.24565,432.46875,818.0227,-574.958,91.289,408.145,34.65875,1507.87185
1/4/21 4:00,302.399,438.789725,872.553,-914.3235,95.746,396.235,37.89075,1229.289975
1/4/21 5:00,330.0981,468.6322125,974.0363,-1062.825,95.074,424.535,40.61975,1270.170363
1/4/21 6:00,413.73395,547.1869563,1178.2946,-1379.4965,108.624,682.78,48.05875,1599.181756
1/4/21 7:00,482.14845,745.1938281,1380.87965,-1371.248,145.818,935.04,70.2655,2388.097428
1/4/21 8:00,416.4555,777.0172641,1311.56685,-1416.1725,161.006,976.61,63.30775,2289.790864
1/4/21 9:00,402.2264,775.582857,1251.120875,-1354.895,180.373,1020.775,64.501,2339.684132
1/4/21 10:00,410.8849,810.3102785,1224.190962,-1374.138,193.623,1062.46,63.8025,2391.133641
1/4/21 11:00,407.3573,791.6057,1231.831625,-1350.385,201.696,1048.03,64.4545,2394.590125
