Bus4001,Bus4002,Bus4003,Bus4004,Bus4005,Bus4006,Bus4007,Bus4008,Bus4009,Bus4010,Bus4011,Bus4012,Bus4013,Bus4014,Bus4015,Bus4016,Bus4017,Bus4018,Bus4019,Bus4020,Bus4021,Bus4022,Bus4023,Bus4024,Bus4025,Bus4026,Bus4027,Bus4028,Bus4029,Bus4030,Bus4031,Bus4032,Bus4033,Bus4034,Bus4035,Bus4036,Bus4037,Bus4038,Bus4039,Bus4040,Bus4041,Bus4042,Bus4043,Bus4044,Bus4045,Bus4046,Bus4047,Bus4048
0.0,0.0,0.0,2.764,0.52,1.005,1.564,9.5,0.0,6.331,15.103000000000002,9.01,9.694,1.015,0.0,0.025,0.0,0.0,2.203,0.025,6.244999999999999,0.918,0.0,0.918,0.0,8.799,0.0,0.773,0.0,0.663,0.0,17.0075,5.486,1.003,7.7,0.0,12.928,0.918,0.052,0.07,0.0,2.4099999999999997,2.34,0.18,14.500000000000002,-204.33333333333334,-204.33333333333334,-204.33333333333334
0.0,0.0,0.0,2.652,0.631,0.573,1.754,9.000000000000002,0.0,4.764,15.038,8.845,9.768,0.865,0.0,0.025,0.0,0.0,3.238,0.024,5.647,1.677,0.0,1.677,0.0,8.094000000000001,0.0,0.673,0.0,0.72,0.0,17.1775,5.652,1.547,5.0,0.0,10.39,1.677,0.052,0.052,0.0,2.523,2.471,0.13,20.700000000000003,-152.0,-152.0,-152.0
0.0,0.0,0.0,2.149,1.016,0.547,1.583,9.500000000000002,0.0,4.417,14.692,8.571,9.460999999999999,0.904,0.0,0.024,0.0,0.0,2.623,0.025,6.2540000000000004,1.557,0.0,1.557,0.0,7.242000000000001,0.0,0.872,0.0,0.604,0.0,16.36,6.146,1.119,8.6,0.0,14.117999999999999,1.557,0.051,0.064,0.0,2.086,2.022,0.057499999999999996,29.2,-196.33333333333334,-196.33333333333334,-196.33333333333334
0.0,0.0,0.0,2.24,0.52,0.941,1.5270000000000001,9.000000000000002,0.0,3.878,15.078,8.546,9.421,0.9199999999999999,0.0,0.025,0.0,0.0,2.726,0.024,6.006,1.925,0.0,1.925,0.0,5.959,0.0,0.689,0.0,0.698,0.0,15.827499999999999,6.268000000000001,1.647,11.0,0.0,16.33,1.925,0.049,0.031,0.0,2.028,1.997,0.075,34.5,-189.66666666666666,-189.66666666666666,-189.66666666666666
0.0,0.0,0.0,2.19,0.603,0.512,1.45,8.5,0.0,4.161,15.676,8.249,9.381,0.996,0.0,0.025,0.0,0.0,1.31,0.025,4.2139999999999995,2.209,0.0,2.209,0.0,5.164999999999999,0.0,1.218,0.0,0.621,0.0,15.657499999999999,6.277,1.914,11.899999999999999,0.0,17.169999999999998,2.209,0.045,0.031,0.0,2.117,2.086,0.037500000000000006,13.0,-196.0,-196.0,-196.0
0.0,0.0,0.0,2.103,0.523,0.511,1.716,9.000000000000002,0.0,5.179,14.834,8.38,9.176,0.866,0.0,0.025,0.0,0.0,1.198,0.025,4.815,4.099,0.0,4.099,0.0,5.065,0.0,0.632,0.0,0.596,0.0,15.465,5.01,5.87,12.2,0.0,17.448,4.099,0.036,0.029,0.0,2.351,2.322,0.13,10.6,-222.0,-222.0,-222.0
0.0,0.0,0.0,2.387,2.957,1.006,2.371,9.500000000000002,0.0,4.472,14.547,8.433,9.495000000000001,0.81,0.0,0.025,0.0,0.0,2.482,0.025,4.7379999999999995,1.306,0.0,1.306,0.0,4.842,0.0,0.817,0.0,0.584,0.0,15.2075,6.492,3.635,15.8,0.0,21.013,1.306,0.055,0.033,0.0,1.986,1.953,0.0475,10.7,-229.0,-229.0,-229.0
0.0,0.0,0.0,3.471,0.648,1.949,2.103,10.000000000000002,0.0,7.354,14.945,8.676,11.811,1.383,0.0,0.024,0.0,0.0,1.6680000000000001,0.025,5.9350000000000005,2.086,0.0,2.086,0.0,5.285,0.0,1.717,0.0,0.578,0.0,15.194999999999999,7.221,2.031,16.7,0.0,22.155,2.086,0.057,0.041,0.0,2.596,2.555,0.1525,9.3,-232.66666666666666,-232.66666666666666,-232.66666666666666
0.0,0.0,0.0,4.821,0.67,1.319,1.769,12.0,0.0,7.698,14.802,8.493,12.17,2.056,0.0,0.026,0.0,0.0,1.4460000000000002,0.026,6.004,1.155,0.0,1.155,0.0,5.791,0.0,1.087,0.0,0.621,0.0,15.5075,6.698,2.313,17.9,0.0,23.573999999999998,1.155,0.06,0.038,0.0,3.347,3.309,0.22000000000000003,10.200000000000001,-207.0,-207.0,-207.0
0.0,0.0,0.0,4.397,0.676,2.954,1.726,10.000000000000002,0.0,8.961,15.144,8.77,12.302,1.714,0.0,0.025,0.0,0.0,1.0830000000000002,0.025,6.151,1.132,0.0,1.132,0.0,6.122,0.0,1.063,0.0,0.592,0.0,15.872499999999999,6.2330000000000005,1.562,20.4,0.0,25.784999999999997,1.132,0.065,0.032,0.0,2.008,1.976,0.4625,10.8,-118.0,-118.0,-118.0
0.0,0.0,0.0,3.727,0.652,0.841,1.5450000000000002,11.000000000000002,0.0,9.071,15.024,8.936,12.407,1.676,0.0,0.025,0.0,0.0,1.26,0.025,6.9990000000000006,1.001,0.0,1.001,0.0,6.2059999999999995,0.0,1.142,0.0,0.85,0.0,15.862499999999999,5.896,3.074,13.700000000000001,0.0,18.321,1.001,0.061,0.037,0.0,0.8270000000000001,0.79,0.45499999999999996,14.299999999999999,-166.0,-166.0,-166.0
0.0,0.0,0.0,3.616,0.639,1.612,1.3019999999999998,9.500000000000002,0.0,8.307,14.440999999999999,9.134,12.601,1.516,0.0,0.026,0.0,0.0,1.407,0.025,6.649,0.956,0.0,0.956,0.0,5.323,0.0,1.316,0.0,0.848,0.0,15.807500000000001,5.797000000000001,2.75,6.9,0.0,10.398,0.956,0.062,0.038,0.0,0.923,0.885,0.41750000000000004,11.5,-195.33333333333334,-195.33333333333334,-195.33333333333334
0.0,0.0,0.0,3.404,1.247,0.885,0.516,11.000000000000002,0.0,8.96,14.379000000000001,9.439,12.347,1.504,0.0,0.025,0.0,0.0,1.335,0.026,4.3420000000000005,0.594,0.0,0.594,0.0,5.02,0.0,1.165,0.0,0.85,0.0,15.715,6.398,1.466,3.1999999999999993,0.0,6.680999999999999,0.594,0.061,0.033,0.0,1.2109999999999999,1.178,0.505,10.8,-170.66666666666666,-170.66666666666666,-170.66666666666666
0.0,0.0,0.0,2.965,0.669,0.446,0.498,10.0,0.0,7.732,14.938,9.466,12.686,1.534,0.0,0.026,0.0,0.0,1.06,0.025,2.512,0.66,0.0,0.66,0.0,4.837,0.0,1.235,0.0,0.803,0.0,15.827499999999999,5.798,1.428,4.1000000000000005,0.0,7.787000000000001,0.66,0.058,0.036,0.0,0.532,0.496,0.21750000000000003,12.2,-189.33333333333334,-189.33333333333334,-189.33333333333334
0.0,0.0,0.0,2.426,0.712,0.359,0.6,11.5,0.0,5.415,15.053999999999998,9.557,12.655999999999999,1.026,0.0,0.015,0.0,0.0,1.3330000000000002,0.024,2.661,0.754,0.0,0.754,0.0,4.562,0.0,1.276,0.0,0.882,0.0,15.955000000000002,6.6899999999999995,1.655,9.8,0.0,13.272,0.754,0.06,0.037,0.0,1.878,1.841,0.375,10.999999999999998,-123.0,-123.0,-123.0
0.0,0.0,0.0,2.483,0.709,0.37,0.857,9.500000000000002,0.0,6.791,15.035,9.671,12.551,0.836,0.0,0.015,0.0,0.0,1.175,0.025,2.38,0.821,0.0,0.821,0.0,4.518,0.0,1.293,0.0,0.942,0.0,16.2275,5.788,1.107,12.8,0.0,16.276,0.821,0.073,0.038,0.0,1.2510000000000001,1.213,0.8350000000000001,10.9,-129.66666666666666,-129.66666666666666,-129.66666666666666
0.0,0.0,0.0,2.816,0.7,0.694,0.905,12.0,0.0,6.931,15.286000000000001,9.709,12.613,0.99,0.0,0.015,0.0,0.0,2.041,0.025,2.544,0.729,0.0,0.729,0.0,4.613,0.0,1.348,0.0,0.797,0.0,16.447499999999998,6.039,1.205,10.8,0.0,14.446000000000002,0.729,0.056,0.035,0.0,0.925,0.89,1.29,13.0,-152.66666666666666,-152.66666666666666,-152.66666666666666
0.0,0.0,0.0,2.61,0.717,0.35,0.7150000000000001,9.5,0.0,5.983,14.699,9.923,12.718,1.017,0.0,0.017,0.0,0.0,2.443,0.025,2.721,0.812,0.0,0.812,0.0,4.697,0.0,1.307,0.0,0.959,0.0,16.17,5.832000000000001,1.533,4.1000000000000005,0.0,7.588000000000001,0.812,0.055,0.034,0.0,1.653,1.619,1.3075,11.200000000000001,-166.0,-166.0,-166.0
0.0,0.0,0.0,3.003,0.708,0.383,0.667,12.0,0.0,6.613,15.066,10.054,12.759,1.159,0.0,0.025,0.0,0.0,2.473,0.024,2.41,0.757,0.0,0.757,0.0,5.0,0.0,1.308,0.0,0.837,0.0,16.6175,6.277,1.206,7.8,0.0,11.278,0.757,0.056,0.038,0.0,1.19,1.152,1.2675,10.5,-158.33333333333334,-158.33333333333334,-158.33333333333334
0.0,0.0,0.0,3.144,0.713,0.382,1.528,10.0,0.0,6.036,15.063,10.099,12.81,1.137,0.0,0.025,0.0,0.0,2.081,0.025,2.627,1.148,0.0,1.148,0.0,4.9319999999999995,0.0,1.92,0.0,0.866,0.0,16.875,6.136,1.373,6.699999999999999,0.0,10.174,1.148,0.06,0.037,0.0,1.0499999999999998,1.013,1.4674999999999998,14.3,-233.33333333333334,-233.33333333333334,-233.33333333333334
0.0,0.0,0.0,3.027,0.706,1.097,2.4939999999999998,11.5,0.0,6.748,14.852,10.265,12.879999999999999,1.549,0.0,0.026,0.0,0.0,3.722,0.024,2.856,1.33,0.0,1.33,0.0,4.746,0.0,1.94,0.0,0.854,0.0,16.9825,6.8100000000000005,1.963,7.1000000000000005,0.0,10.968,1.33,0.057,0.038,0.0,1.301,1.263,1.4874999999999998,12.2,-228.33333333333334,-228.33333333333334,-228.33333333333334
0.0,0.0,0.0,3.27,0.736,1.048,1.176,11.000000000000002,0.0,6.516,14.360999999999999,10.227,12.251999999999999,1.244,0.0,0.026,0.0,0.0,3.98,0.025,3.1390000000000002,1.266,0.0,1.266,0.0,4.872,0.0,1.275,0.0,0.892,0.0,16.8575,5.5440000000000005,4.43,5.8999999999999995,0.0,9.43,1.266,0.062,0.035,0.0,1.549,1.514,1.45,36.5,-218.0,-218.0,-218.0
0.0,0.0,0.0,2.979,0.911,1.711,0.9279999999999999,11.000000000000002,0.0,6.006,15.094999999999999,10.124,10.047,1.332,0.0,0.025,0.0,0.0,3.662,0.024,5.83,2.123,0.0,2.123,0.0,4.657,0.0,1.284,0.0,0.585,0.0,17.545,5.523,2.593,12.1,0.0,15.687,2.123,0.054,0.035,0.0,0.937,0.902,1.0949999999999998,42.8,-164.0,-164.0,-164.0
0.0,0.0,0.0,5.176,1.281,3.065,0.968,9.5,0.0,7.068,15.192,9.737,9.823,1.315,0.0,0.025,0.0,0.0,3.7750000000000004,0.025,5.61,1.368,0.0,1.368,0.0,5.524,0.0,0.987,0.0,0.647,0.0,16.825,5.204000000000001,3.206,12.8,0.0,16.206,1.368,0.053,0.038,0.0,0.745,0.707,1.1175,43.0,-202.66666666666666,-202.66666666666666,-202.66666666666666
0.0,0.0,0.0,3.353,0.7,1.365,0.879,9.000000000000002,0.0,6.063,14.613,9.481,7.840999999999999,1.213,0.0,0.026,0.0,0.0,4.093,0.024,6.2090000000000005,2.655,0.0,2.655,0.0,4.978,0.0,0.8,0.0,0.617,0.0,15.0725,5.672,1.824,8.5,0.0,11.908999999999999,2.655,0.054,0.034,0.0,1.631,1.597,0.9975,42.4,-147.66666666666666,-147.66666666666666,-147.66666666666666
0.0,0.0,0.0,2.048,2.911,0.951,0.821,12.5,0.0,5.626,14.532,8.997,9.251999999999999,1.0230000000000001,0.0,0.025,0.0,0.0,5.279,0.025,5.255,3.874,0.0,3.874,0.0,4.819,0.0,0.973,0.0,0.632,0.0,14.252500000000001,4.859,2.092,5.299999999999999,0.0,8.911,3.874,0.054,0.035,0.0,1.629,1.594,1.0625,41.0,-72.66666666666667,-72.66666666666667,-72.66666666666667
0.0,0.0,0.0,1.797,0.623,0.424,0.782,15.0,0.0,3.581,15.082,8.882,9.12,1.238,0.0,0.025,0.0,0.0,4.305,0.024,4.863,1.399,0.0,1.399,0.0,4.871,0.0,0.769,0.0,0.564,0.0,13.759999999999998,5.519,1.643,6.9,0.0,10.356,1.399,0.051,0.032,0.0,1.581,1.549,1.47,41.89999999999999,-59.0,-59.0,-59.0
0.0,0.0,0.0,1.288,0.555,0.537,0.812,11.000000000000002,0.0,4.535,14.904,8.588,8.84,1.021,0.0,0.025,0.0,0.0,2.8739999999999997,0.025,4.608,1.139,0.0,1.139,0.0,4.963,0.0,0.941,0.0,0.807,0.0,13.3675,4.617,1.818,11.7,0.0,15.126999999999999,1.139,0.052,0.047,0.0,1.236,1.189,1.51,40.1,-54.333333333333336,-54.333333333333336,-54.333333333333336
0.0,0.0,0.0,0.843,2.165,0.912,0.8300000000000001,9.500000000000002,0.0,6.318,14.486,8.639,8.867,0.888,0.0,0.025,0.0,0.0,1.817,0.025,5.382000000000001,0.717,0.0,0.717,0.0,5.457,0.0,0.714,0.0,0.522,0.0,13.205,5.013,3.276,22.0,0.0,25.439,0.717,0.049,0.032,0.0,0.853,0.821,1.505,38.4,-22.666666666666668,-22.666666666666668,-22.666666666666668
0.0,0.0,0.0,0.969,2.991,0.735,0.913,9.500000000000002,0.0,5.932,15.649000000000001,8.749,8.961,1.002,0.0,0.025,0.0,0.0,1.691,0.026,6.846,0.934,0.0,0.934,0.0,5.732,0.0,1.001,0.0,1.008,0.0,13.2425,5.0969999999999995,6.354,18.8,0.0,22.436,0.934,0.053,0.03,0.0,0.917,0.887,1.515,41.1,-19.666666666666668,-19.666666666666668,-19.666666666666668
0.0,0.0,0.0,1.647,2.12,0.969,1.069,9.000000000000002,0.0,6.311,14.466999999999999,8.521,9.004000000000001,1.51,0.0,0.026,0.0,0.0,2.0010000000000003,0.026,6.816,1.077,0.0,1.077,0.0,5.937,0.0,0.812,0.0,0.892,0.0,13.3275,5.611000000000001,4.559,7.5,0.0,10.936,1.077,0.052,0.029,0.0,1.6569999999999998,1.628,1.4975,40.2,-13.666666666666666,-13.666666666666666,-13.666666666666666
0.0,0.0,0.0,1.65,1.489,2.237,3.2439999999999998,9.000000000000002,0.0,5.132,14.956,8.498,11.445,1.7109999999999999,0.0,0.025,0.0,0.0,1.964,0.026,6.959999999999999,1.136,0.0,1.136,0.0,5.318,0.0,1.732,0.0,1.237,0.0,13.4075,6.538,3.223,11.1,0.0,16.561,1.136,0.063,0.029,0.0,0.752,0.723,1.4949999999999999,41.2,-6.333333333333333,-6.333333333333333,-6.333333333333333
0.0,0.0,0.0,2.114,1.487,2.837,1.435,11.0,0.0,8.179,15.489999999999998,8.512,11.392,1.7930000000000001,0.0,0.026,0.0,0.0,1.794,0.026,6.105,1.083,0.0,1.083,0.0,5.167,0.0,0.868,0.0,2.377,0.0,13.442500000000003,6.259,2.665,12.5,0.0,16.633,1.083,0.063,0.032,0.0,1.112,1.08,1.4725,28.700000000000003,-6.333333333333333,-6.333333333333333,-6.333333333333333
0.0,0.0,0.0,2.273,1.46,1.425,1.353,11.0,0.0,5.183,15.786,8.499,11.407,1.6510000000000002,0.0,0.025,0.0,0.0,1.211,0.027,6.413,0.895,0.0,0.895,0.0,5.588,0.0,0.949,0.0,2.618,0.0,12.8,5.519,3.363,18.8,0.0,22.437,0.895,0.045,0.373,0.0,1.603,1.23,1.4100000000000001,15.0,-1.6666666666666667,-1.6666666666666667,-1.6666666666666667
0.0,0.0,0.0,2.913,3.059,2.412,1.4,11.5,0.0,6.145,15.222,8.28,11.076,1.456,0.0,0.026,0.0,0.0,1.1600000000000001,0.027,5.482,0.99,0.0,0.99,0.0,5.487,0.0,0.824,0.0,1.027,0.0,11.869999999999997,5.702,2.365,19.8,0.0,23.658,0.99,0.062,0.071,0.0,1.226,1.155,1.1624999999999999,19.1,-0.3333333333333333,-0.3333333333333333,-0.3333333333333333
0.0,0.0,0.0,2.453,0.604,0.822,1.478,9.000000000000002,0.0,4.887,15.777999999999999,7.999,10.903,1.664,0.0,0.025,0.0,0.0,1.276,0.027,5.73,0.991,0.0,0.991,0.0,8.059000000000001,0.0,0.94,0.0,1.107,0.0,11.957500000000001,5.2780000000000005,3.852,14.899999999999999,0.0,18.426,0.991,0.064,0.076,0.0,1.026,0.95,0.94,13.600000000000001,-0.0,-0.0,-0.0
0.0,0.0,0.0,2.3,0.522,0.992,0.852,8.5,0.0,6.141,15.483,8.021,11.23,1.4060000000000001,0.0,0.025,0.0,0.0,1.202,0.028,3.37,0.663,0.0,0.663,0.0,7.612,0.0,1.377,0.0,1.66,0.0,12.839999999999998,5.359999999999999,2.76,5.4,0.0,9.073,0.663,0.063,0.062,0.0,1.073,1.011,1.0425,10.1,-0.0,-0.0,-0.0
0.0,0.0,0.0,1.218,0.531,0.31,0.5489999999999999,10.0,0.0,5.23,15.139,7.946,11.023,1.306,0.0,0.026,0.0,0.0,1.26,0.028,3.043,0.451,0.0,0.451,0.0,6.904,0.0,0.711,0.0,0.841,0.0,13.03,5.352,2.825,2.7,0.0,6.2219999999999995,0.451,0.064,0.064,0.0,0.847,0.783,1.3650000000000002,13.4,-6.666666666666667,-6.666666666666667,-6.666666666666667
0.0,0.0,0.0,1.273,0.524,0.32,0.498,9.500000000000002,0.0,5.404,15.25,8.012,11.938,0.971,0.0,0.025,0.0,0.0,1.146,0.029,2.487,0.638,0.0,0.638,0.0,6.758,0.0,1.103,0.0,0.905,0.0,13.91,6.3919999999999995,2.005,6.7,0.0,10.24,0.638,0.068,0.064,0.0,1.5330000000000001,1.469,1.51,11.1,-59.666666666666664,-59.666666666666664,-59.666666666666664
0.0,0.0,0.0,1.54,0.496,0.286,0.484,11.0,0.0,5.17,14.927,8.116,11.937999999999999,1.08,0.0,0.026,0.0,0.0,1.181,0.029,2.652,0.743,0.0,0.743,0.0,6.62,0.0,1.105,0.0,0.89,0.0,13.75,6.54,1.961,10.200000000000001,0.0,13.905000000000001,0.743,0.068,0.064,0.0,1.849,1.785,1.51,11.799999999999999,-147.0,-147.0,-147.0
0.0,0.0,0.0,1.57,0.515,0.288,0.5720000000000001,11.000000000000002,0.0,5.969,15.235,8.058,11.867,0.972,0.0,0.025,0.0,0.0,1.551,0.029,2.533,0.678,0.0,0.678,0.0,5.961,0.0,1.087,0.0,0.778,0.0,13.292499999999999,6.067,2.349,9.700000000000001,0.0,13.224,0.678,0.065,0.065,0.0,1.289,1.224,1.51,11.299999999999999,-241.0,-241.0,-241.0
0.0,0.0,0.0,1.916,0.544,0.725,0.72,10.0,0.0,5.711,15.762999999999998,8.192,12.016,0.901,0.0,0.026,0.0,0.0,2.4,0.029,2.625,0.692,0.0,0.692,0.0,6.715,0.0,1.118,0.0,0.864,0.0,13.535000000000002,5.743,1.967,12.8,0.0,16.304000000000002,0.692,0.067,0.067,0.0,1.998,1.931,1.5125,13.5,-343.3333333333333,-343.3333333333333,-343.3333333333333
0.0,0.0,0.0,1.96,0.572,0.371,0.789,9.000000000000002,0.0,5.589,14.575,8.386,12.108999999999998,1.023,0.0,0.025,0.0,0.0,2.516,0.029,2.763,0.778,0.0,0.778,0.0,6.442,0.0,1.721,0.0,0.813,0.0,13.4725,5.793,1.932,11.899999999999999,0.0,15.563999999999998,0.778,0.065,0.067,0.0,2.1310000000000002,2.064,1.51,11.0,-451.6666666666667,-451.6666666666667,-451.6666666666667
0.0,0.0,0.0,2.49,0.595,0.296,1.6380000000000001,9.500000000000002,0.0,5.162,14.411000000000001,8.409,12.188,1.229,0.0,0.025,0.0,0.0,2.189,0.029,2.482,1.048,0.0,1.048,0.0,6.818,0.0,1.188,0.0,0.745,0.0,13.637499999999998,6.2669999999999995,2.038,8.299999999999999,0.0,11.786,1.048,0.065,0.062,0.0,1.833,1.771,1.5125,12.6,-466.3333333333333,-466.3333333333333,-466.3333333333333
0.0,0.0,0.0,2.353,0.536,0.333,2.65,11.5,0.0,6.327,16.105,8.577,12.291,1.633,0.0,0.026,0.0,0.0,1.6480000000000001,0.029,2.592,1.306,0.0,1.306,0.0,5.909000000000001,0.0,1.179,0.0,0.921,0.0,13.625,6.189,2.914,7.300000000000001,0.0,10.805,1.306,0.068,0.08,0.0,1.62,1.54,1.51,13.8,-511.3333333333333,-511.3333333333333,-511.3333333333333
0.0,0.0,0.0,3.261,1.087,2.143,1.024,11.500000000000002,0.0,5.841,14.666,8.718,11.434,1.204,0.0,0.025,0.0,0.0,1.676,0.028,3.858,0.76,0.0,0.76,0.0,4.698,0.0,1.156,0.0,0.78,0.0,13.68,5.444,2.614,8.799999999999999,0.0,12.341999999999999,0.76,0.064,0.066,0.0,2.021,1.955,1.4975,38.699999999999996,-510.0,-510.0,-510.0
0.0,0.0,0.0,3.075,0.488,1.293,0.728,10.499999999999998,0.0,6.026,14.839,8.645,9.657,1.264,0.0,0.025,0.0,0.0,1.314,0.029,3.328,0.292,0.0,0.292,0.0,4.786,0.0,1.201,0.0,0.621,0.0,14.400000000000002,5.7330000000000005,2.178,12.6,0.0,16.296,0.292,0.056,0.064,0.0,2.048,1.984,1.4949999999999999,41.3,-517.6666666666666,-517.6666666666666,-517.6666666666666
0.0,0.0,0.0,1.989,0.486,1.539,0.7030000000000001,8.5,0.0,5.086,14.951,8.571,9.56,1.369,0.0,0.025,0.0,0.0,1.002,0.029,2.8209999999999997,0.255,0.0,0.255,0.0,4.8919999999999995,0.0,1.028,0.0,0.796,0.0,13.53,5.514,2.099,12.0,0.0,15.414,0.255,0.055,0.06,0.0,1.131,1.071,1.2675,41.6,-513.0,-513.0,-513.0
0.0,0.0,0.0,2.274,0.469,0.444,0.716,7.0,0.0,5.409,15.084999999999999,8.419,9.383,1.027,0.0,0.025,0.0,0.0,1.5790000000000002,0.028,4.192,0.484,0.0,0.484,0.0,4.685,0.0,0.962,0.0,1.045,0.0,13.5425,5.151,1.545,12.4,0.0,15.822000000000001,0.484,0.057,0.077,0.0,1.286,1.209,1.3325,41.6,-507.6666666666667,-507.6666666666667,-507.6666666666667
0.0,0.0,0.0,1.539,0.477,0.5,0.828,8.0,0.0,3.724,15.280000000000001,8.283,9.128,0.692,0.0,0.025,0.0,0.0,2.295,0.029,6.183,0.412,0.0,0.412,0.0,4.788,0.0,0.817,0.0,3.743,0.0,13.479999999999999,5.918,1.642,12.7,0.0,16.095,0.412,0.054,0.135,0.0,0.885,0.75,1.1975,47.5,-513.6666666666666,-513.6666666666666,-513.6666666666666
