Timestamp,Feeder1,Feeder2,Feeder3,Feeder4,Feeder6,Feeder7,Feeder8,Total_Feeder_P,Total_P_95,Total_P_90,Total_P_75,Total_P_50,Total_P_25
1/1/21 0:00,298.85400000000004,341.621,746.072,-189.93,88.824,252.985,40.6175,1579.0435,1500.0913249999999,1421.13915,1184.282625,789.52175,394.760875
1/1/21 1:00,264.494,331.38800000000003,726.3155,-204.982,81.825,250.885,31.70725,1481.63275,1407.5511124999998,1333.469475,1111.2245625,740.816375,370.4081875
1/1/21 2:00,249.25025,317.944,695.55975,-244.8575,78.36399999999999,251.465,29.445,1377.1705,1308.3119749999998,1239.45345,1032.877875,688.58525,344.292625
1/1/21 3:00,249.74,330.7845,680.0635,-258.0655,81.315,253.405,28.14325,1365.38575,1297.1164625,1228.8471749999999,1024.0393125,682.692875,341.3464375
1/1/21 4:00,245.41400000000002,332.02875,684.6985,-109.4675,78.71,256.975,27.95175,1516.3105,1440.494975,1364.67945,1137.2328750000001,758.15525,379.077625
1/1/21 5:00,248.4005,343.220375,682.47425,-229.2635,76.73,258.395,30.23525,1410.191875,1339.68228125,1269.1726875,1057.6439062499999,705.0959375,352.54796875
1/1/21 6:00,281.91775,353.38800000000003,738.867625,-207.886,73.675,264.425,29.95725,1534.344625,1457.6273937499998,1380.9101625,1150.75846875,767.1723125,383.58615625
1/1/21 7:00,314.506,353.526,853.063,-258.577,77.148,259.28,32.12025,1631.06625,1549.5129375,1467.9596250000002,1223.2996875000001,815.533125,407.7665625
1/1/21 8:00,356.2015,344.426,920.7465,-335.85400000000004,78.627,243.325,37.830999999999996,1645.3029999999999,1563.0378499999997,1480.7727,1233.97725,822.6514999999999,411.32574999999997
1/1/21 9:00,383.07525,342.712,981.674,-408.7135,94.206,232.355,43.1225,1668.43125,1585.0096875,1501.5881250000002,1251.3234375000002,834.215625,417.1078125
1/1/21 10:00,410.8065,355.9478,1027.638,-471.3305,101.34,234.04,44.42625,1702.86805,1617.7246475,1532.581245,1277.1510375,851.434025,425.7170125
1/1/21 11:00,408.88625,378.7486,1041.5112,-312.9635,109.62200000000001,228.79,45.1345,1899.72905,1804.7425974999999,1709.756145,1424.7967875,949.864525,474.9322625
1/1/21 12:00,388.25800000000004,361.0501,1005.9402,-434.0215,107.535,231.57,47.9985,1708.3303,1622.913785,1537.49727,1281.2477250000002,854.16515,427.082575
1/1/21 13:00,406.455,366.9803,990.7463,-405.2745,109.445,231.205,46.6615,1746.2186,1658.9076699999998,1571.59674,1309.6639499999999,873.1093,436.55465
1/1/21 14:00,377.0135,367.1956,995.4926,-446.842,95.404,232.885,50.07275,1671.22145,1587.6603774999999,1504.099305,1253.4160875,835.610725,417.8053625
1/1/21 15:00,401.43825,376.2616,1017.88115,-517.5980000000001,96.29,233.095,41.7055,1649.0735,1566.619825,1484.16615,1236.8051249999999,824.53675,412.268375
1/1/21 16:00,425.5625,387.3329,1054.173475,-536.669,95.57700000000001,236.035,45.1255,1707.137375,1621.78050625,1536.4236375,1280.35303125,853.5686875,426.78434375
1/1/21 17:00,487.99775,419.7125,1170.637888,-536.1665,94.917,244.225,51.85325,1933.176888,1836.5180435999998,1739.8591992,1449.882666,966.588444,483.294222
1/1/21 18:00,510.84825,413.4285,1145.5435,-453.5695,92.449,246.43,50.799,2005.92875,1905.6323125,1805.335875,1504.4465625,1002.964375,501.4821875
1/1/21 19:00,488.05425,402.3997,1097.35825,-183.703,90.16799999999999,246.375,48.9125,2189.5647,2080.086465,1970.60823,1642.173525,1094.78235,547.391175
1/1/21 20:00,452.274,398.2697,1059.401,-340.2875,84.083,246.64,51.762,1952.1422,1854.5350899999999,1756.92798,1464.10665,976.0711,488.03555
1/1/21 21:00,411.47775,374.8659,1020.1,-449.392,81.476,244.33,44.326,1727.18365,1640.8244674999999,1554.465285,1295.3877375,863.591825,431.7959125
1/1/21 22:00,342.506,360.3489,933.903,-386.526,83.786,247.01,37.03425,1618.06215,1537.1590425,1456.255935,1213.5466125,809.031075,404.5155375
1/1/21 23:00,295.47375,326.6899,749.4575,-446.108,80.17,245.905,35.08225,1286.6704,1222.3368799999998,1158.00336,965.0028,643.3352,321.6676
1/2/21 0:00,242.72675,319.7509,664.36825,-234.11700000000002,78.402,245.065,30.68325,1346.87915,1279.5351925,1212.191235,1010.1593625,673.439575,336.7197875
1/2/21 1:00,222.11625,320.2783,631.271,-250.8775,75.944,247.32,28.88525,1274.9373,1211.190435,1147.4435700000001,956.202975,637.46865,318.734325
1/2/21 2:00,215.91425,320.7672,610.494,-316.6525,76.016,247.27,24.855999999999998,1178.66495,1119.7317025,1060.798455,883.9987125,589.332475,294.6662375
1/2/21 3:00,219.2815,327.534,612.004,-374.0715,69.648,244.33,25.68775,1124.41375,1068.1930625,1011.9723749999999,843.3103125,562.206875,281.1034375
1/2/21 4:00,221.104,326.0438,618.9545,-340.858,66.547,246.065,26.789,1164.6453,1106.4130349999998,1048.18077,873.4839749999999,582.32265,291.161325
1/2/21 5:00,237.3955,340.8352,659.008,-563.9825,66.545,245.17,27.426,1012.3972,961.77734,911.15748,759.2979,506.1986,253.0993
1/2/21 6:00,267.842,355.171,689.482,-541.554,73.667,244.96,28.23475,1117.80275,1061.9126125,1006.0224750000001,838.3520625000001,558.901375,279.4506875
1/2/21 7:00,317.6495,387.6099,783.40775,-490.8915,86.507,247.85,28.34025,1360.4729,1292.449255,1224.42561,1020.354675,680.23645,340.118225
1/2/21 8:00,379.2635,412.2991,902.845575,-310.16,94.477,247.215,33.93825,1759.878425,1671.88450375,1583.8905825000002,1319.9088187500001,879.9392125,439.96960625
1/2/21 9:00,436.5855,436.3497,1073.5781,-424.2765,112.45100000000001,241.39,40.49,1916.5678,1820.73941,1724.91102,1437.42585,958.2839,479.14195
1/2/21 10:00,472.29475,438.2906,1176.6958,-274.089,129.667,311.845,38.90225,2293.6064,2178.92608,2064.2457600000002,1720.2048,1146.8032,573.4016
1/2/21 11:00,513.32175,428.7718,1225.92935,-49.92,139.763,246.955,47.37975,2552.20065,2424.5906175,2296.9805850000002,1914.1504875,1276.100325,638.0501625
1/2/21 12:00,496.7,411.2999,1200.609675,-16.092,136.80700000000002,241.235,47.38725,2517.946825,2392.04948375,2266.1521425,1888.46011875,1258.9734125,629.48670625
