,Total Life Cycle H2 Production (tonnes-H2/MW),Total Scope 2 (Combustion) GHG Emissions (tonnes-CO2e/MW),Total Scope 3 (Production) GHG Emissions (tonnes-CO2e/MW),Total Life Cycle Emissions (tonnes-CO2e/MW),Annaul Average Grid Emission Intensity (kg-CO2/MWh),SMR Scope 3 GHG Emissions (kg-CO2e/kg-H2),SMR Scope 2 GHG Emissions (kg-CO2e/kg-H2),SMR Scope 1 GHG Emissions (kg-CO2e/kg-H2),SMR Total GHG Emissions (kg-CO2e/kg-H2),Ammonia SMR Scope 3 GHG Emissions (kg-CO2e/kg-NH3),Ammonia SMR Scope 2 GHG Emissions (kg-CO2e/kg-NH3),Ammonia SMR Scope 1 GHG Emissions (kg-CO2e/kg-NH3),Ammonia SMR Total GHG Emissions (kg-CO2e/kg-NH3),Steel SMR Scope 3 GHG Emissions (kg-CO2e/MT steel),Steel SMR Scope 2 GHG Emissions (kg-CO2e/MT steel),Steel SMR Scope 1 GHG Emissions (kg-CO2e/MT steel),Steel SMR Total GHG Emissions (kg-CO2e/MT steel),SMR with CCS Scope 3 GHG Emissions (kg-CO2e/kg-H2),SMR with CCS Scope 2 GHG Emissions (kg-CO2e/kg-H2),SMR with CCS Scope 1 GHG Emissions (kg-CO2e/kg-H2),SMR with CCS Total GHG Emissions (kg-CO2e/kg-H2),Ammonia SMR with CCS Scope 3 GHG Emissions (kg-CO2e/kg-NH3),Ammonia SMR with CCS Scope 2 GHG Emissions (kg-CO2e/kg-NH3),Ammonia SMR with CCS Scope 1 GHG Emissions (kg-CO2e/kg-NH3),Ammonia SMR with CCS Total GHG Emissions (kg-CO2e/kg-NH3),Steel SMR with CCS Scope 3 GHG Emissions (kg-CO2e/MT steel),Steel SMR with CCS Scope 2 GHG Emissions (kg-CO2e/MT steel),Steel SMR with CCS Scope 1 GHG Emissions (kg-CO2e/MT steel),Steel SMR with CCS Total GHG Emissions (kg-CO2e/MT steel),Electrolysis Scope 3 GHG Emissions (kg-CO2e/kg-H2),Electrolysis Scope 2 GHG Emissions (kg-CO2e/kg-H2),Electrolysis Scope 1 GHG Emissions (kg-CO2e/kg-H2),Electrolysis Total GHG Emissions (kg-CO2e/kg-H2),Ammonia Electrolysis Scope 3 GHG Emissions (kg-CO2e/kg-NH3),Ammonia Electrolysis Scope 2 GHG Emissions (kg-CO2e/kg-NH3),Ammonia Electrolysis Scope 1 GHG Emissions (kg-CO2e/kg-NH3),Ammonia Electrolysis Total GHG Emissions (kg-CO2e/kg-NH3),Steel Electrolysis Scope 3 GHG Emissions (kg-CO2e/MT steel),Steel Electrolysis Scope 2 GHG Emissions (kg-CO2e/MT steel),Steel Electrolysis Scope 1 GHG Emissions (kg-CO2e/MT steel),Steel Electrolysis Total GHG Emissions (kg-CO2e/MT steel),Year,Site,Turbine Size,Policy Option,Electrolysis case,Grid Case
0,4776142.968000001,77504208.0,12821502.0,90325587.0,343.70466894977176,1.3673392200913241,0.006342447716894978,8.298866666666667,9.672548334474886,2.09081571803653,0.025857671461187216,0.5,2.616673389497717,908.0993943911392,26.843190260273975,213.95,1148.8925846514132,1.7713756164383563,0.0731820890410959,0.4149433333333337,2.259501038812786,0.6082062589041097,0.025857671461187216,0.5,1.134063930365297,419.13479476926716,26.843190260273975,213.95,659.9279850295411,2.7034887361839117,16.22736348540561,0,18.93085222158952,3.942476495459457,0.025857671461187216,0.5,4.468334166920644,1518.7771187852204,26.843190260273975,213.95,1759.5703090454945,2020,IA,8MW,max,Centralized,grid-only-retail-flat
1,4168701.7920000018,65230219.54626,10710985.38732,75941090.73155999,343.70466894977176,1.3673392200913241,0.006342447716894978,8.298866666666667,9.672548334474886,2.09081571803653,0.025857671461187216,0.5,2.616673389497717,908.0993943911392,26.843190260273975,213.95,1148.8925846514132,1.7713756164383563,0.0731820890410959,0.4149433333333337,2.259501038812786,0.6082062589041097,0.025857671461187216,0.5,1.134063930365297,419.13479476926716,26.843190260273975,213.95,659.9279850295411,2.5883815297306825,15.647609927733582,0,18.235991457464266,3.803504342634406,0.025857671461187216,0.5,4.329362014095593,1472.9441027835185,26.843190260273975,213.95,1713.7372930437925,2020,IA,8MW,max,Centralized,grid-only-wholesale
2,4776142.968000001,44695163.594550006,7471424.243070001,52166523.926340014,343.70466894977176,1.3673392200913241,0.006342447716894978,8.298866666666667,9.672548334474886,2.09081571803653,0.025857671461187216,0.5,2.616673389497717,908.0993943911392,26.843190260273975,213.95,1148.8925846514132,1.7713756164383563,0.0731820890410959,0.4149433333333337,2.259501038812786,0.6082062589041097,0.025857671461187216,0.5,1.134063930365297,419.13479476926716,26.843190260273975,213.95,659.9279850295411,2.1333217326466762,9.35800370592047,0,11.491325438567147,2.4545711388549822,0.025857671461187216,0.5,2.9804288103161696,1028.0659321770645,26.843190260273975,213.95,1268.8591224373386,2020,IA,8MW,max,Centralized,hybrid-grid-retail-flat
3,4538926.548,42722104.62507,7112939.833080002,49834969.22133001,343.70466894977176,1.3673392200913241,0.006342447716894978,8.298866666666667,9.672548334474886,2.09081571803653,0.025857671461187216,0.5,2.616673389497717,908.0993943911392,26.843190260273975,213.95,1148.8925846514132,1.7713756164383563,0.0731820890410959,0.4149433333333337,2.259501038812786,0.6082062589041097,0.025857671461187216,0.5,1.134063930365297,419.13479476926716,26.843190260273975,213.95,659.9279850295411,2.136097364951675,9.412380696906133,0,11.548478061857809,2.4660016635131146,0.025857671461187216,0.5,2.991859334974302,1031.8357192093165,26.843190260273975,213.95,1272.6289094695906,2020,IA,8MW,max,Centralized,hybrid-grid-wholesale
4,1605821.0039999997,0.0,0.0,0.0,343.70466894977176,1.3673392200913241,0.006342447716894978,8.298866666666667,9.672548334474886,2.09081571803653,0.025857671461187216,0.5,2.616673389497717,908.0993943911392,26.843190260273975,213.95,1148.8925846514132,1.7713756164383563,0.0731820890410959,0.4149433333333337,2.259501038812786,0.6082062589041097,0.025857671461187216,0.5,1.134063930365297,419.13479476926716,26.843190260273975,213.95,659.9279850295411,0.5690000000000001,0.0,0,0.5690000000000001,0.2701060511415525,0.025857671461187216,0.5,0.7959637226027397,307.6293462491757,26.843190260273975,213.95,548.4225365094496,2020,IA,8MW,max,Centralized,off-grid
5,1605821.0039999997,0.0,0.0,0.0,343.70466894977176,1.3673392200913241,0.006342447716894978,8.298866666666667,9.672548334474886,2.09081571803653,0.025857671461187216,0.5,2.616673389497717,908.0993943911392,26.843190260273975,213.95,1148.8925846514132,1.7713756164383563,0.0731820890410959,0.4149433333333337,2.259501038812786,0.6082062589041097,0.025857671461187216,0.5,1.134063930365297,419.13479476926716,26.843190260273975,213.95,659.9279850295411,0.5690000000000001,0.0,0,0.5690000000000001,0.2701060511415525,0.025857671461187216,0.5,0.7959637226027397,307.6293462491757,26.843190260273975,213.95,548.4225365094496,2020,IA,8MW,max,Distributed,off-grid
6,4776142.968000001,77504208.0,12821502.0,90325587.0,343.70466894977176,1.3673392200913241,0.006342447716894978,8.298866666666667,9.672548334474886,2.09081571803653,0.025857671461187216,0.5,2.616673389497717,908.0993943911392,26.843190260273975,213.95,1148.8925846514132,1.7713756164383563,0.0731820890410959,0.4149433333333337,2.259501038812786,0.6082062589041097,0.025857671461187216,0.5,1.134063930365297,419.13479476926716,26.843190260273975,213.95,659.9279850295411,2.7034887361839117,16.22736348540561,0,18.93085222158952,3.942476495459457,0.025857671461187216,0.5,4.468334166920644,1518.7771187852204,26.843190260273975,213.95,1759.5703090454945,2020,IA,8MW,no-policy,Centralized,grid-only-retail-flat
7,4137081.6960000014,64696092.37235999,10615698.45891,75311677.02138,343.70466894977176,1.3673392200913241,0.006342447716894978,8.298866666666667,9.672548334474886,2.09081571803653,0.025857671461187216,0.5,2.616673389497717,908.0993943911392,26.843190260273975,213.95,1148.8925846514132,1.7713756164383563,0.0731820890410959,0.4149433333333337,2.259501038812786,0.6082062589041097,0.025857671461187216,0.5,1.134063930365297,419.13479476926716,26.843190260273975,213.95,659.9279850295411,2.5849871472139276,15.638098816108071,0,18.223085963322,3.800923243805953,0.025857671461187216,0.5,4.32678091526714,1472.0928563898947,26.843190260273975,213.95,1712.8860466501687,2020,IA,8MW,no-policy,Centralized,grid-only-wholesale
8,4776142.968000001,44695163.594550006,7471424.243070001,52166523.926340014,343.70466894977176,1.3673392200913241,0.006342447716894978,8.298866666666667,9.672548334474886,2.09081571803653,0.025857671461187216,0.5,2.616673389497717,908.0993943911392,26.843190260273975,213.95,1148.8925846514132,1.7713756164383563,0.0731820890410959,0.4149433333333337,2.259501038812786,0.6082062589041097,0.025857671461187216,0.5,1.134063930365297,419.13479476926716,26.843190260273975,213.95,659.9279850295411,2.1333217326466762,9.35800370592047,0,11.491325438567147,2.4545711388549822,0.025857671461187216,0.5,2.9804288103161696,1028.0659321770645,26.843190260273975,213.95,1268.8591224373386,2020,IA,8MW,no-policy,Centralized,hybrid-grid-retail-flat
9,4543861.931999999,42000107.08095,6995367.971849999,48995415.43092,343.70466894977176,1.3673392200913241,0.006342447716894978,8.298866666666667,9.672548334474886,2.09081571803653,0.025857671461187216,0.5,2.616673389497717,908.0993943911392,26.843190260273975,213.95,1148.8925846514132,1.7713756164383563,0.0731820890410959,0.4149433333333337,2.259501038812786,0.6082062589041097,0.025857671461187216,0.5,1.134063930365297,419.13479476926716,26.843190260273975,213.95,659.9279850295411,2.108520363192673,9.24326216542048,0,11.351782528613153,2.4266625568641835,0.025857671461187216,0.5,2.952520228325371,1018.8616818364993,26.843190260273975,213.95,1259.6548720967733,2020,IA,8MW,no-policy,Centralized,hybrid-grid-wholesale
