Run on a MSNT machine on 09/30/22 16:53:21.
Optimal solution found within time limit:,Yes

Renewable Capacity (MW),     1.000000
Renewable Penetration for Input (%),     0.397852
hydrogen use,     1.000000

NPV of actual operating profit, 1.6288084E+6
total electricity input (MWh),  8555.311243
total electricity output (MWh),     0.000000
output to input ratio,     0.000000
input capacity factor,     0.976634
output capacity factor,     0.000000
average regup (MW),     0.000000
average regdn (MW),     0.000000
average spinres (MW),     0.000000
average nonspinres (MW),     0.000000
number of input power system starts,  8760.000000
number of output power system starts,  8760.000000
arbitrage revenue ($),-1.783587E+5
regup revenue ($),     0.000000
regdn revenue ($),     0.000000
spinres revenue ($),     0.000000
nonspinres revenue ($),     0.000000
hydrogen revenue ($), 7.4237271E+5
REC revenue ($),     0.000000
LCFS revenue ($),     0.000000
startup costs ($),     0.000000

Interval,Input Power (MW),Output Power (MW),Storage Level (MW-h),Input Reg Up (MW),Output Reg Up (MW),Input Reg Dn (MW),Output Reg Dn (MW),Input Spin (MW),Output Spin (MW),Input Nonspin (MW),Output Nonspin (MW),Product Sold (units of product),Non-Ren Import (MW),Load Profile (MW),Renewable Input (MW),Renewables Sold (MW),Curtailment (MW)
    1.000000,    1.000000,    0.000000,    5.603908,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.592803,    0.186540,    0.000000,    0.813460,    0.000000,    0.000000
    2.000000,    1.000000,    0.000000,    5.617876,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.592803,    0.240570,    0.000000,    0.759430,    0.000000,    0.000000
    3.000000,    1.000000,    0.000000,    5.631845,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.592803,    0.186540,    0.000000,    0.813460,    0.000000,    0.000000
    4.000000,    1.000000,    0.000000,    5.645814,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.592803,    0.377502,    0.000000,    0.622498,    0.000000,    0.000000
    5.000000,    1.000000,    0.000000,    5.659783,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.592803,    0.270259,    0.000000,    0.729741,    0.000000,    0.000000
    6.000000,    1.000000,    0.000000,    5.673751,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.592803,    0.478341,    0.000000,    0.521659,    0.000000,    0.000000
    7.000000,    1.000000,    0.000000,    5.687720,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.592803,    0.702742,    0.000000,    0.297258,    0.000000,    0.000000
    8.000000,    1.000000,    0.000000,    5.701689,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.592803,    0.709911,    0.000000,    0.290089,    0.000000,    0.000000
    9.000000,    1.000000,    0.000000,    5.715657,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.592803,    0.543062,    0.000000,    0.456938,    0.000000,    0.000000
   10.000000,    1.000000,    0.000000,    5.729626,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.592803,    0.451607,    0.000000,    0.548393,    0.000000,    0.000000
   11.000000,    1.000000,    0.000000,    5.743595,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.592803,    0.384710,    0.000000,    0.615290,    0.000000,    0.000000
   12.000000,    1.000000,    0.000000,    5.757564,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.592803,    0.186540,    0.000000,    0.813460,    0.000000,    0.000000
   13.000000,    1.000000,    0.000000,    5.771532,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.592803,    0.186540,    0.000000,    0.813460,    0.000000,    0.000000
   14.000000,    1.000000,    0.000000,    5.785501,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.592803,    0.186540,    0.000000,    0.813460,    0.000000,    0.000000
   15.000000,    1.000000,    0.000000,    5.799470,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.592803,    0.186540,    0.000000,    0.813460,    0.000000,    0.000000
   16.000000,    1.000000,    0.000000,    5.813438,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.592803,    0.186540,    0.000000,    0.813460,    0.000000,    0.000000
   17.000000,    1.000000,    0.000000,    5.827407,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.592803,    0.186540,    0.000000,    0.813460,    0.000000,    0.000000
   18.000000,    1.000000,    0.000000,    5.841376,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.592803,    0.186540,    0.000000,    0.813460,    0.000000,    0.000000
   19.000000,    0.988337,    0.000000,    5.848344,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.592803,    0.174876,    0.000000,    0.813460,    0.000000,    0.000000
   20.000000,    1.000000,    0.000000,    5.862313,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.592803,    0.186540,    0.000000,    0.813460,    0.000000,    0.000000
   21.000000,    1.000000,    0.000000,    5.876282,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.592803,    0.186540,    0.000000,    0.813460,    0.000000,    0.000000
   22.000000,    1.000000,    0.000000,    5.890250,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.592803,    0.186540,    0.000000,    0.813460,    0.000000,    0.000000
   23.000000,    1.000000,    0.000000,    5.904219,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.592803,    0.186540,    0.000000,    0.813460,    0.000000,    0.000000
   24.000000,    1.000000,    0.000000,    5.918188,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.592803,    0.186540,    0.000000,    0.813460,    0.000000,    0.000000
   25.000000,    1.000000,    0.000000,    5.932156,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.592803,    0.186540,    0.000000,    0.813460,    0.000000,    0.000000
