Run on a MSNT machine on 10/01/22 00:18:49.
Optimal solution found within time limit:,Yes

Renewable Capacity (MW),     1.000000
Renewable Penetration for Input (%),     0.444991
hydrogen use,     1.000000

NPV of actual operating profit, 1.5845639E+6
total electricity input (MWh),  8395.926264
total electricity output (MWh),     0.000000
output to input ratio,     0.000000
input capacity factor,     0.958439
output capacity factor,     0.000000
average regup (MW),     0.000000
average regdn (MW),     0.000000
average spinres (MW),     0.000000
average nonspinres (MW),     0.000000
number of input power system starts,  8760.000000
number of output power system starts,  8760.000000
arbitrage revenue ($),-2.251318E+5
regup revenue ($),     0.000000
regdn revenue ($),     0.000000
spinres revenue ($),     0.000000
nonspinres revenue ($),     0.000000
hydrogen revenue ($), 7.2220712E+5
REC revenue ($),     0.000000
LCFS revenue ($),     0.000000
startup costs ($),     0.000000

Interval,Input Power (MW),Output Power (MW),Storage Level (MW-h),Input Reg Up (MW),Output Reg Up (MW),Input Reg Dn (MW),Output Reg Dn (MW),Input Spin (MW),Output Spin (MW),Input Nonspin (MW),Output Nonspin (MW),Product Sold (units of product),Non-Ren Import (MW),Load Profile (MW),Renewable Input (MW),Renewables Sold (MW),Curtailment (MW)
    1.000000,    1.000000,    0.000000,   51.044121,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.263416,    0.996374,    0.000000,    0.003626,    0.000000,    0.000000
    2.000000,    1.000000,    0.000000,   51.069065,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.263416,    1.000000,    0.000000,    0.000000,    0.000000,    0.000000
    3.000000,    1.000000,    0.000000,   51.094010,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.263416,    0.994211,    0.000000,    0.005789,    0.000000,    0.000000
    4.000000,    1.000000,    0.000000,   51.118955,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.263416,    0.957989,    0.000000,    0.042011,    0.000000,    0.000000
    5.000000,    1.000000,    0.000000,   51.143899,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.263416,    0.895204,    0.000000,    0.104796,    0.000000,    0.000000
    6.000000,    1.000000,    0.000000,   51.168844,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.263416,    0.899057,    0.000000,    0.100943,    0.000000,    0.000000
    7.000000,    1.000000,    0.000000,   51.193788,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.263416,    0.944766,    0.000000,    0.055234,    0.000000,    0.000000
    8.000000,    1.000000,    0.000000,   51.218733,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.263416,    0.943206,    0.000000,    0.056794,    0.000000,    0.000000
    9.000000,    1.000000,    0.000000,   51.243678,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.263416,    0.982566,    0.000000,    0.017434,    0.000000,    0.000000
   10.000000,    1.000000,    0.000000,   51.268622,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.263416,    0.986108,    0.000000,    0.013892,    0.000000,    0.000000
   11.000000,    1.000000,    0.000000,   51.293567,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.263416,    1.000000,    0.000000,    0.000000,    0.000000,    0.000000
   12.000000,    1.000000,    0.000000,   51.318512,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.263416,    0.986783,    0.000000,    0.013217,    0.000000,    0.000000
   13.000000,    1.000000,    0.000000,   51.343456,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.263416,    0.951653,    0.000000,    0.048347,    0.000000,    0.000000
   14.000000,    1.000000,    0.000000,   51.368401,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.263416,    0.964959,    0.000000,    0.035041,    0.000000,    0.000000
   15.000000,    1.000000,    0.000000,   51.393345,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.263416,    1.000000,    0.000000,    0.000000,    0.000000,    0.000000
   16.000000,    1.000000,    0.000000,   51.418290,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.263416,    1.000000,    0.000000,    0.000000,    0.000000,    0.000000
   17.000000,    0.000000,    0.000000,   50.843035,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.263416,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000
   18.000000,    0.000000,    0.000000,   50.267779,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.263416,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000
   19.000000,    0.000000,    0.000000,   49.692524,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.263416,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000
   20.000000,    0.000000,    0.000000,   49.117269,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.263416,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000
   21.000000,    0.000000,    0.000000,   48.542013,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.263416,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000
   22.000000,    0.000000,    0.000000,   47.966758,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.263416,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000
   23.000000,    0.000000,    0.000000,   47.391502,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.263416,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000
   24.000000,    0.000000,    0.000000,   46.816247,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.263416,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000
   25.000000,    0.000000,    0.000000,   46.240992,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.263416,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000
   26.000000,    0.000000,    0.000000,   45.665736,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.263416,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000
   27.000000,    0.014987,    0.000000,   45.099476,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.263416,    0.000000,    0.000000,    0.014987,    0.000000,    0.000000
   28.000000,    0.046823,    0.000000,   44.552324,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.263416,    0.000000,    0.000000,    0.046823,    0.000000,    0.000000
   29.000000,    0.067002,    0.000000,   44.017283,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.263416,    0.000000,    0.000000,    0.067002,    0.000000,    0.000000
   30.000000,    0.108424,    0.000000,   43.507104,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.263416,    0.000000,    0.000000,    0.108424,    0.000000,    0.000000
   31.000000,    0.143201,    0.000000,   43.017798,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.263416,    0.000000,    0.000000,    0.143201,    0.000000,    0.000000
   32.000000,    1.000000,    0.000000,   43.042742,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.263416,    0.847533,    0.000000,    0.152467,    0.000000,    0.000000
   33.000000,    1.000000,    0.000000,   43.067687,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.263416,    0.904228,    0.000000,    0.095772,    0.000000,    0.000000
   34.000000,    1.000000,    0.000000,   43.092632,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.263416,    0.894529,    0.000000,    0.105471,    0.000000,    0.000000
   35.000000,    1.000000,    0.000000,   43.117576,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.263416,    0.878921,    0.000000,    0.121079,    0.000000,    0.000000
   36.000000,    1.000000,    0.000000,   43.142521,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.263416,    0.778784,    0.000000,    0.221216,    0.000000,    0.000000
   37.000000,    1.000000,    0.000000,   43.167465,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.263416,    0.819358,    0.000000,    0.180642,    0.000000,    0.000000
   38.000000,    1.000000,    0.000000,   43.192410,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.263416,    0.795262,    0.000000,    0.204738,    0.000000,    0.000000
