Run on a MSNT machine on 09/30/22 22:00:58.
Optimal solution found within time limit:,Yes

Renewable Capacity (MW),     1.000000
Renewable Penetration for Input (%),     0.446038
hydrogen use,     1.000000

NPV of actual operating profit, 1.5084652E+6
total electricity input (MWh),  8629.877740
total electricity output (MWh),     0.000000
output to input ratio,     0.000000
input capacity factor,     0.985146
output capacity factor,     0.000000
average regup (MW),     0.000000
average regdn (MW),     0.000000
average spinres (MW),     0.000000
average nonspinres (MW),     0.000000
number of input power system starts,  8760.000000
number of output power system starts,  8760.000000
arbitrage revenue ($),-1.842610E+5
regup revenue ($),     0.000000
regdn revenue ($),     0.000000
spinres revenue ($),     0.000000
nonspinres revenue ($),     0.000000
hydrogen revenue ($), 6.8752308E+5
REC revenue ($),     0.000000
LCFS revenue ($),     0.000000
startup costs ($),     0.000000

Interval,Input Power (MW),Output Power (MW),Storage Level (MW-h),Input Reg Up (MW),Output Reg Up (MW),Input Reg Dn (MW),Output Reg Dn (MW),Input Spin (MW),Output Spin (MW),Input Nonspin (MW),Output Nonspin (MW),Product Sold (units of product),Non-Ren Import (MW),Load Profile (MW),Renewable Input (MW),Renewables Sold (MW),Curtailment (MW)
    1.000000,    1.000000,    0.000000,   25.519591,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.744459,    0.996374,    0.000000,    0.003626,    0.000000,    0.000000
    2.000000,    1.000000,    0.000000,   25.528507,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.744459,    1.000000,    0.000000,    0.000000,    0.000000,    0.000000
    3.000000,    1.000000,    0.000000,   25.537422,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.744459,    0.994211,    0.000000,    0.005789,    0.000000,    0.000000
    4.000000,    1.000000,    0.000000,   25.546337,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.744459,    0.957989,    0.000000,    0.042011,    0.000000,    0.000000
    5.000000,    1.000000,    0.000000,   25.555252,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.744459,    0.895204,    0.000000,    0.104796,    0.000000,    0.000000
    6.000000,    1.000000,    0.000000,   25.564167,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.744459,    0.899057,    0.000000,    0.100943,    0.000000,    0.000000
    7.000000,    1.000000,    0.000000,   25.573083,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.744459,    0.944766,    0.000000,    0.055234,    0.000000,    0.000000
    8.000000,    1.000000,    0.000000,   25.581998,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.744459,    0.943206,    0.000000,    0.056794,    0.000000,    0.000000
    9.000000,    1.000000,    0.000000,   25.590913,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.744459,    0.982566,    0.000000,    0.017434,    0.000000,    0.000000
   10.000000,    1.000000,    0.000000,   25.599828,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.744459,    0.986108,    0.000000,    0.013892,    0.000000,    0.000000
   11.000000,    1.000000,    0.000000,   25.608743,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.744459,    1.000000,    0.000000,    0.000000,    0.000000,    0.000000
   12.000000,    1.000000,    0.000000,   25.617659,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.744459,    0.986783,    0.000000,    0.013217,    0.000000,    0.000000
   13.000000,    1.000000,    0.000000,   25.626574,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.744459,    0.951653,    0.000000,    0.048347,    0.000000,    0.000000
   14.000000,    1.000000,    0.000000,   25.635489,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.744459,    0.964959,    0.000000,    0.035041,    0.000000,    0.000000
   15.000000,    1.000000,    0.000000,   25.644404,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.744459,    1.000000,    0.000000,    0.000000,    0.000000,    0.000000
   16.000000,    1.000000,    0.000000,   25.653319,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.744459,    1.000000,    0.000000,    0.000000,    0.000000,    0.000000
   17.000000,    1.000000,    0.000000,   25.662235,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.744459,    1.000000,    0.000000,    0.000000,    0.000000,    0.000000
   18.000000,    1.000000,    0.000000,   25.671150,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.744459,    1.000000,    0.000000,    0.000000,    0.000000,    0.000000
   19.000000,    1.000000,    0.000000,   25.680065,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.744459,    1.000000,    0.000000,    0.000000,    0.000000,    0.000000
   20.000000,    1.000000,    0.000000,   25.688980,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.744459,    1.000000,    0.000000,    0.000000,    0.000000,    0.000000
   21.000000,    1.000000,    0.000000,   25.697895,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.744459,    1.000000,    0.000000,    0.000000,    0.000000,    0.000000
   22.000000,    1.000000,    0.000000,   25.706811,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.744459,    1.000000,    0.000000,    0.000000,    0.000000,    0.000000
   23.000000,    1.000000,    0.000000,   25.715726,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.744459,    1.000000,    0.000000,    0.000000,    0.000000,    0.000000
   24.000000,    1.000000,    0.000000,   25.724641,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.744459,    1.000000,    0.000000,    0.000000,    0.000000,    0.000000
   25.000000,    1.000000,    0.000000,   25.733556,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.744459,    1.000000,    0.000000,    0.000000,    0.000000,    0.000000
   26.000000,    1.000000,    0.000000,   25.742471,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.744459,    1.000000,    0.000000,    0.000000,    0.000000,    0.000000
   27.000000,    1.000000,    0.000000,   25.751387,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.744459,    0.985013,    0.000000,    0.014987,    0.000000,    0.000000
   28.000000,    1.000000,    0.000000,   25.760302,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.744459,    0.953177,    0.000000,    0.046823,    0.000000,    0.000000
   29.000000,    1.000000,    0.000000,   25.769217,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.744459,    0.932998,    0.000000,    0.067002,    0.000000,    0.000000
   30.000000,    1.000000,    0.000000,   25.778132,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.744459,    0.891576,    0.000000,    0.108424,    0.000000,    0.000000
   31.000000,    1.000000,    0.000000,   25.787047,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.744459,    0.856799,    0.000000,    0.143201,    0.000000,    0.000000
   32.000000,    1.000000,    0.000000,   25.795963,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.744459,    0.847533,    0.000000,    0.152467,    0.000000,    0.000000
   33.000000,    1.000000,    0.000000,   25.804878,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.744459,    0.904228,    0.000000,    0.095772,    0.000000,    0.000000
   34.000000,    1.000000,    0.000000,   25.813793,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.744459,    0.894529,    0.000000,    0.105471,    0.000000,    0.000000
   35.000000,    1.000000,    0.000000,   25.822708,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.744459,    0.878921,    0.000000,    0.121079,    0.000000,    0.000000
   36.000000,    1.000000,    0.000000,   25.831624,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.744459,    0.778784,    0.000000,    0.221216,    0.000000,    0.000000
   37.000000,    1.000000,    0.000000,   25.840539,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.744459,    0.819358,    0.000000,    0.180642,    0.000000,    0.000000
   38.000000,    1.000000,    0.000000,   25.849454,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.744459,    0.795262,    0.000000,    0.204738,    0.000000,    0.000000
   39.000000,    1.000000,    0.000000,   25.858369,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.744459,    0.688073,    0.000000,    0.311927,    0.000000,    0.000000
   40.000000,    1.000000,    0.000000,   25.867284,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.744459,    0.827127,    0.000000,    0.172873,    0.000000,    0.000000
