Run on a MSNT machine on 09/30/22 21:33:25.
Optimal solution found within time limit:,Yes

Renewable Capacity (MW),     1.000000
Renewable Penetration for Input (%),     0.469969
hydrogen use,     1.000000

NPV of actual operating profit, 1.3989473E+6
total electricity input (MWh),  8639.569617
total electricity output (MWh),     0.000000
output to input ratio,     0.000000
input capacity factor,     0.986252
output capacity factor,     0.000000
average regup (MW),     0.000000
average regdn (MW),     0.000000
average spinres (MW),     0.000000
average nonspinres (MW),     0.000000
number of input power system starts,  8760.000000
number of output power system starts,  8760.000000
arbitrage revenue ($),-1.993325E+5
regup revenue ($),     0.000000
regdn revenue ($),     0.000000
spinres revenue ($),     0.000000
nonspinres revenue ($),     0.000000
hydrogen revenue ($), 6.3760738E+5
REC revenue ($),     0.000000
LCFS revenue ($),     0.000000
startup costs ($),     0.000000

Interval,Input Power (MW),Output Power (MW),Storage Level (MW-h),Input Reg Up (MW),Output Reg Up (MW),Input Reg Dn (MW),Output Reg Dn (MW),Input Spin (MW),Output Spin (MW),Input Nonspin (MW),Output Nonspin (MW),Product Sold (units of product),Non-Ren Import (MW),Load Profile (MW),Renewable Input (MW),Renewables Sold (MW),Curtailment (MW)
    1.000000,    1.000000,    0.000000,   26.004935,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.766052,    0.186540,    0.000000,    0.813460,    0.000000,    0.000000
    2.000000,    1.000000,    0.000000,   26.013130,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.766052,    0.186540,    0.000000,    0.813460,    0.000000,    0.000000
    3.000000,    1.000000,    0.000000,   26.021326,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.766052,    0.186540,    0.000000,    0.813460,    0.000000,    0.000000
    4.000000,    1.000000,    0.000000,   26.029522,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.766052,    0.186540,    0.000000,    0.813460,    0.000000,    0.000000
    5.000000,    1.000000,    0.000000,   26.037717,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.766052,    0.186540,    0.000000,    0.813460,    0.000000,    0.000000
    6.000000,    1.000000,    0.000000,   26.045913,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.766052,    0.186540,    0.000000,    0.813460,    0.000000,    0.000000
    7.000000,    1.000000,    0.000000,   26.054109,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.766052,    0.186540,    0.000000,    0.813460,    0.000000,    0.000000
    8.000000,    1.000000,    0.000000,   26.062304,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.766052,    0.186540,    0.000000,    0.813460,    0.000000,    0.000000
    9.000000,    1.000000,    0.000000,   26.070500,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.766052,    0.186540,    0.000000,    0.813460,    0.000000,    0.000000
   10.000000,    1.000000,    0.000000,   26.078696,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.766052,    0.186540,    0.000000,    0.813460,    0.000000,    0.000000
   11.000000,    1.000000,    0.000000,   26.086891,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.766052,    0.186540,    0.000000,    0.813460,    0.000000,    0.000000
