Run on a MSNT machine on 09/30/22 20:26:25.
Optimal solution found within time limit:,Yes

Renewable Capacity (MW),     1.000000
Renewable Penetration for Input (%),     0.443160
hydrogen use,     1.000000

NPV of actual operating profit, 1.7657877E+6
total electricity input (MWh),  8685.926458
total electricity output (MWh),     0.000000
output to input ratio,     0.000000
input capacity factor,     0.991544
output capacity factor,     0.000000
average regup (MW),     0.000000
average regdn (MW),     0.000000
average spinres (MW),     0.000000
average nonspinres (MW),     0.000000
number of input power system starts,  8760.000000
number of output power system starts,  8760.000000
arbitrage revenue ($),-1.765658E+5
regup revenue ($),     0.000000
regdn revenue ($),     0.000000
spinres revenue ($),     0.000000
nonspinres revenue ($),     0.000000
hydrogen revenue ($), 8.0480466E+5
REC revenue ($),     0.000000
LCFS revenue ($),     0.000000
startup costs ($),     0.000000

Interval,Input Power (MW),Output Power (MW),Storage Level (MW-h),Input Reg Up (MW),Output Reg Up (MW),Input Reg Dn (MW),Output Reg Dn (MW),Input Spin (MW),Output Spin (MW),Input Nonspin (MW),Output Nonspin (MW),Product Sold (units of product),Non-Ren Import (MW),Load Profile (MW),Renewable Input (MW),Renewables Sold (MW),Curtailment (MW)
    1.000000,    1.000000,    0.000000,  510.177251,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.859704,    0.996374,    0.000000,    0.003626,    0.000000,    0.000000
    2.000000,    1.000000,    0.000000,  510.182326,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.859704,    1.000000,    0.000000,    0.000000,    0.000000,    0.000000
    3.000000,    1.000000,    0.000000,  510.187401,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.859704,    0.994211,    0.000000,    0.005789,    0.000000,    0.000000
    4.000000,    1.000000,    0.000000,  510.192476,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.859704,    0.957989,    0.000000,    0.042011,    0.000000,    0.000000
    5.000000,    1.000000,    0.000000,  510.197551,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.859704,    0.895204,    0.000000,    0.104796,    0.000000,    0.000000
    6.000000,    1.000000,    0.000000,  510.202626,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.859704,    0.899057,    0.000000,    0.100943,    0.000000,    0.000000
    7.000000,    1.000000,    0.000000,  510.207701,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.859704,    0.944766,    0.000000,    0.055234,    0.000000,    0.000000
    8.000000,    1.000000,    0.000000,  510.212776,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.859704,    0.943206,    0.000000,    0.056794,    0.000000,    0.000000
    9.000000,    1.000000,    0.000000,  510.217851,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.859704,    0.982566,    0.000000,    0.017434,    0.000000,    0.000000
   10.000000,    1.000000,    0.000000,  510.222926,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.859704,    0.986108,    0.000000,    0.013892,    0.000000,    0.000000
