Run on a MSNT machine on 09/30/22 21:38:51.
Optimal solution found within time limit:,Yes

interval length (hours),       1.0000
operating period length (hours),    8760.0000
additional look-ahead (hours),       0.0000
output capacity (MW),       0.0000
input capacity (MW),       1.0000
storage capacity (hours),     100.0000
input efficiency (%),       0.6002
output efficiency (%),       1.0000
input heat rate (MMBtu/MWh),       0.0000
ouptut heat rate (MMBtu/MWh),       0.0000
variable O&M cost,       0.0000
regulation cost,       0.0000
hydrogen use,       1.0000

input
LSL limit fraction,       0.0000
reg up limit fraction,       0.0000
reg down limit fraction,       0.0000
spining reserve limit fraction,       0.0000
startup cost ($/MW-start), 0.0000000000
minimum run intervals,       0.0000

output
LSL limit fraction,       0.0000
reg up limit fraction,       0.0000
reg down limit fraction,       0.0000
spining reserve limit fraction,       0.0000
startup cost ($/MW-start), 0.0000000000
minimum run intervals,       0.0000

Int,Elec Purchase ($/MWh),Elec Sale ($/MWh),Reg Up ($/MW),Reg Dn ($/MW),Spin Res ($/MW),Nonspin Res ($/MW),Nat Gas ($/MMBTU),Product ($/product unit),Renewable In (MW),Load Profile (MW),Input Cap, Output Cap,Meter ($/mth)
     11.0000,     30.3100,     28.0750,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      4.1261,      0.8135,      0.0000,      1.0000,      1.0000,      0.0000
     12.0000,     30.5700,     26.5490,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      4.1261,      0.8135,      0.0000,      1.0000,      1.0000,      0.0000
     13.0000,     30.5900,     25.0520,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      4.1261,      0.7528,      0.0000,      1.0000,      1.0000,      0.0000
     14.0000,     30.5900,     24.5250,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      4.1261,      0.7471,      0.0000,      1.0000,      1.0000,      0.0000
     15.0000,     33.9600,     25.9950,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      4.1261,      0.8020,      0.0000,      1.0000,      1.0000,      0.0000
     16.0000,     34.9200,     31.2650,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      4.1261,      0.6382,      0.0000,      1.0000,      1.0000,      0.0000
     17.0000,     35.0000,     45.3650,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      4.1261,      0.7755,      0.0000,      1.0000,      1.0000,      0.0000
     18.0000,     45.4300,     50.9280,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      4.1261,      0.7452,      0.0000,      1.0000,      1.0000,      0.0000
     19.0000,     45.4700,     59.4620,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      4.1261,      0.7528,      0.0000,      1.0000,      1.0000,      0.0000
     20.0000,     35.1800,     52.3190,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      4.1261,      0.6277,      0.0000,      1.0000,      1.0000,      0.0000
     21.0000,     35.1400,     52.7790,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      4.1261,      0.7867,      0.0000,      1.0000,      1.0000,      0.0000
     22.0000,     35.1000,     48.0150,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      4.1261,      0.7890,      0.0000,      1.0000,      1.0000,      0.0000
     23.0000,     35.0200,     45.6780,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      4.1261,      0.7351,      0.0000,      1.0000,      1.0000,      0.0000
     24.0000,     31.9000,     37.8250,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      4.1261,      0.5711,      0.0000,      1.0000,      1.0000,      0.0000
     25.0000,     11.5500,     36.8130,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      4.1261,      0.6121,      0.0000,      1.0000,      1.0000,      0.0000
     26.0000,     11.2800,     34.1570,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      4.1261,      0.7599,      0.0000,      1.0000,      1.0000,      0.0000
     27.0000,     11.2800,     34.1170,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      4.1261,      0.6173,      0.0000,      1.0000,      1.0000,      0.0000
     28.0000,     11.2700,     32.4930,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      4.1261,      0.5588,      0.0000,      1.0000,      1.0000,      0.0000
     29.0000,     11.2800,     34.7140,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      4.1261,      0.5714,      0.0000,      1.0000,      1.0000,      0.0000
     30.0000,     11.3200,     42.7850,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      4.1261,      0.4487,      0.0000,      1.0000,      1.0000,      0.0000
     31.0000,     11.5700,     38.5950,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      4.1261,      0.3856,      0.0000,      1.0000,      1.0000,      0.0000
     32.0000,     11.5100,     41.4220,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      4.1261,      0.3793,      0.0000,      1.0000,      1.0000,      0.0000
     33.0000,     11.2900,     37.4370,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      4.1261,      0.3517,      0.0000,      1.0000,      1.0000,      0.0000
     34.0000,     11.2900,     32.5940,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      4.1261,      0.4356,      0.0000,      1.0000,      1.0000,      0.0000
     35.0000,     11.3000,     31.0410,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      4.1261,      0.5160,      0.0000,      1.0000,      1.0000,      0.0000
     36.0000,     11.5200,     28.4210,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      4.1261,      0.5830,      0.0000,      1.0000,      1.0000,      0.0000
     37.0000,     11.3100,     27.2110,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      4.1261,      0.6604,      0.0000,      1.0000,      1.0000,      0.0000
     38.0000,     11.5200,     26.1350,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      4.1261,      0.5921,      0.0000,      1.0000,      1.0000,      0.0000
     39.0000,     11.6700,     27.5980,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      4.1261,      0.4699,      0.0000,      1.0000,      1.0000,      0.0000
     40.0000,     37.2200,     31.5390,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      4.1261,      0.6255,      0.0000,      1.0000,      1.0000,      0.0000
     41.0000,     37.6500,     45.8150,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      4.1261,      0.6805,      0.0000,      1.0000,      1.0000,      0.0000
     42.0000,     42.8000,     53.7860,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      4.1261,      0.7178,      0.0000,      1.0000,      1.0000,      0.0000
     43.0000,     42.8400,     53.4500,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      4.1261,      0.8100,      0.0000,      1.0000,      1.0000,      0.0000
     44.0000,     42.8100,     48.0330,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      4.1261,      0.7863,      0.0000,      1.0000,      1.0000,      0.0000
     45.0000,     42.7700,     45.7310,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      4.1261,      0.6797,      0.0000,      1.0000,      1.0000,      0.0000
     46.0000,     37.9200,     43.0790,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      4.1261,      0.7464,      0.0000,      1.0000,      1.0000,      0.0000
     47.0000,     37.5400,     45.8460,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      4.1261,      0.5092,      0.0000,      1.0000,      1.0000,      0.0000
     48.0000,     37.3800,     36.5410,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      4.1261,      0.5439,      0.0000,      1.0000,      1.0000,      0.0000
     49.0000,     37.0700,     34.3860,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      4.1261,      0.4845,      0.0000,      1.0000,      1.0000,      0.0000
     50.0000,     37.0000,     32.0390,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      4.1261,      0.5583,      0.0000,      1.0000,      1.0000,      0.0000
     51.0000,     36.9500,     31.6990,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      4.1261,      0.4298,      0.0000,      1.0000,      1.0000,      0.0000
     52.0000,     36.9500,     30.9140,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      4.1261,      0.3845,      0.0000,      1.0000,      1.0000,      0.0000
     53.0000,     37.3000,     31.8160,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      4.1261,      0.3711,      0.0000,      1.0000,      1.0000,      0.0000
     54.0000,     37.9600,     35.1710,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      4.1261,      0.3089,      0.0000,      1.0000,      1.0000,      0.0000
     55.0000,     42.1400,     32.3390,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      4.1261,      0.2698,      0.0000,      1.0000,      1.0000,      0.0000
     56.0000,     43.3000,     32.9650,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      4.1261,      0.2386,      0.0000,      1.0000,      1.0000,      0.0000
     57.0000,     37.3000,     32.9010,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      4.1261,      0.1899,      0.0000,      1.0000,      1.0000,      0.0000
     58.0000,     37.3300,     30.0070,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      4.1261,      0.1558,      0.0000,      1.0000,      1.0000,      0.0000
     59.0000,     37.3600,     28.6860,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      4.1261,      0.1208,      0.0000,      1.0000,      1.0000,      0.0000
     60.0000,     37.3700,     27.8410,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      4.1261,      0.1278,      0.0000,      1.0000,      1.0000,      0.0000
     61.0000,     37.3700,     26.8860,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      4.1261,      0.1278,      0.0000,      1.0000,      1.0000,      0.0000
     62.0000,     37.3700,     24.7720,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      4.1261,      0.1588,      0.0000,      1.0000,      1.0000,      0.0000
     63.0000,     37.3900,     26.2070,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      4.1261,      0.1552,      0.0000,      1.0000,      1.0000,      0.0000
     64.0000,     37.7000,     29.5250,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      4.1261,      0.2211,      0.0000,      1.0000,      1.0000,      0.0000
     65.0000,     45.5400,     42.7310,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      4.1261,      0.2602,      0.0000,      1.0000,      1.0000,      0.0000
     66.0000,     66.6600,     51.6910,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      4.1261,      0.4248,      0.0000,      1.0000,      1.0000,      0.0000
     67.0000,     66.1300,     52.7040,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      4.1261,      0.5740,      0.0000,      1.0000,      1.0000,      0.0000
     68.0000,     65.4400,     47.7210,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      4.1261,      0.6971,      0.0000,      1.0000,      1.0000,      0.0000
     69.0000,     48.0900,     48.1330,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      4.1261,      0.8135,      0.0000,      1.0000,      1.0000,      0.0000
     70.0000,     47.9400,     43.0380,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      4.1261,      0.8135,      0.0000,      1.0000,      1.0000,      0.0000
     71.0000,     42.0200,     39.9340,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      4.1261,      0.8135,      0.0000,      1.0000,      1.0000,      0.0000
     72.0000,     41.8200,     34.1370,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      4.1261,      0.8135,      0.0000,      1.0000,      1.0000,      0.0000
     73.0000,     41.4900,     32.8640,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      4.1261,      0.8135,      0.0000,      1.0000,      1.0000,      0.0000
     74.0000,     41.4100,     30.6730,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      4.1261,      0.8135,      0.0000,      1.0000,      1.0000,      0.0000
     75.0000,     41.3800,     30.6030,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      4.1261,      0.8135,      0.0000,      1.0000,      1.0000,      0.0000
     76.0000,     41.3500,     30.3440,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      4.1261,      0.8135,      0.0000,      1.0000,      1.0000,      0.0000
     77.0000,     41.3600,     30.8350,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      4.1261,      0.8135,      0.0000,      1.0000,      1.0000,      0.0000
     78.0000,     41.4400,     32.0510,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      4.1261,      0.8135,      0.0000,      1.0000,      1.0000,      0.0000
     79.0000,     41.8100,     31.3920,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      4.1261,      0.8135,      0.0000,      1.0000,      1.0000,      0.0000
     80.0000,     45.3100,     31.8200,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      4.1261,      0.8135,      0.0000,      1.0000,      1.0000,      0.0000
     81.0000,     41.8200,     31.2370,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      4.1261,      0.8135,      0.0000,      1.0000,      1.0000,      0.0000
     82.0000,     41.8100,     29.3160,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      4.1261,      0.8135,      0.0000,      1.0000,      1.0000,      0.0000
     83.0000,     41.8400,     27.7910,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      4.1261,      0.8135,      0.0000,      1.0000,      1.0000,      0.0000
     84.0000,     41.8200,     26.5470,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      4.1261,      0.8135,      0.0000,      1.0000,      1.0000,      0.0000
     85.0000,     41.8400,     25.2190,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      4.1261,      0.8135,      0.0000,      1.0000,      1.0000,      0.0000
     86.0000,     41.7900,     23.4370,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      4.1261,      0.8135,      0.0000,      1.0000,      1.0000,      0.0000
     87.0000,     42.1800,     25.7000,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      4.1261,      0.8135,      0.0000,      1.0000,      1.0000,      0.0000
     88.0000,     47.5900,     28.5070,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      4.1261,      0.8135,      0.0000,      1.0000,      1.0000,      0.0000
     89.0000,     56.6700,     41.1270,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      4.1261,      0.8135,      0.0000,      1.0000,      1.0000,      0.0000
     90.0000,     60.2500,     49.4070,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      4.1261,      0.8135,      0.0000,      1.0000,      1.0000,      0.0000
     91.0000,     67.1400,     50.1010,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      4.1261,      0.8135,      0.0000,      1.0000,      1.0000,      0.0000
     92.0000,     49.8300,     47.4220,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      4.1261,      0.8135,      0.0000,      1.0000,      1.0000,      0.0000
     93.0000,     49.7000,     46.6490,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      4.1261,      0.8135,      0.0000,      1.0000,      1.0000,      0.0000
     94.0000,     49.2800,     43.7210,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      4.1261,      0.8135,      0.0000,      1.0000,      1.0000,      0.0000
     95.0000,     45.5500,     38.4080,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      4.1261,      0.8135,      0.0000,      1.0000,      1.0000,      0.0000
     96.0000,     42.7700,     33.2400,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      4.1261,      0.8135,      0.0000,      1.0000,      1.0000,      0.0000
     97.0000,     41.9700,     31.0290,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      4.1261,      0.8135,      0.0000,      1.0000,      1.0000,      0.0000
     98.0000,     41.6800,     28.2090,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      4.1261,      0.8135,      0.0000,      1.0000,      1.0000,      0.0000
     99.0000,     41.5700,     28.1280,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      4.1261,      0.8135,      0.0000,      1.0000,      1.0000,      0.0000
    100.0000,     41.5500,     27.7750,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      4.1261,      0.8135,      0.0000,      1.0000,      1.0000,      0.0000
    101.0000,     41.5600,     31.0980,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      4.1261,      0.8135,      0.0000,      1.0000,      1.0000,      0.0000
    102.0000,     41.9300,     34.8020,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      4.1261,      0.8135,      0.0000,      1.0000,      1.0000,      0.0000
    103.0000,     44.6100,     46.4960,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      4.1261,      0.8135,      0.0000,      1.0000,      1.0000,      0.0000
    104.0000,     48.1100,     54.3780,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      4.1261,      0.8135,      0.0000,      1.0000,      1.0000,      0.0000
    105.0000,     48.1800,     47.2140,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      4.1261,      0.8135,      0.0000,      1.0000,      1.0000,      0.0000
    106.0000,     44.8900,     38.0350,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      4.1261,      0.8135,      0.0000,      1.0000,      1.0000,      0.0000
    107.0000,     41.4400,     33.4920,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      4.1261,      0.8135,      0.0000,      1.0000,      1.0000,      0.0000
    108.0000,     41.2700,     31.6630,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      4.1261,      0.8135,      0.0000,      1.0000,      1.0000,      0.0000
    109.0000,     41.2800,     30.8760,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      4.1261,      0.7737,      0.0000,      1.0000,      1.0000,      0.0000
    110.0000,     41.2300,     29.6640,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      4.1261,      0.5098,      0.0000,      1.0000,      1.0000,      0.0000
    111.0000,     41.2100,     31.2810,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      4.1261,      0.4348,      0.0000,      1.0000,      1.0000,      0.0000
    112.0000,     42.2800,     33.6400,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      4.1261,      0.1932,      0.0000,      1.0000,      1.0000,      0.0000
    113.0000,     45.8800,     48.8600,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      4.1261,      0.1721,      0.0000,      1.0000,      1.0000,      0.0000
    114.0000,     51.1500,     57.1470,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      4.1261,      0.0898,      0.0000,      1.0000,      1.0000,      0.0000
    115.0000,     47.2200,     59.4500,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      4.1261,      0.0914,      0.0000,      1.0000,      1.0000,      0.0000
    116.0000,     47.1700,     51.7310,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      4.1261,      0.0645,      0.0000,      1.0000,      1.0000,      0.0000
    117.0000,     47.0900,     51.0610,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      4.1261,      0.0245,      0.0000,      1.0000,      1.0000,      0.0000
    118.0000,     46.9700,     47.5520,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      4.1261,      0.0192,      0.0000,      1.0000,      1.0000,      0.0000
    119.0000,     44.5100,     44.2140,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      4.1261,      0.0039,      0.0000,      1.0000,      1.0000,      0.0000
    120.0000,     41.5800,     35.3520,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      4.1261,      0.0053,      0.0000,      1.0000,      1.0000,      0.0000
    121.0000,     38.5600,     30.9920,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      4.1261,      0.0406,      0.0000,      1.0000,      1.0000,      0.0000
    122.0000,     38.5000,     29.3730,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      4.1261,      0.0681,      0.0000,      1.0000,      1.0000,      0.0000
    123.0000,     38.4500,     28.1490,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      4.1261,      0.0884,      0.0000,      1.0000,      1.0000,      0.0000
    124.0000,     38.4500,     28.4540,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      4.1261,      0.1673,      0.0000,      1.0000,      1.0000,      0.0000
    125.0000,     38.4400,     30.8250,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      4.1261,      0.4388,      0.0000,      1.0000,      1.0000,      0.0000
    126.0000,     39.5600,     37.8960,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      4.1261,      0.1893,      0.0000,      1.0000,      1.0000,      0.0000
    127.0000,     43.7900,     43.7870,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      4.1261,      0.1319,      0.0000,      1.0000,      1.0000,      0.0000
    128.0000,     43.9300,     45.5760,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      4.1261,      0.1845,      0.0000,      1.0000,      1.0000,      0.0000
    129.0000,     39.1500,     39.7920,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      4.1261,      0.1802,      0.0000,      1.0000,      1.0000,      0.0000
    130.0000,     38.8300,     32.3820,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      4.1261,      0.3623,      0.0000,      1.0000,      1.0000,      0.0000
    131.0000,     39.1600,     27.0330,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      4.1261,      0.5230,      0.0000,      1.0000,      1.0000,      0.0000
    132.0000,     39.1600,     25.2740,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      4.1261,      0.4710,      0.0000,      1.0000,      1.0000,      0.0000
    133.0000,     39.1500,     30.5200,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      4.1261,      0.4870,      0.0000,      1.0000,      1.0000,      0.0000
    134.0000,     39.1300,     23.7160,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      4.1261,      0.5150,      0.0000,      1.0000,      1.0000,      0.0000
    135.0000,     39.1400,     27.8960,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      4.1261,      0.4830,      0.0000,      1.0000,      1.0000,      0.0000
    136.0000,     39.8600,     33.7430,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      4.1261,      0.3356,      0.0000,      1.0000,      1.0000,      0.0000
    137.0000,     44.0600,     44.5590,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      4.1261,      0.2530,      0.0000,      1.0000,      1.0000,      0.0000
    138.0000,     47.7000,     56.9140,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      4.1261,      0.2766,      0.0000,      1.0000,      1.0000,      0.0000
    139.0000,     44.2700,     55.7700,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      4.1261,      0.2712,      0.0000,      1.0000,      1.0000,      0.0000
    140.0000,     44.2400,     51.1840,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      4.1261,      0.2880,      0.0000,      1.0000,      1.0000,      0.0000
    141.0000,     44.1700,     49.7880,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      4.1261,      0.3964,      0.0000,      1.0000,      1.0000,      0.0000
    142.0000,     41.8000,     43.8080,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      4.1261,      0.5153,      0.0000,      1.0000,      1.0000,      0.0000
    143.0000,     38.7900,     41.6240,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      4.1261,      0.7661,      0.0000,      1.0000,      1.0000,      0.0000
    144.0000,     38.2900,     35.5030,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      4.1261,      0.7284,      0.0000,      1.0000,      1.0000,      0.0000
    145.0000,     36.9400,     27.0470,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      4.1261,      0.7623,      0.0000,      1.0000,      1.0000,      0.0000
    146.0000,     36.6400,     26.9990,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      4.1261,      0.8042,      0.0000,      1.0000,      1.0000,      0.0000
    147.0000,     36.6100,     26.8060,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      4.1261,      0.8135,      0.0000,      1.0000,      1.0000,      0.0000
    148.0000,     36.5700,     26.6370,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      4.1261,      0.7508,      0.0000,      1.0000,      1.0000,      0.0000
    149.0000,     36.5700,     27.9830,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      4.1261,      0.8096,      0.0000,      1.0000,      1.0000,      0.0000
    150.0000,     36.6000,     32.0150,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      4.1261,      0.8135,      0.0000,      1.0000,      1.0000,      0.0000
    151.0000,     36.9900,     39.6280,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      4.1261,      0.7166,      0.0000,      1.0000,      1.0000,      0.0000
    152.0000,     37.0400,     42.8470,      0.0000,      0.0000,      0.0000,      0.0000,      1.0000,      4.1261,      0.6681,      0.0000,      1.0000,      1.0000,      0.0000
