Run on a MSNT machine on 09/30/22 12:33:17.
Optimal solution found within time limit:,Yes

Renewable Capacity (MW),     1.000000
Renewable Penetration for Input (%),     1.000000
hydrogen use,     1.000000

NPV of actual operating profit, 7.2981796E+5
total electricity input (MWh),  2301.150563
total electricity output (MWh),     0.000000
output to input ratio,     0.000000
input capacity factor,     0.262688
output capacity factor,     0.000000
average regup (MW),     0.000000
average regdn (MW),     0.000000
average spinres (MW),     0.000000
average nonspinres (MW),     0.000000
number of input power system starts,  8760.000000
number of output power system starts,  8760.000000
arbitrage revenue ($),    0.000000
regup revenue ($),     0.000000
regdn revenue ($),     0.000000
spinres revenue ($),     0.000000
nonspinres revenue ($),     0.000000
hydrogen revenue ($), 3.3263393E+5
REC revenue ($),     0.000000
LCFS revenue ($),     0.000000
startup costs ($),     0.000000

Interval,Input Power (MW),Output Power (MW),Storage Level (MW-h),Input Reg Up (MW),Output Reg Up (MW),Input Reg Dn (MW),Output Reg Dn (MW),Input Spin (MW),Output Spin (MW),Input Nonspin (MW),Output Nonspin (MW),Product Sold (units of product),Non-Ren Import (MW),Load Profile (MW),Renewable Input (MW),Renewables Sold (MW),Curtailment (MW)
    1.000000,    0.813460,    0.000000,   51.835757,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    4.733218,    0.000000,    0.000000,    0.813460,    0.000000,    0.000000
    2.000000,    0.759430,    0.000000,   52.133845,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    4.733218,    0.000000,    0.000000,    0.759430,    0.000000,    0.000000
    3.000000,    0.000000,    0.000000,   51.976124,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    4.733218,    0.000000,    0.000000,    0.813460,    0.000000,    0.813460
    4.000000,    0.000000,    0.000000,   51.818402,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    4.733218,    0.000000,    0.000000,    0.622498,    0.000000,    0.622498
    5.000000,    0.729741,    0.000000,   52.098671,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    4.733218,    0.000000,    0.000000,    0.729741,    0.000000,    0.000000
    6.000000,    0.000000,    0.000000,   51.940950,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    4.733218,    0.000000,    0.000000,    0.521659,    0.000000,    0.521659
    7.000000,    0.297258,    0.000000,   51.961643,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    4.733218,    0.000000,    0.000000,    0.297258,    0.000000,    0.000000
    8.000000,    0.000000,    0.000000,   51.803922,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    4.733218,    0.000000,    0.000000,    0.290089,    0.000000,    0.290089
    9.000000,    0.456938,    0.000000,   51.920455,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    4.733218,    0.000000,    0.000000,    0.456938,    0.000000,    0.000000
   10.000000,    0.548393,    0.000000,   52.091879,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    4.733218,    0.000000,    0.000000,    0.548393,    0.000000,    0.000000
   11.000000,    0.000000,    0.000000,   51.934158,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    4.733218,    0.000000,    0.000000,    0.615290,    0.000000,    0.615290
   12.000000,    0.813460,    0.000000,   52.264675,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    4.733218,    0.000000,    0.000000,    0.813460,    0.000000,    0.000000
   13.000000,    0.000000,    0.000000,   52.106954,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    4.733218,    0.000000,    0.000000,    0.813460,    0.000000,    0.813460
   14.000000,    0.000000,    0.000000,   51.949233,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    4.733218,    0.000000,    0.000000,    0.813460,    0.000000,    0.813460
   15.000000,    0.000000,    0.000000,   51.791511,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    4.733218,    0.000000,    0.000000,    0.813460,    0.000000,    0.813460
   16.000000,    0.813460,    0.000000,   52.122029,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    4.733218,    0.000000,    0.000000,    0.813460,    0.000000,    0.000000
   17.000000,    0.000000,    0.000000,   51.964308,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    4.733218,    0.000000,    0.000000,    0.813460,    0.000000,    0.813460
   18.000000,    0.000000,    0.000000,   51.806586,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    4.733218,    0.000000,    0.000000,    0.813460,    0.000000,    0.813460
   19.000000,    0.813460,    0.000000,   52.137104,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    4.733218,    0.000000,    0.000000,    0.813460,    0.000000,    0.000000
   20.000000,    0.000000,    0.000000,   51.979383,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    4.733218,    0.000000,    0.000000,    0.813460,    0.000000,    0.813460
   21.000000,    0.813460,    0.000000,   52.309900,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    4.733218,    0.000000,    0.000000,    0.813460,    0.000000,    0.000000
   22.000000,    0.000000,    0.000000,   52.152179,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    4.733218,    0.000000,    0.000000,    0.813460,    0.000000,    0.813460
   23.000000,    0.000000,    0.000000,   51.994458,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    4.733218,    0.000000,    0.000000,    0.813460,    0.000000,    0.813460
   24.000000,    0.813460,    0.000000,   52.324975,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    4.733218,    0.000000,    0.000000,    0.813460,    0.000000,    0.000000
   25.000000,    0.000000,    0.000000,   52.167254,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    4.733218,    0.000000,    0.000000,    0.813460,    0.000000,    0.813460
   26.000000,    0.813460,    0.000000,   52.497771,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    4.733218,    0.000000,    0.000000,    0.813460,    0.000000,    0.000000
   27.000000,    0.000000,    0.000000,   52.340050,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    4.733218,    0.000000,    0.000000,    0.813460,    0.000000,    0.813460
   28.000000,    0.000000,    0.000000,   52.182329,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    4.733218,    0.000000,    0.000000,    0.813460,    0.000000,    0.813460
   29.000000,    0.813460,    0.000000,   52.512846,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    4.733218,    0.000000,    0.000000,    0.813460,    0.000000,    0.000000
   30.000000,    0.000000,    0.000000,   52.355125,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    4.733218,    0.000000,    0.000000,    0.813460,    0.000000,    0.813460
   31.000000,    0.000000,    0.000000,   52.197404,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    4.733218,    0.000000,    0.000000,    0.813460,    0.000000,    0.813460
   32.000000,    0.813460,    0.000000,   52.527921,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    4.733218,    0.000000,    0.000000,    0.813460,    0.000000,    0.000000
   33.000000,    0.000000,    0.000000,   52.370200,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    4.733218,    0.000000,    0.000000,    0.813460,    0.000000,    0.813460
   34.000000,    0.000000,    0.000000,   52.212479,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    4.733218,    0.000000,    0.000000,    0.813460,    0.000000,    0.813460
   35.000000,    0.813460,    0.000000,   52.542996,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    4.733218,    0.000000,    0.000000,    0.813460,    0.000000,    0.000000
   36.000000,    0.000000,    0.000000,   52.385275,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    4.733218,    0.000000,    0.000000,    0.813460,    0.000000,    0.813460
   37.000000,    0.000000,    0.000000,   52.227554,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    4.733218,    0.000000,    0.000000,    0.813460,    0.000000,    0.813460
   38.000000,    0.811708,    0.000000,   52.557019,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    4.733218,    0.000000,    0.000000,    0.811708,    0.000000,    0.000000
   39.000000,    0.000000,    0.000000,   52.399298,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    4.733218,    0.000000,    0.000000,    0.690035,    0.000000,    0.690035
   40.000000,    0.000000,    0.000000,   52.241577,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    4.733218,    0.000000,    0.000000,    0.694751,    0.000000,    0.694751
   41.000000,    0.679660,    0.000000,   52.491787,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    4.733218,    0.000000,    0.000000,    0.679660,    0.000000,    0.000000
   42.000000,    0.000000,    0.000000,   52.334066,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    4.733218,    0.000000,    0.000000,    0.648535,    0.000000,    0.648535
   43.000000,    0.000000,    0.000000,   52.176345,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    4.733218,    0.000000,    0.000000,    0.735309,    0.000000,    0.735309
   44.000000,    0.788128,    0.000000,   52.491658,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    4.733218,    0.000000,    0.000000,    0.788128,    0.000000,    0.000000
   45.000000,    0.000000,    0.000000,   52.333936,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    4.733218,    0.000000,    0.000000,    0.745684,    0.000000,    0.745684
   46.000000,    0.000000,    0.000000,   52.176215,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    4.733218,    0.000000,    0.000000,    0.779639,    0.000000,    0.779639
   47.000000,    0.000000,    0.000000,   52.018494,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    4.733218,    0.000000,    0.000000,    0.813460,    0.000000,    0.813460
   48.000000,    0.800413,    0.000000,   52.341180,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    4.733218,    0.000000,    0.000000,    0.800413,    0.000000,    0.000000
   49.000000,    0.000000,    0.000000,   52.183459,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    4.733218,    0.000000,    0.000000,    0.813460,    0.000000,    0.813460
   50.000000,    0.000000,    0.000000,   52.025738,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    4.733218,    0.000000,    0.000000,    0.813460,    0.000000,    0.813460
   51.000000,    0.813460,    0.000000,   52.356255,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    4.733218,    0.000000,    0.000000,    0.813460,    0.000000,    0.000000
   52.000000,    0.000000,    0.000000,   52.198534,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    4.733218,    0.000000,    0.000000,    0.760069,    0.000000,    0.760069
   53.000000,    0.000000,    0.000000,   52.040813,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    4.733218,    0.000000,    0.000000,    0.735543,    0.000000,    0.735543
   54.000000,    0.787167,    0.000000,   52.355549,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    4.733218,    0.000000,    0.000000,    0.787167,    0.000000,    0.000000
   55.000000,    0.000000,    0.000000,   52.197828,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    4.733218,    0.000000,    0.000000,    0.700434,    0.000000,    0.700434
   56.000000,    0.000000,    0.000000,   52.040107,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    4.733218,    0.000000,    0.000000,    0.813460,    0.000000,    0.813460
   57.000000,    0.813460,    0.000000,   52.370624,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    4.733218,    0.000000,    0.000000,    0.813460,    0.000000,    0.000000
   58.000000,    0.000000,    0.000000,   52.212903,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    4.733218,    0.000000,    0.000000,    0.813460,    0.000000,    0.813460
   59.000000,    0.000000,    0.000000,   52.055182,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    4.733218,    0.000000,    0.000000,    0.813460,    0.000000,    0.813460
   60.000000,    0.000000,    0.000000,   51.897460,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    4.733218,    0.000000,    0.000000,    0.813460,    0.000000,    0.813460
   61.000000,    0.813460,    0.000000,   52.227978,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    4.733218,    0.000000,    0.000000,    0.813460,    0.000000,    0.000000
   62.000000,    0.000000,    0.000000,   52.070257,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    4.733218,    0.000000,    0.000000,    0.813460,    0.000000,    0.813460
   63.000000,    0.000000,    0.000000,   51.912535,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    4.733218,    0.000000,    0.000000,    0.813460,    0.000000,    0.813460
   64.000000,    0.813460,    0.000000,   52.243053,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    4.733218,    0.000000,    0.000000,    0.813460,    0.000000,    0.000000
   65.000000,    0.000000,    0.000000,   52.085332,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    4.733218,    0.000000,    0.000000,    0.813460,    0.000000,    0.813460
   66.000000,    0.000000,    0.000000,   51.927610,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    4.733218,    0.000000,    0.000000,    0.813460,    0.000000,    0.813460
   67.000000,    0.813460,    0.000000,   52.258128,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    4.733218,    0.000000,    0.000000,    0.813460,    0.000000,    0.000000
   68.000000,    0.000000,    0.000000,   52.100406,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    4.733218,    0.000000,    0.000000,    0.813460,    0.000000,    0.813460
   69.000000,    0.000000,    0.000000,   51.942685,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    4.733218,    0.000000,    0.000000,    0.813460,    0.000000,    0.813460
