Run on a MSNT machine on 09/30/22 19:03:59.
Optimal solution found within time limit:,Yes

Renewable Capacity (MW),     1.000000
Renewable Penetration for Input (%),     0.383613
hydrogen use,     1.000000

NPV of actual operating profit, 1.4149326E+6
total electricity input (MWh),  8585.649025
total electricity output (MWh),     0.000000
output to input ratio,     0.000000
input capacity factor,     0.980097
output capacity factor,     0.000000
average regup (MW),     0.000000
average regdn (MW),     0.000000
average spinres (MW),     0.000000
average nonspinres (MW),     0.000000
number of input power system starts,  8760.000000
number of output power system starts,  8760.000000
arbitrage revenue ($),-1.473363E+5
regup revenue ($),     0.000000
regdn revenue ($),     0.000000
spinres revenue ($),     0.000000
nonspinres revenue ($),     0.000000
hydrogen revenue ($), 6.4489313E+5
REC revenue ($),     0.000000
LCFS revenue ($),     0.000000
startup costs ($),     0.000000

Interval,Input Power (MW),Output Power (MW),Storage Level (MW-h),Input Reg Up (MW),Output Reg Up (MW),Input Reg Dn (MW),Output Reg Dn (MW),Input Spin (MW),Output Spin (MW),Input Nonspin (MW),Output Nonspin (MW),Product Sold (units of product),Non-Ren Import (MW),Load Profile (MW),Renewable Input (MW),Renewables Sold (MW),Curtailment (MW)
    1.000000,    1.000000,    0.000000,  510.670129,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.655182,    0.186540,    0.000000,    0.813460,    0.000000,    0.000000
    2.000000,    1.000000,    0.000000,  510.682019,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.655182,    0.240570,    0.000000,    0.759430,    0.000000,    0.000000
    3.000000,    1.000000,    0.000000,  510.693909,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.655182,    0.186540,    0.000000,    0.813460,    0.000000,    0.000000
    4.000000,    1.000000,    0.000000,  510.705799,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.655182,    0.377502,    0.000000,    0.622498,    0.000000,    0.000000
    5.000000,    1.000000,    0.000000,  510.717689,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.655182,    0.270259,    0.000000,    0.729741,    0.000000,    0.000000
    6.000000,    1.000000,    0.000000,  510.729579,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.655182,    0.478341,    0.000000,    0.521659,    0.000000,    0.000000
    7.000000,    1.000000,    0.000000,  510.741470,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.655182,    0.702742,    0.000000,    0.297258,    0.000000,    0.000000
    8.000000,    1.000000,    0.000000,  510.753360,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.655182,    0.709911,    0.000000,    0.290089,    0.000000,    0.000000
    9.000000,    1.000000,    0.000000,  510.765250,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.655182,    0.543062,    0.000000,    0.456938,    0.000000,    0.000000
   10.000000,    1.000000,    0.000000,  510.777140,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.655182,    1.000000,    0.000000,    0.548393,    0.000000,    0.548393
   11.000000,    1.000000,    0.000000,  510.789030,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.655182,    0.384710,    0.000000,    0.615290,    0.000000,    0.000000
   12.000000,    1.000000,    0.000000,  510.800920,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.655182,    0.186540,    0.000000,    0.813460,    0.000000,    0.000000
   13.000000,    1.000000,    0.000000,  510.812810,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.655182,    0.186540,    0.000000,    0.813460,    0.000000,    0.000000
   14.000000,    1.000000,    0.000000,  510.824700,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.655182,    0.186540,    0.000000,    0.813460,    0.000000,    0.000000
   15.000000,    1.000000,    0.000000,  510.836590,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.655182,    0.186540,    0.000000,    0.813460,    0.000000,    0.000000
   16.000000,    1.000000,    0.000000,  510.848480,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.655182,    0.186540,    0.000000,    0.813460,    0.000000,    0.000000
   17.000000,    1.000000,    0.000000,  510.860371,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.655182,    0.186540,    0.000000,    0.813460,    0.000000,    0.000000
   18.000000,    1.000000,    0.000000,  510.872261,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.655182,    0.186540,    0.000000,    0.813460,    0.000000,    0.000000
   19.000000,    1.000000,    0.000000,  510.884151,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.655182,    0.186540,    0.000000,    0.813460,    0.000000,    0.000000
   20.000000,    1.000000,    0.000000,  510.896041,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.655182,    0.186540,    0.000000,    0.813460,    0.000000,    0.000000
   21.000000,    1.000000,    0.000000,  510.907931,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.655182,    0.186540,    0.000000,    0.813460,    0.000000,    0.000000
   22.000000,    1.000000,    0.000000,  510.919821,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.655182,    0.186540,    0.000000,    0.813460,    0.000000,    0.000000
   23.000000,    1.000000,    0.000000,  510.931711,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.655182,    0.186540,    0.000000,    0.813460,    0.000000,    0.000000
   24.000000,    1.000000,    0.000000,  510.943601,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.655182,    0.186540,    0.000000,    0.813460,    0.000000,    0.000000
   25.000000,    1.000000,    0.000000,  510.955491,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.655182,    0.186540,    0.000000,    0.813460,    0.000000,    0.000000
   26.000000,    1.000000,    0.000000,  510.967381,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.655182,    0.186540,    0.000000,    0.813460,    0.000000,    0.000000
