Run on a MSNT machine on 09/30/22 23:34:39.
Optimal solution found within time limit:,Yes

Renewable Capacity (MW),     1.000000
Renewable Penetration for Input (%),     0.351798
hydrogen use,     1.000000

NPV of actual operating profit, 3.4300567E+6
total electricity input (MWh),  8697.102254
total electricity output (MWh),     0.000000
output to input ratio,     0.000000
input capacity factor,     0.992820
output capacity factor,     0.000000
average regup (MW),     0.000000
average regdn (MW),     0.000000
average spinres (MW),     0.000000
average nonspinres (MW),     0.000000
number of input power system starts,  8760.000000
number of output power system starts,  8760.000000
arbitrage revenue ($),-1.266834E+5
regup revenue ($),     0.000000
regdn revenue ($),     0.000000
spinres revenue ($),     0.000000
nonspinres revenue ($),     0.000000
hydrogen revenue ($), 1.5633395E+6
REC revenue ($),     0.000000
LCFS revenue ($),     0.000000
startup costs ($),     0.000000

Interval,Input Power (MW),Output Power (MW),Storage Level (MW-h),Input Reg Up (MW),Output Reg Up (MW),Input Reg Dn (MW),Output Reg Dn (MW),Input Spin (MW),Output Spin (MW),Input Nonspin (MW),Output Nonspin (MW),Product Sold (units of product),Non-Ren Import (MW),Load Profile (MW),Renewable Input (MW),Renewables Sold (MW),Curtailment (MW)
    1.000000,    1.000000,    0.000000,  510.662493,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.884349,    0.186540,    0.000000,    0.813460,    0.000000,    0.000000
    2.000000,    1.000000,    0.000000,  510.666746,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.884349,    0.186540,    0.000000,    0.813460,    0.000000,    0.000000
    3.000000,    1.000000,    0.000000,  510.671000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.884349,    0.186540,    0.000000,    0.813460,    0.000000,    0.000000
    4.000000,    1.000000,    0.000000,  510.675254,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.884349,    0.186540,    0.000000,    0.813460,    0.000000,    0.000000
    5.000000,    1.000000,    0.000000,  510.679508,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.884349,    0.186540,    0.000000,    0.813460,    0.000000,    0.000000
    6.000000,    1.000000,    0.000000,  510.683762,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.884349,    0.186540,    0.000000,    0.813460,    0.000000,    0.000000
    7.000000,    1.000000,    0.000000,  510.688015,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.884349,    0.186540,    0.000000,    0.813460,    0.000000,    0.000000
    8.000000,    1.000000,    0.000000,  510.692269,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.884349,    0.186540,    0.000000,    0.813460,    0.000000,    0.000000
    9.000000,    1.000000,    0.000000,  510.696523,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.884349,    0.186540,    0.000000,    0.813460,    0.000000,    0.000000
   10.000000,    1.000000,    0.000000,  510.700777,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.884349,    0.279410,    0.000000,    0.720590,    0.000000,    0.000000
   11.000000,    1.000000,    0.000000,  510.705030,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.884349,    0.474399,    0.000000,    0.525601,    0.000000,    0.000000
   12.000000,    1.000000,    0.000000,  510.709284,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.884349,    0.505483,    0.000000,    0.494517,    0.000000,    0.000000
   13.000000,    1.000000,    0.000000,  510.713538,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.884349,    0.344250,    0.000000,    0.655750,    0.000000,    0.000000
   14.000000,    1.000000,    0.000000,  510.717792,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.884349,    0.275640,    0.000000,    0.724360,    0.000000,    0.000000
   15.000000,    1.000000,    0.000000,  510.722045,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.884349,    0.340671,    0.000000,    0.659329,    0.000000,    0.000000
   16.000000,    1.000000,    0.000000,  510.726299,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.884349,    0.266216,    0.000000,    0.733784,    0.000000,    0.000000
   17.000000,    1.000000,    0.000000,  510.730553,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.884349,    0.203799,    0.000000,    0.796201,    0.000000,    0.000000
   18.000000,    1.000000,    0.000000,  510.734807,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.884349,    0.267864,    0.000000,    0.732136,    0.000000,    0.000000
   19.000000,    1.000000,    0.000000,  510.739060,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.884349,    0.422175,    0.000000,    0.577825,    0.000000,    0.000000
   20.000000,    1.000000,    0.000000,  510.743314,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.884349,    0.488482,    0.000000,    0.511518,    0.000000,    0.000000
   21.000000,    1.000000,    0.000000,  510.747568,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.884349,    0.505269,    0.000000,    0.494731,    0.000000,    0.000000
   22.000000,    1.000000,    0.000000,  510.751822,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.884349,    0.656237,    0.000000,    0.343763,    0.000000,    0.000000
   23.000000,    1.000000,    0.000000,  510.756076,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.884349,    0.681662,    0.000000,    0.318338,    0.000000,    0.000000
   24.000000,    1.000000,    0.000000,  510.760329,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.884349,    0.584377,    0.000000,    0.415623,    0.000000,    0.000000
   25.000000,    1.000000,    0.000000,  510.764583,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.884349,    0.716037,    0.000000,    0.283963,    0.000000,    0.000000
   26.000000,    1.000000,    0.000000,  510.768837,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.884349,    0.762564,    0.000000,    0.237436,    0.000000,    0.000000
   27.000000,    1.000000,    0.000000,  510.773091,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.884349,    0.663637,    0.000000,    0.336363,    0.000000,    0.000000
   28.000000,    1.000000,    0.000000,  510.777344,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.884349,    0.580074,    0.000000,    0.419926,    0.000000,    0.000000
   29.000000,    1.000000,    0.000000,  510.781598,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.884349,    0.444416,    0.000000,    0.555584,    0.000000,    0.000000
   30.000000,    1.000000,    0.000000,  510.785852,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.884349,    0.607446,    0.000000,    0.392554,    0.000000,    0.000000
   31.000000,    1.000000,    0.000000,  510.790106,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.884349,    0.873442,    0.000000,    0.126558,    0.000000,    0.000000
   32.000000,    1.000000,    0.000000,  510.794359,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.884349,    0.646238,    0.000000,    0.353762,    0.000000,    0.000000
   33.000000,    1.000000,    0.000000,  510.798613,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.884349,    0.580485,    0.000000,    0.419515,    0.000000,    0.000000
   34.000000,    1.000000,    0.000000,  510.802867,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.884349,    0.528680,    0.000000,    0.471320,    0.000000,    0.000000
   35.000000,    1.000000,    0.000000,  510.807121,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.884349,    0.427628,    0.000000,    0.572372,    0.000000,    0.000000
   36.000000,    1.000000,    0.000000,  510.811374,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.884349,    0.408490,    0.000000,    0.591510,    0.000000,    0.000000
