Run on a MSNT machine on 09/30/22 22:06:07.
Optimal solution found within time limit:,Yes

Renewable Capacity (MW),     1.000000
Renewable Penetration for Input (%),     0.445073
hydrogen use,     1.000000

NPV of actual operating profit, 1.5212207E+6
total electricity input (MWh),  8648.595688
total electricity output (MWh),     0.000000
output to input ratio,     0.000000
input capacity factor,     0.987283
output capacity factor,     0.000000
average regup (MW),     0.000000
average regdn (MW),     0.000000
average spinres (MW),     0.000000
average nonspinres (MW),     0.000000
number of input power system starts,  8760.000000
number of output power system starts,  8760.000000
arbitrage revenue ($),-1.851819E+5
regup revenue ($),     0.000000
regdn revenue ($),     0.000000
spinres revenue ($),     0.000000
nonspinres revenue ($),     0.000000
hydrogen revenue ($), 6.9333674E+5
REC revenue ($),     0.000000
LCFS revenue ($),     0.000000
startup costs ($),     0.000000

Interval,Input Power (MW),Output Power (MW),Storage Level (MW-h),Input Reg Up (MW),Output Reg Up (MW),Input Reg Dn (MW),Output Reg Dn (MW),Input Spin (MW),Output Spin (MW),Input Nonspin (MW),Output Nonspin (MW),Product Sold (units of product),Non-Ren Import (MW),Load Profile (MW),Renewable Input (MW),Renewables Sold (MW),Curtailment (MW)
    1.000000,    1.000000,    0.000000,   51.026809,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.782946,    0.996374,    0.000000,    0.003626,    0.000000,    0.000000
    2.000000,    1.000000,    0.000000,   51.034442,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.782946,    1.000000,    0.000000,    0.000000,    0.000000,    0.000000
    3.000000,    1.000000,    0.000000,   51.042074,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.782946,    0.994211,    0.000000,    0.005789,    0.000000,    0.000000
    4.000000,    1.000000,    0.000000,   51.049707,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.782946,    0.957989,    0.000000,    0.042011,    0.000000,    0.000000
    5.000000,    1.000000,    0.000000,   51.057340,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.782946,    0.895204,    0.000000,    0.104796,    0.000000,    0.000000
    6.000000,    1.000000,    0.000000,   51.064972,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.782946,    0.899057,    0.000000,    0.100943,    0.000000,    0.000000
    7.000000,    1.000000,    0.000000,   51.072605,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.782946,    0.944766,    0.000000,    0.055234,    0.000000,    0.000000
    8.000000,    1.000000,    0.000000,   51.080238,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.782946,    0.943206,    0.000000,    0.056794,    0.000000,    0.000000
    9.000000,    1.000000,    0.000000,   51.087871,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.782946,    0.982566,    0.000000,    0.017434,    0.000000,    0.000000
   10.000000,    1.000000,    0.000000,   51.095503,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.782946,    0.986108,    0.000000,    0.013892,    0.000000,    0.000000
   11.000000,    1.000000,    0.000000,   51.103136,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.782946,    1.000000,    0.000000,    0.000000,    0.000000,    0.000000
   12.000000,    1.000000,    0.000000,   51.110769,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.782946,    0.986783,    0.000000,    0.013217,    0.000000,    0.000000
   13.000000,    1.000000,    0.000000,   51.118402,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.782946,    0.951653,    0.000000,    0.048347,    0.000000,    0.000000
   14.000000,    1.000000,    0.000000,   51.126034,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.782946,    0.964959,    0.000000,    0.035041,    0.000000,    0.000000
   15.000000,    1.000000,    0.000000,   51.133667,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.782946,    1.000000,    0.000000,    0.000000,    0.000000,    0.000000
   16.000000,    1.000000,    0.000000,   51.141300,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.782946,    1.000000,    0.000000,    0.000000,    0.000000,    0.000000
   17.000000,    1.000000,    0.000000,   51.148932,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.782946,    1.000000,    0.000000,    0.000000,    0.000000,    0.000000
