Run on a MSNT machine on 09/30/22 21:07:52.
Optimal solution found within time limit:,Yes

Renewable Capacity (MW),     1.000000
Renewable Penetration for Input (%),     0.375369
hydrogen use,     1.000000

NPV of actual operating profit, 1.5290942E+6
total electricity input (MWh),  8656.849852
total electricity output (MWh),     0.000000
output to input ratio,     0.000000
input capacity factor,     0.988225
output capacity factor,     0.000000
average regup (MW),     0.000000
average regdn (MW),     0.000000
average spinres (MW),     0.000000
average nonspinres (MW),     0.000000
number of input power system starts,  8760.000000
number of output power system starts,  8760.000000
arbitrage revenue ($),-1.051838E+5
regup revenue ($),     0.000000
regdn revenue ($),     0.000000
spinres revenue ($),     0.000000
nonspinres revenue ($),     0.000000
hydrogen revenue ($), 6.9692530E+5
REC revenue ($),     0.000000
LCFS revenue ($),     0.000000
startup costs ($),     0.000000

Interval,Input Power (MW),Output Power (MW),Storage Level (MW-h),Input Reg Up (MW),Output Reg Up (MW),Input Reg Dn (MW),Output Reg Dn (MW),Input Spin (MW),Output Spin (MW),Input Nonspin (MW),Output Nonspin (MW),Product Sold (units of product),Non-Ren Import (MW),Load Profile (MW),Renewable Input (MW),Renewables Sold (MW),Curtailment (MW)
    1.000000,    1.000000,    0.000000,   26.003751,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.801583,    0.186540,    0.000000,    0.813460,    0.000000,    0.000000
    2.000000,    1.000000,    0.000000,   26.010762,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.801583,    0.186540,    0.000000,    0.813460,    0.000000,    0.000000
    3.000000,    1.000000,    0.000000,   26.017774,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.801583,    0.186540,    0.000000,    0.813460,    0.000000,    0.000000
    4.000000,    1.000000,    0.000000,   26.024786,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.801583,    0.186540,    0.000000,    0.813460,    0.000000,    0.000000
    5.000000,    1.000000,    0.000000,   26.031797,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.801583,    0.186540,    0.000000,    0.813460,    0.000000,    0.000000
    6.000000,    1.000000,    0.000000,   26.038809,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.801583,    0.186540,    0.000000,    0.813460,    0.000000,    0.000000
    7.000000,    1.000000,    0.000000,   26.045821,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.801583,    0.186540,    0.000000,    0.813460,    0.000000,    0.000000
    8.000000,    1.000000,    0.000000,   26.052833,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.801583,    0.186540,    0.000000,    0.813460,    0.000000,    0.000000
    9.000000,    1.000000,    0.000000,   26.059844,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.801583,    0.186540,    0.000000,    0.813460,    0.000000,    0.000000
   10.000000,    1.000000,    0.000000,   26.066856,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.801583,    0.279410,    0.000000,    0.720590,    0.000000,    0.000000
   11.000000,    1.000000,    0.000000,   26.073868,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.801583,    0.474399,    0.000000,    0.525601,    0.000000,    0.000000
   12.000000,    1.000000,    0.000000,   26.080879,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.801583,    0.505483,    0.000000,    0.494517,    0.000000,    0.000000
   13.000000,    1.000000,    0.000000,   26.087891,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.801583,    0.344250,    0.000000,    0.655750,    0.000000,    0.000000
   14.000000,    1.000000,    0.000000,   26.094903,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.801583,    0.275640,    0.000000,    0.724360,    0.000000,    0.000000
   15.000000,    1.000000,    0.000000,   26.101914,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.801583,    0.340671,    0.000000,    0.659329,    0.000000,    0.000000
   16.000000,    1.000000,    0.000000,   26.108926,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.801583,    0.266216,    0.000000,    0.733784,    0.000000,    0.000000
   17.000000,    1.000000,    0.000000,   26.115938,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.801583,    0.203799,    0.000000,    0.796201,    0.000000,    0.000000
   18.000000,    1.000000,    0.000000,   26.122949,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.801583,    0.267864,    0.000000,    0.732136,    0.000000,    0.000000
   19.000000,    1.000000,    0.000000,   26.129961,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.801583,    0.422175,    0.000000,    0.577825,    0.000000,    0.000000
   20.000000,    1.000000,    0.000000,   26.136973,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.801583,    0.488482,    0.000000,    0.511518,    0.000000,    0.000000
   21.000000,    1.000000,    0.000000,   26.143985,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.801583,    0.505269,    0.000000,    0.494731,    0.000000,    0.000000
   22.000000,    1.000000,    0.000000,   26.150996,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.801583,    0.656237,    0.000000,    0.343763,    0.000000,    0.000000
   23.000000,    1.000000,    0.000000,   26.158008,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.801583,    0.681662,    0.000000,    0.318338,    0.000000,    0.000000
   24.000000,    1.000000,    0.000000,   26.165020,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.801583,    0.584377,    0.000000,    0.415623,    0.000000,    0.000000
   25.000000,    1.000000,    0.000000,   26.172031,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.801583,    0.716037,    0.000000,    0.283963,    0.000000,    0.000000
   26.000000,    1.000000,    0.000000,   26.179043,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.801583,    0.762564,    0.000000,    0.237436,    0.000000,    0.000000
   27.000000,    1.000000,    0.000000,   26.186055,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.801583,    0.663637,    0.000000,    0.336363,    0.000000,    0.000000
   28.000000,    1.000000,    0.000000,   26.193066,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.801583,    0.580074,    0.000000,    0.419926,    0.000000,    0.000000
   29.000000,    1.000000,    0.000000,   26.200078,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.801583,    0.444416,    0.000000,    0.555584,    0.000000,    0.000000
   30.000000,    1.000000,    0.000000,   26.207090,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.801583,    0.607446,    0.000000,    0.392554,    0.000000,    0.000000
   31.000000,    1.000000,    0.000000,   26.214102,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.801583,    0.873442,    0.000000,    0.126558,    0.000000,    0.000000
   32.000000,    1.000000,    0.000000,   26.221113,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.801583,    0.646238,    0.000000,    0.353762,    0.000000,    0.000000
   33.000000,    1.000000,    0.000000,   26.228125,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.801583,    0.580485,    0.000000,    0.419515,    0.000000,    0.000000
   34.000000,    1.000000,    0.000000,   26.235137,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.801583,    0.528680,    0.000000,    0.471320,    0.000000,    0.000000
   35.000000,    1.000000,    0.000000,   26.242148,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.801583,    0.427628,    0.000000,    0.572372,    0.000000,    0.000000
   36.000000,    1.000000,    0.000000,   26.249160,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.801583,    0.408490,    0.000000,    0.591510,    0.000000,    0.000000
   37.000000,    1.000000,    0.000000,   26.256172,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.801583,    0.330446,    0.000000,    0.669554,    0.000000,    0.000000
   38.000000,    1.000000,    0.000000,   26.263183,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.801583,    0.372116,    0.000000,    0.627884,    0.000000,    0.000000
   39.000000,    1.000000,    0.000000,   26.270195,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.801583,    0.393603,    0.000000,    0.606397,    0.000000,    0.000000
   40.000000,    1.000000,    0.000000,   26.277207,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.801583,    0.413861,    0.000000,    0.586139,    0.000000,    0.000000
   41.000000,    1.000000,    0.000000,   26.284219,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.801583,    0.450999,    0.000000,    0.549001,    0.000000,    0.000000
   42.000000,    1.000000,    0.000000,   26.291230,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.801583,    0.465348,    0.000000,    0.534652,    0.000000,    0.000000
   43.000000,    1.000000,    0.000000,   26.298242,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.801583,    0.497422,    0.000000,    0.502578,    0.000000,    0.000000
   44.000000,    1.000000,    0.000000,   26.305254,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.801583,    0.492358,    0.000000,    0.507642,    0.000000,    0.000000
   45.000000,    1.000000,    0.000000,   26.312265,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.801583,    0.472355,    0.000000,    0.527645,    0.000000,    0.000000
   46.000000,    1.000000,    0.000000,   26.319277,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.801583,    0.569883,    0.000000,    0.430117,    0.000000,    0.000000
   47.000000,    1.000000,    0.000000,   26.326289,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.801583,    0.550592,    0.000000,    0.449408,    0.000000,    0.000000
   48.000000,    1.000000,    0.000000,   26.333300,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.801583,    0.622480,    0.000000,    0.377520,    0.000000,    0.000000
   49.000000,    1.000000,    0.000000,   26.340312,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.801583,    0.663358,    0.000000,    0.336642,    0.000000,    0.000000
   50.000000,    1.000000,    0.000000,   26.347324,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.801583,    0.641510,    0.000000,    0.358490,    0.000000,    0.000000
   51.000000,    1.000000,    0.000000,   26.354336,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.801583,    0.710366,    0.000000,    0.289634,    0.000000,    0.000000
   52.000000,    1.000000,    0.000000,   26.361347,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.801583,    0.716004,    0.000000,    0.283996,    0.000000,    0.000000
   53.000000,    1.000000,    0.000000,   26.368359,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.801583,    0.801224,    0.000000,    0.198776,    0.000000,    0.000000
   54.000000,    1.000000,    0.000000,   26.375371,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.801583,    0.812230,    0.000000,    0.187770,    0.000000,    0.000000
   55.000000,    0.169991,    0.000000,   25.884211,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.801583,    0.000000,    0.000000,    0.169991,    0.000000,    0.000000
   56.000000,    0.119382,    0.000000,   25.362676,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.801583,    0.000000,    0.000000,    0.119382,    0.000000,    0.000000
   57.000000,    1.000000,    0.000000,   25.369687,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.801583,    0.895426,    0.000000,    0.104574,    0.000000,    0.000000
   58.000000,    1.000000,    0.000000,   25.376699,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.801583,    0.906248,    0.000000,    0.093752,    0.000000,    0.000000
   59.000000,    1.000000,    0.000000,   25.383711,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.801583,    0.913540,    0.000000,    0.086460,    0.000000,    0.000000
   60.000000,    1.000000,    0.000000,   25.390722,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.801583,    0.892923,    0.000000,    0.107077,    0.000000,    0.000000
   61.000000,    1.000000,    0.000000,   25.397734,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.801583,    0.875969,    0.000000,    0.124031,    0.000000,    0.000000
   62.000000,    1.000000,    0.000000,   25.404746,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.801583,    0.840005,    0.000000,    0.159995,    0.000000,    0.000000
   63.000000,    1.000000,    0.000000,   25.411758,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.801583,    0.809964,    0.000000,    0.190036,    0.000000,    0.000000
   64.000000,    1.000000,    0.000000,   25.418769,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.801583,    0.777838,    0.000000,    0.222162,    0.000000,    0.000000
   65.000000,    0.249773,    0.000000,   24.975495,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.801583,    0.000000,    0.000000,    0.249773,    0.000000,    0.000000
   66.000000,    0.356526,    0.000000,   24.596293,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.801583,    0.000000,    0.000000,    0.356526,    0.000000,    0.000000
   67.000000,    0.388226,    0.000000,   24.236118,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.801583,    0.000000,    0.000000,    0.388226,    0.000000,    0.000000
   68.000000,    0.458754,    0.000000,   23.918273,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.801583,    0.000000,    0.000000,    0.458754,    0.000000,    0.000000
   69.000000,    0.490003,    0.000000,   23.619185,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.801583,    0.000000,    0.000000,    0.490003,    0.000000,    0.000000
