Run on a MSNT machine on 09/30/22 18:19:05.
Optimal solution found within time limit:,Yes

Renewable Capacity (MW),     1.000000
Renewable Penetration for Input (%),     0.445237
hydrogen use,     1.000000

NPV of actual operating profit, 1.8256088E+6
total electricity input (MWh),  8645.397885
total electricity output (MWh),     0.000000
output to input ratio,     0.000000
input capacity factor,     0.986918
output capacity factor,     0.000000
average regup (MW),     0.000000
average regdn (MW),     0.000000
average spinres (MW),     0.000000
average nonspinres (MW),     0.000000
number of input power system starts,  8760.000000
number of output power system starts,  8760.000000
arbitrage revenue ($),-1.833735E+5
regup revenue ($),     0.000000
regdn revenue ($),     0.000000
spinres revenue ($),     0.000000
nonspinres revenue ($),     0.000000
hydrogen revenue ($), 8.3206970E+5
REC revenue ($),     0.000000
LCFS revenue ($),     0.000000
startup costs ($),     0.000000

Interval,Input Power (MW),Output Power (MW),Storage Level (MW-h),Input Reg Up (MW),Output Reg Up (MW),Input Reg Dn (MW),Output Reg Dn (MW),Input Spin (MW),Output Spin (MW),Input Nonspin (MW),Output Nonspin (MW),Product Sold (units of product),Non-Ren Import (MW),Load Profile (MW),Renewable Input (MW),Renewables Sold (MW),Curtailment (MW)
    1.000000,    1.000000,    0.000000,   25.518528,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.776371,    0.996374,    0.000000,    0.003626,    0.000000,    0.000000
    2.000000,    1.000000,    0.000000,   25.526380,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.776371,    1.000000,    0.000000,    0.000000,    0.000000,    0.000000
    3.000000,    1.000000,    0.000000,   25.534232,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.776371,    0.994211,    0.000000,    0.005789,    0.000000,    0.000000
    4.000000,    1.000000,    0.000000,   25.542083,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.776371,    0.957989,    0.000000,    0.042011,    0.000000,    0.000000
    5.000000,    1.000000,    0.000000,   25.549935,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.776371,    0.895204,    0.000000,    0.104796,    0.000000,    0.000000
    6.000000,    1.000000,    0.000000,   25.557787,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.776371,    0.899057,    0.000000,    0.100943,    0.000000,    0.000000
    7.000000,    1.000000,    0.000000,   25.565639,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.776371,    0.944766,    0.000000,    0.055234,    0.000000,    0.000000
    8.000000,    1.000000,    0.000000,   25.573491,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.776371,    0.943206,    0.000000,    0.056794,    0.000000,    0.000000
    9.000000,    1.000000,    0.000000,   25.581343,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.776371,    0.982566,    0.000000,    0.017434,    0.000000,    0.000000
   10.000000,    1.000000,    0.000000,   25.589194,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.776371,    0.986108,    0.000000,    0.013892,    0.000000,    0.000000
   11.000000,    1.000000,    0.000000,   25.597046,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.776371,    1.000000,    0.000000,    0.000000,    0.000000,    0.000000
   12.000000,    1.000000,    0.000000,   25.604898,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.776371,    0.986783,    0.000000,    0.013217,    0.000000,    0.000000
   13.000000,    1.000000,    0.000000,   25.612750,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.776371,    0.951653,    0.000000,    0.048347,    0.000000,    0.000000
   14.000000,    1.000000,    0.000000,   25.620602,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.776371,    0.964959,    0.000000,    0.035041,    0.000000,    0.000000
   15.000000,    1.000000,    0.000000,   25.628454,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.776371,    1.000000,    0.000000,    0.000000,    0.000000,    0.000000
   16.000000,    1.000000,    0.000000,   25.636305,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.776371,    1.000000,    0.000000,    0.000000,    0.000000,    0.000000
   17.000000,    1.000000,    0.000000,   25.644157,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.776371,    1.000000,    0.000000,    0.000000,    0.000000,    0.000000
   18.000000,    1.000000,    0.000000,   25.652009,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.776371,    1.000000,    0.000000,    0.000000,    0.000000,    0.000000
   19.000000,    1.000000,    0.000000,   25.659861,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.776371,    1.000000,    0.000000,    0.000000,    0.000000,    0.000000
   20.000000,    1.000000,    0.000000,   25.667713,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.776371,    1.000000,    0.000000,    0.000000,    0.000000,    0.000000
   21.000000,    1.000000,    0.000000,   25.675564,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.776371,    1.000000,    0.000000,    0.000000,    0.000000,    0.000000
   22.000000,    1.000000,    0.000000,   25.683416,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.776371,    1.000000,    0.000000,    0.000000,    0.000000,    0.000000
   23.000000,    1.000000,    0.000000,   25.691268,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.776371,    1.000000,    0.000000,    0.000000,    0.000000,    0.000000
   24.000000,    1.000000,    0.000000,   25.699120,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.776371,    1.000000,    0.000000,    0.000000,    0.000000,    0.000000
   25.000000,    1.000000,    0.000000,   25.706972,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.776371,    1.000000,    0.000000,    0.000000,    0.000000,    0.000000
   26.000000,    1.000000,    0.000000,   25.714824,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   17.776371,    1.000000,    0.000000,    0.000000,    0.000000,    0.000000
