Location Name, Resource Year, ATB Year, Lat, Long, Wind Foundation Type, Wind Equipment Cost/KW, Wind BOS Cost/KW, Turbine Model, Turbine Power Curve File, Turbine Hub Height, Turbine Rotor Diameter, PTC Available, ITC Available, Debt Equity, Discount Rate
New York, 2013, 2020, 38.9, -110
