,0,1,2,3,4,5,6
Curtailment,745.6282316166762,7981.11318153642,6104.262455746064,7410.429655297045,10382.432060293013,9803.277821235926,11634.453857129454
Shortfall,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wind + PV + Storage,1713.2822316166762,8965.79518153642,7122.307455746064,8432.773655297045,11377.962060293014,10841.566821235927,12662.923857129454
Wind + PV Generation,1713.2822316166762,8965.79518153642,7122.307455746064,8432.773655297045,11377.962060293014,10841.566821235927,12662.923857129454
Load,967.654,984.682,1018.045,1022.344,995.53,1038.289,1028.47
State of Charge,48861.07568308435,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
Battery Used,0.0,0.0,0.0,0.0,0.0,0.0,0.0
