,Scenario Choice,Count,Site Lat,Site Lon,ATB Year,Resource Year,Site Name,MT C02,kW continuous load,PTC,ITC,Hub Height (m),Useful Life,Storage Enabled,Wind Cost kW,Solar Cost kW,Storage Cost kW,Storage Cost kWh,Storage Hours,Wind MW built,Solar MW built,Storage MW built,Storage MWh built,Battery Can Grid Charge,Built Interconnection Size,REOpt Interconnection Size,LCOE,H2 Elec Feedstock Cost/kW,REOpt Energy Shortfall,REOpt Curtailment,Grid Connected HOPP,HOPP Total Generation,HOPP Energy Shortfall,HOPP Curtailment
0,No Help,1,47.88,-96.31,2020,2013,Seven Mile Hill - Wyoming,10640,2956.99964,True,True,140,35,True,1629,1340,215,247,37.23476206216707,9.6608395,9.8113248,3.59067462047705,133.697915136125,False,2956.99964,20000,13.830866567211386,2.127407014476321,8677.649040000066,28562673.846,False,20493191.285391912,5407168.561368094,23246492.593428425
