Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,161100,-,-,-,41.01,-117.74,-8,1461,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.0.6
Year,Month,Day,Hour,Minute,GHI,DHI,DNI,Wind Speed,Temperature,Solar Zenith Angle
2012,1,1,0,30,0,0,0,1.1,-2,160.51
2012,1,1,1,30,0,0,0,1.1,-2,153.05
2012,1,1,2,30,0,0,0,1.1,-2,142.83
2012,1,1,3,30,0,0,0,1.1,-2,131.72
2012,1,1,4,30,0,0,0,1.2000000000000002,-2,120.42
2012,1,1,5,30,0,0,0,1.2000000000000002,-2,109.27
2012,1,1,6,30,0,0,0,1.2000000000000002,-2,98.56
2012,1,1,7,30,17,13,192,2,-1,88.56
2012,1,1,8,30,49,49,0,2.9000000000000004,0,79.64
2012,1,1,9,30,301,57,802,3.1,2,72.25
2012,1,1,10,30,406,65,872,3.3000000000000003,5,66.94
2012,1,1,11,30,459,68,901,3.6,6,64.26
2012,1,1,12,30,454,67,899,3.6,7,64.53
2012,1,1,13,30,392,60,874,2.9000000000000004,7,67.73
2012,1,1,14,30,278,51,797,1.8,5,73.47
2012,1,1,15,30,131,36,617,1.6,2,81.18
2012,1,1,16,30,0,0,0,1.9000000000000001,1,90.32000000000001
2012,1,1,17,30,0,0,0,2.1,0,100.48
2012,1,1,18,30,0,0,0,2.2,0,111.29
2012,1,1,19,30,0,0,0,2.4000000000000004,0,122.48
2012,1,1,20,30,0,0,0,2.5,0,133.77
2012,1,1,21,30,0,0,0,2.6,0,144.78
2012,1,1,22,30,0,0,0,2.5,0,154.68
2012,1,1,23,30,0,0,0,2.4000000000000004,-1,161.21
2012,1,2,0,30,0,0,0,2.4000000000000004,-1,160.47
2012,1,2,1,30,0,0,0,2.4000000000000004,-1,153.06
2012,1,2,2,30,0,0,0,2.4000000000000004,-1,142.86
2012,1,2,3,30,0,0,0,2.4000000000000004,-1,131.76
2012,1,2,4,30,0,0,0,2.3000000000000003,-1,120.46000000000001
2012,1,2,5,30,0,0,0,2.2,-1,109.31
2012,1,2,6,30,0,0,0,2,-1,98.58
2012,1,2,7,30,4,4,0,2.3000000000000003,0,88.57000000000001
2012,1,2,8,30,40,40,0,2.8000000000000003,1,79.64
2012,1,2,9,30,171,128,141,2.7,3,72.23
2012,1,2,10,30,160,151,22,2.6,5,66.89
2012,1,2,11,30,83,83,0,2.6,6,64.18
2012,1,2,12,30,231,192,89,2.1,7,64.43
2012,1,2,13,30,171,156,40,1.8,6,67.62
2012,1,2,14,30,39,39,0,2,5,73.34
2012,1,2,15,30,25,25,0,2.1,4,81.04
2012,1,2,16,30,0,0,0,2.2,3,90.18
2012,1,2,17,30,0,0,0,2.1,3,100.34
2012,1,2,18,30,0,0,0,2,3,111.15
2012,1,2,19,30,0,0,0,1.9000000000000001,3,122.34
2012,1,2,20,30,0,0,0,1.7000000000000002,2,133.63
2012,1,2,21,30,0,0,0,1.6,2,144.64000000000001
2012,1,2,22,30,0,0,0,1.5,2,154.54
2012,1,2,23,30,0,0,0,1.4000000000000001,2,161.1
2012,1,3,0,30,0,0,0,1.3,2,160.43
2012,1,3,1,30,0,0,0,1.3,2,153.06
2012,1,3,2,30,0,0,0,1.2000000000000002,2,142.89000000000001
2012,1,3,3,30,0,0,0,0.9,3,131.79
2012,1,3,4,30,0,0,0,0.7000000000000001,3,120.49000000000001
2012,1,3,5,30,0,0,0,0.5,3,109.34
2012,1,3,6,30,0,0,0,0.30000000000000004,3,98.60000000000001
2012,1,3,7,30,18,11,265,0.2,3,88.58
2012,1,3,8,30,162,36,697,0.6000000000000001,4,79.63
2012,1,3,9,30,307,48,846,1,6,72.19
2012,1,3,10,30,293,156,347,1.3,8,66.83
2012,1,3,11,30,466,56,938,1.8,9,64.1
2012,1,3,12,30,461,56,934,1.9000000000000001,10,64.33
2012,1,3,13,30,399,53,902,1.2000000000000002,10,67.49
2012,1,3,14,30,285,47,824,0.6000000000000001,8,73.2
2012,1,3,15,30,137,35,648,0.7000000000000001,7,80.9
2012,1,3,16,30,0,0,0,0.9,5,90.04
2012,1,3,17,30,0,0,0,0.8,5,100.19
2012,1,3,18,30,0,0,0,0.9,4,111.01
2012,1,3,19,30,0,0,0,1.2000000000000002,3,122.2
2012,1,3,20,30,0,0,0,1.4000000000000001,3,133.49
2012,1,3,21,30,0,0,0,1.5,2,144.5
2012,1,3,22,30,0,0,0,1.5,2,154.4
2012,1,3,23,30,0,0,0,1.5,2,160.98
2012,1,4,0,30,0,0,0,1.5,1,160.37
2012,1,4,1,30,0,0,0,1.5,1,153.06
2012,1,4,2,30,0,0,0,1.5,1,142.91
2012,1,4,3,30,0,0,0,1.5,1,131.82
2012,1,4,4,30,0,0,0,1.5,1,120.52
2012,1,4,5,30,0,0,0,1.4000000000000001,1,109.36
2012,1,4,6,30,0,0,0,1.4000000000000001,1,98.62
2012,1,4,7,30,6,6,0,1.5,2,88.58
2012,1,4,8,30,58,58,0,2,4,79.61
2012,1,4,9,30,302,50,823,2.2,6,72.15
2012,1,4,10,30,286,160,319,1.8,8,66.77
2012,1,4,11,30,462,61,914,1.7000000000000002,10,64
2012,1,4,12,30,458,61,913,1.5,11,64.21000000000001
2012,1,4,13,30,398,56,887,0.8,11,67.36
2012,1,4,14,30,286,49,813,0.4,10,73.06
2012,1,4,15,30,139,35,643,0.5,8,80.75
2012,1,4,16,30,0,0,0,0.7000000000000001,6,89.89
2012,1,4,17,30,0,0,0,0.8,6,100.05
2012,1,4,18,30,0,0,0,0.8,5,110.86
