Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,146288,-,-,-,39.77,-105.22,-7,1879,-7,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.0.6
Year,Month,Day,Hour,Minute,GHI,DHI,DNI,Wind Speed,Temperature,Solar Zenith Angle,Pressure,Dew Point
2012,1,1,0,30,0,0,0,2,-5,162.39000000000001,810,-17
2012,1,1,1,30,0,0,0,1.8,-4,155.31,810,-17
2012,1,1,2,30,0,0,0,1.4000000000000001,-4,145,810,-16
2012,1,1,3,30,0,0,0,1.5,-4,133.71,810,-16
2012,1,1,4,30,0,0,0,1.8,-4,122.19,810,-15
2012,1,1,5,30,0,0,0,1.8,-4,110.81,810,-15
2012,1,1,6,30,0,0,0,1.6,-3,99.83,810,-15
2012,1,1,7,30,0,0,0,1.7000000000000002,-2,89.51,810,-15
2012,1,1,8,30,96,63,195,1.9000000000000001,0,80.2,810,-14
2012,1,1,9,30,229,105,407,1.5,1,72.35000000000001,810,-15
2012,1,1,10,30,321,146,438,1.3,4,66.52,810,-15
2012,1,1,11,30,399,135,588,1.4000000000000001,5,63.28,810,-14
2012,1,1,12,30,501,73,946,1.5,6,63.050000000000004,810,-13
2012,1,1,13,30,444,68,918,1.3,5,65.87,810,-12
2012,1,1,14,30,330,62,840,1.1,4,71.36,810,-11
2012,1,1,15,30,106,74,170,0.9,1,78.95,810,-9
2012,1,1,16,30,14,14,0,0.7000000000000001,-1,88.07000000000001,810,-11
2012,1,1,17,30,0,0,0,0.8,-2,98.26,810,-12
