Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,173762,-,-,-,42.05,-116.38,-7,1658,-7,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.0.6
Year,Month,Day,Hour,Minute,GHI,DHI,DNI,Wind Speed,Temperature,Solar Zenith Angle
2012,1,1,0,30,0,0,0,2.2,-3,160.59
2012,1,1,1,30,0,0,0,2.2,-3,159.13
2012,1,1,2,30,0,0,0,2.1,-2,151.62
2012,1,1,3,30,0,0,0,2.2,-2,141.55
2012,1,1,4,30,0,0,0,2.2,-2,130.62
2012,1,1,5,30,0,0,0,2,-2,119.5
2012,1,1,6,30,0,0,0,1.7000000000000002,-2,108.54
2012,1,1,7,30,0,0,0,1.7000000000000002,-1,98.04
2012,1,1,8,30,21,21,0,2.4000000000000004,0,88.28
2012,1,1,9,30,161,38,682,3.1,1,79.63
2012,1,1,10,30,299,50,828,2.8000000000000003,3,72.54
2012,1,1,11,30,397,56,893,2.5,5,67.56
2012,1,1,12,30,444,59,917,2.5,6,65.19
2012,1,1,13,30,434,59,912,2.5,7,65.73
2012,1,1,14,30,366,57,865,2,6,69.10000000000001
2012,1,1,15,30,251,49,774,1.5,4,74.91
2012,1,1,16,30,105,33,563,1.7000000000000002,1,82.62
2012,1,1,17,30,0,0,0,2,0,91.73
2012,1,1,18,30,0,0,0,2.5,0,101.8
2012,1,1,19,30,0,0,0,3.1,0,112.5
2012,1,1,20,30,0,0,0,3.9000000000000004,0,123.54
2012,1,1,21,30,0,0,0,4.6000000000000005,0,134.64000000000001
2012,1,1,22,30,0,0,0,5.1000000000000005,0,145.36
2012,1,1,23,30,0,0,0,5.5,0,154.76
2012,1,2,0,30,0,0,0,5.7,0,160.49
2012,1,2,1,30,0,0,0,5.6000000000000005,0,159.09
2012,1,2,2,30,0,0,0,5.5,0,151.63
2012,1,2,3,30,0,0,0,5.2,0,141.58
2012,1,2,4,30,0,0,0,5,0,130.66
2012,1,2,5,30,0,0,0,4.9,0,119.53
2012,1,2,6,30,0,0,0,4.6000000000000005,0,108.58
2012,1,2,7,30,0,0,0,4.6000000000000005,0,98.06
2012,1,2,8,30,17,17,0,4.9,1,88.29
2012,1,2,9,30,131,51,443,5.2,3,79.62
2012,1,2,10,30,184,125,196,5,5,72.51
2012,1,2,11,30,236,169,175,4.6000000000000005,7,67.51
2012,1,2,12,30,226,188,92,4.4,8,65.11
2012,1,2,13,30,124,124,0,3.6,7,65.63
2012,1,2,14,30,75,75,0,2.8000000000000003,6,68.98
2012,1,2,15,30,85,85,0,2.9000000000000004,4,74.78
2012,1,2,16,30,54,48,46,3.1,3,82.49
2012,1,2,17,30,0,0,0,3.4000000000000004,2,91.59
2012,1,2,18,30,0,0,0,3.5,2,101.66
2012,1,2,19,30,0,0,0,3.5,2,112.36
2012,1,2,20,30,0,0,0,3.3000000000000003,2,123.4
2012,1,2,21,30,0,0,0,3.2,1,134.5
2012,1,2,22,30,0,0,0,3,1,145.22
2012,1,2,23,30,0,0,0,2.9000000000000004,0,154.63
2012,1,3,0,30,0,0,0,2.7,0,160.38
2012,1,3,1,30,0,0,0,2.4000000000000004,0,159.05
2012,1,3,2,30,0,0,0,2.2,0,151.63
2012,1,3,3,30,0,0,0,1.9000000000000001,0,141.61
2012,1,3,4,30,0,0,0,1.7000000000000002,0,130.69
2012,1,3,5,30,0,0,0,1.5,0,119.57000000000001
2012,1,3,6,30,0,0,0,1.4000000000000001,0,108.60000000000001
2012,1,3,7,30,0,0,0,1.3,0,98.08
2012,1,3,8,30,21,13,280,1.3,1,88.29
2012,1,3,9,30,162,37,696,1.6,3,79.60000000000001
2012,1,3,10,30,302,47,846,2,5,72.48
2012,1,3,11,30,403,52,913,2.6,6,67.45
2012,1,3,12,30,450,54,939,3.1,7,65.03
2012,1,3,13,30,440,53,933,3.2,8,65.52
2012,1,3,14,30,272,136,379,2.5,7,68.86
2012,1,3,15,30,165,105,228,1.6,5,74.65
2012,1,3,16,30,112,31,608,1.4000000000000001,3,82.35000000000001
2012,1,3,17,30,0,0,0,1.4000000000000001,3,91.45
2012,1,3,18,30,0,0,0,1.2000000000000002,3,101.52
2012,1,3,19,30,0,0,0,1.2000000000000002,2,112.22
2012,1,3,20,30,0,0,0,1.5,1,123.26
2012,1,3,21,30,0,0,0,1.6,0,134.36
2012,1,3,22,30,0,0,0,1.7000000000000002,0,145.08
2012,1,3,23,30,0,0,0,1.8,0,154.49
2012,1,4,0,30,0,0,0,1.9000000000000001,0,160.26
2012,1,4,1,30,0,0,0,2,0,158.99
2012,1,4,2,30,0,0,0,2,0,151.63
2012,1,4,3,30,0,0,0,2.1,0,141.63
2012,1,4,4,30,0,0,0,2.2,0,130.71
2012,1,4,5,30,0,0,0,2.2,0,119.59
2012,1,4,6,30,0,0,0,2.3000000000000003,0,108.62
2012,1,4,7,30,0,0,0,2.3000000000000003,0,98.09
2012,1,4,8,30,21,21,0,2.5,2,88.29
