Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,148594,-,-,-,39.97,-109.62,-7,1508,-7,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.0.6
Year,Month,Day,Hour,Minute,GHI,DHI,DNI,Wind Speed,Temperature,Solar Zenith Angle
2012,1,1,0,30,0,0,0,1,-3,162.97
2012,1,1,1,30,0,0,0,0.8,-3,157.75
2012,1,1,2,30,0,0,0,0.7000000000000001,-3,148.1
2012,1,1,3,30,0,0,0,0.6000000000000001,-3,137.03
2012,1,1,4,30,0,0,0,0.7000000000000001,-3,125.57000000000001
2012,1,1,5,30,0,0,0,0.7000000000000001,-3,114.16
2012,1,1,6,30,0,0,0,0.7000000000000001,-3,103.06
2012,1,1,7,30,0,0,0,1,-2,92.55
2012,1,1,8,30,105,33,585,1.5,0,82.93
2012,1,1,9,30,267,52,808,1.8,1,74.63
2012,1,1,10,30,398,65,895,1.7000000000000002,3,68.16
2012,1,1,11,30,475,87,887,1.5,4,64.12
2012,1,1,12,30,497,89,897,1.4000000000000001,5,62.99
2012,1,1,13,30,458,84,882,1.3,6,64.93
2012,1,1,14,30,362,73,832,0.9,6,69.67
2012,1,1,15,30,219,56,709,0.4,4,76.68
2012,1,1,16,30,59,28,390,0.5,2,85.38
2012,1,1,17,30,0,0,0,0.8,1,95.27
2012,1,1,18,30,0,0,0,1,1,105.97
2012,1,1,19,30,0,0,0,1.1,0,117.18
2012,1,1,20,30,0,0,0,1,0,128.63
2012,1,1,21,30,0,0,0,1,0,140.03
2012,1,1,22,30,0,0,0,0.9,0,150.86
2012,1,1,23,30,0,0,0,0.9,0,159.72
2012,1,2,0,30,0,0,0,0.8,0,162.9
2012,1,2,1,30,0,0,0,0.8,0,157.75
2012,1,2,2,30,0,0,0,0.8,-1,148.13
2012,1,2,3,30,0,0,0,0.8,-1,137.07
2012,1,2,4,30,0,0,0,0.8,-1,125.62
2012,1,2,5,30,0,0,0,0.9,-1,114.2
2012,1,2,6,30,0,0,0,0.8,-2,103.09
2012,1,2,7,30,0,0,0,0.7000000000000001,-1,92.57000000000001
2012,1,2,8,30,102,34,551,0.8,0,82.94
2012,1,2,9,30,263,56,782,0.6000000000000001,2,74.61
2012,1,2,10,30,396,68,880,0.5,4,68.12
2012,1,2,11,30,478,76,918,0.9,5,64.06
2012,1,2,12,30,501,78,929,1.2000000000000002,6,62.9
2012,1,2,13,30,463,75,911,1.4000000000000001,7,64.82000000000001
2012,1,2,14,30,367,64,868,1.1,6,69.54
2012,1,2,15,30,225,50,752,0.6000000000000001,4,76.55
2012,1,2,16,30,63,26,452,0.5,2,85.24
2012,1,2,17,30,0,0,0,0.5,2,95.13
2012,1,2,18,30,0,0,0,0.5,1,105.83
2012,1,2,19,30,0,0,0,0.6000000000000001,1,117.04
2012,1,2,20,30,0,0,0,0.8,1,128.49
2012,1,2,21,30,0,0,0,1,0,139.89000000000001
2012,1,2,22,30,0,0,0,1.2000000000000002,0,150.72
2012,1,2,23,30,0,0,0,1.5,0,159.59
2012,1,3,0,30,0,0,0,1.6,0,162.82
2012,1,3,1,30,0,0,0,1.7000000000000002,0,157.74
2012,1,3,2,30,0,0,0,1.9000000000000001,0,148.16
2012,1,3,3,30,0,0,0,2,0,137.11
2012,1,3,4,30,0,0,0,2.2,0,125.66
