Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,211606,-,-,-,45.17,-123.14,-8,48,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.0.6
Year,Month,Day,Hour,Minute,GHI,DHI,DNI,Wind Speed,Temperature,Solar Zenith Angle
2012,1,1,0,30,0,0,0,0.7000000000000001,3,157.67000000000002
2012,1,1,1,30,0,0,0,0.7000000000000001,3,153.20000000000002
2012,1,1,2,30,0,0,0,0.8,3,144.91
2012,1,1,3,30,0,0,0,0.8,3,134.99
2012,1,1,4,30,0,0,0,0.7000000000000001,2,124.51
2012,1,1,5,30,0,0,0,0.7000000000000001,2,113.98
2012,1,1,6,30,0,0,0,0.6000000000000001,3,103.73
2012,1,1,7,30,0,0,0,0.8,3,94.08
2012,1,1,8,30,26,26,0,1,3,85.35000000000001
2012,1,1,9,30,98,80,83,1.1,4,77.94
2012,1,1,10,30,195,116,260,1.2000000000000002,5,72.32000000000001
2012,1,1,11,30,239,141,272,1.2000000000000002,7,68.97
2012,1,1,12,30,218,156,166,1.2000000000000002,9,68.24
2012,1,1,13,30,219,139,236,1.2000000000000002,10,70.21000000000001
2012,1,1,14,30,134,105,107,0.8,9,74.67
2012,1,1,15,30,75,56,124,0.6000000000000001,7,81.17
2012,1,1,16,30,0,0,0,0.6000000000000001,6,89.25
2012,1,1,17,30,0,0,0,0.6000000000000001,6,98.45
2012,1,1,18,30,0,0,0,0.6000000000000001,5,108.42
2012,1,1,19,30,0,0,0,0.7000000000000001,5,118.83
2012,1,1,20,30,0,0,0,0.7000000000000001,4,129.38
2012,1,1,21,30,0,0,0,0.8,4,139.68
2012,1,1,22,30,0,0,0,0.7000000000000001,4,149.01
2012,1,1,23,30,0,0,0,0.7000000000000001,4,155.86
2012,1,2,0,30,0,0,0,0.7000000000000001,4,157.6
2012,1,2,1,30,0,0,0,0.7000000000000001,3,153.18
2012,1,2,2,30,0,0,0,0.7000000000000001,3,144.92000000000002
2012,1,2,3,30,0,0,0,0.7000000000000001,3,135.02
2012,1,2,4,30,0,0,0,0.7000000000000001,3,124.54
2012,1,2,5,30,0,0,0,0.7000000000000001,3,114
2012,1,2,6,30,0,0,0,0.7000000000000001,3,103.75
2012,1,2,7,30,0,0,0,0.7000000000000001,4,94.09
2012,1,2,8,30,28,28,7,1,5,85.34
2012,1,2,9,30,20,20,0,1.8,7,77.92
2012,1,2,10,30,15,15,0,2.4000000000000004,8,72.27
2012,1,2,11,30,164,146,51,2.7,9,68.9
2012,1,2,12,30,150,142,22,3.2,10,68.14
2012,1,2,13,30,120,119,1,3.5,11,70.10000000000001
2012,1,2,14,30,13,13,0,3.4000000000000004,10,74.54
2012,1,2,15,30,16,16,0,2.9000000000000004,10,81.04
2012,1,2,16,30,0,0,0,2.4000000000000004,9,89.11
2012,1,2,17,30,0,0,0,1.8,8,98.31
2012,1,2,18,30,0,0,0,1.3,8,108.28
2012,1,2,19,30,0,0,0,1,8,118.69
2012,1,2,20,30,0,0,0,0.8,7,129.24
2012,1,2,21,30,0,0,0,0.7000000000000001,7,139.54
2012,1,2,22,30,0,0,0,0.7000000000000001,7,148.87
2012,1,2,23,30,0,0,0,0.7000000000000001,7,155.74
2012,1,3,0,30,0,0,0,0.7000000000000001,7,157.53
2012,1,3,1,30,0,0,0,0.8,7,153.15
2012,1,3,2,30,0,0,0,0.9,7,144.92000000000002
2012,1,3,3,30,0,0,0,0.9,7,135.04
2012,1,3,4,30,0,0,0,0.9,7,124.56
2012,1,3,5,30,0,0,0,0.8,7,114.02
