Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,224677,-,-,-,46.25,-119.1,-8,106,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.0.6
Year,Month,Day,Hour,Minute,GHI,DHI,DNI,Wind Speed,Temperature,Solar Zenith Angle
2012,1,1,0,30,0,0,0,1.6,2,155.98
2012,1,1,1,30,0,0,0,1.5,2,150.48
2012,1,1,2,30,0,0,0,1.5,2,141.9
2012,1,1,3,30,0,0,0,1.4000000000000001,2,132.01
2012,1,1,4,30,0,0,0,1.3,2,121.69
2012,1,1,5,30,0,0,0,1.3,1,111.39
2012,1,1,6,30,0,0,0,1.5,1,101.46000000000001
2012,1,1,7,30,0,0,0,1.8,1,92.19
2012,1,1,8,30,42,37,50,2.4000000000000004,3,83.94
2012,1,1,9,30,93,84,39,2.8000000000000003,5,77.11
2012,1,1,10,30,167,125,136,2.8000000000000003,6,72.18
2012,1,1,11,30,166,143,66,2.5,7,69.57000000000001
2012,1,1,12,30,185,146,112,1.7000000000000002,7,69.58
2012,1,1,13,30,155,127,91,1.3,6,72.19
2012,1,1,14,30,143,77,293,1.5,5,77.12
2012,1,1,15,30,29,29,0,1.6,4,83.95
2012,1,1,16,30,0,0,0,1.5,2,92.2
2012,1,1,17,30,0,0,0,1.4000000000000001,2,101.47
2012,1,1,18,30,0,0,0,1.4000000000000001,2,111.41
2012,1,1,19,30,0,0,0,1.4000000000000001,2,121.7
2012,1,1,20,30,0,0,0,1.5,2,132.01
2012,1,1,21,30,0,0,0,1.6,1,141.89000000000001
2012,1,1,22,30,0,0,0,1.7000000000000002,1,150.45000000000002
2012,1,1,23,30,0,0,0,1.8,1,155.92000000000002
2012,1,2,0,30,0,0,0,2,1,155.93
2012,1,2,1,30,0,0,0,2.1,1,150.47
2012,1,2,2,30,0,0,0,2.3000000000000003,1,141.91
2012,1,2,3,30,0,0,0,2.6,1,132.04
2012,1,2,4,30,0,0,0,2.6,1,121.71000000000001
2012,1,2,5,30,0,0,0,2.3000000000000003,1,111.42
2012,1,2,6,30,0,0,0,1.5,1,101.47
2012,1,2,7,30,0,0,0,1.1,1,92.19
2012,1,2,8,30,38,36,13,1.3,2,83.92
2012,1,2,9,30,67,67,0,1.6,4,77.08
2012,1,2,10,30,204,115,290,2.1,6,72.13
2012,1,2,11,30,36,36,0,2.4000000000000004,7,69.5
2012,1,2,12,30,256,124,375,2.2,7,69.48
2012,1,2,13,30,109,109,1,1.4000000000000001,7,72.07000000000001
2012,1,2,14,30,197,47,669,0.6000000000000001,6,77
2012,1,2,15,30,40,37,28,0.6000000000000001,4,83.81
2012,1,2,16,30,0,0,0,0.9,3,92.07000000000001
2012,1,2,17,30,0,0,0,1.1,3,101.33
2012,1,2,18,30,0,0,0,1.5,3,111.27
2012,1,2,19,30,0,0,0,2,3,121.56
2012,1,2,20,30,0,0,0,2.5,4,131.87
2012,1,2,21,30,0,0,0,2.8000000000000003,4,141.75
2012,1,2,22,30,0,0,0,2.8000000000000003,3,150.32
2012,1,2,23,30,0,0,0,2.7,3,155.81
2012,1,3,0,30,0,0,0,2.9000000000000004,3,155.86
2012,1,3,1,30,0,0,0,2.8000000000000003,3,150.45000000000002
2012,1,3,2,30,0,0,0,2.5,2,141.92000000000002
2012,1,3,3,30,0,0,0,2,2,132.05
2012,1,3,4,30,0,0,0,1.7000000000000002,2,121.73
2012,1,3,5,30,0,0,0,1.4000000000000001,2,111.43
