Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,84032,-,-,-,34.09,-114.86,-8,311,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.2.0
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Solar Zenith Angle,Fill Flag,Surface Albedo,Wind Speed,Precipitable Water,Wind Direction,Relative Humidity,Temperature,Pressure,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm),
2020,1,1,10,30,69,911,529,69,911,529,0,-3.9000000000000004,59.64,0,0.21,2.1,1.3,347,29.01,13.8,977,29.2255,22.8307,N/A
2020,1,1,11,30,71,927,574,71,927,574,0,-4.3,57.15,0,0.21,2.2,1.3,333,25.72,15.200000000000001,976,32.1440,25.1417,N/A
2020,1,1,12,30,115,746,509,73,913,555,0,-4.4,58.160000000000004,36,0.21,2.1,1.3,306,24.91,15.600000000000001,974,28.3533,22.1662,N/A
2020,1,1,13,30,92,769,447,71,874,475,0,-4.3,62.480000000000004,0,0.21,1.9000000000000001,1.3,282,25.34,15.5,973,24.2662,18.9238,N/A
2020,1,1,14,30,63,784,338,63,793,341,0,-3.9000000000000004,69.49,25,0.21,1.4000000000000001,1.3,291,27.91,14.5,972,17.3821,13.4690,N/A
2020,1,1,15,30,76,149,106,48,619,172,7,0.4,78.45,96,0.21,0.8,1.2000000000000002,308,40.56,13.600000000000001,972,5.0631,3.8667,N/A
2020,1,1,16,30,13,100,16,14,139,18,7,-0.2,88.53,32,0.21,1.1,1.2000000000000002,32,46.25,10.9,973,0.0000,0.0000,N/A
2020,1,1,17,30,0,0,0,0,0,0,7,-0.7000000000000001,100.12,0,0.21,1,1.2000000000000002,51,46.42,10.3,973,0.0000,0.0000,N/A
2020,1,1,18,30,0,0,0,0,0,0,0,-1.7000000000000002,111.97,0,0.21,0.5,1.2000000000000002,146,42.25,10.600000000000001,973,0.0000,0.0000,N/A
2020,1,1,19,30,0,0,0,0,0,0,7,-2.3000000000000003,124.18,0,0.21,0.6000000000000001,1.1,251,41.85,10.100000000000001,972,0.0000,0.0000,N/A
2020,1,1,20,30,0,0,0,0,0,0,7,-2,136.58,0,0.21,1,1.1,275,45.89,9,972,0.0000,0.0000,N/A
2020,1,1,21,30,0,0,0,0,0,0,0,-1.5,148.89000000000001,0,0.21,1.2000000000000002,1,292,52.300000000000004,7.7,972,0.0000,0.0000,N/A
2020,1,1,22,30,0,0,0,0,0,0,0,-1.7000000000000002,160.51,0,0.21,1.4000000000000001,1,306,54.78,6.800000000000001,972,0.0000,0.0000,N/A
2020,1,1,23,30,0,0,0,0,0,0,0,-1.6,168.49,0,0.21,1.6,0.9,317,57.2,6.2,971,0.0000,0.0000,N/A
2020,1,2,0,30,0,0,0,0,0,0,0,-1.6,164.85,0,0.21,1.7000000000000002,0.9,325,59.620000000000005,5.7,971,0.0000,0.0000,N/A
2020,1,2,1,30,0,0,0,0,0,0,0,-1.5,154.12,0,0.21,1.9000000000000001,0.9,329,61.660000000000004,5.300000000000001,971,0.0000,0.0000,N/A
2020,1,2,2,30,0,0,0,0,0,0,0,-1.1,141.98,0,0.21,2.2,0.8,332,64.75,5,971,0.0000,0.0000,N/A
2020,1,2,3,30,0,0,0,0,0,0,0,-0.30000000000000004,129.58,0,0.21,2.4000000000000004,0.8,336,69.86,4.7,972,0.0000,0.0000,N/A
2020,1,2,4,30,0,0,0,0,0,0,0,0.30000000000000004,117.26,0,0.21,2.4000000000000004,0.8,340,73.97,4.5,972,0.0000,0.0000,N/A
2020,1,2,5,30,0,0,0,0,0,0,0,0.30000000000000004,105.22,0,0.21,2.5,0.7000000000000001,346,74.85000000000001,4.4,973,0.0000,0.0000,N/A
2020,1,2,6,30,0,0,0,0,0,0,0,-0.2,93.66,0,0.21,2.9000000000000004,0.7000000000000001,351,66.49,5.6000000000000005,974,0.0000,0.0000,N/A
2020,1,2,7,30,32,565,103,32,565,103,0,-0.30000000000000004,82.75,0,0.21,3.7,0.7000000000000001,350,53.42,8.6,975,0.0000,0.0000,N/A
2020,1,2,8,30,47,805,280,47,805,280,0,-0.30000000000000004,73.16,0,0.21,4.6000000000000005,0.7000000000000001,350,42.59,12,976,13.9229,10.7333,N/A
2020,1,2,9,30,59,894,434,59,894,434,0,-0.9,65.2,0,0.21,5.800000000000001,0.8,177,34.38,14.700000000000001,976,23.1145,17.9887,N/A
2020,1,2,10,30,70,928,540,70,928,540,0,-2.1,59.59,0,0.21,6.5,0.8,3,28.07,16.400000000000002,976,29.8418,23.3127,N/A
2020,1,2,11,30,74,943,587,74,943,587,0,-3,57.07,0,0.21,6.2,0.8,2,24.89,17.3,975,32.8854,25.7226,N/A
2020,1,2,12,30,75,928,566,75,928,566,0,-3.8000000000000003,58.050000000000004,0,0.21,6,0.9,1,22.7,17.8,974,31.5470,24.6644,N/A
2020,1,2,13,30,72,889,485,72,889,485,0,-4.4,62.35,0,0.21,5.6000000000000005,0.9,1,21.54,17.900000000000002,974,26.3516,20.5519,N/A
2020,1,2,14,30,62,817,350,62,817,350,0,-4.6000000000000005,69.36,0,0.21,4.2,0.9,3,22.82,16.8,975,18.0198,13.9654,N/A
2020,1,2,15,30,46,655,179,46,655,179,0,-2.2,78.31,0,0.21,3.1,0.9,5,29.09,15.8,975,8.5546,6.5347,N/A
2020,1,2,16,30,15,172,20,15,172,20,0,-0.6000000000000001,88.4,0,0.21,1.8,1,10,46.19,10.5,976,0.0000,0.0000,N/A
2020,1,2,17,30,0,0,0,0,0,0,0,-1.1,99.98,0,0.21,1.8,1,10,48.63,9.200000000000001,977,0.0000,0.0000,N/A
2020,1,2,18,30,0,0,0,0,0,0,0,-1.2000000000000002,111.83,0,0.21,1.8,1,7,50.52,8.5,978,0.0000,0.0000,N/A
2020,1,2,19,30,0,0,0,0,0,0,7,-1.3,124.05,0,0.21,1.7000000000000002,1,4,52.730000000000004,7.800000000000001,979,0.0000,0.0000,N/A
2020,1,2,20,30,0,0,0,0,0,0,7,-1.3,136.44,0,0.21,1.7000000000000002,0.9,3,54.32,7.300000000000001,980,0.0000,0.0000,N/A
2020,1,2,21,30,0,0,0,0,0,0,0,-1.4000000000000001,148.76,0,0.21,1.7000000000000002,0.9,181,56.29,6.7,980,0.0000,0.0000,N/A
2020,1,2,22,30,0,0,0,0,0,0,0,-1.5,160.37,0,0.21,1.7000000000000002,0.9,357,57.53,6.300000000000001,981,0.0000,0.0000,N/A
2020,1,2,23,30,0,0,0,0,0,0,0,-1.6,168.38,0,0.21,1.7000000000000002,0.9,356,58.35,6,981,0.0000,0.0000,N/A
2020,1,3,0,30,0,0,0,0,0,0,0,-1.7000000000000002,164.85,0,0.21,1.7000000000000002,0.9,357,59.06,5.7,981,0.0000,0.0000,N/A
2020,1,3,1,30,0,0,0,0,0,0,0,-2,154.17000000000002,0,0.21,1.7000000000000002,0.9,179,59.76,5.2,982,0.0000,0.0000,N/A
2020,1,3,2,30,0,0,0,0,0,0,0,-2.4000000000000004,142.04,0,0.21,1.6,0.9,2,59.95,4.7,982,0.0000,0.0000,N/A
2020,1,3,3,30,0,0,0,0,0,0,0,-2.8000000000000003,129.64000000000001,0,0.21,1.6,0.9,6,60.07,4.3,982,0.0000,0.0000,N/A
2020,1,3,4,30,0,0,0,0,0,0,0,-3.1,117.31,0,0.21,1.6,0.9,14,60,4,983,0.0000,0.0000,N/A
2020,1,3,5,30,0,0,0,0,0,0,0,-3.3000000000000003,105.26,0,0.21,1.5,0.9,24,60.08,3.7,984,0.0000,0.0000,N/A
2020,1,3,6,30,0,0,0,0,0,0,0,-3.6,93.7,0,0.21,1.5,0.9,31,55.35,4.6000000000000005,984,0.0000,0.0000,N/A
2020,1,3,7,30,31,563,102,31,563,102,0,-2.3000000000000003,82.77,0,0.21,2.1,0.9,32,50.45,7.300000000000001,985,0.0000,0.0000,N/A
2020,1,3,8,30,50,766,272,47,800,279,0,-3,73.16,14,0.21,2.8000000000000003,0.9,28,38.77,10.5,986,13.5251,10.4266,N/A
2020,1,3,9,30,61,885,433,61,885,433,0,-3,65.17,0,0.21,2.7,0.9,25,32.06,13.4,986,23.0664,17.9517,N/A
2020,1,3,10,30,74,916,538,74,916,538,0,-3.1,59.53,0,0.21,2.4000000000000004,0.9,25,26.55,16.1,986,29.7415,23.2352,N/A
2020,1,3,11,30,78,933,586,78,933,586,0,-3.5,56.99,0,0.21,2.1,0.9,22,23.09,17.900000000000002,985,32.8428,25.6902,N/A
2020,1,3,12,30,78,921,567,78,921,567,0,-3.6,57.94,0,0.21,1.8,0.9,22,21.55,18.900000000000002,984,31.6213,24.7238,N/A
2020,1,3,13,30,76,879,486,76,879,486,0,-3.3000000000000003,62.22,0,0.21,1.7000000000000002,0.9,30,21.82,19,984,26.4284,20.6135,N/A
2020,1,3,14,30,69,796,351,69,796,351,0,-2.9000000000000004,69.22,0,0.21,1.2000000000000002,0.9,42,24.28,17.8,985,18.0935,14.0248,N/A
2020,1,3,15,30,66,375,143,51,622,179,7,2.7,78.17,86,0.21,0.7000000000000001,0.9,47,38.57,16.900000000000002,985,6.8381,5.2248,N/A
2020,1,3,16,30,13,55,15,16,147,20,7,-0.6000000000000001,88.27,71,0.22,0.7000000000000001,0.9,49,35.94,14.3,986,0.0000,0.0000,N/A
2020,1,3,17,30,0,0,0,0,0,0,7,-1.5,99.84,0,0.22,0.7000000000000001,0.9,29,35.82,13.3,986,0.0000,0.0000,N/A
2020,1,3,18,30,0,0,0,0,0,0,7,-1.7000000000000002,111.69,0,0.22,0.9,0.8,10,37.69,12.3,986,0.0000,0.0000,N/A
2020,1,3,19,30,0,0,0,0,0,0,7,-1.5,123.91,0,0.22,1.2000000000000002,0.8,179,41.14,11.200000000000001,987,0.0000,0.0000,N/A
2020,1,3,20,30,0,0,0,0,0,0,0,-1.3,136.3,0,0.22,1.4000000000000001,0.8,353,45.24,10,987,0.0000,0.0000,N/A
2020,1,3,21,30,0,0,0,0,0,0,4,-1.2000000000000002,148.62,0,0.22,1.5,0.8,350,49.230000000000004,8.9,987,0.0000,0.0000,N/A
2020,1,3,22,30,0,0,0,0,0,0,4,-1.1,160.23,0,0.22,1.6,0.8,348,52.58,8,987,0.0000,0.0000,N/A
2020,1,3,23,30,0,0,0,0,0,0,7,-1.1,168.25,0,0.22,1.6,0.8,349,55.07,7.300000000000001,986,0.0000,0.0000,N/A
2020,1,4,0,30,0,0,0,0,0,0,4,-1.2000000000000002,164.84,0,0.22,1.5,0.8,351,56.43,6.9,986,0.0000,0.0000,N/A
2020,1,4,1,30,0,0,0,0,0,0,4,-1.2000000000000002,154.20000000000002,0,0.22,1.5,0.8,354,56.93,6.7,986,0.0000,0.0000,N/A
2020,1,4,2,30,0,0,0,0,0,0,0,-1.3,142.09,0,0.22,1.4000000000000001,0.7000000000000001,356,57.36,6.5,986,0.0000,0.0000,N/A
2020,1,4,3,30,0,0,0,0,0,0,0,-1.4000000000000001,129.69,0,0.22,1.4000000000000001,0.7000000000000001,179,57.28,6.4,986,0.0000,0.0000,N/A
2020,1,4,4,30,0,0,0,0,0,0,0,-1.6,117.35000000000001,0,0.22,1.3,0.7000000000000001,3,56.67,6.4,986,0.0000,0.0000,N/A
2020,1,4,5,30,0,0,0,0,0,0,0,-1.7000000000000002,105.3,0,0.22,1.2000000000000002,0.7000000000000001,10,56.52,6.300000000000001,987,0.0000,0.0000,N/A
2020,1,4,6,30,0,0,0,0,0,0,0,-1.9000000000000001,93.73,0,0.22,1,0.7000000000000001,16,53.94,6.800000000000001,987,0.0000,0.0000,N/A
2020,1,4,7,30,37,508,101,37,508,101,0,-0.5,82.78,0,0.22,1.2000000000000002,0.7000000000000001,21,52.09,8.8,987,0.0000,0.0000,N/A
2020,1,4,8,30,58,765,280,58,765,280,0,-0.30000000000000004,73.15,0,0.22,1.3,0.7000000000000001,21,44.18,11.5,988,13.9242,10.7345,N/A
2020,1,4,9,30,68,874,436,68,874,436,0,-0.5,65.13,0,0.22,0.9,0.7000000000000001,189,37.46,13.8,988,23.2332,18.0821,N/A
2020,1,4,10,30,75,926,545,75,926,545,0,-0.4,59.47,0,0.22,0.8,0.7000000000000001,328,32.76,16,987,30.1389,23.5463,N/A
2020,1,4,11,30,77,944,593,77,944,593,0,-0.6000000000000001,56.89,0,0.22,1.1,0.7000000000000001,291,28.77,17.8,986,33.2519,26.0114,N/A
2020,1,4,12,30,77,937,576,77,937,576,0,-0.8,57.82,0,0.22,1.3,0.7000000000000001,293,26.57,18.8,985,32.1436,25.1336,N/A
2020,1,4,13,30,86,809,465,73,904,496,0,-0.7000000000000001,62.09,43,0.22,1.3,0.7000000000000001,311,26.68,18.900000000000002,985,25.3078,19.7412,N/A
2020,1,4,14,30,112,447,272,64,830,360,7,-0.4,69.07000000000001,32,0.22,1,0.7000000000000001,334,28.88,18,985,14.0396,10.8843,N/A
2020,1,4,15,30,63,420,150,49,667,187,7,3.8000000000000003,78.02,82,0.22,0.8,0.7000000000000001,345,41.06,17.2,985,7.1778,5.4857,N/A
2020,1,4,16,30,14,34,15,17,205,24,7,1.4000000000000001,88.14,79,0.23,1,0.7000000000000001,9,41.93,14.200000000000001,985,0.0000,0.0000,N/A
2020,1,4,17,30,0,0,0,0,0,0,7,0.4,99.69,0,0.23,1.1,0.7000000000000001,10,42.21,13,985,0.0000,0.0000,N/A
2020,1,4,18,30,0,0,0,0,0,0,7,0.4,111.55,0,0.23,1.2000000000000002,0.8,180,45.88,11.700000000000001,986,0.0000,0.0000,N/A
2020,1,4,19,30,0,0,0,0,0,0,4,0.4,123.77,0,0.23,1.4000000000000001,0.8,352,50.31,10.3,986,0.0000,0.0000,N/A
2020,1,4,20,30,0,0,0,0,0,0,0,0.4,136.16,0,0.23,1.5,0.8,352,54.94,9,986,0.0000,0.0000,N/A
2020,1,4,21,30,0,0,0,0,0,0,0,0.4,148.48,0,0.23,1.6,0.8,355,58.77,8,986,0.0000,0.0000,N/A
2020,1,4,22,30,0,0,0,0,0,0,0,0.4,160.08,0,0.23,1.6,0.8,180,62.04,7.2,986,0.0000,0.0000,N/A
2020,1,4,23,30,0,0,0,0,0,0,0,0.4,168.13,0,0.23,1.7000000000000002,0.8,2,64.66,6.6000000000000005,985,0.0000,0.0000,N/A
2020,1,5,0,30,0,0,0,0,0,0,0,0.4,164.82,0,0.23,1.7000000000000002,0.8,3,66.53,6.2,985,0.0000,0.0000,N/A
2020,1,5,1,30,0,0,0,0,0,0,0,0.4,154.24,0,0.23,1.7000000000000002,0.8,2,68.27,5.800000000000001,985,0.0000,0.0000,N/A
2020,1,5,2,30,0,0,0,0,0,0,0,0.30000000000000004,142.13,0,0.23,1.8,0.9,179,69.25,5.5,985,0.0000,0.0000,N/A
2020,1,5,3,30,0,0,0,0,0,0,0,0.2,129.73,0,0.23,1.9000000000000001,0.9,355,69.41,5.300000000000001,985,0.0000,0.0000,N/A
2020,1,5,4,30,0,0,0,0,0,0,0,-0.1,117.4,0,0.23,2.1,0.9,351,68.4,5.300000000000001,985,0.0000,0.0000,N/A
2020,1,5,5,30,0,0,0,0,0,0,0,-0.30000000000000004,105.33,0,0.23,2.2,0.9,349,67.88,5.2,985,0.0000,0.0000,N/A
2020,1,5,6,30,0,0,0,0,0,0,0,-0.4,93.75,0,0.23,2.3000000000000003,0.9,349,62.480000000000004,6.2,986,0.0000,0.0000,N/A
2020,1,5,7,30,37,502,100,37,502,100,0,0.2,82.79,0,0.23,3,0.8,347,54.93,8.8,986,0.0000,0.0000,N/A
2020,1,5,8,30,58,759,278,58,759,278,0,0.4,73.14,0,0.23,3.3000000000000003,0.8,346,45.59,11.8,986,13.8260,10.6589,N/A
2020,1,5,9,30,73,854,433,73,854,433,0,0.8,65.09,0,0.23,2.8000000000000003,0.8,345,38.800000000000004,14.700000000000001,986,23.0802,17.9636,N/A
2020,1,5,10,30,86,891,540,86,891,540,0,0.8,59.4,0,0.23,2.6,0.8,341,32.8,17.3,985,29.8743,23.3405,N/A
2020,1,5,11,30,87,914,588,87,914,588,0,0.4,56.79,0,0.23,2.6,0.8,335,28.650000000000002,19,984,32.9882,25.8063,N/A
2020,1,5,12,30,86,912,573,86,912,573,0,0.30000000000000004,57.69,0,0.23,2.7,0.7000000000000001,335,27.04,19.8,983,31.9982,25.0214,N/A
2020,1,5,13,30,81,883,496,81,883,496,0,0.2,61.940000000000005,0,0.23,3,0.7000000000000001,342,26.8,19.900000000000002,983,27.0211,21.0797,N/A
2020,1,5,14,30,70,807,360,70,807,360,0,0.2,68.93,0,0.23,2.4000000000000004,0.7000000000000001,353,28.78,18.7,983,18.6044,14.4256,N/A
2020,1,5,15,30,53,639,187,53,639,187,0,3.5,77.87,0,0.23,1.7000000000000002,0.7000000000000001,359,39.4,17.5,983,8.9549,6.8457,N/A
2020,1,5,16,30,19,186,25,19,186,25,0,2.7,88,0,0.23,1.8,0.6000000000000001,10,52.160000000000004,12.200000000000001,984,0.0000,0.0000,N/A
2020,1,5,17,30,0,0,0,0,0,0,0,1.6,99.55,0,0.23,2.1,0.6000000000000001,9,53.7,10.600000000000001,984,0.0000,0.0000,N/A
2020,1,5,18,30,0,0,0,0,0,0,0,1.2000000000000002,111.4,0,0.23,2.4000000000000004,0.6000000000000001,182,56.28,9.5,985,0.0000,0.0000,N/A
2020,1,5,19,30,0,0,0,0,0,0,0,0.8,123.63000000000001,0,0.23,2.7,0.5,353,57.82,8.700000000000001,986,0.0000,0.0000,N/A
2020,1,5,20,30,0,0,0,0,0,0,0,0.5,136.02,0,0.23,2.8000000000000003,0.5,350,59.25,8,986,0.0000,0.0000,N/A
2020,1,5,21,30,0,0,0,0,0,0,0,0.2,148.33,0,0.23,2.8000000000000003,0.5,350,60.480000000000004,7.4,987,0.0000,0.0000,N/A
2020,1,5,22,30,0,0,0,0,0,0,0,-0.2,159.93,0,0.23,2.8000000000000003,0.4,352,60.83,6.800000000000001,986,0.0000,0.0000,N/A
2020,1,5,23,30,0,0,0,0,0,0,0,-1,167.99,0,0.23,2.8000000000000003,0.4,354,59.47,6.300000000000001,986,0.0000,0.0000,N/A
2020,1,6,0,30,0,0,0,0,0,0,0,-2,164.79,0,0.23,2.9000000000000004,0.4,354,56.97,5.9,986,0.0000,0.0000,N/A
2020,1,6,1,30,0,0,0,0,0,0,0,-2.8000000000000003,154.26,0,0.23,3.1,0.4,350,54.11,5.800000000000001,986,0.0000,0.0000,N/A
2020,1,6,2,30,0,0,0,0,0,0,0,-3.4000000000000004,142.17000000000002,0,0.23,3.5,0.30000000000000004,345,51.660000000000004,5.800000000000001,986,0.0000,0.0000,N/A
2020,1,6,3,30,0,0,0,0,0,0,0,-3.9000000000000004,129.77,0,0.23,3.8000000000000003,0.30000000000000004,342,49.84,5.800000000000001,986,0.0000,0.0000,N/A
2020,1,6,4,30,0,0,0,0,0,0,0,-4.2,117.43,0,0.23,3.8000000000000003,0.30000000000000004,341,49.24,5.6000000000000005,987,0.0000,0.0000,N/A
2020,1,6,5,30,0,0,0,0,0,0,0,-4.5,105.36,0,0.23,3.7,0.30000000000000004,340,49.13,5.300000000000001,987,0.0000,0.0000,N/A
2020,1,6,6,30,0,0,0,0,0,0,0,-4.800000000000001,93.76,0,0.23,4.1000000000000005,0.30000000000000004,341,45.19,6.2,988,0.0000,0.0000,N/A
2020,1,6,7,30,34,591,108,34,591,108,0,-4.800000000000001,82.79,0,0.23,4.9,0.30000000000000004,344,38.26,8.6,989,0.0000,0.0000,N/A
2020,1,6,8,30,53,819,291,53,819,291,0,-4.5,73.11,0,0.23,5.300000000000001,0.4,352,32.01,11.600000000000001,989,14.4766,11.1610,N/A
2020,1,6,9,30,67,911,451,67,911,451,0,-3.9000000000000004,65.04,0,0.23,5.4,0.4,184,27.36,14.700000000000001,990,24.0486,18.7181,N/A
2020,1,6,10,30,76,951,561,76,951,561,0,-4.6000000000000005,59.32,0,0.23,5.300000000000001,0.4,12,22.25,17.2,989,31.0502,24.2603,N/A
2020,1,6,11,30,77,972,611,77,972,611,0,-6.1000000000000005,56.68,0,0.23,5,0.4,14,17.92,18.8,988,34.2975,26.8318,N/A
2020,1,6,12,30,78,963,595,78,963,595,0,-7,57.550000000000004,0,0.23,4.7,0.4,12,16.04,19.5,987,33.2511,26.0029,N/A
2020,1,6,13,30,74,918,508,74,918,508,0,-7,61.79,0,0.23,4.4,0.5,10,16.01,19.5,987,27.7014,21.6125,N/A
2020,1,6,14,30,66,846,372,66,846,372,0,-6.4,68.77,0,0.23,3.2,0.5,5,18.47,18,987,19.2511,14.9298,N/A
2020,1,6,15,30,50,688,196,50,688,196,0,-1.3,77.72,0,0.23,2.2,0.5,2,29.080000000000002,16.8,987,9.3933,7.1828,N/A
2020,1,6,16,30,19,222,27,19,222,27,0,-1.1,87.85000000000001,0,0.23,1.9000000000000001,0.5,346,42.79,11.100000000000001,987,0.0000,0.0000,N/A
2020,1,6,17,30,0,0,0,0,0,0,0,-2.2,99.4,0,0.23,2.2,0.5,343,43.01,9.8,987,0.0000,0.0000,N/A
2020,1,6,18,30,0,0,0,0,0,0,0,-2.7,111.25,0,0.23,2.4000000000000004,0.5,343,43.81,9,987,0.0000,0.0000,N/A
2020,1,6,19,30,0,0,0,0,0,0,0,-3,123.48,0,0.23,2.6,0.5,346,44.42,8.4,987,0.0000,0.0000,N/A
2020,1,6,20,30,0,0,0,0,0,0,0,-3.3000000000000003,135.88,0,0.23,2.9000000000000004,0.5,349,44.59,8,987,0.0000,0.0000,N/A
2020,1,6,21,30,0,0,0,0,0,0,0,-3.6,148.18,0,0.23,3.1,0.5,353,45.35,7.5,987,0.0000,0.0000,N/A
2020,1,6,22,30,0,0,0,0,0,0,0,-3.7,159.77,0,0.23,3.1,0.5,355,46.04,7.1000000000000005,986,0.0000,0.0000,N/A
2020,1,6,23,30,0,0,0,0,0,0,0,-3.9000000000000004,167.85,0,0.23,3,0.5,358,47.1,6.6000000000000005,986,0.0000,0.0000,N/A
2020,1,7,0,30,0,0,0,0,0,0,0,-4,164.76,0,0.23,2.8000000000000003,0.5,180,48.230000000000004,6.1000000000000005,986,0.0000,0.0000,N/A
2020,1,7,1,30,0,0,0,0,0,0,0,-4.2,154.28,0,0.23,2.7,0.5,0,49.050000000000004,5.7,986,0.0000,0.0000,N/A
2020,1,7,2,30,0,0,0,0,0,0,0,-4.3,142.21,0,0.23,2.6,0.5,0,49.800000000000004,5.300000000000001,985,0.0000,0.0000,N/A
2020,1,7,3,30,0,0,0,0,0,0,0,-4.5,129.81,0,0.23,2.7,0.5,1,50.21,5,985,0.0000,0.0000,N/A
2020,1,7,4,30,0,0,0,0,0,0,0,-4.7,117.47,0,0.23,2.7,0.5,2,50.26,4.800000000000001,985,0.0000,0.0000,N/A
2020,1,7,5,30,0,0,0,0,0,0,0,-4.800000000000001,105.38,0,0.23,2.8000000000000003,0.5,4,50.71,4.5,985,0.0000,0.0000,N/A
2020,1,7,6,30,0,0,0,0,0,0,0,-5,93.77,0,0.23,3.2,0.5,6,46.79,5.5,985,0.0000,0.0000,N/A
2020,1,7,7,30,35,554,105,35,554,105,0,-4.7,82.78,0,0.23,3.9000000000000004,0.5,8,39.68,8.200000000000001,984,0.0000,0.0000,N/A
2020,1,7,8,30,55,800,288,55,800,288,0,-4.9,73.09,0,0.23,4,0.5,11,31.87,11.3,984,14.3300,11.0484,N/A
2020,1,7,9,30,69,891,446,69,891,446,0,-4.4,64.99,0,0.23,3.5,0.5,19,26.97,14.4,984,23.7907,18.5182,N/A
