Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,179961,-,-,-,42.57,-123.82,-8,1055,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.0.6
Year,Month,Day,Hour,Minute,GHI,DHI,DNI,Wind Speed,Temperature,Solar Zenith Angle
2012,1,1,0,30,0,0,0,0,-1,160.32
2012,1,1,1,30,0,0,0,0,-1,155.47
2012,1,1,2,30,0,0,0,0,-1,146.51
2012,1,1,3,30,0,0,0,0,-1,136
2012,1,1,4,30,0,0,0,0,-1,125.02
2012,1,1,5,30,0,0,0,0,-1,114.03
2012,1,1,6,30,0,0,0,0,-1,103.35000000000001
2012,1,1,7,30,0,0,0,0,0,93.26
2012,1,1,8,30,28,28,0,0,0,84.08
2012,1,1,9,30,48,48,0,0,2,76.23
2012,1,1,10,30,271,106,486,0,4,70.2
2012,1,1,11,30,321,136,464,0,6,66.52
2012,1,1,12,30,319,156,395,0,7,65.61
2012,1,1,13,30,311,129,477,0,8,67.58
2012,1,1,14,30,225,105,392,0,8,72.2
2012,1,1,15,30,108,71,189,0.4,6,78.97
2012,1,1,16,30,20,20,0,0.9,4,87.36
2012,1,1,17,30,0,0,0,0.9,2,96.92
2012,1,1,18,30,0,0,0,0.7000000000000001,1,107.27
2012,1,1,19,30,0,0,0,0.5,1,118.09
2012,1,1,20,30,0,0,0,0.2,0,129.12
2012,1,1,21,30,0,0,0,0,0,139.99
2012,1,1,22,30,0,0,0,0,0,150.08
2012,1,1,23,30,0,0,0,0,0,157.9
2012,1,2,0,30,0,0,0,0.1,0,160.25
2012,1,2,1,30,0,0,0,0.1,0,155.46
2012,1,2,2,30,0,0,0,0,0,146.53
2012,1,2,3,30,0,0,0,0,0,136.04
