Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,256822,-,-,-,48.85,-117.06,-8,1557,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.0.6
Year,Month,Day,Hour,Minute,GHI,DHI,DNI,Wind Speed,Temperature,Solar Zenith Angle
2012,1,1,0,30,0,0,0,0.2,-12,153.08
2012,1,1,1,30,0,0,0,0.2,-12,147.68
2012,1,1,2,30,0,0,0,0.1,-12,139.55
2012,1,1,3,30,0,0,0,0.1,-12,130.18
2012,1,1,4,30,0,0,0,0.1,-12,120.36
2012,1,1,5,30,0,0,0,0.1,-12,110.57000000000001
2012,1,1,6,30,0,0,0,0.1,-12,101.15
2012,1,1,7,30,0,0,0,0.1,-13,92.42
2012,1,1,8,30,71,28,465,0.1,-12,84.74
2012,1,1,9,30,183,48,680,0.1,-10,78.5
2012,1,1,10,30,269,60,762,0.1,-8,74.13
2012,1,1,11,30,151,128,75,0.1,-7,72.01
2012,1,1,12,30,173,127,150,0.1,-6,72.35000000000001
2012,1,1,13,30,180,97,322,0.1,-6,75.11
2012,1,1,14,30,83,66,95,0.1,-6,80.04
2012,1,1,15,30,21,20,18,0.1,-8,86.71000000000001
2012,1,1,16,30,0,0,0,0.1,-9,94.72
2012,1,1,17,30,0,0,0,0.1,-9,103.67
2012,1,1,18,30,0,0,0,0.1,-9,113.22
2012,1,1,19,30,0,0,0,0.1,-9,123.05
2012,1,1,20,30,0,0,0,0.1,-9,132.8
2012,1,1,21,30,0,0,0,0.1,-9,141.92000000000002
2012,1,1,22,30,0,0,0,0.2,-9,149.46
2012,1,1,23,30,0,0,0,0.1,-9,153.74
2012,1,2,0,30,0,0,0,0.1,-9,153.03
2012,1,2,1,30,0,0,0,0.1,-10,147.66
2012,1,2,2,30,0,0,0,0.1,-10,139.56
2012,1,2,3,30,0,0,0,0.1,-10,130.2
2012,1,2,4,30,0,0,0,0.30000000000000004,-10,120.38
2012,1,2,5,30,0,0,0,0.4,-11,110.59
2012,1,2,6,30,0,0,0,0.5,-11,101.16
2012,1,2,7,30,0,0,0,0.6000000000000001,-12,92.42
2012,1,2,8,30,72,28,475,0.4,-10,84.72
2012,1,2,9,30,186,48,692,0.2,-7,78.46000000000001
2012,1,2,10,30,209,86,448,0.2,-5,74.07000000000001
2012,1,2,11,30,168,131,120,0.2,-4,71.93
2012,1,2,12,30,312,63,816,0.2,-3,72.25
2012,1,2,13,30,254,57,764,0.1,-3,75
2012,1,2,14,30,113,59,309,0.2,-4,79.91
2012,1,2,15,30,30,22,130,0.5,-5,86.58
2012,1,2,16,30,0,0,0,0.8,-6,94.58
2012,1,2,17,30,0,0,0,1,-7,103.53
2012,1,2,18,30,0,0,0,1,-7,113.08
2012,1,2,19,30,0,0,0,0.8,-7,122.91
2012,1,2,20,30,0,0,0,0.4,-6,132.66
2012,1,2,21,30,0,0,0,0.2,-5,141.78
2012,1,2,22,30,0,0,0,0.1,-4,149.33
2012,1,2,23,30,0,0,0,0.2,-4,153.64000000000001
2012,1,3,0,30,0,0,0,0.2,-4,152.97
2012,1,3,1,30,0,0,0,0.1,-4,147.64000000000001
2012,1,3,2,30,0,0,0,0.1,-5,139.56
2012,1,3,3,30,0,0,0,0.2,-5,130.21
2012,1,3,4,30,0,0,0,0.30000000000000004,-6,120.39
2012,1,3,5,30,0,0,0,0.5,-7,110.59
2012,1,3,6,30,0,0,0,0.6000000000000001,-7,101.16
2012,1,3,7,30,0,0,0,0.7000000000000001,-7,92.41
2012,1,3,8,30,11,11,0,0.6000000000000001,-6,84.69
2012,1,3,9,30,44,44,0,0.30000000000000004,-5,78.42
2012,1,3,10,30,39,39,0,0.1,-3,74.01
2012,1,3,11,30,157,130,84,0.1,-3,71.84
2012,1,3,12,30,143,125,59,0.1,-2,72.14
2012,1,3,13,30,85,85,0,0.1,-2,74.88
2012,1,3,14,30,25,25,0,0.1,-2,79.78
2012,1,3,15,30,7,7,0,0.1,-3,86.44
2012,1,3,16,30,0,0,0,0.30000000000000004,-3,94.44
2012,1,3,17,30,0,0,0,0.4,-4,103.39
2012,1,3,18,30,0,0,0,0.4,-4,112.94
2012,1,3,19,30,0,0,0,0.5,-4,122.77
2012,1,3,20,30,0,0,0,0.6000000000000001,-4,132.51
