Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone
1990,1,3,1,0,0,0,4.1,-11.1,3
1990,1,3,2,0,0,0,3.2,-11.5,3
1990,1,3,3,0,0,0,2.4,-11.8,3
1990,1,3,4,0,0,0,1.5,-12.2,3
1990,1,3,5,0,0,0,1,-12.6,3
1990,1,3,6,0,0,0,0.5,-12.9,3
1990,1,3,7,0,0,0,0,-13.3,3
1990,1,3,8,45,45,0,0,-9.6,3
1990,1,3,9,147,126,69,0,-5.9,3
1990,1,3,10,331,140,476,0,-2.2,3
1990,1,3,11,384,164,486,2.6,-2,3
1990,1,3,12,432,106,713,5.1,-1.9,3
1990,1,3,13,26,26,0,7.7,-1.7,3
1990,1,3,14,18,18,0,5.5,-2.8,3
1990,1,3,15,68,68,0,3.2,-3.9,3
1990,1,3,16,10,10,0,1,-5,3
1990,1,3,17,0,0,0,1.4,-6.3,3
1990,1,3,18,0,0,0,1.7,-7.6,3
1990,1,3,19,0,0,0,2.1,-8.9,3
1990,1,3,20,0,0,0,2.3,-9.6,3
1990,1,3,21,0,0,0,2.4,-10.4,3
1990,1,3,22,0,0,0,2.6,-11.1,3
1990,1,3,23,0,0,0,3.5,-10,3
1990,1,4,0,0,0,0,4.3,-8.9,3
1990,1,4,1,0,0,0,5.2,-7.8,3
1990,1,4,2,0,0,0,3.5,-10.4,3
1990,1,4,3,0,0,0,1.7,-13,3
1990,1,4,4,0,0,0,0,-15.6,3
1990,1,4,5,0,0,0,0.5,-14.5,3
1990,1,4,6,0,0,0,1,-13.3,3
1990,1,4,7,0,0,0,1.5,-12.2,3
1990,1,4,8,165,37,751,1.5,-9.1,3
1990,1,4,9,327,54,898,1.5,-5.9,3
1990,1,4,10,339,133,512,1.5,-2.8,3
1990,1,4,11,439,90,769,2.2,-1.9,3
1990,1,4,12,426,115,679,2.9,-0.9,3
1990,1,4,13,352,140,511,3.6,0,3
1990,1,4,14,270,103,512,4.6,-1.9,3
1990,1,4,15,149,57,463,5.7,-3.7,3
1990,1,4,16,23,23,0,6.7,-5.6,3
1990,1,4,17,0,0,0,5.3,-6.5,3
1990,1,4,18,0,0,0,4,-7.4,3
1990,1,4,19,0,0,0,2.6,-8.3,3
1990,1,4,20,0,0,0,2.1,-8.9,3
1990,1,4,21,0,0,0,1.5,-9.4,3
1990,1,4,22,0,0,0,1,-10,3
1990,1,4,23,0,0,0,1.4,-10.7,3
1990,1,5,0,0,0,0,1.7,-11.5,5
1990,1,5,1,0,0,0,2.1,-12.2,5
1990,1,5,2,0,0,0,2.1,-12.6,5
1990,1,5,3,0,0,0,2.1,-12.9,5
1990,1,5,4,0,0,0,2.1,-13.3,5
1990,1,5,5,0,0,0,1.9,-13.7,5
1990,1,5,6,0,0,0,1.7,-14,5
1990,1,5,7,0,0,0,1.5,-14.4,5
1990,1,5,8,159,34,730,1,-14,5
1990,1,5,9,318,48,885,0.5,-13.7,5
1990,1,5,10,440,57,952,0,-13.3,5
1990,1,5,11,508,62,981,0,-12.6,5
1990,1,5,12,514,63,981,0,-11.8,5
1990,1,5,13,459,61,954,0,-11.1,5
1990,1,5,14,300,66,714,0.9,-12.2,5
1990,1,5,15,151,58,461,1.7,-13.3,5
1990,1,5,16,25,25,0,2.6,-14.4,5
1990,1,5,17,0,0,0,2.1,-16.1,5
1990,1,5,18,0,0,0,1.5,-17.7,5
1990,1,5,19,0,0,0,1,-19.4,5
1990,1,5,20,0,0,0,0.7,-19.6,5
1990,1,5,21,0,0,0,0.3,-19.8,5
1990,1,5,22,0,0,0,0,-20,5
1990,1,5,23,0,0,0,0.7,-20.6,5
1990,1,6,0,0,0,0,1.4,-21.1,5
1990,1,6,1,0,0,0,2.1,-21.7,5
1990,1,6,2,0,0,0,2.1,-22.2,5
1990,1,6,3,0,0,0,2.1,-22.8,5
1990,1,6,4,0,0,0,2.1,-23.3,5
1990,1,6,5,0,0,0,1.4,-22.6,5
1990,1,6,6,0,0,0,0.7,-21.8,5
1990,1,6,7,0,0,0,0,-21.1,5
1990,1,6,8,153,43,640,1,-18.1,5
1990,1,6,9,314,61,829,2.1,-15.2,5
1990,1,6,10,437,72,904,3.1,-12.2,5
1990,1,6,11,447,88,785,3.3,-10.2,5
1990,1,6,12,458,84,810,3.4,-8.1,5
1990,1,6,13,393,92,716,3.6,-6.1,5
1990,1,6,14,275,105,513,3.3,-7.4,5
1990,1,6,15,197,45,745,2.9,-8.7,5
1990,1,6,16,34,34,0,2.6,-10,5
1990,1,6,17,0,0,0,2.9,-10.6,5
1990,1,6,18,0,0,0,3.3,-11.1,5
1990,1,6,19,0,0,0,3.6,-11.7,5
1990,1,6,20,0,0,0,2.9,-11.5,5
1990,1,6,21,0,0,0,2.2,-11.3,5
1990,1,6,22,0,0,0,1.5,-11.1,5
1990,1,6,23,0,0,0,1,-11.5,5
1990,1,7,0,0,0,0,0.5,-11.8,5
1990,1,7,1,0,0,0,0,-12.2,5
1990,1,7,2,0,0,0,0,-13.9,5
1990,1,7,3,0,0,0,0,-15.5,5
1990,1,7,4,0,0,0,0,-17.2,5
1990,1,7,5,0,0,0,0.5,-17.4,5
1990,1,7,6,0,0,0,1,-17.6,5
1990,1,7,7,0,0,0,1.5,-17.8,5
1990,1,7,8,144,58,499,1,-14.6,5
1990,1,7,9,226,112,370,0.5,-11.5,5
1990,1,7,10,244,184,147,0,-8.3,5
1990,1,7,11,72,72,0,0.9,-7.6,5
1990,1,7,12,52,52,0,1.7,-6.8,5
1990,1,7,13,17,17,0,2.6,-6.1,5
1990,1,7,14,10,10,0,2.6,-7.4,5
1990,1,7,15,63,63,0,2.6,-8.7,5
1990,1,7,16,10,10,0,2.6,-10,5
1990,1,7,17,0,0,0,2.4,-11.7,5
1990,1,7,18,0,0,0,2.3,-13.3,5
1990,1,7,19,0,0,0,2.1,-15,5
1990,1,7,20,0,0,0,1.4,-16.3,5
1990,1,7,21,0,0,0,0.7,-17.6,5
1990,1,7,22,0,0,0,0,-18.9,5
1990,1,7,23,0,0,0,0,-19.3,5
1990,1,8,0,0,0,0,0,-19.6,5
1990,1,8,1,0,0,0,0,-20,5
1990,1,8,2,0,0,0,0,-20.2,5
1990,1,8,3,0,0,0,0,-20.4,5
1990,1,8,4,0,0,0,0,-20.6,5
1990,1,8,5,0,0,0,0,-20.6,5
1990,1,8,6,0,0,0,0,-20.6,5
1990,1,8,7,0,0,0,0,-20.6,5
1990,1,8,8,161,42,689,0.5,-17.6,5
1990,1,8,9,327,58,872,1,-14.7,5
1990,1,8,10,454,67,954,1.5,-11.7,5
1990,1,8,11,526,72,986,1.5,-10.2,5
1990,1,8,12,534,72,991,1.5,-8.7,5
1990,1,8,13,478,68,968,1.5,-7.2,5
1990,1,8,14,364,60,904,1.5,-7.8,5
1990,1,8,15,206,46,762,1.5,-8.3,5
1990,1,8,16,39,18,387,1.5,-8.9,5
1990,1,8,17,0,0,0,1.5,-10.6,5
1990,1,8,18,0,0,0,1.5,-12.2,5
1990,1,8,19,0,0,0,1.5,-13.9,5
1990,1,8,20,0,0,0,1.5,-14.6,5
1990,1,8,21,0,0,0,1.5,-15.4,5
1990,1,8,22,0,0,0,1.5,-16.1,5
1990,1,8,23,0,0,0,1.9,-15.9,5
1990,1,9,0,0,0,0,2.2,-15.8,3
1990,1,9,1,0,0,0,2.6,-15.6,3
1990,1,9,2,0,0,0,2.2,-15.8,3
1990,1,9,3,0,0,0,1.9,-15.9,3
1990,1,9,4,0,0,0,1.5,-16.1,3
1990,1,9,5,0,0,0,1.9,-14.8,3
1990,1,9,6,0,0,0,2.2,-13.5,3
1990,1,9,7,0,0,0,2.6,-12.2,3
1990,1,9,8,155,39,674,1.7,-9.8,3
1990,1,9,9,314,55,839,0.9,-7.4,3
1990,1,9,10,436,64,912,0,-5,3
1990,1,9,11,505,68,946,0.5,-2.6,3
1990,1,9,12,421,139,603,1,-0.2,3
1990,1,9,13,461,65,928,1.5,2.2,3
1990,1,9,14,264,123,414,1.9,1.5,3
1990,1,9,15,201,43,744,2.2,0.7,3
1990,1,9,16,40,18,395,2.6,0,3
1990,1,9,17,0,0,0,2.6,-0.4,3
1990,1,9,18,0,0,0,2.6,-0.7,3
1990,1,9,19,0,0,0,2.6,-1.1,3
1990,1,9,20,0,0,0,1.7,-2.2,3
1990,1,9,21,0,0,0,0.9,-3.3,3
1990,1,9,22,0,0,0,0,-4.4,3
1990,1,9,23,0,0,0,0.9,-2.9,3
1990,1,10,0,0,0,0,1.7,-1.5,3
1990,1,10,1,0,0,0,2.6,0,3
1990,1,10,2,0,0,0,2.2,-0.6,3
1990,1,10,3,0,0,0,1.9,-1.1,3
1990,1,10,4,0,0,0,1.5,-1.7,3
1990,1,10,5,0,0,0,2,-0.8,3
1990,1,10,6,0,0,0,2.6,0.2,3
1990,1,10,7,0,0,0,3.1,1.1,3
1990,1,10,8,163,33,747,3.1,3.3,3
1990,1,10,9,325,45,903,3.1,5.6,3
1990,1,10,10,448,51,970,3.1,7.8,3
1990,1,10,11,516,57,991,3.3,8.5,3
1990,1,10,12,524,58,989,3.4,9.3,3
1990,1,10,13,470,57,962,3.6,10,3
1990,1,10,14,362,49,916,4.8,9.3,3
1990,1,10,15,209,40,786,6,8.5,3
1990,1,10,16,44,19,429,7.2,7.8,3
1990,1,10,17,0,0,0,6,7.1,3
1990,1,10,18,0,0,0,4.8,6.3,3
1990,1,10,19,0,0,0,3.6,5.6,3
1990,1,10,20,0,0,0,3.4,5,3
1990,1,10,21,0,0,0,3.3,4.5,3
1990,1,10,22,0,0,0,3.1,3.9,3
1990,1,10,23,0,0,0,2.8,3.3,3
1990,1,11,0,0,0,0,2.4,2.8,0
1990,1,11,1,0,0,0,2.1,2.2,0
1990,1,11,2,0,0,0,2.4,0.7,0
1990,1,11,3,0,0,0,2.8,-0.7,0
1990,1,11,4,0,0,0,3.1,-2.2,0
1990,1,11,5,0,0,0,3.4,-2.2,0
1990,1,11,6,0,0,0,3.8,-2.2,0
1990,1,11,7,0,0,0,4.1,-2.2,0
1990,1,11,8,10,10,0,3.9,0.6,0
1990,1,11,9,43,43,0,3.8,3.3,0
1990,1,11,10,46,46,0,3.6,6.1,0
1990,1,11,11,22,22,0,3.6,6.8,0
1990,1,11,12,134,134,0,3.6,7.6,0
1990,1,11,13,175,166,22,3.6,8.3,0
1990,1,11,14,87,87,0,3.6,6.8,0
1990,1,11,15,16,16,0,3.6,5.4,0
1990,1,11,16,3,3,0,3.6,3.9,0
1990,1,11,17,0,0,0,3.8,2.4,0
1990,1,11,18,0,0,0,3.9,0.9,0
1990,1,11,19,0,0,0,4.1,-0.6,0
1990,1,11,20,0,0,0,3.4,-1.3,0
1990,1,11,21,0,0,0,2.8,-2.1,0
1990,1,11,22,0,0,0,2.1,-2.8,0
1990,1,11,23,0,0,0,2.3,-2.6,0
1990,1,12,0,0,0,0,2.4,-2.4,0
1990,1,12,1,0,0,0,2.6,-2.2,0
1990,1,12,2,0,0,0,2.4,-2.9,0
1990,1,12,3,0,0,0,2.3,-3.7,0
1990,1,12,4,0,0,0,2.1,-4.4,0
1990,1,12,5,0,0,0,2.4,-4.4,0
1990,1,12,6,0,0,0,2.8,-4.4,0
1990,1,12,7,0,0,0,3.1,-4.4,0
1990,1,12,8,169,40,736,3.4,-0.7,0
1990,1,12,9,337,57,895,3.8,3,0
1990,1,12,10,464,67,961,4.1,6.7,0
1990,1,12,11,372,195,378,3.4,7.8,0
1990,1,12,12,279,223,117,2.8,8.9,0
1990,1,12,13,262,201,139,2.1,10,0
1990,1,12,14,225,152,210,2.9,9.1,0
1990,1,12,15,44,44,0,3.8,8.1,0
1990,1,12,16,37,24,201,4.6,7.2,0
1990,1,12,17,0,0,0,4.1,4.4,0
1990,1,12,18,0,0,0,3.6,1.7,0
1990,1,12,19,0,0,0,3.1,-1.1,0
1990,1,12,20,0,0,0,3.4,-1.3,0
1990,1,12,21,0,0,0,3.8,-1.5,0
1990,1,12,22,0,0,0,4.1,-1.7,0
1990,1,12,23,0,0,0,4.1,-1.9,0
1990,1,13,0,0,0,0,4.1,-2,0
1990,1,13,1,0,0,0,4.1,-2.2,0
1990,1,13,2,0,0,0,4.5,-2.8,0
1990,1,13,3,0,0,0,4.8,-3.3,0
1990,1,13,4,0,0,0,5.2,-3.9,0
1990,1,13,5,0,0,0,5,-3,0
1990,1,13,6,0,0,0,4.8,-2,0
1990,1,13,7,0,0,0,4.6,-1.1,0
1990,1,13,8,80,68,68,4.1,0.7,0
1990,1,13,9,82,82,0,3.6,2.6,0
1990,1,13,10,52,52,0,3.1,4.4,0
1990,1,13,11,297,222,159,2.9,5.2,0
1990,1,13,12,544,73,983,2.8,5.9,0
1990,1,13,13,494,68,973,2.6,6.7,0
1990,1,13,14,385,60,927,2.2,5.9,0
1990,1,13,15,228,46,811,1.9,5.2,0
1990,1,13,16,54,21,488,1.5,4.4,0
1990,1,13,17,0,0,0,2,3.1,0
1990,1,13,18,0,0,0,2.6,1.9,0
1990,1,13,19,0,0,0,3.1,0.6,0
1990,1,13,20,0,0,0,3.4,-0.3,0
1990,1,13,21,0,0,0,3.8,-1.3,0
1990,1,13,22,0,0,0,4.1,-2.2,0
1990,1,13,23,0,0,0,4.5,-1.7,0
1990,1,14,0,0,0,0,4.8,-1.1,0
1990,1,14,1,0,0,0,5.2,-0.6,0
1990,1,14,2,0,0,0,5.2,-1.3,0
1990,1,14,3,0,0,0,5.2,-2.1,0
1990,1,14,4,0,0,0,5.2,-2.8,0
1990,1,14,5,0,0,0,5.2,-2.4,0
1990,1,14,6,0,0,0,5.2,-2.1,0
1990,1,14,7,0,0,0,5.2,-1.7,0
1990,1,14,8,85,69,89,4.8,0.9,0
1990,1,14,9,120,116,12,4.5,3.5,0
1990,1,14,10,140,138,4,4.1,6.1,0
1990,1,14,11,317,222,202,3.8,8,0
1990,1,14,12,435,145,602,3.4,9.8,0
1990,1,14,13,372,159,483,3.1,11.7,0
1990,1,14,14,277,130,413,3.4,9.1,0
1990,1,14,15,175,66,480,3.8,6.5,0
1990,1,14,16,44,24,289,4.1,3.9,0
1990,1,14,17,0,0,0,3.6,2.2,0
1990,1,14,18,0,0,0,3.1,0.6,0
1990,1,14,19,0,0,0,2.6,-1.1,0
1990,1,14,20,0,0,0,2.9,-0.5,0
1990,1,14,21,0,0,0,3.3,0,0
1990,1,14,22,0,0,0,3.6,0.6,0
1990,1,14,23,0,0,0,2.9,0.2,0
1990,1,15,0,0,0,0,2.2,-0.2,0
1990,1,15,1,0,0,0,1.5,-0.6,0
1990,1,15,2,0,0,0,2.2,-0.8,0
1990,1,15,3,0,0,0,2.9,-0.9,0
1990,1,15,4,0,0,0,3.6,-1.1,0
1990,1,15,5,0,0,0,2.4,-0.4,0
1990,1,15,6,0,0,0,1.2,0.4,0
1990,1,15,7,0,0,0,0,1.1,0
1990,1,15,8,65,64,6,0,2.6,0
1990,1,15,9,208,132,236,0,4.1,0
1990,1,15,10,237,190,110,0,5.6,0
1990,1,15,11,228,205,49,0,6.7,0
1990,1,15,12,135,135,0,0,7.8,0
1990,1,15,13,20,20,0,0,8.9,0
1990,1,15,14,47,47,0,0,7.8,0
1990,1,15,15,8,8,0,0,6.7,0
1990,1,15,16,42,26,217,0,5.6,0
1990,1,15,17,0,0,0,0.7,5,0
1990,1,15,18,0,0,0,1.4,4.5,0
1990,1,15,19,0,0,0,2.1,3.9,0
1990,1,15,20,0,0,0,2.4,2.6,0
1990,1,15,21,0,0,0,2.8,1.3,0
1990,1,15,22,0,0,0,3.1,0,0
1990,1,15,23,0,0,0,2.8,-0.7,0
1990,1,16,0,0,0,0,2.4,-1.5,0
1990,1,16,1,0,0,0,2.1,-2.2,0
1990,1,16,2,0,0,0,2.3,-2.4,0
1990,1,16,3,0,0,0,2.4,-2.6,0
1990,1,16,4,0,0,0,2.6,-2.8,0
1990,1,16,5,0,0,0,1.7,-4.1,0
1990,1,16,6,0,0,0,0.9,-5.4,0
1990,1,16,7,0,0,0,0,-6.7,0
1990,1,16,8,161,51,604,1,-5.8,0
1990,1,16,9,325,75,784,2.1,-4.8,0
1990,1,16,10,360,145,509,3.1,-3.9,0
1990,1,16,11,71,71,0,3.6,-2.4,0
1990,1,16,12,466,119,712,4.1,-0.9,0
1990,1,16,13,43,43,0,4.6,0.6,0
1990,1,16,14,38,38,0,3.6,0,0
1990,1,16,15,119,95,99,2.5,-0.5,0
1990,1,16,16,37,29,101,1.5,-1.1,0
1990,1,16,17,0,0,0,1.7,-1.5,0
1990,1,16,18,0,0,0,1.9,-1.8,0
1990,1,16,19,0,0,0,2.1,-2.2,0
1990,1,16,20,0,0,0,1.9,-2.2,0
1990,1,16,21,0,0,0,1.7,-2.2,0
1990,1,16,22,0,0,0,1.5,-2.2,0
1990,1,16,23,0,0,0,2,-2.6,0
1990,1,17,0,0,0,0,2.6,-2.9,0
1990,1,17,1,0,0,0,3.1,-3.3,0
1990,1,17,2,0,0,0,2.8,-3.3,0
1990,1,17,3,0,0,0,2.4,-3.3,0
1990,1,17,4,0,0,0,2.1,-3.3,0
1990,1,17,5,0,0,0,2.3,-4.6,0
1990,1,17,6,0,0,0,2.4,-5.9,0
1990,1,17,7,0,0,0,2.6,-7.2,0
1990,1,17,8,182,41,774,2.2,-6.8,0
1990,1,17,9,356,57,929,1.9,-6.5,0
1990,1,17,10,489,66,999,1.5,-6.1,0
1990,1,17,11,565,71,1027,1,-5.5,0
1990,1,17,12,577,71,1033,0.5,-5,0
1990,1,17,13,523,67,1013,0,-4.4,0
1990,1,17,14,410,61,958,0,-4.2,0
1990,1,17,15,249,47,850,0,-4.1,0
1990,1,17,16,68,24,557,0,-3.9,0
1990,1,17,17,0,0,0,0.7,-4.3,0
1990,1,17,18,0,0,0,1.4,-4.6,0
1990,1,17,19,0,0,0,2.1,-5,0
1990,1,17,20,0,0,0,1.4,-5.2,0
1990,1,17,21,0,0,0,0.7,-5.4,0
1990,1,17,22,0,0,0,0,-5.6,0
1990,1,17,23,0,0,0,0.5,-5.6,0
1990,1,18,0,0,0,0,1,-5.6,0
1990,1,18,1,0,0,0,1.5,-5.6,0
1990,1,18,2,0,0,0,1.9,-5.4,0
1990,1,18,3,0,0,0,2.2,-5.2,0
1990,1,18,4,0,0,0,2.6,-5,0
1990,1,18,5,0,0,0,2.4,-5.2,0
1990,1,18,6,0,0,0,2.3,-5.4,0
1990,1,18,7,10,10,0,2.1,-5.6,0
1990,1,18,8,123,62,326,3.1,-0.6,0
1990,1,18,9,162,137,76,4.2,4.4,0
1990,1,18,10,333,172,378,5.2,9.4,0
1990,1,18,11,404,191,440,6.6,10,0
1990,1,18,12,378,220,320,7.9,10.5,0
1990,1,18,13,295,212,184,9.3,11.1,0
1990,1,18,14,110,110,0,9.3,10,0
1990,1,18,15,123,99,100,9.3,8.9,0
1990,1,18,16,34,30,54,9.3,7.8,0
1990,1,18,17,0,0,0,7.2,6.9,0
1990,1,18,18,0,0,0,5.2,5.9,0
1990,1,18,19,0,0,0,3.1,5,0
1990,1,18,20,0,0,0,3.8,2.6,0
1990,1,18,21,0,0,0,4.5,0.2,0
1990,1,18,22,0,0,0,5.2,-2.2,0
1990,1,18,23,0,0,0,3.8,-3.1,0
1990,1,19,0,0,0,0,2.4,-4.1,0
1990,1,19,1,0,0,0,1,-5,0
1990,1,19,2,0,0,0,1.2,-4.4,0
1990,1,19,3,0,0,0,1.3,-3.9,0
1990,1,19,4,0,0,0,1.5,-3.3,0
1990,1,19,5,0,0,0,1,-2.6,0
1990,1,19,6,0,0,0,0.5,-1.8,0
1990,1,19,7,15,15,0,0,-1.1,0
1990,1,19,8,169,34,722,1.5,2.4,0
1990,1,19,9,330,45,871,3.1,5.9,0
1990,1,19,10,331,177,358,4.6,9.4,0
1990,1,19,11,522,60,948,5.5,8.1,0
1990,1,19,12,533,60,952,6.3,6.9,0
1990,1,19,13,398,153,537,7.2,5.6,0
1990,1,19,14,272,150,328,5.7,4.3,0
1990,1,19,15,231,41,774,4.1,3,0
1990,1,19,16,66,23,491,2.6,1.7,0
1990,1,19,17,0,0,0,2.4,0.4,0
1990,1,19,18,0,0,0,2.3,-0.9,0
1990,1,19,19,0,0,0,2.1,-2.2,0
1990,1,19,20,0,0,0,2.8,-2,0
1990,1,19,21,0,0,0,3.4,-1.9,0
1990,1,19,22,0,0,0,4.1,-1.7,0
1990,1,19,23,0,0,0,3.9,-2.4,0
1990,1,20,0,0,0,0,3.8,-3.2,0
1990,1,20,1,0,0,0,3.6,-3.9,0
1990,1,20,2,0,0,0,4.1,-3.5,0
1990,1,20,3,0,0,0,4.7,-3.2,0
1990,1,20,4,0,0,0,5.2,-2.8,0
1990,1,20,5,0,0,0,3.5,-3.7,0
1990,1,20,6,0,0,0,1.7,-4.7,0
1990,1,20,7,16,16,0,0,-5.6,0
1990,1,20,8,171,37,707,0.5,-2.3,0
1990,1,20,9,333,50,860,1,1.1,0
1990,1,20,10,458,58,928,1.5,4.4,0
1990,1,20,11,530,64,951,3.7,7.4,0
1990,1,20,12,411,206,410,6,10.3,0
1990,1,20,13,374,184,412,8.2,13.3,0
1990,1,20,14,390,58,885,7.5,11.8,0
1990,1,20,15,241,45,786,6.9,10.4,0
1990,1,20,16,71,25,513,6.2,8.9,0
1990,1,20,17,0,0,0,6,8.5,0
1990,1,20,18,0,0,0,5.9,8.2,0
1990,1,20,19,0,0,0,5.7,7.8,0
1990,1,20,20,0,0,0,6,7.4,0
1990,1,20,21,0,0,0,6.4,7.1,0
1990,1,20,22,0,0,0,6.7,6.7,0
1990,1,20,23,0,0,0,4.5,4.1,0
1990,1,21,0,0,0,0,2.2,1.5,0
1990,1,21,1,0,0,0,0,-1.1,0
1990,1,21,2,0,0,0,0.5,-0.7,0
1990,1,21,3,0,0,0,1,-0.4,0
1990,1,21,4,0,0,0,1.5,0,0
1990,1,21,5,0,0,0,1.9,0,0
1990,1,21,6,0,0,0,2.2,0,0
1990,1,21,7,13,13,0,2.6,0,0
1990,1,21,8,138,58,418,2.6,2.8,0
1990,1,21,9,57,57,0,2.6,5.5,0
1990,1,21,10,347,173,401,2.6,8.3,0
1990,1,21,11,407,202,415,2.4,9.6,0
1990,1,21,12,235,214,42,2.3,10.9,0
1990,1,21,13,359,200,342,2.1,12.2,0
1990,1,21,14,242,168,193,2.8,10.5,0
1990,1,21,15,239,41,781,3.4,8.9,0
1990,1,21,16,72,24,513,4.1,7.2,0
1990,1,21,17,0,0,0,3.9,5.7,0
1990,1,21,18,0,0,0,3.8,4.3,0
1990,1,21,19,0,0,0,3.6,2.8,0
1990,1,21,20,0,0,0,2.4,3.2,0
1990,1,21,21,0,0,0,1.2,3.5,0
1990,1,21,22,0,0,0,0,3.9,0
1990,1,21,23,0,0,0,0,5.6,0
1990,1,22,0,0,0,0,0,7.2,0
1990,1,22,1,0,0,0,0,8.9,0
1990,1,22,2,0,0,0,0.7,8.3,0
1990,1,22,3,0,0,0,1.4,7.8,0
1990,1,22,4,0,0,0,2.1,7.2,0
1990,1,22,5,0,0,0,2.3,6.3,0
1990,1,22,6,0,0,0,2.4,5.3,0
1990,1,22,7,1,1,0,2.6,4.4,0
1990,1,22,8,19,19,0,3.8,7.7,0
1990,1,22,9,21,21,0,5,11.1,0
1990,1,22,10,173,164,19,6.2,14.4,0
1990,1,22,11,411,202,421,7.6,14.8,0
1990,1,22,12,564,65,986,8.9,15.2,0
1990,1,22,13,518,59,981,10.3,15.6,0
1990,1,22,14,413,52,944,9.1,15,0
1990,1,22,15,260,42,848,7.9,14.5,0
1990,1,22,16,83,25,595,6.7,13.9,0
1990,1,22,17,0,0,0,6.9,13.2,0
1990,1,22,18,0,0,0,7,12.4,0
1990,1,22,19,0,0,0,7.2,11.7,0
1990,1,22,20,0,0,0,5.8,11.1,0
1990,1,22,21,0,0,0,4.5,10.6,0
1990,1,22,22,0,0,0,3.1,10,0
1990,1,22,23,0,0,0,2.6,6.3,0
1990,1,23,0,0,0,0,2,2.6,0
1990,1,23,1,0,0,0,1.5,-1.1,0
1990,1,23,2,0,0,0,1.7,-0.7,0
1990,1,23,3,0,0,0,1.9,-0.4,0
1990,1,23,4,0,0,0,2.1,0,0
1990,1,23,5,0,0,0,2.3,1.5,0
1990,1,23,6,0,0,0,2.4,2.9,0
1990,1,23,7,0,0,0,2.6,4.4,0
1990,1,23,8,5,5,0,2.4,8.1,0
1990,1,23,9,215,144,210,2.3,11.9,0
1990,1,23,10,428,84,781,2.1,15.6,0
1990,1,23,11,545,67,957,4,16.5,0
1990,1,23,12,558,66,964,5.8,17.4,0
1990,1,23,13,509,63,946,7.7,18.3,0
1990,1,23,14,403,57,896,6.5,17.4,0
1990,1,23,15,252,46,791,5.3,16.5,0
1990,1,23,16,80,27,524,4.1,15.6,0
1990,1,23,17,0,0,0,3.8,13.9,0
1990,1,23,18,0,0,0,3.4,12.3,0
1990,1,23,19,0,0,0,3.1,10.6,0
1990,1,23,20,0,0,0,2.8,7.3,0
1990,1,23,21,0,0,0,2.4,3.9,0
