Source,Latitude,Longitude,Time Zone,Elevation
NASA/POWER,35.2018863,-101.945027,-6.0,1097.1
year,month,day,hour,ghi,dni,dhi,tdry,twet,Tdew,wspd,wdir,rh,pres,snow,albedo,aod
2012,1,1,23,0.0,0.0,0.0,-0.9,-5.322,-9.736,2.359,134.597,49.25,908.976,0.0,0.0,0.008
2012,1,2,0,0.0,0.0,0.0,-0.837,-5.369,-9.9,1.875,141.937,48.25,909.162,0.0,0.0,0.008
2012,1,2,1,0.0,0.0,0.0,-0.65,-5.33,-10.009,1.146,154.134,47.062,909.302,0.0,0.0,0.008
2012,1,2,2,0.0,0.0,0.0,-0.267,-5.095,-9.931,0.239,148.392,45.938,909.648,0.0,0.0,0.008
2012,1,2,3,0.0,0.0,0.0,-1.064,-5.462,-9.861,0.929,19.654,49.375,909.994,0.0,0.0,0.008
2012,1,2,4,0.0,0.0,0.0,-2.384,-6.056,-9.728,1.74,27.255,55.75,910.238,0.0,0.0,0.008
2012,1,2,5,0.0,0.0,0.0,-3.056,-6.283,-9.502,1.851,34.16,60.188,910.478,0.0,0.0,0.008
2012,1,2,6,0.0,0.0,0.0,-3.212,-6.244,-9.283,1.61,41.657,62.125,910.678,0.0,0.0,0.008
2012,1,2,7,0.0,0.0,0.0,-3.267,-6.197,-9.134,1.342,52.33,63.188,911.022,0.0,0.0,0.008
2012,1,2,8,72.867,573.188,21.164,-2.283,-5.4,-8.525,0.866,74.836,61.438,911.516,0.0,0.203,0.008
2012,1,2,9,256.062,863.938,36.0,0.147,-4.236,-8.619,0.935,159.444,49.812,911.956,0.0,0.203,0.008
2012,1,2,10,418.578,972.93,42.531,3.85,-2.392,-8.627,2.788,192.79,38.188,911.888,0.0,0.195,0.008
2012,1,2,11,529.406,1014.633,45.867,6.139,-1.236,-8.603,3.735,212.094,32.625,911.146,0.0,0.195,0.008
2012,1,2,12,580.812,1030.453,46.234,8.264,-0.377,-9.009,4.544,226.951,27.25,909.723,0.0,0.18,0.008
2012,1,2,13,569.992,1026.961,45.984,9.6,0.233,-9.142,5.056,235.45,24.562,908.339,0.0,0.18,0.008
2012,1,2,14,496.391,1001.07,44.328,10.389,0.623,-9.15,5.189,239.613,23.312,907.456,0.0,0.188,0.008
2012,1,2,15,368.758,947.766,40.125,10.467,0.725,-9.025,4.882,238.879,23.438,906.882,0.0,0.203,0.008
2012,1,2,16,196.453,805.516,33.0,9.03,1.006,-7.025,3.259,231.619,30.875,906.486,0.0,0.203,0.008
2012,1,2,17,29.773,429.141,12.398,4.155,-1.033,-6.22,3.233,215.956,45.875,906.128,0.0,0.18,0.008
2012,1,2,18,0.0,0.0,0.0,2.233,-2.502,-7.236,3.79,208.837,48.25,905.961,0.0,0.0,0.008
2012,1,2,19,0.0,0.0,0.0,1.748,-2.908,-7.564,4.076,209.513,48.562,905.649,0.0,0.0,0.008
2012,1,2,20,0.0,0.0,0.0,1.522,-3.158,-7.837,4.42,213.83,48.25,905.302,0.0,0.0,0.008
2012,1,2,21,0.0,0.0,0.0,1.28,-3.408,-8.095,4.826,219.152,48.0,904.806,0.0,0.0,0.008
2012,1,2,22,0.0,0.0,0.0,0.834,-3.736,-8.306,5.1,223.697,48.688,904.377,0.0,0.0,0.016
2012,1,2,23,0.0,0.0,0.0,0.358,-4.056,-8.47,5.306,226.909,49.688,903.869,0.0,0.0,0.016
2012,1,3,0,0.0,0.0,0.0,-0.064,-4.353,-8.65,5.59,229.364,50.5,903.243,0.0,0.0,0.023
2012,1,3,1,0.0,0.0,0.0,-0.447,-4.619,-8.791,5.993,230.979,51.5,902.748,0.0,0.0,0.023
2012,1,3,2,0.0,0.0,0.0,-0.822,-4.845,-8.869,6.396,232.444,52.75,902.262,0.0,0.0,0.023
2012,1,3,3,0.0,0.0,0.0,-1.228,-5.048,-8.861,6.68,232.795,54.562,901.622,0.0,0.0,0.023
2012,1,3,4,0.0,0.0,0.0,-1.611,-5.205,-8.791,6.904,232.171,56.688,900.811,0.0,0.0,0.023
2012,1,3,5,0.0,0.0,0.0,-1.877,-5.298,-8.72,7.15,231.477,58.312,900.013,0.0,0.0,0.016
2012,1,3,6,0.0,0.0,0.0,-2.041,-5.353,-8.673,7.34,231.569,59.375,899.351,0.0,0.0,0.016
2012,1,3,7,0.0,0.0,0.0,-2.111,-5.392,-8.673,7.406,232.888,59.688,898.751,0.0,0.0,0.016
2012,1,3,8,71.531,547.844,22.273,-1.291,-4.97,-8.65,7.669,234.788,55.875,898.321,0.0,0.211,0.016
2012,1,3,9,253.484,840.07,39.477,1.608,-3.4,-8.416,7.261,235.609,45.625,897.994,0.0,0.203,0.016
2012,1,3,10,416.156,948.938,48.992,5.819,-0.97,-7.752,6.404,235.437,35.875,897.428,0.0,0.211,0.016
2012,1,3,11,529.141,995.203,54.023,10.506,1.686,-7.127,6.602,240.432,27.5,896.369,0.0,0.211,0.016
2012,1,3,12,580.43,1011.117,54.625,14.061,3.709,-6.634,6.768,244.352,22.688,894.769,0.0,0.18,0.016
2012,1,3,13,570.188,1008.953,53.711,16.592,5.084,-6.431,6.546,247.843,19.625,893.411,0.0,0.172,0.016
2012,1,3,14,496.734,989.391,47.977,18.084,5.85,-6.384,6.017,252.624,17.875,892.582,0.0,0.18,0.016
2012,1,3,15,358.062,833.523,67.156,18.35,6.342,-5.666,4.835,257.401,18.688,892.235,0.0,0.188,0.016
2012,1,3,16,185.102,586.734,64.625,15.241,7.475,-0.298,2.564,257.149,34.688,892.169,0.0,0.188,0.016
2012,1,3,17,23.977,102.648,19.648,12.6,4.475,-3.642,2.307,254.081,31.875,892.362,0.0,0.148,0.016
2012,1,3,18,0.0,0.0,0.0,11.327,3.373,-4.587,1.875,260.891,32.062,892.761,0.0,0.0,0.016
2012,1,3,19,0.0,0.0,0.0,10.178,2.803,-4.564,1.756,290.854,34.688,893.211,0.0,0.0,0.016
2012,1,3,20,0.0,0.0,0.0,7.991,1.709,-4.58,2.321,329.896,40.188,893.541,0.0,0.0,0.023
2012,1,3,21,0.0,0.0,0.0,5.256,0.303,-4.65,3.332,355.158,48.188,893.807,0.0,0.0,0.031
2012,1,3,22,0.0,0.0,0.0,4.248,-0.252,-4.744,4.141,4.979,51.312,894.316,0.0,0.0,0.031
2012,1,3,23,0.0,0.0,0.0,4.506,-0.08,-4.658,4.587,3.515,50.75,894.927,0.0,0.0,0.031
2012,1,4,0,0.0,0.0,0.0,5.319,0.577,-4.166,5.583,2.326,49.875,895.483,0.0,0.0,0.039
2012,1,4,1,0.0,0.0,0.0,5.381,0.936,-3.502,6.396,2.45,52.312,896.328,0.0,0.0,0.039
2012,1,4,2,0.0,0.0,0.0,4.92,0.866,-3.189,6.481,3.456,55.375,897.376,0.0,0.0,0.039
2012,1,4,3,0.0,0.0,0.0,4.217,0.444,-3.33,6.681,2.949,57.5,898.258,0.0,0.0,0.039
2012,1,4,4,0.0,0.0,0.0,3.194,-0.283,-3.759,6.542,3.218,59.75,899.119,0.0,0.0,0.039
2012,1,4,5,0.0,0.0,0.0,2.913,-0.533,-3.97,6.195,3.978,59.938,900.078,0.0,0.0,0.039
2012,1,4,6,0.0,0.0,0.0,2.788,-0.564,-3.908,5.878,1.676,60.812,901.173,0.0,0.0,0.031
2012,1,4,7,0.0,0.0,0.0,2.584,-0.58,-3.736,5.959,357.52,62.5,902.253,0.0,0.0,0.023
2012,1,4,8,64.281,377.289,30.43,2.303,-0.65,-3.611,6.264,353.699,64.375,903.433,0.0,0.188,0.023
2012,1,4,9,243.477,709.219,62.703,3.741,0.1,-3.533,6.168,350.227,58.5,904.581,0.0,0.188,0.016
2012,1,4,10,412.523,900.023,63.805,6.897,1.623,-3.642,6.292,1.708,46.562,905.272,0.0,0.18,0.016
2012,1,4,11,537.148,1025.758,46.484,9.584,2.733,-4.127,5.669,4.901,37.375,904.962,0.0,0.18,0.016
2012,1,4,12,590.766,1040.992,48.0,11.741,3.123,-5.486,4.961,3.16,29.0,903.892,0.0,0.172,0.016
2012,1,4,13,582.07,1038.758,48.508,12.959,3.389,-6.181,4.542,352.985,25.312,902.913,0.0,0.18,0.016
2012,1,4,14,508.719,1011.602,47.789,13.35,3.608,-6.142,4.181,340.685,24.75,902.281,0.0,0.188,0.016
2012,1,4,15,380.289,960.195,42.93,13.225,3.655,-5.916,3.582,328.286,25.438,901.796,0.0,0.195,0.016
2012,1,4,16,205.867,823.266,34.766,11.834,4.405,-3.025,2.127,315.446,35.5,901.5,0.0,0.203,0.016
2012,1,4,17,33.562,456.961,13.5,8.733,2.428,-3.877,1.882,299.332,40.5,901.316,0.0,0.18,0.016
2012,1,4,18,0.0,0.0,0.0,7.678,1.225,-5.22,1.888,280.008,38.938,901.402,0.0,0.0,0.008
2012,1,4,19,0.0,0.0,0.0,6.483,0.498,-5.478,2.225,258.453,41.438,901.467,0.0,0.0,0.008
2012,1,4,20,0.0,0.0,0.0,4.834,-0.423,-5.681,2.835,246.967,45.688,901.376,0.0,0.0,0.016
2012,1,4,21,0.0,0.0,0.0,3.498,-1.181,-5.869,3.354,242.838,49.375,901.262,0.0,0.0,0.016
2012,1,4,22,0.0,0.0,0.0,2.483,-1.767,-6.017,3.767,242.319,52.438,901.084,0.0,0.0,0.016
2012,1,4,23,0.0,0.0,0.0,1.733,-2.205,-6.142,4.058,244.816,54.75,900.812,0.0,0.0,0.016
2012,1,5,0,0.0,0.0,0.0,1.264,-2.486,-6.236,4.245,248.062,56.188,900.493,0.0,0.0,0.016
2012,1,5,1,0.0,0.0,0.0,0.897,-2.712,-6.322,4.356,250.948,57.25,900.287,0.0,0.0,0.016
2012,1,5,2,0.0,0.0,0.0,0.506,-2.939,-6.377,4.433,254.568,58.625,900.088,0.0,0.0,0.016
2012,1,5,3,0.0,0.0,0.0,0.108,-3.103,-6.314,4.565,259.248,60.688,899.613,0.0,0.0,0.016
2012,1,5,4,0.0,0.0,0.0,-0.337,-3.244,-6.15,4.62,263.884,63.812,898.977,0.0,0.0,0.016
2012,1,5,5,0.0,0.0,0.0,-0.884,-3.47,-6.056,4.448,268.087,67.25,898.594,0.0,0.0,0.016
2012,1,5,6,0.0,0.0,0.0,-1.314,-3.728,-6.134,4.212,271.382,69.25,898.285,0.0,0.0,0.016
2012,1,5,7,0.0,0.0,0.0,-1.47,-4.056,-6.642,4.125,273.475,67.25,897.892,0.0,0.0,0.008
2012,1,5,8,74.867,593.641,21.656,0.616,-3.228,-7.08,4.112,274.14,54.875,897.609,0.0,0.211,0.008
2012,1,5,9,262.352,879.789,37.875,5.209,-1.166,-7.541,5.288,272.964,38.188,897.738,0.0,0.211,0.008
2012,1,5,10,427.547,980.711,46.938,8.381,0.577,-7.236,4.457,263.66,31.5,897.636,0.0,0.219,0.008
2012,1,5,11,541.18,1019.312,52.516,12.248,3.03,-6.189,4.505,249.176,26.5,896.802,0.0,0.227,0.008
2012,1,5,12,592.766,1038.383,49.836,15.827,4.522,-6.783,6.198,241.626,20.0,895.397,0.0,0.188,0.008
2012,1,5,13,585.055,1046.297,45.688,17.764,4.788,-8.197,6.942,239.423,15.688,894.126,0.0,0.164,0.008
2012,1,5,14,512.039,1021.641,44.297,18.28,4.678,-8.916,6.975,238.838,14.25,893.145,0.0,0.164,0.008
2012,1,5,15,383.922,970.406,40.625,17.897,4.553,-8.783,6.585,236.027,14.75,892.473,0.0,0.172,0.008
2012,1,5,16,209.297,834.453,33.727,15.022,4.623,-5.775,4.273,229.524,23.0,891.916,0.0,0.195,0.008
2012,1,5,17,35.305,470.523,13.789,9.373,2.1,-5.173,4.245,222.912,34.875,891.644,0.0,0.18,0.008
2012,1,5,18,0.0,0.0,0.0,7.303,0.663,-5.978,4.743,221.594,37.562,891.501,0.0,0.0,0.008
2012,1,5,19,0.0,0.0,0.0,6.655,0.178,-6.298,5.2,221.955,38.25,891.136,0.0,0.0,0.008
2012,1,5,20,0.0,0.0,0.0,6.092,-0.228,-6.548,5.78,222.097,38.938,890.638,0.0,0.0,0.008
2012,1,5,21,0.0,0.0,0.0,5.709,-0.517,-6.752,6.65,222.953,39.375,890.15,0.0,0.0,0.008
2012,1,5,22,0.0,0.0,0.0,5.155,-0.83,-6.814,7.149,224.557,40.688,889.63,0.0,0.0,0.008
2012,1,5,23,0.0,0.0,0.0,4.428,-1.197,-6.822,7.201,226.539,42.75,888.845,0.0,0.0,0.008
2012,1,6,0,0.0,0.0,0.0,3.577,-1.65,-6.884,6.942,229.93,45.125,888.038,0.0,0.0,0.008
2012,1,6,1,0.0,0.0,0.0,2.795,-2.127,-7.048,6.611,234.864,47.062,887.571,0.0,0.0,0.008
2012,1,6,2,0.0,0.0,0.0,2.147,-2.556,-7.252,6.314,240.58,48.438,887.156,0.0,0.0,0.008
2012,1,6,3,0.0,0.0,0.0,1.514,-2.978,-7.478,6.007,246.469,49.812,886.504,0.0,0.0,0.008
2012,1,6,4,0.0,0.0,0.0,0.913,-3.322,-7.548,5.889,253.031,51.625,885.859,0.0,0.0,0.008
2012,1,6,5,0.0,0.0,0.0,0.35,-3.47,-7.298,6.076,260.901,55.0,885.626,0.0,0.0,0.008
2012,1,6,6,0.0,0.0,0.0,-0.15,-3.478,-6.798,6.415,268.814,59.625,885.654,0.0,0.0,0.008
2012,1,6,7,0.0,0.0,0.0,-0.291,-3.322,-6.345,6.34,277.291,62.625,885.739,0.0,0.0,0.008
2012,1,6,8,73.789,587.68,21.109,1.264,-2.345,-5.947,6.602,287.92,57.625,885.981,0.0,0.203,0.008
2012,1,6,9,259.773,878.023,35.438,4.959,-0.298,-5.556,6.574,301.688,45.75,886.536,0.0,0.195,0.008
2012,1,6,10,424.203,983.82,41.648,9.311,2.038,-5.228,6.579,333.252,34.812,886.969,0.0,0.188,0.008
2012,1,6,11,537.289,1024.648,44.867,12.702,4.163,-4.377,7.704,355.463,29.812,886.882,0.0,0.164,0.016
2012,1,6,12,589.023,1034.07,46.719,14.733,5.538,-3.658,8.515,2.366,27.625,886.243,0.0,0.164,0.016
2012,1,6,13,578.672,1026.586,47.453,15.85,6.264,-3.322,9.369,7.137,26.375,885.866,0.0,0.164,0.016
2012,1,6,14,505.438,995.016,47.625,16.163,6.475,-3.205,9.974,11.292,26.125,886.115,0.0,0.188,0.023
2012,1,6,15,376.117,926.344,46.086,15.631,6.163,-3.306,10.118,14.122,26.812,886.779,0.0,0.195,0.023
2012,1,6,16,202.281,764.805,39.336,14.014,5.202,-3.611,9.231,16.318,29.062,887.868,0.0,0.195,0.031
2012,1,6,17,33.586,375.188,15.711,10.639,3.295,-4.048,7.343,17.972,35.062,889.332,0.0,0.18,0.031
2012,1,6,18,0.0,0.0,0.0,7.702,1.561,-4.587,6.424,17.554,40.938,890.88,0.0,0.0,0.039
2012,1,6,19,0.0,0.0,0.0,5.827,0.397,-5.033,5.911,17.381,44.938,892.105,0.0,0.0,0.047
2012,1,6,20,0.0,0.0,0.0,4.405,-0.502,-5.408,5.653,18.535,48.125,892.94,0.0,0.0,0.062
2012,1,6,21,0.0,0.0,0.0,3.116,-1.259,-5.634,5.193,18.598,51.688,893.468,0.0,0.0,0.117
2012,1,6,22,0.0,0.0,0.0,1.92,-1.931,-5.783,4.559,17.038,55.625,893.822,0.0,0.0,0.125
2012,1,6,23,0.0,0.0,0.0,0.92,-2.494,-5.908,4.145,11.967,59.188,894.072,0.0,0.0,0.117
2012,1,7,0,0.0,0.0,0.0,0.123,-2.939,-6.002,3.991,4.941,62.25,894.255,0.0,0.0,0.094
2012,1,7,1,0.0,0.0,0.0,-0.502,-3.259,-6.017,4.087,358.905,65.312,894.528,0.0,0.0,0.078
2012,1,7,2,0.0,0.0,0.0,-1.103,-3.525,-5.947,4.076,355.382,69.125,894.787,0.0,0.0,0.07
2012,1,7,3,0.0,0.0,0.0,-1.806,-3.822,-5.845,3.737,355.803,73.812,894.557,0.0,0.0,0.07
2012,1,7,4,0.0,0.0,0.0,-2.486,-4.119,-5.752,3.384,355.764,78.75,894.421,0.0,0.0,0.062
2012,1,7,5,0.0,0.0,0.0,-3.072,-4.369,-5.673,3.127,355.557,83.312,894.581,0.0,0.0,0.055
2012,1,7,6,0.0,0.0,0.0,-3.587,-4.611,-5.634,2.91,357.23,87.25,894.9,0.0,0.0,0.039
2012,1,7,7,0.0,0.0,0.0,-3.861,-4.752,-5.65,2.523,4.263,89.188,894.85,0.0,0.0,0.039
2012,1,7,8,68.672,483.453,25.281,-1.978,-3.83,-5.681,1.79,20.966,75.938,894.656,0.0,0.219,0.039
2012,1,7,9,242.5,720.125,58.172,0.952,-2.361,-5.673,1.56,69.478,60.125,894.659,0.0,0.188,0.039
2012,1,7,10,399.117,824.047,77.977,4.444,-1.127,-6.705,3.589,119.466,43.125,894.695,0.0,0.195,0.039
2012,1,7,11,502.781,821.25,107.062,6.608,-0.22,-7.048,3.844,139.121,36.062,894.103,0.0,0.188,0.039
2012,1,7,12,572.539,958.078,68.469,8.475,0.623,-7.22,3.997,157.595,31.25,892.847,0.0,0.172,0.031
2012,1,7,13,572.898,999.742,53.516,9.952,1.397,-7.158,4.277,174.55,28.438,891.794,0.0,0.164,0.031
2012,1,7,14,500.289,955.516,58.398,10.952,1.975,-7.009,4.692,184.201,26.938,891.039,0.0,0.18,0.031
2012,1,7,15,372.734,888.586,53.852,11.194,2.178,-6.837,4.919,187.667,26.938,890.531,0.0,0.188,0.039
2012,1,7,16,198.031,697.078,47.625,10.303,2.038,-6.22,4.072,185.284,30.125,890.324,0.0,0.188,0.039
2012,1,7,17,33.719,341.18,16.781,5.717,0.569,-4.58,3.083,168.007,46.938,890.39,0.0,0.172,0.039
2012,1,7,18,0.0,0.0,0.0,3.639,-0.955,-5.556,3.603,154.991,50.188,890.715,0.0,0.0,0.039
2012,1,7,19,0.0,0.0,0.0,3.038,-1.47,-5.986,3.94,147.224,50.562,890.795,0.0,0.0,0.047
2012,1,7,20,0.0,0.0,0.0,2.514,-1.884,-6.275,4.342,142.677,51.25,890.859,0.0,0.0,0.055
2012,1,7,21,0.0,0.0,0.0,1.811,-2.298,-6.4,4.514,140.055,53.312,891.085,0.0,0.0,0.055
2012,1,7,22,0.0,0.0,0.0,0.944,-2.744,-6.439,4.297,138.981,56.562,891.243,0.0,0.0,0.062
2012,1,7,23,0.0,0.0,0.0,0.069,-3.22,-6.509,3.856,138.039,59.875,891.372,0.0,0.0,0.07
2012,1,8,0,0.0,0.0,0.0,-0.775,-3.681,-6.587,3.381,135.936,63.812,891.344,0.0,0.0,0.07
2012,1,8,1,0.0,0.0,0.0,-1.587,-4.08,-6.572,2.999,130.245,68.312,891.471,0.0,0.0,0.078
2012,1,8,2,0.0,0.0,0.0,-2.275,-4.369,-6.455,2.634,116.793,73.062,891.834,0.0,0.0,0.086
2012,1,8,3,0.0,0.0,0.0,-2.462,-4.369,-6.283,2.191,86.934,75.312,892.163,0.0,0.0,0.094
2012,1,8,4,0.0,0.0,0.0,-3.041,-4.556,-6.072,2.364,52.789,80.438,892.416,0.0,0.0,0.141
2012,1,8,5,0.0,0.0,0.0,-3.595,-4.728,-5.861,2.758,37.519,85.75,892.895,0.0,0.0,0.18
2012,1,8,6,0.0,0.0,0.0,-3.923,-4.791,-5.658,3.427,32.241,89.625,893.368,0.0,0.0,0.195
2012,1,8,7,0.0,0.0,0.0,-4.025,-4.767,-5.517,4.243,29.208,91.375,893.708,0.0,0.0,0.203
2012,1,8,8,47.602,136.125,35.352,-3.361,-4.416,-5.462,5.018,25.847,86.812,893.945,0.0,0.172,0.219
2012,1,8,9,202.031,361.5,109.289,-1.033,-3.252,-5.478,4.733,28.173,71.375,894.54,0.0,0.188,0.242
2012,1,8,10,364.359,618.594,122.688,2.147,-1.705,-5.548,5.094,44.254,55.812,895.098,0.0,0.125,0.266
2012,1,8,11,469.969,664.461,148.867,5.217,-0.181,-5.58,4.969,55.311,44.812,895.052,0.0,0.125,0.266
2012,1,8,12,507.438,727.164,123.555,7.194,0.709,-5.783,4.711,52.275,38.5,894.516,0.0,0.148,0.156
2012,1,8,13,538.008,786.781,127.57,8.061,1.116,-5.822,4.598,43.623,36.125,894.044,0.0,0.148,0.172
2012,1,8,14,462.531,736.266,120.227,8.233,1.202,-5.83,4.666,36.832,35.688,893.968,0.0,0.141,0.18
2012,1,8,15,338.82,652.938,102.758,7.85,0.975,-5.9,5.019,34.729,36.438,894.044,0.0,0.133,0.195
2012,1,8,16,172.305,450.555,73.836,6.764,0.366,-6.025,5.343,35.177,38.875,894.396,0.0,0.188,0.227
2012,1,8,17,29.344,139.711,22.117,3.608,-1.127,-5.861,4.048,33.905,49.062,895.218,0.0,0.156,0.266
2012,1,8,18,0.0,0.0,0.0,1.756,-2.267,-6.283,4.798,32.5,54.062,896.19,0.0,0.0,0.305
2012,1,8,19,0.0,0.0,0.0,0.92,-2.869,-6.65,5.256,30.949,55.688,896.944,0.0,0.0,0.305
2012,1,8,20,0.0,0.0,0.0,-0.056,-3.502,-6.947,5.031,26.963,58.312,897.651,0.0,0.0,0.312
2012,1,8,21,0.0,0.0,0.0,-1.041,-4.134,-7.236,4.729,25.126,61.75,898.132,0.0,0.0,0.312
2012,1,8,22,0.0,0.0,0.0,-1.947,-4.712,-7.478,4.35,26.565,65.25,898.238,0.0,0.0,0.25
2012,1,8,23,0.0,0.0,0.0,-2.806,-5.212,-7.611,3.67,27.929,69.312,898.262,0.0,0.0,0.242
2012,1,9,0,0.0,0.0,0.0,-3.548,-5.58,-7.611,3.215,25.942,73.812,898.198,0.0,0.0,0.234
2012,1,9,1,0.0,0.0,0.0,-3.978,-5.728,-7.47,3.328,19.328,77.5,897.967,0.0,0.0,0.211
2012,1,9,2,0.0,0.0,0.0,-4.072,-5.642,-7.212,3.753,10.07,79.812,897.703,0.0,0.0,0.195
2012,1,9,3,0.0,0.0,0.0,-4.111,-5.509,-6.908,4.133,0.0,82.125,897.098,0.0,0.0,0.188
2012,1,9,4,0.0,0.0,0.0,-4.127,-5.384,-6.642,4.351,347.136,84.062,896.641,0.0,0.0,0.195
2012,1,9,5,0.0,0.0,0.0,-4.236,-5.337,-6.439,3.878,338.241,86.312,896.817,0.0,0.0,0.211
2012,1,9,6,0.0,0.0,0.0,-4.595,-5.408,-6.228,2.548,339.732,90.562,897.836,0.0,0.0,0.203
2012,1,9,7,0.0,0.0,0.0,-4.673,-5.353,-6.033,1.911,347.725,92.625,898.669,0.0,0.0,0.156
2012,1,9,8,60.359,302.508,33.039,-3.502,-4.697,-5.884,2.4,353.083,84.875,899.081,0.0,0.188,0.133
2012,1,9,9,236.859,670.852,64.289,-0.877,-3.447,-6.017,3.071,1.312,67.438,899.192,0.0,0.219,0.117
2012,1,9,10,378.586,671.898,115.359,2.491,-2.048,-6.587,4.793,6.928,50.0,898.406,0.0,0.188,0.102
2012,1,9,11,492.078,716.047,144.984,4.381,-0.877,-6.134,5.859,11.07,45.438,897.299,0.0,0.18,0.094
2012,1,9,12,548.727,760.539,145.781,6.084,0.209,-5.658,3.883,42.064,42.0,897.804,0.0,0.188,0.062
2012,1,9,13,548.391,814.836,121.484,7.241,0.92,-5.408,2.674,44.526,39.562,897.282,0.0,0.188,0.062
2012,1,9,14,486.625,793.945,115.484,7.834,1.319,-5.205,3.116,8.943,38.562,896.246,0.0,0.188,0.062
2012,1,9,15,366.734,793.266,77.758,7.991,1.436,-5.111,4.027,348.472,38.438,895.338,0.0,0.195,0.055
2012,1,9,16,197.758,657.609,52.156,7.319,1.03,-5.252,4.234,339.927,39.812,894.94,0.0,0.188,0.055
2012,1,9,17,35.75,286.602,20.312,3.264,-0.939,-5.142,2.987,340.759,53.312,895.116,0.0,0.172,0.055
2012,1,9,18,0.0,0.0,0.0,1.1,-2.65,-6.4,3.182,349.104,56.188,895.581,0.0,0.0,0.055
2012,1,9,19,0.0,0.0,0.0,0.514,-3.361,-7.236,2.938,359.543,54.688,895.89,0.0,0.0,0.055
2012,1,9,20,0.0,0.0,0.0,0.428,-3.783,-7.994,2.53,4.073,51.625,895.726,0.0,0.0,0.055
2012,1,9,21,0.0,0.0,0.0,0.342,-4.158,-8.658,2.239,353.991,49.125,895.438,0.0,0.0,0.055
2012,1,9,22,0.0,0.0,0.0,-0.337,-4.775,-9.205,2.369,332.505,49.312,895.144,0.0,0.0,0.055
2012,1,9,23,0.0,0.0,0.0,-1.744,-5.697,-9.65,3.02,317.726,53.25,894.532,0.0,0.0,0.055
2012,1,10,0,0.0,0.0,0.0,-2.267,-6.087,-9.9,3.868,313.854,54.375,893.479,0.0,0.0,0.055
2012,1,10,1,0.0,0.0,0.0,-1.697,-5.884,-10.064,4.58,315.76,51.125,892.374,0.0,0.0,0.055
