Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,106727,-,-,-,36.33,-119.78,-8,75,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.0.6
Year,Month,Day,Hour,Minute,GHI,DHI,DNI,Wind Speed,Temperature,Solar Zenith Angle,Pressure,Dew Point
2012,1,1,0,30,0,0,0,0.8,8,165.42000000000002,1000,-1
2012,1,1,1,30,0,0,0,0.9,8,156.87,1000,-1
2012,1,1,2,30,0,0,0,1,8,145.55,1000,-2
2012,1,1,3,30,0,0,0,1,8,133.57,1000,-2
2012,1,1,4,30,0,0,0,1,8,121.51,1000,-2
2012,1,1,5,30,0,0,0,1,8,109.65,1000,-3
2012,1,1,6,30,0,0,0,0.9,8,98.21000000000001,1000,-3
2012,1,1,7,30,27,17,228,0.8,9,87.43,1000,-3
2012,1,1,8,30,77,76,4,1,13,77.68,1000,-1
2012,1,1,9,30,207,146,173,1.2000000000000002,16,69.4,1000,-3
2012,1,1,10,30,467,70,881,1.5,19,63.230000000000004,1000,-4
2012,1,1,11,30,533,73,914,1.4000000000000001,21,59.82,1000,-5
2012,1,1,12,30,536,73,917,1.1,22,59.67,1000,-5
2012,1,1,13,30,477,71,888,0.8,23,62.800000000000004,1000,-5
2012,1,1,14,30,362,63,825,0.4,21,68.76,1000,-4
2012,1,1,15,30,205,49,687,0.2,18,76.88,1000,2
2012,1,1,16,30,40,21,328,0.2,16,86.52,1000,0
2012,1,1,17,30,0,0,0,0.4,15,97.22,1000,-2
2012,1,1,18,30,0,0,0,0.9,14,108.62,1000,-2
2012,1,1,19,30,0,0,0,1.3,13,120.45,1000,-2
2012,1,1,20,30,0,0,0,1.5,12,132.5,1000,-1
2012,1,1,21,30,0,0,0,1.6,11,144.49,1000,-1
2012,1,1,22,30,0,0,0,1.5,10,155.91,1000,-1
2012,1,1,23,30,0,0,0,1.4000000000000001,10,164.86,1000,-1
2012,1,2,0,30,0,0,0,1.4000000000000001,10,165.39000000000001,1000,-2
2012,1,2,1,30,0,0,0,1.3,10,156.9,1000,-2
2012,1,2,2,30,0,0,0,1.3,10,145.6,1000,-3
2012,1,2,3,30,0,0,0,1.3,10,133.62,1000,-4
2012,1,2,4,30,0,0,0,1.2000000000000002,11,121.56,1000,-4
2012,1,2,5,30,0,0,0,1.2000000000000002,10,109.7,1000,-3
2012,1,2,6,30,0,0,0,1.2000000000000002,10,98.25,1000,-2
2012,1,2,7,30,12,12,0,1.2000000000000002,11,87.46000000000001,1000,-1
2012,1,2,8,30,85,79,27,1.4000000000000001,13,77.68,1000,0
2012,1,2,9,30,95,95,0,1.5,16,69.39,1010,1
2012,1,2,10,30,210,187,49,0.9,19,63.190000000000005,1000,0
2012,1,2,11,30,333,226,212,0.30000000000000004,21,59.75,1000,0
2012,1,2,12,30,202,192,20,0.6000000000000001,22,59.58,1000,-2
2012,1,2,13,30,167,163,8,1.3,22,62.690000000000005,1000,-3
2012,1,2,14,30,126,126,0,1.9000000000000001,19,68.63,1000,0
2012,1,2,15,30,114,89,105,2.2,16,76.74,1000,2
2012,1,2,16,30,16,16,0,1.9000000000000001,14,86.38,1000,2
2012,1,2,17,30,0,0,0,1.5,13,97.08,1000,2
2012,1,2,18,30,0,0,0,1.5,13,108.48,1000,2
2012,1,2,19,30,0,0,0,2.1,13,120.31,1000,3
2012,1,2,20,30,0,0,0,2.9000000000000004,12,132.36,1000,3
2012,1,2,21,30,0,0,0,2.8000000000000003,11,144.36,1000,4
2012,1,2,22,30,0,0,0,2,9,155.77,1000,5
2012,1,2,23,30,0,0,0,1.5,8,164.73,1000,5
2012,1,3,0,30,0,0,0,1.4000000000000001,8,165.34,1000,5
2012,1,3,1,30,0,0,0,1.6,8,156.93,1000,4
2012,1,3,2,30,0,0,0,1.9000000000000001,8,145.64000000000001,1000,5
2012,1,3,3,30,0,0,0,1.8,7,133.67000000000002,1000,5
2012,1,3,4,30,0,0,0,1.5,7,121.61,1000,5
2012,1,3,5,30,0,0,0,1.3,6,109.74000000000001,1000,5
2012,1,3,6,30,0,0,0,1.2000000000000002,6,98.28,1010,5
2012,1,3,7,30,28,28,0,1.5,8,87.48,1010,5
2012,1,3,8,30,159,58,475,1.5,11,77.69,1010,5
2012,1,3,9,30,122,122,0,1,14,69.37,1010,4
2012,1,3,10,30,188,176,26,0.8,16,63.14,1010,4
2012,1,3,11,30,207,195,23,0.9,18,59.67,1000,4
2012,1,3,12,30,401,197,401,1.1,19,59.47,1000,3
2012,1,3,13,30,355,191,355,1.4000000000000001,20,62.56,1000,3
2012,1,3,14,30,257,139,323,1.3,19,68.49,1000,3
2012,1,3,15,30,154,78,331,1,16,76.60000000000001,1000,4
2012,1,3,16,30,24,24,11,1,13,86.24,1000,4
2012,1,3,17,30,0,0,0,1.1,12,96.94,1000,3
2012,1,3,18,30,0,0,0,1.2000000000000002,11,108.34,1000,3
2012,1,3,19,30,0,0,0,1.2000000000000002,11,120.17,1000,3
2012,1,3,20,30,0,0,0,1.1,10,132.22,1000,3
2012,1,3,21,30,0,0,0,1.1,9,144.22,1000,3
2012,1,3,22,30,0,0,0,1.1,9,155.62,1000,4
2012,1,3,23,30,0,0,0,1.2000000000000002,9,164.59,1000,4
2012,1,4,0,30,0,0,0,1.2000000000000002,8,165.29,1000,4
2012,1,4,1,30,0,0,0,1.2000000000000002,8,156.94,1000,4
2012,1,4,2,30,0,0,0,1.3,8,145.68,1000,4
2012,1,4,3,30,0,0,0,1.3,8,133.72,1000,3
2012,1,4,4,30,0,0,0,1.2000000000000002,7,121.65,1000,3
2012,1,4,5,30,0,0,0,1.2000000000000002,7,109.78,1000,3
2012,1,4,6,30,0,0,0,1.1,7,98.3,1010,3
2012,1,4,7,30,23,23,0,1.1,9,87.49,1010,3
2012,1,4,8,30,92,81,53,1.4000000000000001,12,77.68,1010,4
2012,1,4,9,30,327,83,693,1.6,15,69.34,1010,3
2012,1,4,10,30,455,78,834,1.8,18,63.08,1010,3
2012,1,4,11,30,521,80,872,2,20,59.59,1000,2
2012,1,4,12,30,527,79,878,2.1,21,59.36,1000,2
2012,1,4,13,30,461,93,795,2.2,21,62.43,1000,1
2012,1,4,14,30,350,82,726,2.2,20,68.35000000000001,1000,1
2012,1,4,15,30,145,85,258,1.7000000000000002,17,76.45,1000,3
2012,1,4,16,30,27,25,30,1.4000000000000001,14,86.10000000000001,1000,3
2012,1,4,17,30,0,0,0,1.4000000000000001,12,96.8,1000,2
2012,1,4,18,30,0,0,0,1.3,12,108.19,1000,2
2012,1,4,19,30,0,0,0,1.3,12,120.03,1000,2
2012,1,4,20,30,0,0,0,1.5,12,132.08,1000,2
2012,1,4,21,30,0,0,0,1.7000000000000002,11,144.07,1000,2
2012,1,4,22,30,0,0,0,1.7000000000000002,11,155.48,1000,2
2012,1,4,23,30,0,0,0,1.7000000000000002,11,164.45000000000002,1000,2
2012,1,5,0,30,0,0,0,1.6,10,165.23,1000,2
2012,1,5,1,30,0,0,0,1.6,9,156.95000000000002,1000,2
2012,1,5,2,30,0,0,0,1.8,8,145.72,1000,2
2012,1,5,3,30,0,0,0,1.9000000000000001,7,133.76,1000,2
2012,1,5,4,30,0,0,0,2,7,121.69,1000,2
2012,1,5,5,30,0,0,0,1.9000000000000001,6,109.81,1000,2
2012,1,5,6,30,0,0,0,2,6,98.32000000000001,1000,2
2012,1,5,7,30,25,18,164,2.6,8,87.5,1000,2
2012,1,5,8,30,178,55,574,2.8000000000000003,11,77.67,1000,3
2012,1,5,9,30,335,73,740,2.4000000000000004,14,69.3,1000,3
2012,1,5,10,30,454,84,814,2.2,16,63.02,1000,3
2012,1,5,11,30,520,88,851,2.2,18,59.49,1000,2
2012,1,5,12,30,526,87,858,2.3000000000000003,19,59.24,1000,2
2012,1,5,13,30,469,83,830,2.4000000000000004,20,62.29,1000,2
2012,1,5,14,30,359,73,770,2.1,19,68.21000000000001,1000,1
2012,1,5,15,30,206,55,636,1.4000000000000001,16,76.3,1000,2
2012,1,5,16,30,45,24,299,1.1,13,85.94,1000,3
2012,1,5,17,30,0,0,0,1.2000000000000002,11,96.65,1000,3
2012,1,5,18,30,0,0,0,1.3,11,108.05,1000,3
2012,1,5,19,30,0,0,0,1.4000000000000001,10,119.88,1000,3
2012,1,5,20,30,0,0,0,1.6,10,131.93,1000,3
2012,1,5,21,30,0,0,0,1.8,9,143.93,1000,4
2012,1,5,22,30,0,0,0,1.8,9,155.33,1000,4
2012,1,5,23,30,0,0,0,1.8,8,164.31,1000,5
2012,1,6,0,30,0,0,0,1.8,8,165.16,1000,6
2012,1,6,1,30,0,0,0,1.8,7,156.95000000000002,1000,6
2012,1,6,2,30,0,0,0,1.9000000000000001,7,145.74,1000,6
2012,1,6,3,30,0,0,0,1.8,6,133.79,1000,6
2012,1,6,4,30,0,0,0,1.6,6,121.72,1000,4
2012,1,6,5,30,0,0,0,1.4000000000000001,5,109.83,1000,4
2012,1,6,6,30,0,0,0,1.8,5,98.34,1000,4
2012,1,6,7,30,27,27,0,2.6,7,87.5,1000,4
2012,1,6,8,30,83,79,22,3,9,77.65,1000,4
2012,1,6,9,30,232,141,258,3,12,69.26,1000,4
2012,1,6,10,30,469,71,875,2.9000000000000004,14,62.940000000000005,1000,4
2012,1,6,11,30,536,75,906,3,15,59.39,1000,4
2012,1,6,12,30,542,75,908,3.4000000000000004,16,59.11,1000,3
2012,1,6,13,30,480,82,851,3.6,17,62.15,1000,3
2012,1,6,14,30,367,73,787,3.4000000000000004,16,68.05,1000,3
2012,1,6,15,30,213,57,651,2.5,14,76.15,1000,3
2012,1,6,16,30,45,29,217,1.7000000000000002,11,85.79,1000,3
2012,1,6,17,30,0,0,0,1.7000000000000002,9,96.49000000000001,1000,3
2012,1,6,18,30,0,0,0,1.8,8,107.9,1000,3
2012,1,6,19,30,0,0,0,1.7000000000000002,8,119.74000000000001,1000,3
2012,1,6,20,30,0,0,0,1.8,8,131.79,1000,4
2012,1,6,21,30,0,0,0,2.4000000000000004,7,143.78,1000,4
2012,1,6,22,30,0,0,0,2.9000000000000004,6,155.17000000000002,1000,4
2012,1,6,23,30,0,0,0,2.7,6,164.15,1000,4
2012,1,7,0,30,0,0,0,2.4000000000000004,5,165.08,1000,4
2012,1,7,1,30,0,0,0,2.5,5,156.95000000000002,1000,4
2012,1,7,2,30,0,0,0,2.7,5,145.76,1000,4
2012,1,7,3,30,0,0,0,2.5,4,133.82,1000,4
2012,1,7,4,30,0,0,0,2.1,4,121.75,1000,4
2012,1,7,5,30,0,0,0,2.1,4,109.85000000000001,1000,4
2012,1,7,6,30,0,0,0,2.2,4,98.35000000000001,1000,3
2012,1,7,7,30,25,18,160,2.5,5,87.49,1000,3
2012,1,7,8,30,179,58,567,3,8,77.63,1000,3
2012,1,7,9,30,341,74,751,3.3000000000000003,11,69.21000000000001,1000,2
2012,1,7,10,30,461,87,818,3.7,13,62.870000000000005,1000,2
2012,1,7,11,30,530,89,864,4,14,59.28,1000,1
2012,1,7,12,30,539,86,877,4.2,16,58.980000000000004,1000,0
2012,1,7,13,30,483,84,850,4.2,17,62,1000,0
2012,1,7,14,30,371,74,788,3.6,17,67.89,1000,-1
2012,1,7,15,30,167,79,363,2.3000000000000003,15,75.99,1000,-1
2012,1,7,16,30,50,28,286,1.5,11,85.63,1000,-1
2012,1,7,17,30,0,0,0,1.3,9,96.34,1000,-1
2012,1,7,18,30,0,0,0,1.2000000000000002,7,107.75,1000,-1
2012,1,7,19,30,0,0,0,1,6,119.59,1000,-1
2012,1,7,20,30,0,0,0,1,6,131.64000000000001,1000,-1
2012,1,7,21,30,0,0,0,0.9,6,143.63,1000,-1
2012,1,7,22,30,0,0,0,0.7000000000000001,5,155.01,1000,-2
2012,1,7,23,30,0,0,0,0.7000000000000001,5,163.99,1000,-3
2012,1,8,0,30,0,0,0,0.7000000000000001,4,164.99,1000,-3
2012,1,8,1,30,0,0,0,0.8,4,156.94,1000,-3
2012,1,8,2,30,0,0,0,1,4,145.78,1000,-4
2012,1,8,3,30,0,0,0,1.1,4,133.84,1000,-4
2012,1,8,4,30,0,0,0,1,5,121.77,1000,-5
2012,1,8,5,30,0,0,0,0.7000000000000001,6,109.87,1000,-6
2012,1,8,6,30,0,0,0,0.4,7,98.35000000000001,1000,-6
2012,1,8,7,30,28,17,244,0.30000000000000004,8,87.48,1000,-7
2012,1,8,8,30,115,82,152,0.8,11,77.59,1000,-5
2012,1,8,9,30,351,66,801,1.5,14,69.15,1000,-6
2012,1,8,10,30,378,151,496,1.7000000000000002,17,62.78,1000,-6
2012,1,8,11,30,447,157,566,1.6,18,59.17,1000,-6
2012,1,8,12,30,445,170,530,1.2000000000000002,19,58.84,1000,-6
2012,1,8,13,30,399,162,503,1.2000000000000002,20,61.84,1000,-6
2012,1,8,14,30,373,74,789,0.9,19,67.73,1000,-6
2012,1,8,15,30,218,58,651,0.8,16,75.82000000000001,1000,-1
2012,1,8,16,30,50,29,271,1.2000000000000002,13,85.47,1000,-2
2012,1,8,17,30,0,0,0,1.4000000000000001,11,96.18,1000,-3
2012,1,8,18,30,0,0,0,1.4000000000000001,10,107.59,1000,-3
2012,1,8,19,30,0,0,0,1.4000000000000001,10,119.43,1000,-4
2012,1,8,20,30,0,0,0,1.4000000000000001,9,131.49,1000,-5
2012,1,8,21,30,0,0,0,1.4000000000000001,8,143.47,1000,-5
2012,1,8,22,30,0,0,0,1.4000000000000001,8,154.85,1000,-5
2012,1,8,23,30,0,0,0,1.2000000000000002,8,163.83,1000,-5
2012,1,9,0,30,0,0,0,1,8,164.9,1000,-5
2012,1,9,1,30,0,0,0,0.8,8,156.92000000000002,1000,-5
2012,1,9,2,30,0,0,0,0.7000000000000001,8,145.79,1000,-5
2012,1,9,3,30,0,0,0,0.7000000000000001,8,133.86,1000,-6
2012,1,9,4,30,0,0,0,0.8,8,121.79,1000,-6
2012,1,9,5,30,0,0,0,0.9,7,109.88,1000,-6
2012,1,9,6,30,0,0,0,1,7,98.35000000000001,1000,-6
2012,1,9,7,30,24,18,139,1,8,87.46000000000001,1000,-6
2012,1,9,8,30,179,58,560,1.1,11,77.56,1000,-4
2012,1,9,9,30,339,76,736,0.9,14,69.09,1000,-5
2012,1,9,10,30,470,71,871,0.6000000000000001,17,62.690000000000005,1000,-5
2012,1,9,11,30,538,74,902,0.8,19,59.050000000000004,1000,-5
2012,1,9,12,30,545,75,904,1,20,58.69,1000,-4
2012,1,9,13,30,487,76,867,0.9,21,61.68,1000,-4
2012,1,9,14,30,376,67,808,0.4,20,67.56,1000,-5
2012,1,9,15,30,222,53,680,0.30000000000000004,17,75.65,1000,0
2012,1,9,16,30,54,27,334,0.6000000000000001,14,85.31,1000,-1
2012,1,9,17,30,0,0,0,0.7000000000000001,12,96.02,1000,-3
2012,1,9,18,30,0,0,0,0.6000000000000001,12,107.43,1000,-3
2012,1,9,19,30,0,0,0,0.4,12,119.28,1000,-3
2012,1,9,20,30,0,0,0,0.5,11,131.33,1000,-3
2012,1,9,21,30,0,0,0,0.7000000000000001,10,143.32,1000,-3
2012,1,9,22,30,0,0,0,0.8,9,154.69,1000,-3
2012,1,9,23,30,0,0,0,0.8,8,163.66,1000,-3
2012,1,10,0,30,0,0,0,0.8,8,164.79,1000,-3
2012,1,10,1,30,0,0,0,0.8,8,156.89000000000001,1000,-3
2012,1,10,2,30,0,0,0,0.8,8,145.79,1000,-3
2012,1,10,3,30,0,0,0,0.8,7,133.87,1000,-3
2012,1,10,4,30,0,0,0,0.8,7,121.8,1000,-3
2012,1,10,5,30,0,0,0,0.7000000000000001,7,109.88,1000,-3
2012,1,10,6,30,0,0,0,0.7000000000000001,7,98.34,1000,-4
2012,1,10,7,30,27,18,203,0.7000000000000001,8,87.44,1000,-4
2012,1,10,8,30,187,52,623,1,11,77.51,1000,-2
2012,1,10,9,30,251,135,323,1.2000000000000002,14,69.02,1000,-3
2012,1,10,10,30,379,155,486,1.5,17,62.59,1000,-3
2012,1,10,11,30,539,91,867,1.4000000000000001,19,58.92,1000,-4
2012,1,10,12,30,412,206,394,1,20,58.54,1000,-4
