Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,112321,-,-,-,36.85,-119.78,-8,106,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.0.6
Year,Month,Day,Hour,Minute,GHI,DHI,DNI,Wind Speed,Temperature,Solar Zenith Angle
2012,1,1,0,30,0,0,0,0.8,9,164.95000000000002
2012,1,1,1,30,0,0,0,0.8,9,156.62
2012,1,1,2,30,0,0,0,0.8,9,145.44
2012,1,1,3,30,0,0,0,0.8,9,133.55
2012,1,1,4,30,0,0,0,0.8,9,121.57000000000001
2012,1,1,5,30,0,0,0,0.9,8,109.78
2012,1,1,6,30,0,0,0,1,8,98.41
2012,1,1,7,30,25,16,217,1,10,87.7
2012,1,1,8,30,180,48,634,1.3,14,78.02
2012,1,1,9,30,337,63,793,2,18,69.82000000000001
2012,1,1,10,30,456,68,875,2.6,21,63.7
2012,1,1,11,30,521,72,907,2.6,22,60.34
2012,1,1,12,30,525,72,911,2.2,23,60.19
2012,1,1,13,30,466,71,879,1.7000000000000002,23,63.28
2012,1,1,14,30,353,63,816,1,22,69.18
2012,1,1,15,30,198,49,675,0.7000000000000001,19,77.22
2012,1,1,16,30,37,19,309,1.1,17,86.8
2012,1,1,17,30,0,0,0,1.4000000000000001,15,97.43
2012,1,1,18,30,0,0,0,1.5,14,108.75
2012,1,1,19,30,0,0,0,1.6,13,120.51
2012,1,1,20,30,0,0,0,1.6,12,132.48
2012,1,1,21,30,0,0,0,1.5,11,144.39000000000001
2012,1,1,22,30,0,0,0,1.5,11,155.66
2012,1,1,23,30,0,0,0,1.5,10,164.4
2012,1,2,0,30,0,0,0,1.5,10,164.92000000000002
2012,1,2,1,30,0,0,0,1.4000000000000001,10,156.64000000000001
2012,1,2,2,30,0,0,0,1.3,10,145.48
2012,1,2,3,30,0,0,0,1.2000000000000002,10,133.6
2012,1,2,4,30,0,0,0,0.9,11,121.62
2012,1,2,5,30,0,0,0,0.6000000000000001,11,109.83
2012,1,2,6,30,0,0,0,0.5,11,98.44
2012,1,2,7,30,9,9,0,0.5,12,87.73
2012,1,2,8,30,70,70,0,0.30000000000000004,14,78.03
2012,1,2,9,30,201,144,167,0.30000000000000004,17,69.8
2012,1,2,10,30,336,169,377,0.9,20,63.660000000000004
2012,1,2,11,30,380,198,368,1.1,22,60.26
2012,1,2,12,30,393,192,402,1.1,22,60.09
2012,1,2,13,30,368,158,466,1.3,21,63.17
2012,1,2,14,30,109,109,0,1.5,18,69.05
2012,1,2,15,30,112,87,113,1.3,16,77.09
2012,1,2,16,30,12,12,0,1,14,86.66
2012,1,2,17,30,0,0,0,0.7000000000000001,14,97.29
2012,1,2,18,30,0,0,0,0.4,15,108.61
2012,1,2,19,30,0,0,0,0.9,14,120.38
2012,1,2,20,30,0,0,0,1.4000000000000001,13,132.35
2012,1,2,21,30,0,0,0,1.2000000000000002,12,144.25
2012,1,2,22,30,0,0,0,0.7000000000000001,10,155.52
2012,1,2,23,30,0,0,0,0.5,10,164.28
2012,1,3,0,30,0,0,0,0.30000000000000004,10,164.87
2012,1,3,1,30,0,0,0,0.5,10,156.66
2012,1,3,2,30,0,0,0,0.8,10,145.53
2012,1,3,3,30,0,0,0,0.7000000000000001,10,133.65
2012,1,3,4,30,0,0,0,0.6000000000000001,10,121.67
2012,1,3,5,30,0,0,0,0.5,9,109.87
2012,1,3,6,30,0,0,0,0.30000000000000004,9,98.47
2012,1,3,7,30,6,6,0,0.2,10,87.74
2012,1,3,8,30,48,48,0,0.4,14,78.03
2012,1,3,9,30,75,75,0,1,17,69.78
2012,1,3,10,30,221,190,70,1.4000000000000001,19,63.61
2012,1,3,11,30,314,225,179,1.3,20,60.19
2012,1,3,12,30,522,67,909,1.1,21,59.99
2012,1,3,13,30,352,187,362,0.9,21,63.04
2012,1,3,14,30,329,94,654,0.8,20,68.91
2012,1,3,15,30,146,77,305,0.8,17,76.95
2012,1,3,16,30,20,20,0,1,14,86.52
2012,1,3,17,30,0,0,0,1,13,97.15
2012,1,3,18,30,0,0,0,0.8,13,108.47
2012,1,3,19,30,0,0,0,0.4,13,120.24000000000001
2012,1,3,20,30,0,0,0,0.2,13,132.21
2012,1,3,21,30,0,0,0,0.1,12,144.11
2012,1,3,22,30,0,0,0,0.2,11,155.38
2012,1,3,23,30,0,0,0,0.30000000000000004,11,164.14000000000001
2012,1,4,0,30,0,0,0,0.4,11,164.82
2012,1,4,1,30,0,0,0,0.5,11,156.68
2012,1,4,2,30,0,0,0,0.5,11,145.56
2012,1,4,3,30,0,0,0,0.4,11,133.69
2012,1,4,4,30,0,0,0,0.4,11,121.71000000000001
2012,1,4,5,30,0,0,0,0.4,11,109.9
2012,1,4,6,30,0,0,0,0.4,11,98.5
2012,1,4,7,30,21,17,93,0.30000000000000004,12,87.76
2012,1,4,8,30,166,61,506,0.2,15,78.02
2012,1,4,9,30,319,80,690,0.4,18,69.75
2012,1,4,10,30,442,81,811,0.8,20,63.550000000000004
2012,1,4,11,30,507,83,850,1,21,60.1
2012,1,4,12,30,513,82,858,1.1,22,59.870000000000005
2012,1,4,13,30,452,88,798,1.3,23,62.910000000000004
2012,1,4,14,30,342,78,728,1.4000000000000001,21,68.77
2012,1,4,15,30,192,61,573,1.2000000000000002,18,76.8
2012,1,4,16,30,22,22,0,1.1,15,86.37
2012,1,4,17,30,0,0,0,1,14,97
2012,1,4,18,30,0,0,0,0.6000000000000001,14,108.33
2012,1,4,19,30,0,0,0,0.2,14,120.09
2012,1,4,20,30,0,0,0,0.30000000000000004,14,132.07
2012,1,4,21,30,0,0,0,0.6000000000000001,14,143.97
2012,1,4,22,30,0,0,0,0.8,13,155.23
2012,1,4,23,30,0,0,0,0.9,13,164
2012,1,5,0,30,0,0,0,0.9,12,164.75
2012,1,5,1,30,0,0,0,0.9,11,156.68
2012,1,5,2,30,0,0,0,0.9,10,145.59
2012,1,5,3,30,0,0,0,0.8,9,133.73
2012,1,5,4,30,0,0,0,0.6000000000000001,9,121.75
2012,1,5,5,30,0,0,0,0.5,9,109.93
2012,1,5,6,30,0,0,0,0.4,9,98.52
2012,1,5,7,30,22,16,165,0.6000000000000001,11,87.76
2012,1,5,8,30,174,53,582,0.8,14,78.01
