,Energy to electrolyzer (kWh),Energy from grid (kWh),Energy from renewables (kWh),Total energy (kWh),Hydrogen Hourly production (kg)
0,748476.4521876939,0.0,748476.4521876939,748476.4521876939,13916.655930140876
1,748082.010313411,0.0,748082.010313411,748082.010313411,13916.635075119486
2,745787.4094998913,0.0,745787.4094998913,745787.4094998913,13916.614220092804
3,435099.59921206295,0.0,435099.59921206295,435099.59921206295,8768.860492217338
4,154507.29325804967,0.0,154507.29325804967,154507.29325804967,3348.1375980630887
5,582795.0662852369,0.0,582795.0662852369,582795.0662852369,11439.720311899204
6,719415.9304615321,0.0,719415.9304615321,719415.9304615321,13824.948762617569
7,529874.5007418413,0.0,529874.5007418413,529874.5007418413,10494.499427354485
8,500161.4083684331,0.0,500161.4083684331,500161.4083684331,9958.16400201101
9,178944.21765368833,0.0,178944.21765368833,178944.21765368833,3843.8454780104285
10,217827.59567802204,0.0,217827.59567802204,217827.59567802204,4621.241715318239
11,543094.3547093566,0.0,543094.3547093566,543094.3547093566,10731.733725083765
12,389954.8828145877,0.0,389954.8828145877,389954.8828145877,7930.578018860076
13,304471.038264453,0.0,304471.038264453,304471.038264453,6311.474381790749
14,548365.279873552,0.0,548365.279873552,548365.279873552,10826.075963051942
15,425860.8449464545,0.0,425860.8449464545,425860.8449464545,8598.062932418117
16,307202.4643423819,0.0,307202.4643423819,307202.4643423819,6363.8753238884365
17,291935.52608801617,0.0,291935.52608801617,291935.52608801617,6070.1806402213115
18,270359.995796158,0.0,270359.995796158,270359.995796158,5652.435418355507
19,345013.4533304396,0.0,345013.4533304396,345013.4533304396,7084.78381410358
20,169527.8812702401,0.0,169527.8812702401,169527.8812702401,3653.4454508101708
21,484138.3988968136,0.0,484138.3988968136,484138.3988968136,9667.017056666697
22,545676.6641760377,0.0,545676.6641760377,545676.6641760377,10777.819031093903
23,568068.0953406161,0.0,568068.0953406161,568068.0953406161,11177.652940762244
24,556653.5170107043,0.0,556653.5170107043,556653.5170107043,10974.083685134052
25,545456.8632386168,0.0,545456.8632386168,545456.8632386168,10773.833616409129
26,532697.5152240546,0.0,532697.5152240546,532697.5152240546,10544.943518808042
27,468826.9212993145,0.0,468826.9212993145,468826.9212993145,9387.72125483398
28,423967.61569574825,0.0,423967.61569574825,423967.61569574825,8562.869483033084
29,387533.6223047825,0.0,387533.6223047825,387533.6223047825,7885.102146585444
30,325773.25426587515,0.0,325773.25426587515,325773.25426587515,6718.932618207949
31,207202.29454658664,0.0,207202.29454658664,207202.29454658664,4410.034706305652
32,100200.91702526074,0.0,100200.91702526074,100200.91702526074,2222.79276029709
33,68771.84165040158,0.0,68771.84165040158,68771.84165040158,0.0
34,50352.47765686651,0.0,50352.47765686651,50352.47765686651,0.0
35,32142.04191594972,0.0,32142.04191594972,32142.04191594972,0.0
36,9757.121905450951,0.0,9757.121905450951,9757.121905450951,0.0
37,0.0,0.0,0.0,0.0,0.0
38,0.0,0.0,0.0,0.0,0.0
39,0.0,0.0,0.0,0.0,0.0
40,1001.0495365756522,0.0,1001.0495365756522,1001.0495365756522,0.0
41,7418.661339767484,0.0,7418.661339767484,7418.661339767484,0.0
42,100141.58026019014,0.0,100141.58026019014,100141.58026019014,1851.1352235373306
43,112812.86250308882,0.0,112812.86250308882,112812.86250308882,2487.189199181587
44,239607.04224030723,0.0,239607.04224030723,239607.04224030723,5050.832904854595
45,170959.2969030591,0.0,170959.2969030591,170959.2969030591,3682.055051173991
46,102788.97147996866,0.0,102788.97147996866,102788.97147996866,2277.0746085127516
47,123750.87063309361,0.0,123750.87063309361,123750.87063309361,2714.9121773226766
48,134166.86123443733,0.0,134166.86123443733,134166.86123443733,2930.4056948716143
49,327586.39513206616,0.0,327586.39513206616,327586.39513206616,6752.911305348497
50,386512.2495074753,0.0,386512.2495074753,386512.2495074753,7865.30519432824
51,361055.231717194,0.0,361055.231717194,361055.231717194,7387.225940584648
52,348586.4876153417,0.0,348586.4876153417,348586.4876153417,7151.683182429668
53,568980.6197917976,0.0,568980.6197917976,568980.6197917976,11192.814561357101
54,594715.3809460654,0.0,594715.3809460654,594715.3809460654,11649.471891813688
55,470695.4876500149,0.0,470695.4876500149,470695.4876500149,9420.947982727545
56,478959.6132359887,0.0,478959.6132359887,478959.6132359887,9571.685392423838
57,186188.2550618941,0.0,186188.2550618941,186188.2550618941,3989.151265840042
58,100349.42547159683,0.0,100349.42547159683,100349.42547159683,2225.6808973599664
59,332767.525733783,0.0,332767.525733783,332767.525733783,6851.448676982321
60,197975.3359122044,0.0,197975.3359122044,197975.3359122044,4225.43113366428
61,234175.21268285046,0.0,234175.21268285046,234175.21268285046,4943.805044021921
62,344255.0342587729,0.0,344255.0342587729,344255.0342587729,7069.537258795397
63,320840.30590025376,0.0,320840.30590025376,320840.30590025376,6624.076671767836
