,Energy to electrolyzer (kWh),Energy from grid (kWh),Energy from renewables (kWh),Total energy (kWh),Hydrogen Hourly production (kg)
0,36073.34779130989,0.0,36073.34779130989,36073.34779130989,0.0
1,71088.39842543489,0.0,71088.39842543489,71088.39842543489,1332.1897824384869
2,104993.14001453415,0.0,104993.14001453415,104993.14001453415,2317.255212546151
3,171827.38683276533,0.0,171827.38683276533,171827.38683276533,3687.91996980476
4,121683.98425187536,0.0,121683.98425187536,121683.98425187536,2664.5347327522954
5,131828.0932225592,0.0,131828.0932225592,131828.0932225592,2873.8540541820216
6,161129.1861721327,0.0,161129.1861721327,161129.1861721327,3471.8630586109502
7,208872.22662092352,0.0,208872.22662092352,208872.22662092352,4427.7505696301405
8,356766.78037328616,0.0,356766.78037328616,356766.78037328616,7276.088461453601
9,218435.61326926763,0.0,218435.61326926763,218435.61326926763,4616.81192903572
10,254019.69332402624,0.0,254019.69332402624,254019.69332402624,5313.891824277773
11,321207.4249819748,0.0,321207.4249819748,321207.4249819748,6604.886864248671
12,531947.0855210889,0.0,531947.0855210889,531947.0855210889,10478.661787055978
13,665363.4198540461,0.0,665363.4198540461,665363.4198540461,12818.473160353027
14,681241.1454052287,0.0,681241.1454052287,681241.1454052287,13091.87340561785
15,681671.9414636701,0.0,681671.9414636701,681671.9414636701,13099.258012860322
16,681671.9411264225,0.0,681671.9411264225,681671.9411264225,13099.23837020731
17,680978.744549336,0.0,680978.744549336,680978.744549336,13087.304199593005
18,677704.2611519964,0.0,677704.2611519964,677704.2611519964,13030.977276118681
19,586109.860557342,0.0,586109.860557342,586109.860557342,11437.866171250113
20,453560.65082248044,0.0,453560.65082248044,453560.65082248044,9065.450553731262
21,673904.6591919082,0.0,673904.6591919082,673904.6591919082,12965.528540898806
22,531595.5922010835,0.0,531595.5922010835,531595.5922010835,10472.230524366167
23,496410.6975447109,0.0,496410.6975447109,496410.6975447109,9841.623496152819
24,548489.5936926318,0.0,548489.5936926318,548489.5936926318,10772.889320695482
25,561509.3764896085,0.0,561509.3764896085,561509.3764896085,11003.706684278424
26,496291.3327105744,0.0,496291.3327105744,496291.3327105744,9839.428786114517
27,397603.36402298766,0.0,397603.36402298766,397603.36402298766,8037.2381844962365
28,313878.8637202629,0.0,313878.8637202629,313878.8637202629,6465.390195423272
29,159350.30429886756,0.0,159350.30429886756,159350.30429886756,3435.684742347411
30,117787.66223137561,0.0,117787.66223137561,117787.66223137561,2583.6775094621057
31,193316.57190864693,0.0,193316.57190864693,193316.57190864693,4118.537098987851
32,134457.06103087298,0.0,134457.06103087298,134457.06103087298,2927.766010228921
33,119434.64672150544,0.0,119434.64672150544,119434.64672150544,2617.8166385754967
34,175136.26423652994,0.0,175136.26423652994,175136.26423652994,3754.3930869036963
35,186860.7953390963,0.0,186860.7953390963,186860.7953390963,3989.5613008135747
36,336490.37609098287,0.0,336490.37609098287,336490.37609098287,6894.04214774571
37,228271.9740149999,0.0,228271.9740149999,228271.9740149999,4810.430185237208
38,172114.90459704003,0.0,172114.90459704003,172114.90459704003,3693.5548156795207
39,183630.80678761413,0.0,183630.80678761413,183630.80678761413,3924.876386433626
40,200197.13655320668,0.0,200197.13655320668,200197.13655320668,4255.502726230755
41,250373.7049714131,0.0,250373.7049714131,250373.7049714131,5242.77349837306
42,306452.3580245832,0.0,306452.3580245832,306452.3580245832,6323.72334795556
43,245632.5000742145,0.0,245632.5000742145,245632.5000742145,5150.323543037445
44,284756.7485487253,0.0,284756.7485487253,284756.7485487253,5908.122991936474
45,155145.16776450103,0.0,155145.16776450103,155145.16776450103,3350.2680953638064
46,107081.1208782251,0.0,107081.1208782251,107081.1208782251,2360.7303796092588
47,141286.90878360902,0.0,141286.90878360902,141286.90878360902,3067.7219879132144
48,42158.35154817131,0.0,42158.35154817131,42158.35154817131,0.0
49,133789.61247628927,0.0,133789.61247628927,133789.61247628927,2428.1264006783554
50,145463.5858200966,0.0,145463.5858200966,145463.5858200966,3152.8415820095524
51,97139.95233081272,0.0,97139.95233081272,97139.95233081272,2152.161213635277
52,116973.11031646442,0.0,116973.11031646442,116973.11031646442,2566.4856074527056
53,124119.61688361067,0.0,124119.61688361067,124119.61688361067,2714.4797690366695
54,140688.41095519633,0.0,140688.41095519633,140688.41095519633,3055.208284498075
55,220185.24387882874,0.0,220185.24387882874,220185.24387882874,4650.797840750136
56,173771.24380521307,0.0,173771.24380521307,173771.24380521307,3726.522756363214
57,180916.72249173527,0.0,180916.72249173527,180916.72249173527,3870.0743664389756
58,234357.27933416542,0.0,234357.27933416542,234357.27933416542,4929.342165898123
59,317004.7960735567,0.0,317004.7960735567,317004.7960735567,6524.097805365783
60,317339.22477142734,0.0,317339.22477142734,317339.22477142734,6530.445258014339
61,307844.46199655253,0.0,307844.46199655253,307844.46199655253,6349.654382339996
62,318794.1570413065,0.0,318794.1570413065,318794.1570413065,6558.0750846398705
63,335279.709749791,0.0,335279.709749791,335279.709749791,6870.4144714851145
64,440015.53229185514,0.0,440015.53229185514,440015.53229185514,8816.963204570771
65,332728.89022340084,0.0,332728.89022340084,332728.89022340084,6822.175798119956
66,350291.5173838081,0.0,350291.5173838081,350291.5173838081,7153.3249834133585
67,380182.64591000316,0.0,380182.64591000316,380182.64591000316,7712.643526348456
68,364465.1227789746,0.0,364465.1227789746,364465.1227789746,7419.18436050721
69,387893.8234144182,0.0,387893.8234144182,387893.8234144182,7856.062046246196
70,375893.0108825483,0.0,375893.0108825483,375893.0108825483,7632.663995906868
71,363682.0380534149,0.0,363682.0380534149,363682.0380534149,7404.491680117125
72,343045.8734007028,0.0,343045.8734007028,343045.8734007028,7016.867522333223
73,318004.96654331294,0.0,318004.96654331294,318004.96654331294,6542.966207220445
74,318527.8137002408,0.0,318527.8137002408,318527.8137002408,6552.89160181663
75,321144.5395352617,0.0,321144.5395352617,321144.5395352617,6602.579779135178
76,317687.3510706777,0.0,317687.3510706777,317687.3510706777,6536.899411608499
77,288177.7288428412,0.0,288177.7288428412,288177.7288428412,5973.139432179911
78,291666.96027138614,0.0,291666.96027138614,291666.96027138614,6040.093632291386
79,278641.1336453725,0.0,278641.1336453725,278641.1336453725,5789.670044352137
80,287108.8861872464,0.0,287108.8861872464,287108.8861872464,5952.582274055719
81,255369.06476438613,0.0,255369.06476438613,255369.06476438613,5339.263604402803
82,246499.0343122984,0.0,246499.0343122984,246499.0343122984,5166.543697574863
83,298208.82461387315,0.0,298208.82461387315,298208.82461387315,6165.370288919823
84,385658.45139167644,0.0,385658.45139167644,385658.45139167644,7814.338033950325
85,451763.3731037175,0.0,451763.3731037175,451763.3731037175,9031.22125887419
86,460813.9416081883,0.0,460813.9416081883,460813.9416081883,9195.994329347592
87,516517.58574727416,0.0,516517.58574727416,516517.58574727416,10201.100198459691
88,510972.9466181813,0.0,510972.9466181813,510972.9466181813,10101.72069574737
89,484970.9186213779,0.0,484970.9186213779,484970.9186213779,9633.734630591929
90,549998.1949072113,0.0,549998.1949072113,549998.1949072113,10797.95259811637
91,488727.8650314653,0.0,488727.8650314653,488727.8650314653,9701.526167429554
92,482410.41425232147,0.0,482410.41425232147,482410.41425232147,9587.427520180805
93,473939.7668420729,0.0,473939.7668420729,473939.7668420729,9434.132146979904
94,534348.4670864828,0.0,534348.4670864828,534348.4670864828,10519.538131002806
95,457325.93940415664,0.0,457325.93940415664,457325.93940415664,9132.410735050658
96,587618.091544908,0.0,587618.091544908,587618.091544908,11462.389909259475
97,681398.9349157097,0.0,681398.9349157097,681398.9349157097,13092.233219609749
98,681671.9416159457,0.0,681671.9416159457,681671.9416159457,13096.905057362463
99,681671.9401634234,0.0,681671.9401634234,681671.9401634234,13096.885394949195
100,681671.9410984872,0.0,681671.9410984872,681671.9410984872,13096.86577355893
101,681671.9400790943,0.0,681671.9400790943,681671.9400790943,13096.8461185786
102,681671.9400817174,0.0,681671.9400817174,681671.9400817174,13096.82648115547
103,681671.9400891784,0.0,681671.9400891784,681671.9400891784,13096.806843810486
104,681671.9404003054,0.0,681671.9404003054,681671.9404003054,13096.787211678651
105,681671.9401372204,0.0,681671.9401372204,681671.9401372204,13096.76756967472
106,681671.9412138814,0.0,681671.9412138814,681671.9412138814,13096.747950687639
107,681671.9408319455,0.0,681671.9408319455,681671.9408319455,13096.728306631441
108,659857.3423040617,0.0,659857.3423040617,659857.3423040617,12720.890350637936
109,503242.7285532041,0.0,503242.7285532041,503242.7285532041,9962.617990186161
110,613570.5088848127,0.0,613570.5088848127,613570.5088848127,11916.909294637855
111,680825.6388351388,0.0,680825.6388351388,680825.6388351388,13082.106646160239
112,674947.7697429878,0.0,674947.7697429878,674947.7697429878,12980.994459920692
113,681113.212167145,0.0,681113.212167145,681113.212167145,13087.009780962471
114,680236.7091136315,0.0,680236.7091136315,680236.7091136315,13071.925204810535
115,664431.0251480192,0.0,664431.0251480192,664431.0251480192,12799.711500176674
116,597791.0487166353,0.0,597791.0487166353,597791.0487166353,11640.649319120943
117,549706.2399481946,0.0,549706.2399481946,549706.2399481946,10792.323547599422
118,638746.743563022,0.0,638746.743563022,638746.743563022,12355.155184577945
119,666013.4653704633,0.0,666013.4653704633,666013.4653704633,12826.932534872369
120,681671.9415323894,0.0,681671.9415323894,681671.9415323894,13096.474838068976
121,681671.940156427,0.0,681671.940156427,681671.940156427,13096.455176862884
122,681671.9407454294,0.0,681671.9407454294,681671.9407454294,13096.435549416638
123,681671.940220153,0.0,681671.940220153,681671.940220153,13096.41590281832
124,681671.9405723417,0.0,681671.9405723417,681671.9405723417,13096.396271292831
125,681671.9411407924,0.0,681671.9411407924,681671.9411407924,13096.376643478445
126,681671.9399004056,0.0,681671.9399004056,681671.9399004056,13096.356984577262
127,681671.9372643864,0.0,681671.9372643864,681671.9372643864,13096.337301689626
128,681671.9395079911,0.0,681671.9395079911,681671.9395079911,13096.317702644952
129,681671.9383015563,0.0,681671.9383015563,681671.9383015563,13096.29804431236
130,681671.9416204167,0.0,681671.9416204167,681671.9416204167,13096.278463733957
131,681671.9374371769,0.0,681671.9374371769,681671.9374371769,13096.2587542404
132,681671.9377862179,0.0,681671.9377862179,681671.9377862179,13096.239122621006
133,681671.9410218584,0.0,681671.9410218584,681671.9410218584,13096.219540597489
134,681671.9381795219,0.0,681671.9381795219,681671.9381795219,13096.199854130202
135,681671.9401355198,0.0,681671.9401355198,681671.9401355198,13096.180250108342
136,681671.9390562419,0.0,681671.9390562419,681671.9390562419,13096.160593926012
137,681671.9418442114,0.0,681671.9418442114,681671.9418442114,13096.141004189916
138,681671.9369331722,0.0,681671.9369331722,681671.9369331722,13096.121282156326
139,681671.9381220281,0.0,681671.9381220281,681671.9381220281,13096.101664932601
140,681671.9382777277,0.0,681671.9382777277,681671.9382777277,13096.082029951129
141,681671.9384442555,0.0,681671.9384442555,681671.9384442555,13096.062395150733
142,681671.9435936632,0.0,681671.9435936632,681671.9435936632,13096.04284596594
143,681671.9432145427,0.0,681671.9432145427,681671.9432145427,13096.023201779608
144,681671.9383134317,0.0,681671.9383134317,681671.9383134317,13096.003479887348
145,681671.9391855759,0.0,681671.9391855759,681671.9391855759,13095.98385719155
146,681671.9405064567,0.0,681671.9405064567,681671.9405064567,13095.964242201313
147,681671.9402950004,0.0,681671.9402950004,681671.9402950004,13095.944600876122
148,681671.9400811169,0.0,681671.9400811169,681671.9400811169,13095.924959504257
149,681671.9404994897,0.0,681671.9404994897,681671.9404994897,13095.905328991357
150,681671.9416997739,0.0,681671.9416997739,681671.9416997739,13095.885711908879
151,681671.9417792769,0.0,681671.9417792769,681671.9417792769,13095.86607556325
152,681671.941450241,0.0,681671.941450241,681671.941450241,13095.846432192824
153,681671.9416122903,0.0,681671.9416122903,681671.9416122903,13095.826797255615
154,681671.9401408485,0.0,681671.9401408485,681671.9401408485,13095.807134245628
155,681671.9405791091,0.0,681671.9405791091,681671.9405791091,13095.787504044536
156,681671.9414766411,0.0,681671.9414766411,681671.9414766411,13095.767881729938
157,681671.9401290636,0.0,681671.9401290636,681671.9401290636,13095.748220833439
158,681671.9414756298,0.0,681671.9414756298,681671.9414756298,13095.728606224444
159,677276.6386229959,0.0,677276.6386229959,677276.6386229959,13020.14739661458
160,681671.9403649812,0.0,681671.9403649812,681671.9403649812,13095.689325050827
161,681671.941599562,0.0,681671.941599562,681671.941599562,13095.669708502614
162,681671.940048515,0.0,681671.940048515,681671.940048515,13095.650044085245
163,681615.2647220574,0.0,681615.2647220574,681615.2647220574,13094.656575758361
164,681671.9402022667,0.0,681671.9402022667,681671.9402022667,13095.610771352078
165,681671.9402217083,0.0,681671.9402217083,681671.9402217083,13095.591133904765
166,681671.940591006,0.0,681671.940591006,681671.940591006,13095.571502463858
167,681671.9406466702,0.0,681671.9406466702,681671.9406466702,13095.551865628977
168,681188.58750376,0.0,681188.58750376,681188.58750376,13087.210572112508
169,677827.2429604947,0.0,677827.2429604947,677827.2429604947,13029.405842557744
170,681671.9415677898,0.0,681671.9415677898,681671.9415677898,13095.476952877963
171,665634.4253214699,0.0,665634.4253214699,665634.4253214699,12819.376094360507
172,681671.9406609377,0.0,681671.9406609377,681671.9406609377,13095.437710804892
173,681671.9403166464,0.0,681671.9403166464,681671.9403166464,13095.418067063934
174,681671.9411752339,0.0,681671.9411752339,681671.9411752339,13095.398443986185
175,681671.9394603162,0.0,681671.9394603162,681671.9394603162,13095.37877668485
176,681671.9402899599,0.0,681671.9402899599,681671.9402899599,13095.359153099813
177,681671.9400888536,0.0,681671.9400888536,681671.9400888536,13095.339511799211
178,681671.9411183493,0.0,681671.9411183493,681671.9411183493,13095.319891638053
179,681671.9401156225,0.0,681671.9401156225,681671.9401156225,13095.300236553921
180,681671.9401723763,0.0,681671.9401723763,681671.9401723763,13095.280599668986
181,681671.940193524,0.0,681671.940193524,681671.940193524,13095.26096216728
182,681671.9402213941,0.0,681671.9402213941,681671.9402213941,13095.241324776109
183,681671.9413880114,0.0,681671.9413880114,681671.9413880114,13095.221706945968
184,681671.9405042222,0.0,681671.9405042222,681671.9405042222,13095.202053880643
185,681671.9402337157,0.0,681671.9402337157,681671.9402337157,13095.182411347814
186,681671.9400795855,0.0,681671.9400795855,681671.9400795855,13095.162770809588
187,681671.9404982956,0.0,681671.9404982956,681671.9404982956,13095.143140108923
188,681671.9384389475,0.0,681671.9384389475,681671.9384389475,13095.12346682538
189,681671.9388159898,0.0,681671.9388159898,681671.9388159898,13095.103835398839
190,681671.9363381827,0.0,681671.9363381827,681671.9363381827,13095.084154915545
191,681671.9379017982,0.0,681671.9379017982,681671.9379017982,13095.064543866658
192,681671.9389573969,0.0,681671.9389573969,681671.9389573969,13095.044924084043
193,681671.9391522248,0.0,681671.9391522248,681671.9391522248,13095.02528950677
194,681671.9398944716,0.0,681671.9398944716,681671.9398944716,13095.005664330165
195,681671.9379295333,0.0,681671.9379295333,681671.9379295333,13094.985992634227
196,681671.9397242359,0.0,681671.9397242359,681671.9397242359,13094.966385530728
197,681671.9390766247,0.0,681671.9390766247,681671.9390766247,13094.94673645892
198,681671.9409888254,0.0,681671.9409888254,681671.9409888254,13094.927131364177
199,681671.9402638696,0.0,681671.9402638696,681671.9402638696,13094.907480953494
200,681671.941465635,0.0,681671.941465635,681671.941465635,13094.887863642205
201,681671.9407417862,0.0,681671.9407417862,681671.9407417862,13094.868213240608
202,681671.9400891524,0.0,681671.9400891524,681671.9400891524,13094.848564057653
203,681671.9412370179,0.0,681671.9412370179,681671.9412370179,13094.828945805268
204,681671.9373123469,0.0,681671.9373123469,681671.9373123469,13094.809240393504
205,681671.9387486026,0.0,681671.9387486026,681671.9387486026,13094.789627086184
206,681671.9391498272,0.0,681671.9391498272,681671.9391498272,13094.76999599036
207,681671.9426905183,0.0,681671.9426905183,681671.9426905183,13094.75041883042
208,681671.947048107,0.0,681671.947048107,681671.947048107,13094.73085570089
209,681671.9485226314,0.0,681671.9485226314,681671.9485226314,13094.711243030804
210,681671.9432380208,0.0,681671.9432380208,681671.9432380208,13094.691514223718
211,681671.9477075738,0.0,681671.9477075738,681671.9477075738,13094.671953002666
212,327202.5380426637,0.0,327202.5380426637,327202.5380426637,6715.951066981677
213,327202.5256821277,0.0,327202.5256821277,327202.5256821277,6715.940445626722
214,327202.5285426865,0.0,327202.5285426865,327202.5285426865,6715.9301125815555
215,327202.5328890452,0.0,327202.5328890452,327202.5328890452,6715.919807677627
216,327202.5377323595,0.0,327202.5377323595,327202.5377323595,6715.909512184626
217,327202.537334139,0.0,327202.537334139,327202.537334139,6715.899117407089
218,327202.5287667711,0.0,327202.5287667711,327202.5287667711,6715.888567892231
219,355287.67977889144,0.0,355287.67977889144,355287.67977889144,7245.386465509893
220,327202.53736139176,0.0,327202.53736139176,327202.53736139176,6715.86788848801
221,327202.53621398815,0.0,327202.53621398815,327202.53621398815,6715.857479512294
222,327202.53758882696,0.0,327202.53758882696,327202.53758882696,6715.847118309369
223,327202.53699779377,0.0,327202.53699779377,327202.53699779377,6715.836719868254
224,446821.27191722416,0.0,446821.27191722416,446821.27191722416,8939.086119029114
