,Energy to electrolyzer (kWh),Energy from grid (kWh),Energy from renewables (kWh),Total energy (kWh),Hydrogen Hourly production (kg)
0,459881.02195730276,135718.15414742514,324162.8678098776,459881.02195730276,8459.021586651083
1,459881.7922481788,128524.20642536914,331357.58582280966,459881.7922481788,8459.021586651083
2,459882.56253905484,106500.876840299,353381.68569875584,459882.56253905484,8459.021586651083
3,459883.3328299309,114415.4964422289,345467.836387702,459883.3328299309,8459.021586651083
4,459884.1031208069,107454.98839179054,352429.1147290164,459884.1031208069,8459.021586651083
5,459884.873411683,123824.89031922747,336059.98309245554,459884.873411683,8459.021586651083
6,459885.64370255906,148768.76911577408,311116.874586785,459885.64370255906,8459.021586651083
7,459886.41399343504,126834.34089272592,333052.0731007091,459886.41399343504,8459.021586651083
8,459887.18428431114,118171.83533595887,341715.3489483523,459887.18428431114,8459.021586651083
9,459887.9545751872,178546.30601332453,281341.64856186265,459887.9545751872,8459.021586651083
10,459888.7248660632,263698.63614026393,196190.0887257993,459888.7248660632,8459.021586651083
11,459889.4951569393,257132.50043934575,202756.99471759357,459889.4951569393,8459.021586651083
12,459890.2654478153,281821.40208292956,178068.86336488574,459890.2654478153,8459.021586651083
13,459891.03573869145,372399.4835085157,87491.55223017576,459891.03573869145,8459.021586651083
14,459891.8060295675,417883.10669750377,42008.699332063705,459891.8060295675,8459.021586651083
15,459892.57632044354,420879.17348321795,39013.402837225556,459892.57632044354,8459.021586651083
16,459893.34661131963,412599.2900550006,47294.05655631906,459893.34661131963,8459.021586651083
17,459894.1169021956,398611.0229738226,61283.09392837301,459894.1169021956,8459.021586651083
18,459894.88719307166,384274.2937617656,75620.5934313061,459894.88719307166,8459.021586651083
19,459895.6574839478,369200.44298490416,90695.21449904362,459895.6574839478,8459.021586651083
20,459896.42777482374,352679.8838836136,107216.54389121008,459896.42777482374,8459.021586651083
21,459897.1980656999,360524.981024035,99372.21704166486,459897.1980656999,8459.021586651083
22,459897.968356576,370850.4930965437,89047.47526003227,459897.968356576,8459.021586651083
23,459898.7386474519,381573.44231352594,78325.29633392596,459898.7386474519,8459.021586651083
24,459899.508938328,365366.62810820335,94532.88083012466,459899.508938328,8459.021586651083
25,459900.279229204,376360.35873996257,83539.92048924141,459900.279229204,8459.021586651083
26,459901.04952008004,398915.17750757653,60985.87201250348,459901.04952008004,8459.021586651083
27,459901.8198109562,404424.59778315434,55477.222027801865,459901.8198109562,8459.021586651083
28,459902.5901018322,441185.8669897592,18716.72311207298,459902.5901018322,8459.021586651083
29,459903.3603927082,440747.0341873619,19156.32620534633,459903.3603927082,8459.021586651083
30,459904.13068358426,411532.2326181804,48371.898065403846,459904.13068358426,8459.021586651083
31,459904.90097446035,413163.1745420255,46741.72643243489,459904.90097446035,8459.021586651083
32,459905.67126533645,420790.5891457047,39115.08211963177,459905.67126533645,8459.021586651083
33,459906.4415562125,420395.16054774227,39511.281008470214,459906.4415562125,8459.021586651083
34,459907.21184708853,431908.8359455188,27998.375901569754,459907.21184708853,8459.021586651083
35,459907.9821379645,426653.39230383025,33254.58983413425,459907.9821379645,8459.021586651083
36,459908.7524288406,429626.99383670656,30281.758592134054,459908.7524288406,8459.021586651083
37,459909.52271971665,411008.15965751495,48901.36306220171,459909.52271971665,8459.021586651083
38,459910.29301059264,385513.2591515437,74397.03385904891,459910.29301059264,8459.021586651083
39,459911.0633014688,346134.1241680333,113776.93913343547,459911.0633014688,8459.021586651083
40,459911.8335923449,308385.2187918499,151526.614800495,459911.8335923449,8459.021586651083
41,459912.6038832209,207652.52283077006,252260.0810524508,459912.6038832209,8459.021586651083
42,459913.37417409697,167686.42453579,292226.949638307,459913.37417409697,8459.021586651083
