,site_nums,Lat,Lon,solar_filenames,wind_filenames,year
3931,3932,39.98013616,-76.52560085,,,resource_files
3932,3933,40.50099527,-76.52560085,,,resource_files
3933,3934,41.02185437,-76.52560085,,,resource_files
3934,3935,41.54271347,-76.52560085,,,resource_files
3935,3936,42.06357257,-76.52560085,,,resource_files
3936,3937,42.58443167,-76.52560085,,,resource_files
3937,3938,43.10529078,-76.52560085,,,resource_files
3938,3939,43.62614988,-76.52560085,,,resource_files
3973,3974,35.81326335,-75.8499133,,,resource_files
3978,3979,38.41755886,-75.8499133,,,resource_files
3979,3980,38.93841796,-75.8499133,,,resource_files
3980,3981,39.45927706,-75.8499133,,,resource_files
3981,3982,39.98013616,-75.8499133,,,resource_files
3982,3983,40.50099527,-75.8499133,,,resource_files
3983,3984,41.02185437,-75.8499133,,,resource_files
3984,3985,41.54271347,-75.8499133,,,resource_files
3985,3986,42.06357257,-75.8499133,,,resource_files
3986,3987,42.58443167,-75.8499133,,,resource_files
3987,3988,43.10529078,-75.8499133,,,resource_files
3988,3989,43.62614988,-75.8499133,,,resource_files
3989,3990,44.14700898,-75.8499133,,,resource_files
4028,4029,38.41755886,-75.17422574,,,resource_files
4030,4031,39.45927706,-75.17422574,,,resource_files
4031,4032,39.98013616,-75.17422574,,,resource_files
4032,4033,40.50099527,-75.17422574,,,resource_files
4033,4034,41.02185437,-75.17422574,,,resource_files
4034,4035,41.54271347,-75.17422574,,,resource_files
4035,4036,42.06357257,-75.17422574,,,resource_files
4036,4037,42.58443167,-75.17422574,,,resource_files
4037,4038,43.10529078,-75.17422574,,,resource_files
4038,4039,43.62614988,-75.17422574,,,resource_files
4039,4040,44.14700898,-75.17422574,,,resource_files
4040,4041,44.66786808,-75.17422574,,,resource_files
4080,4081,39.45927706,-74.49853819,,,resource_files
4081,4082,39.98013616,-74.49853819,,,resource_files
4082,4083,40.50099527,-74.49853819,,,resource_files
4083,4084,41.02185437,-74.49853819,,,resource_files
4084,4085,41.54271347,-74.49853819,,,resource_files
4085,4086,42.06357257,-74.49853819,,,resource_files
4086,4087,42.58443167,-74.49853819,,,resource_files
4087,4088,43.10529078,-74.49853819,,,resource_files
4088,4089,43.62614988,-74.49853819,,,resource_files
4089,4090,44.14700898,-74.49853819,,,resource_files
4090,4091,44.66786808,-74.49853819,,,resource_files
4133,4134,41.02185437,-73.82285064,,,resource_files
4134,4135,41.54271347,-73.82285064,,,resource_files
4135,4136,42.06357257,-73.82285064,,,resource_files
4136,4137,42.58443167,-73.82285064,,,resource_files
4137,4138,43.10529078,-73.82285064,,,resource_files
4138,4139,43.62614988,-73.82285064,,,resource_files
4139,4140,44.14700898,-73.82285064,,,resource_files
4140,4141,44.66786808,-73.82285064,,,resource_files
4184,4185,41.54271347,-73.14716309,,,resource_files
4185,4186,42.06357257,-73.14716309,,,resource_files
4186,4187,42.58443167,-73.14716309,,,resource_files
4187,4188,43.10529078,-73.14716309,,,resource_files
4188,4189,43.62614988,-73.14716309,,,resource_files
4189,4190,44.14700898,-73.14716309,,,resource_files
4190,4191,44.66786808,-73.14716309,,,resource_files
4233,4234,41.02185437,-72.47147553,,,resource_files
4234,4235,41.54271347,-72.47147553,,,resource_files
4235,4236,42.06357257,-72.47147553,,,resource_files
4236,4237,42.58443167,-72.47147553,,,resource_files
4237,4238,43.10529078,-72.47147553,,,resource_files
4238,4239,43.62614988,-72.47147553,,,resource_files
4239,4240,44.14700898,-72.47147553,,,resource_files
4240,4241,44.66786808,-72.47147553,,,resource_files
4284,4285,41.54271347,-71.79578798,,,resource_files
4285,4286,42.06357257,-71.79578798,,,resource_files
4286,4287,42.58443167,-71.79578798,,,resource_files
4287,4288,43.10529078,-71.79578798,,,resource_files
4288,4289,43.62614988,-71.79578798,,,resource_files
4289,4290,44.14700898,-71.79578798,,,resource_files
4290,4291,44.66786808,-71.79578798,,,resource_files
4334,4335,41.54271347,-71.12010043,,,resource_files
4335,4336,42.06357257,-71.12010043,,,resource_files
